#Orgánico,Funcional,Económico,Concepto,Crédito Inicial,Crédito Definitivo,Obligado
1644,5111,16000,Seguridad social a cargo del ayuntamiento,768619.32,768619.32,766468.94
1644,5111,16500,Cuotas Elkarkidetza a cargo ayuntamiento,3231.0,3231.0,0.0
1810,3211,12000,Retribuciones básicas de personal funcionario,25712.0,25712.0,25767.39
1810,3211,12100,Retribuciones complementarias personal funcionario,50487.0,50487.0,50492.58
1810,3211,16000,Seguridad social a cargo del ayuntamiento,9866.0,9866.0,10877.94
1810,3211,16500,Cuotas Elkarkidetza a cargo ayuntamiento,76.0,76.0,0.0
1815,3211,12000,Retribuciones básicas de personal funcionario,199128.0,199128.0,156319.4
1815,3211,12100,Retribuciones complementarias personal funcionario,236997.0,236997.0,180602.15
1815,3211,13000,Retribuciones personal laboral fijo,99038.0,99038.0,102625.68
1815,3211,14100,Otros personal,279364.0,279364.0,323587.95
1815,3211,16000,Seguridad social a cargo del ayuntamiento,236685.0,236685.0,235535.69
1815,3211,16500,Cuotas Elkarkidetza a cargo ayuntamiento,885.0,885.0,0.0
1816,1261,12000,Retribuciones básicas de personal funcionario,461539.0,461539.0,1656771.82
1816,1261,12100,Retribuciones complementarias personal funcionario,619248.0,619248.0,2296566.0
1816,1261,13000,Retribuciones personal laboral fijo,30708.0,30708.0,5045.63
1816,1261,14100,Otros personal,211687.0,211687.0,1169535.82
1816,1261,16000,Seguridad social a cargo del ayuntamiento,406372.0,406372.0,1573682.51
1816,1261,16500,Cuotas Elkarkidetza a cargo ayuntamiento,4791.0,4791.0,0.0
181701,3211,12000,Retribuciones básicas de personal funcionario,1401730.0,1401730.0,1228381.81
181701,3211,12100,Retribuciones complementarias personal funcionario,1587122.0,1587122.0,1364636.77
181701,3211,14100,Otros personal,439091.0,439091.0,663634.34
181701,3211,16000,Seguridad social a cargo del ayuntamiento,896683.0,896683.0,946191.05
181701,3211,16500,Cuotas Elkarkidetza a cargo ayuntamiento,3778.0,3778.0,10.38
181701,3211,22106,Productos alimenticios,133900.0,108900.0,58221.6
181701,3211,22115,Material fungible didáctico,25000.0,25000.0,22354.49
181701,3211,22199,Otros suministros y gastos diversos,15000.0,15000.0,14745.82
181701,3211,22786,Servicio de comidas Escuelas Infantiles,51500.0,51500.0,34814.45
181701,3212,22300,Transporte,1800.0,1800.0,294.02
181701,3212,22659,Programas educativos,360000.0,354262.55,363184.46
181702,3211,12000,Retribuciones básicas de personal funcionario,149836.0,149836.0,153932.76
181702,3211,12100,Retribuciones complementarias personal funcionario,170544.0,170544.0,171014.87
181702,3211,14100,Otros personal,38105.0,38105.0,37528.69
181702,3211,16000,Seguridad social a cargo del ayuntamiento,80992.0,80992.0,87545.55
181702,3211,16500,Cuotas Elkarkidetza a cargo ayuntamiento,565.0,565.0,0.0
181702,3212,22780,Programa vacacional,186000.0,186000.0,188826.94
181702,3214,20200,Arrendamiento de maquinaria e instalaciones,250.0,250.0,0.0
181702,3214,22115,Material técnico específico,18000.0,18000.0,1039.39
181702,3214,22603,Difusión campaña EEII y programa vacacional,1.0,8500.0,10692.15
181703,3211,12000,Retribuciones básicas de personal funcionario,61626.0,61626.0,61843.46
181703,3211,12100,Retribuciones complementarias personal funcionario,66050.0,66050.0,66017.04
181703,3211,16000,Seguridad social a cargo del ayuntamiento,34686.0,34686.0,38167.14
181703,3211,16500,Cuotas Elkarkidetza a cargo ayuntamiento,76.0,76.0,0.0
182001,4515,12000,Retribuciones básicas de personal funcionario,974040.0,974040.0,179810.02
182001,4515,12100,Retribuciones complementarias personal funcionario,1433762.0,1433762.0,292402.13
182001,4515,14100,Otros personal,876051.0,876051.0,0.0
182001,4515,16000,Seguridad social a cargo del ayuntamiento,892495.0,892495.0,87018.24
182001,4515,16500,Cuotas Elkarkidetza a cargo ayuntamiento,2563.0,2563.0,0.0
182001,4515,22115,Material técnico específico centros cívicos,10000.0,10000.0,15110.47
182001,4515,22618,Otros gastos funcionamiento centros cívicos,20000.0,21200.0,58175.83
182001,4515,85103,"Fundación ""kaleidos.red""",12020.0,12020.0,12020.0
182001,4519,22709,Festival de juegos,75000.0,0.0,0.0
182001,4519,22767,Programas equipos de zonas,140000.0,140000.0,83418.39
182001,4532,22732,Contratos servicios ocio y tiempo libre,1575000.0,1575000.0,1575563.99
182002,4510,12000,Retribuciones básicas de personal funcionario,115331.0,115331.0,174256.68
182002,4510,12100,Retribuciones complementarias personal funcionario,132347.0,132347.0,194342.11
182002,4510,13000,Retribuciones personal laboral fijo,8880.0,8880.0,4254.81
182002,4510,14100,Otros personal,127010.0,127010.0,33050.64
182002,4510,16000,Seguridad social a cargo del ayuntamiento,103580.0,103580.0,112765.38
182002,4510,16500,Cuotas Elkarkidetza a cargo ayuntamiento,489.0,489.0,0.0
182002,4511,22636,Cursos culturales en centros cívicos,477000.0,484500.0,512307.93
182002,4511,22647,Campañas en centros cívicos,3000.0,3000.0,43409.94
182002,4511,22649,Programa red municipal bibliotecas,75000.0,50000.0,45945.24
182002,4511,22749,Contrato red bibliotecas,1032241.5,1032241.5,978976.31
1822,4531,22699,Otros gastos diversos en participación ciudadana,2500.0,2500.0,3003.8
1822,4531,22732,Contratos de prestación de servicios,45000.0,45000.0,43610.0
1822,4531,22799,Otros trabajos exteriores en participación ciudadana,30000.0,30000.0,26535.09
1822,4630,12000,Retribuciones básicas de personal funcionario,100872.0,100872.0,101973.49
1822,4630,12100,Retribuciones complementarias personal funcionario,117578.0,117578.0,116917.61
1822,4630,14100,Otros personal,35720.0,35720.0,38527.26
1822,4630,16000,Seguridad social a cargo del ayuntamiento,61261.0,61261.0,65200.25
1822,4630,16500,Cuotas Elkarkidetza a cargo ayuntamiento,152.0,152.0,0.0
182601,4521,12000,Retribuciones básicas de personal funcionario,338081.0,338081.0,122728.12
182601,4521,12100,Retribuciones complementarias personal funcionario,510117.0,510117.0,177459.49
182601,4521,14100,Otros personal,367206.0,367206.0,134037.96
182601,4521,16000,Seguridad social a cargo del ayuntamiento,326875.0,326875.0,124889.56
182601,4521,16500,Cuotas Elkarkidetza a cargo ayuntamiento,1073.0,1073.0,0.0
182601,4521,22737,Actividades navideñas,50000.0,50000.0,47593.33
182601,4522,22761,Contratos arrendamiento pista hielo,720000.0,720000.0,715422.72
182601,4522,22767,Contratos de atención a instalaciones,985250.0,985250.0,864605.63
182602,4521,12000,Retribuciones básicas de personal funcionario,91281.0,91281.0,91004.13
182602,4521,12100,Retribuciones complementarias personal funcionario,110902.0,110902.0,111847.26
182602,4521,14100,Otros personal,52108.0,52108.0,61983.78
182602,4521,16000,Seguridad social a cargo del ayuntamiento,59563.0,59563.0,62896.55
182602,4521,16500,Cuotas Elkarkidetza a cargo ayuntamiento,321.0,321.0,0.0
182602,4521,22738,Atención médica,75493.0,75493.0,63600.0
182602,4523,22108,Productos farmaceúticos y hemoderivados,8000.0,8000.0,7754.41
182603,4444,22604,Patrocinio copa del rey,0.0,0.0,0.0
182603,4521,12000,Retribuciones básicas de personal funcionario,141159.0,141159.0,85182.31
182603,4521,12100,Retribuciones complementarias personal funcionario,208695.0,208695.0,116171.66
182603,4521,14100,Otros personal,78084.0,78084.0,76327.23
182603,4521,16000,Seguridad social a cargo del ayuntamiento,100406.0,100406.0,73183.89
182603,4521,16500,Cuotas Elkarkidetza a cargo ayuntamiento,384.0,384.0,0.0
182603,4521,22300,Transporte,15980.25,15980.25,13403.5
182603,4521,22601,Patrocinio publicitario Alavés S.A.D.,187550.0,187550.0,187550.0
182603,4521,22602,Trofeos y distinciones,9000.0,9000.0,3465.05
182603,4521,22603,Patrocinio publicitario Saski Baskonia S.A.D.,158508.0,230962.0,230962.0
182603,4521,22606,Contratos de patrocinio,125000.0,130000.0,130000.0
182603,4521,22699,Otros gastos diversos,35000.0,35000.0,49000.26
182603,4521,22706,Programa actividades físicas,3300000.0,2981893.0,2874349.03
182603,4521,22724,Programa de Dinamización deportiva,35764.97,47764.97,37339.41
182603,4521,22725,Programa de Promoción de la salud,78557.0,28557.0,2090.88
182603,4521,22726,Patrocinio programa de pelota,0.0,0.0,0.0
182603,4521,22728,Vuelta ciclista al País Vasco,0.0,0.0,25000.0
182603,4521,22735,Programas para jóvenes Rumbo al deporte,80000.0,83500.0,44533.0
182603,4522,22768,Servicio de montajes especiales,25000.0,25000.0,21952.96
182604,4521,12000,Retribuciones básicas de personal funcionario,92854.0,92854.0,95305.34
182604,4521,12100,Retribuciones complementarias personal funcionario,128962.0,128962.0,127120.8
182604,4521,13000,Retribuciones personal laboral fijo,42727.0,42727.0,43033.92
182604,4521,14100,Otros personal,76782.0,76782.0,75923.17
182604,4521,16000,Seguridad social a cargo del ayuntamiento,89242.0,89242.0,93697.62
182604,4521,16500,Cuotas Elkarkidetza a cargo ayuntamiento,290.0,290.0,0.0
182604,4521,22115,Material técnico específico,25000.0,25000.0,24930.08
182604,4522,21200,Mantenimiento maquinaria e instalaciones,12100.0,12100.0,11521.68
2110,3100,14100,Otros personal,0.0,0.0,0.0
2110,3100,16000,Seguridad social a cargo del ayuntamiento,0.0,0.0,13339.46
2110,3100,16500,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,0.0,0.0
2111,3100,12000,Retribuciones básicas de personal funcionario,0.0,0.0,84137.13
2111,3100,12100,Retribuciones complementarias personal funcionario,0.0,0.0,106731.01
2111,3100,16000,Seguridad social a cargo del ayuntamiento,0.0,0.0,53098.18
2111,3100,16500,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,0.0,0.0
2112,3100,12000,Retribuciones básicas de personal funcionario,0.0,0.0,341886.8
2112,3100,12100,Retribuciones complementarias personal funcionario,0.0,0.0,403678.63
2112,3100,13000,Retribuciones personal laboral fijo,0.0,0.0,835746.14
2112,3100,14100,Otros personal,0.0,153991.38,307982.76
2112,3100,16000,Seguridad social a cargo del ayuntamiento,0.0,49277.24,601503.53
2112,3100,16500,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,0.0,0.0
2112,3220,20100,Arrendamiento locales y edificios,75890.56,75890.56,72600.0
2112,3220,22795,Formación,780025.3,809025.3,685397.74
2112,3220,22796,Promoción empleo estacional municipal,800000.0,762511.99,710247.95
2112,3220,22797,Ponencia municipal de empleo-plan de empleo Vitoria-Gasteiz,2600000.0,200932.39,230710.35
2210,1900,12000,Retribuciones básicas de personal funcionario,26158.0,26158.0,0.0
2210,1900,12100,Retribuciones complementarias personal funcionario,39486.0,39486.0,0.0
2210,1900,16000,Seguridad social a cargo del ayuntamiento,14620.0,14620.0,13337.64
2220,4517,22630,Mesa de turismo,3221.8,3221.8,600.05
2220,4517,22776,"Gestión infraestructuras:P. Europa, Villasuso y turismo",562770.0,562770.0,332979.25
2220,4517,22777,Difusión turística,140000.0,140000.0,243828.82
2220,4517,22778,Eventos turísticos singulares,10000.0,10000.0,40271.59
2220,7211,12000,Retribuciones básicas de personal funcionario,77586.0,77586.0,75333.23
2220,7211,12100,Retribuciones complementarias personal funcionario,108545.0,108545.0,102267.66
2220,7211,14100,Otros personal,38136.0,38136.0,38674.84
2220,7211,16000,Seguridad social a cargo del ayuntamiento,69029.0,69029.0,65508.27
2220,7211,16500,Cuotas Elkarkidetza a cargo ayuntamiento,3610.0,3610.0,0.0
9005,1110,10000,Retribuciones básicas corporativos,1524315.0,1524315.0,1429097.65
9005,1110,16000,Seguridad social a cargo del ayuntamiento,338077.0,338077.0,343212.71
9005,1110,16500,Cuotas Elkarkidetza a cargo ayuntamiento,139.0,139.0,0.0
9005,1110,22633,Asignaciones reglamento orgánico,583200.0,583200.0,583200.0
9015,3140,16103,Pensiones a cargo del ayuntamiento,214240.08,214240.08,201503.63
9015,3140,16109,Complemento pensiones mutua foral de álava,18350.0,18350.0,3344.34
0110,1111,62800,Adquisición publicaciones,500.0,500.0,105.61
015501,4541,62800,Adquisición publicaciones y libros archivo,30000.0,30000.0,28792.04
015501,4541,62801,Adquisición fondos archivo mpal.,1000.0,1000.0,641.65
015503,4510,68500,Adquisición esculturas y obras de arte,1500.0,18197.72,16054.52
015503,4510,68503,Plan mantenimiento y restauración de obras de arte,3000.0,11107.0,11104.54
015503,4511,48917,Convenio Magialdia,85000.0,85000.0,85000.0
015503,4511,48922,Convenioocatoria comparsas carnavales,60000.0,60000.0,58257.0
015503,4511,48927,Convenio federaciones coros infantiles,2500.0,2500.0,2500.0
015503,4511,48928,Convenio federaciones coros de adultos,7000.0,7000.0,7000.0
015503,4511,48929,Convenio Festival de jazz,130000.0,130000.0,130000.0
015503,4511,48939,Patronato Valentin de Foronda,10000.0,10000.0,10000.0
015503,4511,48966,Convenio Asociación Belenista,4000.0,4000.0,4000.0
015503,4511,48969,Convenio Asociación Celedones de oro,6000.0,6000.0,6000.0
015503,4511,48987,Convenio cofradias penitenciales de Vitoria-Gasteiz,3000.0,3000.0,3000.0
015503,4519,48910,Convenio cuadrilla de blusas,65000.0,65000.0,65000.0
015504,4514,62602,Fondos multimedia mediateca,1500.0,1500.0,1465.57
015507,4532,62505,Otros enseres,1000.0,1000.0,668.99
015507,4533,48935,Convenioocatoria general subvenciones juventud,20500.0,19569.0,19097.4
015507,4533,48953,Programa Gauekoak,150000.0,150000.0,150000.0
015507,4534,62800,Adquisición publicaciones y libros OMIJ,1000.0,1000.0,999.86
015508,4510,62501,Mobiliario,1000.0,1000.0,1098.68
015508,4510,62901,Adquisición equipos,5000.0,24045.4,23991.18
015508,4511,48975,Museo artium,90000.0,90000.0,90000.0
015508,9211,43101,A la Escuela de música Luis Aranburu,607852.38,737155.15,678142.63
015508,9211,43103,Al Conservatorio de la danza Jose Uruñuela,464565.13,489698.7,443242.2
015508,9211,73101,Aportacion escuela de música Luis Aranburu,13000.0,13000.0,0.0
015508,9211,73103,Aportación al Conservatorio danza Jose Uruñuela,5931.46,5931.46,0.0
015510,4513,62800,Adquisición publicaciones y libros,1500.0,1500.0,1496.04
015510,4513,62903,Equipamiento Banda municipal,7000.0,7000.0,6968.55
015520,4518,62901,Adquisición equipos,15000.0,15000.0,14487.14
0171,1242,42302,Convenio con la Cámara de comercio,10000.0,10000.0,10000.0
0171,1242,48002,Becas y bolsas de estudio al personal,43675.0,43675.0,10687.8
0171,1242,48003,Subvenciones cursos euskera a euskaltegi,95000.0,95000.0,95000.0
0171,1242,48005,Subvención Plan general uso del euskera,90000.0,69000.0,62775.07
0171,1242,48044,Convenio GEU,70000.0,70000.0,70000.0
0171,1242,48048,Convenio Asociación Tinko,10000.0,10000.0,10000.0
0171,1242,48049,Convenio Asociacióniación Euskharan,22000.0,22000.0,22000.0
0171,1242,48052,Convenio Federación de comercio,5000.0,5000.0,5000.0
0171,1242,62800,Adquisición publicaciones y libros,1232.0,1232.0,948.86
0210,9210,43307,A Ensanche 21 rehabilitación barrios de oro,0.0,0.0,0.0
0211,4321,64201,PGOU modificaciones,40000.0,40000.0,0.0
0211,4321,64202,Actualizaciones cartográficas,19998.0,19998.0,21896.53
0211,4321,64203,Honorarios,20000.0,19000.0,2061.67
0211,4321,64206,Revision PGOU,180000.0,175000.0,0.0
0214,4300,62259,CC Salburua,4000000.0,4000000.0,4000000.0
0214,4300,62260,CC Zabalgana,1000000.0,3000000.0,0.0
0214,4330,62215,Inversiones en patrimonio municipal,15000.0,15000.0,6889.49
0214,4330,64201,Estudios y proyectos,40000.0,40000.0,40684.1
0214,4444,62265,Rehabilitación y ampliación Palacio Europa,4500000.0,4500000.0,225844.95
0325,5112,62901,Adquisición equipos,40000.0,40000.0,28102.67
0340,2231,62400,Vehículos,40000.0,40000.0,28331.21
0350,2221,62400,Vehículos,50000.0,50000.0,0.0
0350,2221,62501,Mobiliario,10000.0,10000.0,9946.85
0350,2221,62901,Adquisición equipos e instalaciones,15000.0,15000.0,14944.93
0410,1201,62400,Vehículos,32000.0,32000.0,62165.15
0410,1203,62501,Mobiliario,30000.0,30000.0,5965.27
0410,1203,62505,Adquisiciones varias dptos. municipales.,20000.0,20000.0,544.5
0410,1204,62900,Reposiciones por siniestros,1.0,101813.59,101673.08
0410,1204,64900,Propiedad industrial,16500.0,16500.0,82.87
0410,1240,41902,Convenio UPV-Congreso derecho internacional,15000.0,25000.0,25000.0
0410,1900,48024,Convenio con casas regionales,36000.0,36000.0,36000.0
0410,1900,48025,Convenio Asociacióniación Gao Lacho Drom,27311.52,27311.52,26854.92
0410,6113,41800,A Eudel,181730.0,181730.0,180221.22
0410,9210,43300,Aportacion a Tuvisa,14000000.0,13595000.0,12900000.0
0410,9210,73300,A Tuvisa,1159331.52,1159331.52,1159331.52
0410,9210,73303,Aportacion Ag. revital. ciudad histórica Vitoria-Gasteiz,0.0,0.0,0.0
0410,9210,73308,A Ensanche 21 Estacion autobuses,6800000.0,6800000.0,6800000.0
0410,9210,73309,Transferencia Tuvisa-movilidad equipamientos,250000.0,250000.0,0.0
0410,9211,43102,Al Centro de Estudios Ambientales,1650000.0,1650000.0,1377822.7
0821,3221,47117,Convenio Asociación festival tv radio,180000.0,180000.0,180000.0
0821,5142,62288,Urban-Otros gastos Casco medieval,700000.0,1.0,0.0
0821,5142,62289,Urban-polideportivo El campillo,200000.0,200000.0,0.0
0821,5142,62290,Urban-Ramón Bajo,600000.0,1100000.0,31004.53
0821,5142,62291,Urban-edificio Gasteiz antzokia,350000.0,350000.0,0.0
0821,5142,62292,Urban-proyecto pilota berria,1.0,1.0,0.0
0821,7211,47107,Convenio Ajebask-formación y semillero,30000.0,30000.0,30000.0
0822,3225,48164,Colaboracion Ag. Dinamización comercial,50000.0,143.0,0.0
0822,3225,48926,Convenio Asociación Gasteiz on,250000.0,261500.0,261500.0
0822,3225,48963,Convenio Asociación comercios Casco medieval,115000.0,135000.0,135000.0
0822,3225,48964,Ayudas al pequeño comercio,500000.0,678810.84,660658.63
0822,3225,48965,Convenio a Asociación empresario comercio,70000.0,70000.0,70000.0
0822,3225,48966,Convenio Asociación comerciantes calle gorbea,12000.0,12000.0,12000.0
0910,1240,48001,Subvención al comité,14778.0,14778.0,12283.18
0910,1240,48002,Becas y bolsas de estudio al personal,24232.0,24232.0,23967.89
1011,1250,62624,Plan contra el fraude fiscal,200000.0,200000.0,62499.75
1011,1250,62625,Gestión centralizada de subvenciones,50000.0,50000.0,50000.0
1011,1270,62623,Plan director e-administración,473000.0,473000.0,45871.34
1012,1250,62600,Adquisición equipos informáticos,275000.0,275000.0,85997.09
1012,1250,62604,Adquisición software base,175000.0,175000.0,32037.8
1012,1270,62620,Acciones Plan de seguridad,150000.0,150000.0,22999.67
1111,3100,48045,Subvenciones,160000.0,160000.0,159378.92
1111,3100,62204,Inversiones en centros y locales,1000000.0,803404.8,657437.48
1111,3100,62303,Adquisición maquinaria,15000.0,27003.2,22467.17
1111,3100,62501,Mobiliario,40000.0,224592.0,30945.8
1115,3150,48003,Atenciones sociales,48000.0,48000.0,24420.11
1115,3151,48003,Atenciones sociales,32723.18,32723.18,32517.99
1115,3152,42012,Convenio IFBS atenc. psicolog. y ases. jurid. mujer,100000.0,100000.0,100000.0
1115,3152,48003,Atenciones sociales,30546.0,30546.0,28690.14
1115,3152,48032,Convenio Asociación Asafes,24000.0,0.0,0.0
1115,3152,48100,Convenio Once,8430.0,0.0,0.0
1115,3152,48121,Convenio. C. Antisida Centro municipal Casa abierta,300000.0,300000.0,300000.0
1115,3152,48137,Convenio. Comisión Antisida-pisos tutelados,230000.0,230000.0,230000.0
1115,3152,48140,Convenio. Comision Antisida-Centro Estrada,442000.0,442000.0,442000.0
1115,3152,48145,Convenio Caritas-taller ocupacional,72000.0,72000.0,72000.0
1115,3152,48148,Convenio afroamericana pisos tutelados,363919.0,363919.0,363919.0
1115,3152,48169,Convenio Gao Lacho Drom,32000.0,32000.0,32000.0
1115,3152,48184,Convenio. Clara Campoamor-pisos acog.mujeres victimas,223797.0,223797.0,223797.0
1115,3152,48190,Piso semitutelado de apoyo a jóvenes,55000.0,55000.0,55000.0
1115,3152,48901,Convenio. C. Antisida Aterpe,402328.0,402328.0,402328.0
1120,3110,48003,Atenciones sociales,80000.0,80000.0,61534.96
1120,3110,48030,"Convenio. Asociación. Asajer-Prevención 1ª,2ª y·3ª",49350.0,0.0,0.0
1120,3110,48036,Convenio Avaim,11780.0,11780.0,11780.0
1133,3120,48033,Convenio Asociación Afades,31990.0,0.0,0.0
1133,3120,48034,Convenio Ascundean,10970.0,0.0,0.0
1133,3121,48960,Convenio parroquia San Mateo,10335.0,10335.0,10335.0
1133,3121,48961,Convenio parroquia Los Ángeles,10335.0,10335.0,10335.0
1133,3121,48962,Convenio parroquia San Pedro,10335.0,10335.0,10335.0
1145,3131,48154,Cruz roja-acompañamiento personas mayores,67500.0,67500.0,67500.0
1145,3134,48003,Atenciones sociales,1500000.0,3713915.69,3677189.58
1145,3135,48021,Asociación. padres niños oncohematologicos,5599.0,5599.0,5599.0
1145,3135,48103,Bono-taxi personas con movilidad reducida,250000.0,250000.0,216360.0
1150,4630,48212,Convenio Afanis-vacaciones en paz,0.0,0.0,0.0
1511,4445,64406,Plan de movilidad sostenible,90000.0,90000.0,0.0
1511,4447,62901,Adquisición equipos,5000.0,5000.0,4639.2
1512,4447,60917,"Control calidad agua, aire, suelo",20000.0,20000.0,0.0
1513,4300,60307,Ampliacion vertedero Gardelegui,1700000.0,1700000.0,0.0
151701,4111,48194,Convenio Apa SOS Vitoria,12000.0,2000.0,12000.0
152002,4431,60105,Construcciones nichos y panteones,90000.0,73500.0,33436.99
152005,4300,60115,Mejora alumbrado público,200000.0,200000.0,0.0
152005,4300,60133,Inversiones a determinar por los vecinos,1300000.0,1300000.0,111321.79
152005,4300,60172,Plan director inversiones en espacio publico,2600000.0,1650000.0,69071.93
152005,4444,60115,Otras inversiones estratégicas,3000000.0,3000000.0,1942409.81
152005,5110,60102,Barreras arquitectónicas,125000.0,125000.0,0.0
152005,5111,60137,Inversiones movilidad equipamientos,170000.0,170000.0,0.0
152005,5111,60138,Acondicionamiento solares públicos,150000.0,150000.0,0.0
152005,5111,60171,Aparcabicicletas,20000.0,20000.0,19999.75
152005,5111,64304,"Honorarios, estudios y proyectos",20000.0,20000.0,833.59
152007,4350,60311,Remodelación zonas verdes,300000.0,300000.0,2854.09
152007,4350,64304,"Honorarios, estudios y proyectos (paisaje urbano)",25000.0,25000.0,3814.39
152007,4350,69900,Adquisición de plantas,100000.0,100000.0,15860.28
152008,4300,60150,Obras en pueblos,300000.0,300000.0,103692.03
1610,1200,42013,Convenio. IFBS-limpieza instalaciones,2137068.0,2137068.0,2137068.0
1610,1200,48960,Convenio. Asafes-limpieza instalaciones,121548.0,121548.0,121548.0
1610,1200,62204,Inversiones en centros y locales,250000.0,1209752.94,199225.32
1610,1200,62303,Adquisición maquinaria,5000.0,5000.0,6015.18
1610,1200,64304,"Honorarios, estudios y proyectos",10000.0,10000.0,31608.9
1610,1901,62303,Renovación equipos,85000.0,85000.0,62230.52
1610,1902,62926,Inversiones en contratos piscinas,816203.84,816203.84,688566.8
181701,3211,48026,Ayuda precio público Escuelas infantiles municipales,530000.0,424701.0,287952.63
181701,3211,62501,Mobiliario para Escuelas infantiles,13000.0,13000.0,10697.4
181701,3211,62505,Otros enseres,6240.0,6240.0,8120.72
181702,3213,48001,Actividades extraescolares,54000.0,54000.0,54000.0
181702,3213,48004,Compensación educativa,130000.0,148000.0,147264.0
181702,3213,48108,Subvención transporte de programas,10000.0,10000.0,12999.89
181703,3210,48105,Escuela de artes y oficios,332000.0,332000.0,332000.0
181703,3213,43301,Tarjeta de transporte escolar,0.0,90000.0,70500.13
181703,3213,48007,Subvención federaciones AMPAS,30000.0,0.0,0.0
181703,3213,48010,Subvención programas vacacionales y extraescolares AMPAS,126000.0,126000.0,126000.0
182001,4515,48988,Convenio Asociación.vecinos San Martin,100000.0,100000.0,100000.0
182001,4515,62505,Otros enseres,10000.0,10000.0,9905.67
182002,4511,48958,Convenio Feria del libro de Álava,7000.0,7000.0,7000.0
182002,4511,48960,Convenio Feria del libro viejo,7000.0,7000.0,7000.0
182002,4511,62800,Adquisición publicaciones y libros red bibliotecas,25000.0,100000.0,99983.65
1822,4531,62505,Otros enseres,10000.0,10000.0,9291.92
1822,4622,48128,Convenio. c. del sordo Álava,11693.0,11693.0,11693.0
1822,4622,48954,Subvención a Asociaciónes de vecinos,177500.0,177500.0,177500.0
182601,4524,62228,Equipamientos complejos verano,40000.0,40000.0,25802.37
182603,4521,48119,Convenio Aspace,24501.0,24501.0,24501.31
182603,4521,48133,Convenio con Zuzenak,125000.0,135000.0,134999.62
182603,4521,48141,Convenio Apdema,24970.0,24970.0,24970.0
182603,4521,48926,Subvención Fundación 5+11,0.0,0.0,0.0
182603,4521,48935,Convenioocatoria general de subvenciones,361550.0,381550.0,346610.07
182603,4521,48984,San Silvestre y media marathón,7390.25,7390.25,7390.25
182604,4524,62201,Actuaciones y reformas campos de fútbol,50000.0,50000.0,50000.0
182604,4524,62300,Material inventariable,30000.0,30000.0,26884.83
182604,4524,62305,Material técnico específico,60000.0,60000.0,59936.3
2112,3220,62299,Instalaciones de empleo y formación,20000.0,20000.0,19839.24
2112,3220,62303,Adquisición maquinaria programas formación,10000.0,10000.0,9136.63
2112,3220,62501,Mobiliario instalaciones de empleo y formación,5000.0,5000.0,4777.51
2112,3220,62600,Adquisición equipos informáticos instalac. empleo y formación,10000.0,10000.0,9734.37
2220,4517,62609,Equipos técnicos Palacio Europa y Villasuso,30000.0,30000.0,29702.59
2220,4517,22780,Gastos de merchandising oficina de turismo,60000.0,60000.0,70460.56
0110,1111,12000,Retribuciones básicas de personal funcionario,0.0,0.0,39997.76
0110,1111,12100,Retribuciones complementarias personal funcionario,0.0,0.0,66140.26
0210,1900,11000,Retribuciones personal eventual gabinete,0.0,0.0,74821.52
0211,4321,14100,Otros personal,0.0,0.0,212718.43
0320,1900,11000,Retribuciones personal eventual gabinete,0.0,0.0,76460.1
0821,7211,14100,Otros personal,0.0,68021.28,152098.5
0822,3225,14100,Otros personal,0.0,0.0,90582.27
1610,4329,11000,Retribuciones personal eventual gabinete,0.0,0.0,70475.5
2110,3100,11000,Retribuciones personal eventual gabinete,0.0,0.0,70937.96
2210,1900,11000,Retribuciones personal eventual gabinete,0.0,0.0,74821.52
0160,3101,48139,Convenioocatoria subvenciones a Asociaciónes de mujeres,20000.0,20000.0,19939.54
1610,1200,22101,Energía eléctrica,8450000.0,9258835.57,9563067.25
015503,4511,48933,Convenioocatoria subv. proyectos culturales,20000.0,16900.0,16900.0
0187,4621,22634,Organización de eventos y gastos de representación,60000.0,60000.0,70277.67
015508,4510,22736,Contratos de patrocinio Iradier Arena,100000.0,100000.0,0.0
0162,4630,12000,Retribuciones básicas de personal funcionario,21962.0,21962.0,10994.78
0162,4630,12100,Retribuciones complementarias personal funcionario,24116.0,24116.0,9207.88
0162,4630,14100,Otros personal,78695.0,78695.0,8001.87
0162,4630,16000,Seguridad social a cargo del ayuntamiento,34002.0,34002.0,5651.94
0162,4630,16500,Cuotas Elkarkidetza a cargo ayuntamiento,131.0,131.0,0.0
0162,4630,22699,Otros gastos diversos cooperación,10000.0,16000.0,15914.36
0162,4630,22707,Estudios y trabajos técnicos,16000.0,26780.0,2519.65
0162,4630,22799,Otros trabajos exteriores,15000.0,55780.0,51958.23
0162,4630,23002,Gastos de desplazamiento,14000.0,14000.0,1851.37
0410,1200,22103,Fraccionamiento suministro de agua,1000001.0,1000001.0,1000000.0
0410,1200,22610,Indemnización acuerdo Convenioencional aparcamiento Europa,150000.0,257295.62,336338.39
0421,6111,12000,Retribuciones básicas de personal funcionario,25880.0,25880.0,0.0
0421,6111,12100,Retribuciones complementarias personal funcionario,38942.0,38942.0,0.0
0421,6111,16000,Seguridad social a cargo del ayuntamiento,12467.0,12467.0,0.0
