#Organikoa,Funtzionala,Ekonomikoa,Azalpena,Hasierako kreditua,Behin betiko kreditua,Behartua
152008,5331,16000,"Gizarte Segurantza, enpresaren kontura",92144.0,92144.0,128275.81
152008,5331,16500,"Elkarkidetzako kuotak, Udalaren kontura",456.0,456.0,0.0
152008,5331,21902,"Baso-bide, landaketak eta naturguneak mantentzea",50000.0,50000.0,49694.14
152008,5331,21911,Herrietako lorategiak onik zaintzea,350000.0,350000.0,350000.0
152008,5331,22111,Tresnak eta lanabesak,20000.0,20000.0,12124.83
152008,5331,22145,Eremu hondatuak lehengoratzea,50000.0,50000.0,47747.38
152008,5331,22700,"Hondakinak jasotzea eta mantentze lanak, herrietan eta hilerrian",1100000.0,1100000.0,1089927.08
1610,1200,21100,Udal eraikinak onik zaintzea,1000000.0,1329119.12,1412116.96
1610,1200,21207,Ekipoak onik zaindu eta konpontzea,70000.0,70000.0,62685.03
1610,1200,22109,Garbiketa-produktuak,270000.0,270000.0,278001.53
1610,1200,22111,Tresnak eta lanabesak,15000.0,15000.0,23907.79
1610,1200,22146,Edukiontzi higienikoetarako kontratua,27000.0,27000.0,11900.17
1610,1200,22147,Tentsio baxuko kontratuak,5000.0,5000.0,12556.77
1610,1200,22722,Komun publikoak mantentzeko kontratua,30000.0,30000.0,27863.92
1610,1200,22783,Garbiketa Ataleko kontratuak,1750130.0,1750130.0,1724395.77
1610,1901,21200,Makinak eta instalazioak onik zaintzea,1873215.0,1843215.0,1429925.59
1610,1901,22103,Energia-eraginkortasunerako kontratua,3984300.0,3984300.0,4405119.07
1610,1902,22148,Igerilekuak mantentzeko kontratua,1429029.0,1529740.89,1630018.36
1610,4329,12000,Funtzionarioen oinarrizko ordainsariak,39285.0,39285.0,0.0
1610,4329,12100,Funtzionarioen ordainsari osagarriak,89052.0,89052.0,0.0
1610,4329,16000,"Gizarte Segurantza, enpresaren kontura",22231.0,22231.0,17748.37
1620,4329,12000,Funtzionarioen oinarrizko ordainsariak,106592.0,106592.0,94979.43
1620,4329,12100,Funtzionarioen ordainsari osagarriak,137326.0,137326.0,131101.95
1620,4329,14100,"Langileak, beste",57206.0,57206.0,65867.72
1620,4329,16000,"Gizarte Segurantza, enpresaren kontura",83679.0,83679.0,81900.04
1620,4329,16500,"Elkarkidetzako kuotak, Udalaren kontura",207.0,207.0,0.0
1630,4329,12000,Funtzionarioen oinarrizko ordainsariak,1710200.0,1710200.0,1734414.06
1630,4329,12100,Funtzionarioen ordainsari osagarriak,2198153.0,2198153.0,2236646.07
1630,4329,13000,Lan-kontratudun langile finkoen ordainsariak,26757.0,26757.0,16156.15
1630,4329,14100,"Langileak, beste",3055593.0,3055593.0,3249675.96
1630,4329,16000,"Gizarte Segurantza, enpresaren kontura",2253150.0,2253150.0,2440994.73
1630,4329,16500,"Elkarkidetzako kuotak, Udalaren kontura",4297.0,4297.0,0.0
1641,4329,12000,Funtzionarioen oinarrizko ordainsariak,81557.0,81557.0,48333.98
1641,4329,12100,Funtzionarioen ordainsari osagarriak,100354.0,100354.0,54821.0
1641,4329,14100,"Langileak, beste",38925.0,38925.0,51445.98
1641,4329,16000,"Gizarte Segurantza, enpresaren kontura",67949.0,67949.0,46656.91
1641,4329,16500,"Elkarkidetzako kuotak, Udalaren kontura",169.0,169.0,0.0
1642,4329,12000,Funtzionarioen oinarrizko ordainsariak,35483.0,35483.0,47944.23
1642,4329,12100,Funtzionarioen ordainsari osagarriak,45788.0,45788.0,61932.89
1642,4329,14100,"Langileak, beste",38082.0,38082.0,5888.95
1642,4329,16000,"Gizarte Segurantza, enpresaren kontura",36123.0,36123.0,36832.27
1643,4329,12000,Funtzionarioen oinarrizko ordainsariak,20890.0,20890.0,21278.52
1643,4329,12100,Funtzionarioen ordainsari osagarriak,28177.0,28177.0,30578.52
1643,4329,16000,"Gizarte Segurantza, enpresaren kontura",10120.0,10120.0,11157.84
1644,5111,12000,Funtzionarioen oinarrizko ordainsariak,882613.49,882613.49,839482.54
1644,5111,12100,Funtzionarioen ordainsari osagarriak,1232733.28,1232733.28,1172419.57
1644,5111,13000,Lan-kontratudun langile finkoen ordainsariak,95552.49,95552.49,117206.51
1644,5111,14100,"Langileak, beste",54110.9,54110.9,103289.45
1644,5111,16000,"Gizarte Segurantza, enpresaren kontura",768619.32,768619.32,766468.94
1644,5111,16500,"Elkarkidetzako kuotak, Udalaren kontura",3231.0,3231.0,0.0
1810,3211,12000,Funtzionarioen oinarrizko ordainsariak,25712.0,25712.0,25767.39
1810,3211,12100,Funtzionarioen ordainsari osagarriak,50487.0,50487.0,50492.58
1810,3211,16000,"Gizarte Segurantza, enpresaren kontura",9866.0,9866.0,10877.94
1810,3211,16500,"Elkarkidetzako kuotak, Udalaren kontura",76.0,76.0,0.0
1815,3211,12000,Funtzionarioen oinarrizko ordainsariak,199128.0,199128.0,156319.4
1815,3211,12100,Funtzionarioen ordainsari osagarriak,236997.0,236997.0,180602.15
1815,3211,13000,Lan-kontratudun langile finkoen ordainsariak,99038.0,99038.0,102625.68
1815,3211,14100,"Langileak, beste",279364.0,279364.0,323587.95
1815,3211,16000,"Gizarte Segurantza, enpresaren kontura",236685.0,236685.0,235535.69
1815,3211,16500,"Elkarkidetzako kuotak, Udalaren kontura",885.0,885.0,0.0
1816,1261,12000,Funtzionarioen oinarrizko ordainsariak,461539.0,461539.0,1656771.82
1816,1261,12100,Funtzionarioen ordainsari osagarriak,619248.0,619248.0,2296566.0
1816,1261,13000,Lan-kontratudun langile finkoen ordainsariak,30708.0,30708.0,5045.63
1816,1261,14100,"Langileak, beste",211687.0,211687.0,1169535.82
1816,1261,16000,"Gizarte Segurantza, enpresaren kontura",406372.0,406372.0,1573682.51
1816,1261,16500,"Elkarkidetzako kuotak, Udalaren kontura",4791.0,4791.0,0.0
181701,3211,12000,Funtzionarioen oinarrizko ordainsariak,1401730.0,1401730.0,1228381.81
181701,3211,12100,Funtzionarioen ordainsari osagarriak,1587122.0,1587122.0,1364636.77
181701,3211,14100,"Langileak, beste",439091.0,439091.0,663634.34
181701,3211,16000,"Gizarte Segurantza, enpresaren kontura",896683.0,896683.0,946191.05
181701,3211,16500,"Elkarkidetzako kuotak, Udalaren kontura",3778.0,3778.0,10.38
181701,3211,22106,Elikagaiak,133900.0,108900.0,58221.6
181701,3211,22115,Material didaktiko suntsikorra,25000.0,25000.0,22354.49
181701,3211,22199,Bestelako hainbat hornikuntza eta gastu,15000.0,15000.0,14745.82
181701,3211,22786,Haur eskoletako bazkari-zerbitzua,51500.0,51500.0,34814.45
181701,3212,22300,Garraioa,1800.0,1800.0,294.02
181701,3212,22659,Hezkuntza programak,360000.0,354262.55,363184.46
181702,3211,12000,Funtzionarioen oinarrizko ordainsariak,149836.0,149836.0,153932.76
181702,3211,12100,Funtzionarioen ordainsari osagarriak,170544.0,170544.0,171014.87
181702,3211,14100,"Langileak, beste",38105.0,38105.0,37528.69
181702,3211,16000,"Gizarte Segurantza, enpresaren kontura",80992.0,80992.0,87545.55
181702,3211,16500,"Elkarkidetzako kuotak, Udalaren kontura",565.0,565.0,0.0
181702,3212,22780,Opor-programa,186000.0,186000.0,188826.94
181702,3214,20200,Makineria eta instalazioak alokatzea,250.0,250.0,0.0
181702,3214,22115,Berariazko material teknikoa,18000.0,18000.0,1039.39
181702,3214,22603,Haur-eskolen kanpainaren eta udako programaren zabalkundea,1.0,8500.0,10692.15
181703,3211,12000,Funtzionarioen oinarrizko ordainsariak,61626.0,61626.0,61843.46
181703,3211,12100,Funtzionarioen ordainsari osagarriak,66050.0,66050.0,66017.04
181703,3211,16000,"Gizarte Segurantza, enpresaren kontura",34686.0,34686.0,38167.14
181703,3211,16500,"Elkarkidetzako kuotak, Udalaren kontura",76.0,76.0,0.0
182001,4515,12000,Funtzionarioen oinarrizko ordainsariak,974040.0,974040.0,179810.02
182001,4515,12100,Funtzionarioen ordainsari osagarriak,1433762.0,1433762.0,292402.13
182001,4515,14100,"Langileak, beste",876051.0,876051.0,0.0
182001,4515,16000,"Gizarte Segurantza, enpresaren kontura",892495.0,892495.0,87018.24
182001,4515,16500,"Elkarkidetzako kuotak, Udalaren kontura",2563.0,2563.0,0.0
182001,4515,22115,Gizarte-etxeetako berariazko material teknikoa,10000.0,10000.0,15110.47
182001,4515,22618,Gizarte-etxeetako bestelako funtzionamendu-gastuak,20000.0,21200.0,58175.83
182001,4515,85103,KALEIDOS.RED fundazioa,12020.0,12020.0,12020.0
182001,4519,22709,Jolas jaialdia,75000.0,0.0,0.0
182001,4519,22767,Zonako lantaldeen programak,140000.0,140000.0,83418.39
182001,4532,22732,Aisia eta denbora libreko zerbitzu-kontratuak,1575000.0,1575000.0,1575563.99
182002,4510,12000,Funtzionarioen oinarrizko ordainsariak,115331.0,115331.0,174256.68
182002,4510,12100,Funtzionarioen ordainsari osagarriak,132347.0,132347.0,194342.11
182002,4510,13000,Lan-kontratudun langile finkoen ordainsariak,8880.0,8880.0,4254.81
182002,4510,14100,"Langileak, beste",127010.0,127010.0,33050.64
182002,4510,16000,"Gizarte Segurantza, enpresaren kontura",103580.0,103580.0,112765.38
182002,4510,16500,"Elkarkidetzako kuotak, Udalaren kontura",489.0,489.0,0.0
182002,4511,22636,Gizarte-etxeetako kultura-ikastaroak,477000.0,484500.0,512307.93
182002,4511,22647,Gizarte-etxeetako kanpainak,3000.0,3000.0,43409.94
182002,4511,22649,Udalaren liburutegi sarearen programa,75000.0,50000.0,45945.24
182002,4511,22749,Liburutegi sareko kontratuak,1032241.5,1032241.5,978976.31
1822,4531,22699,Herritarren parte-hartzeko beste hainbat gastu,2500.0,2500.0,3003.8
1822,4531,22732,Zerbitzuak emateko kontratuak,45000.0,45000.0,43610.0
1822,4531,22799,Herritarren parte-hartzeko beste hainbat kanpo-lan,30000.0,30000.0,26535.09
1822,4630,12000,Funtzionarioen oinarrizko ordainsariak,100872.0,100872.0,101973.49
1822,4630,12100,Funtzionarioen ordainsari osagarriak,117578.0,117578.0,116917.61
1822,4630,14100,"Langileak, beste",35720.0,35720.0,38527.26
1822,4630,16000,"Gizarte Segurantza, enpresaren kontura",61261.0,61261.0,65200.25
1822,4630,16500,"Elkarkidetzako kuotak, Udalaren kontura",152.0,152.0,0.0
182601,4521,12000,Funtzionarioen oinarrizko ordainsariak,338081.0,338081.0,122728.12
182601,4521,12100,Funtzionarioen ordainsari osagarriak,510117.0,510117.0,177459.49
182601,4521,14100,"Langileak, beste",367206.0,367206.0,134037.96
182601,4521,16000,"Gizarte Segurantza, enpresaren kontura",326875.0,326875.0,124889.56
182601,4521,16500,"Elkarkidetzako kuotak, Udalaren kontura",1073.0,1073.0,0.0
182601,4521,22737,Eguberrietako jarduerak,50000.0,50000.0,47593.33
182601,4522,22761,Izotz-pista alokatzeko kontratuak,720000.0,720000.0,715422.72
182601,4522,22767,Instalazioen arretarako kontratuak,985250.0,985250.0,864605.63
182602,4521,12000,Funtzionarioen oinarrizko ordainsariak,91281.0,91281.0,91004.13
182602,4521,12100,Funtzionarioen ordainsari osagarriak,110902.0,110902.0,111847.26
182602,4521,14100,"Langileak, beste",52108.0,52108.0,61983.78
182602,4521,16000,"Gizarte Segurantza, enpresaren kontura",59563.0,59563.0,62896.55
182602,4521,16500,"Elkarkidetzako kuotak, Udalaren kontura",321.0,321.0,0.0
182602,4521,22738,Arreta medikoa,75493.0,75493.0,63600.0
182602,4523,22108,Botikak eta hemoderibatuak,8000.0,8000.0,7754.41
182603,4444,22604,"Babesa, Errege Kopari",0.0,0.0,0.0
182603,4521,12000,Funtzionarioen oinarrizko ordainsariak,141159.0,141159.0,85182.31
182603,4521,12100,Funtzionarioen ordainsari osagarriak,208695.0,208695.0,116171.66
182603,4521,14100,"Langileak, beste",78084.0,78084.0,76327.23
182603,4521,16000,"Gizarte Segurantza, enpresaren kontura",100406.0,100406.0,73183.89
182603,4521,16500,"Elkarkidetzako kuotak, Udalaren kontura",384.0,384.0,0.0
182603,4521,22300,Garraioa,15980.25,15980.25,13403.5
182603,4521,22601,"Publizitate babesa, Alavés SADi",187550.0,187550.0,187550.0
182603,4521,22602,Sari eta garaikurrak,9000.0,9000.0,3465.05
182603,4521,22603,"Publizitate babesa, saski baskonia SADri",158508.0,230962.0,230962.0
182603,4521,22606,Babes kontratuak,125000.0,130000.0,130000.0
182603,4521,22699,Bestelako hainbat gastu,35000.0,35000.0,49000.26
182603,4521,22706,Jarduera fisikoen programa,3300000.0,2981893.0,2874349.03
182603,4521,22724,Kirol-dinamizaziorako programa,35764.97,47764.97,37339.41
182603,4521,22725,Osasun-sustapenerako programa,78557.0,28557.0,2090.88
182603,4521,22726,"Babesa, pilota-programari",0.0,0.0,0.0
182603,4521,22728,Euskal Herriko Txirrindularitza Itzulia,0.0,0.0,25000.0
182603,4521,22735,“Kirol bidean” gazteentzako programak,80000.0,83500.0,44533.0
182603,4522,22768,Muntatze-zerbitzu bereziak,25000.0,25000.0,21952.96
182604,4521,12000,Funtzionarioen oinarrizko ordainsariak,92854.0,92854.0,95305.34
182604,4521,12100,Funtzionarioen ordainsari osagarriak,128962.0,128962.0,127120.8
182604,4521,13000,Lan-kontratudun langile finkoen ordainsariak,42727.0,42727.0,43033.92
182604,4521,14100,"Langileak, beste",76782.0,76782.0,75923.17
182604,4521,16000,"Gizarte Segurantza, enpresaren kontura",89242.0,89242.0,93697.62
182604,4521,16500,"Elkarkidetzako kuotak, Udalaren kontura",290.0,290.0,0.0
182604,4521,22115,Berariazko material teknikoa,25000.0,25000.0,24930.08
182604,4522,21200,Makinak eta instalazioak onik zaintzea,12100.0,12100.0,11521.68
2110,3100,14100,"Langileak, beste",0.0,0.0,0.0
2110,3100,16000,"Gizarte Segurantza, enpresaren kontura",0.0,0.0,13339.46
2110,3100,16500,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,0.0
2111,3100,12000,Funtzionarioen oinarrizko ordainsariak,0.0,0.0,84137.13
2111,3100,12100,Funtzionarioen ordainsari osagarriak,0.0,0.0,106731.01
2111,3100,16000,"Gizarte Segurantza, enpresaren kontura",0.0,0.0,53098.18
2111,3100,16500,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,0.0
2112,3100,12000,Funtzionarioen oinarrizko ordainsariak,0.0,0.0,341886.8
2112,3100,12100,Funtzionarioen ordainsari osagarriak,0.0,0.0,403678.63
2112,3100,13000,Lan-kontratudun langile finkoen ordainsariak,0.0,0.0,835746.14
2112,3100,14100,"Langileak, beste",0.0,153991.38,307982.76
2112,3100,16000,"Gizarte Segurantza, enpresaren kontura",0.0,49277.24,601503.53
2112,3100,16500,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,0.0
2112,3220,20100,Lokal eta eraikinak alokatzea,75890.56,75890.56,72600.0
2112,3220,22795,Prestakuntza,780025.3,809025.3,685397.74
2112,3220,22796,Udalaren sasoiko enplegua sustatzea,800000.0,762511.99,710247.95
2112,3220,22797,Udalaren enplegu-batzorde txostengilea (enplegu-plana),2600000.0,200932.39,230710.35
2210,1900,12000,Funtzionarioen oinarrizko ordainsariak,26158.0,26158.0,0.0
2210,1900,12100,Funtzionarioen ordainsari osagarriak,39486.0,39486.0,0.0
2210,1900,16000,"Gizarte Segurantza, enpresaren kontura",14620.0,14620.0,13337.64
2220,4517,22630,Turismo-mahaia,3221.8,3221.8,600.05
2220,4517,22776,"Azpiegituren kudeaketa: Europa jauregia, Goiuri eta Turismoa",562770.0,562770.0,332979.25
2220,4517,22777,Turismo-zabalkundea,140000.0,140000.0,243828.82
2220,4517,22778,Turismo gertaldi bereziak,10000.0,10000.0,40271.59
2220,7211,12000,Funtzionarioen oinarrizko ordainsariak,77586.0,77586.0,75333.23
2220,7211,12100,Funtzionarioen ordainsari osagarriak,108545.0,108545.0,102267.66
2220,7211,14100,"Langileak, beste",38136.0,38136.0,38674.84
2220,7211,16000,"Gizarte Segurantza, enpresaren kontura",69029.0,69029.0,65508.27
2220,7211,16500,"Elkarkidetzako kuotak, Udalaren kontura",3610.0,3610.0,0.0
9005,1110,10000,Zinegotzien oinarrizko ordainsariak,1524315.0,1524315.0,1429097.65
9005,1110,16000,"Gizarte Segurantza, enpresaren kontura",338077.0,338077.0,343212.71
9005,1110,16500,"Elkarkidetzako kuotak, Udalaren kontura",139.0,139.0,0.0
9005,1110,22633,Araudi organikoan jasotako diru-ordainak,583200.0,583200.0,583200.0
9015,3140,16103,"Pentsioak, Udalaren kontura",214240.08,214240.08,201503.63
9015,3140,16109,"Pentsioen osagarria, Arabako Mutua Forala",18350.0,18350.0,3344.34
0110,1111,62800,Argitalpenak erostea,500.0,500.0,105.61
015501,4541,62800,Artxiborako argitalpenak eta liburuak erostea,30000.0,30000.0,28792.04
015501,4541,62801,Udal artxiborako funtsak erostea,1000.0,1000.0,641.65
015503,4510,68500,Eskultura eta artelanak erostea,1500.0,18197.72,16054.52
015503,4510,68503,Artelanak zaindu eta zaharberritzeko plana,3000.0,11107.0,11104.54
015503,4511,48917,Hitzarmena Magialdiarekin,85000.0,85000.0,85000.0
015503,4511,48922,Inauterietako konpartsentzako deialdia,60000.0,60000.0,58257.0
015503,4511,48927,Hitzarmena Haur Abesbatzen Federazioarekin,2500.0,2500.0,2500.0
015503,4511,48928,Hitzarmena: nagusien abesbatzen federazioak,7000.0,7000.0,7000.0
015503,4511,48929,"Hitzarmena, Jazz jaialdiarekin",130000.0,130000.0,130000.0
015503,4511,48939,Valentín de Foronda patronatua,10000.0,10000.0,10000.0
015503,4511,48966,Hitzarmena Jaiotza-zaleen Elkartearekin.,4000.0,4000.0,4000.0
015503,4511,48969,Hitzarmena Urrezko Zeledonen Elkartearekin.,6000.0,6000.0,6000.0
015503,4511,48987,Hitzarmena Gasteizko penitentzi kofradiekin,3000.0,3000.0,3000.0
015503,4519,48910,Hitzarmena Blusen taldeekin,65000.0,65000.0,65000.0
015504,4514,62602,Mediatekarako multimedia funtsak,1500.0,1500.0,1465.57
015507,4532,62505,Bestelako tresnak,1000.0,1000.0,668.99
015507,4533,48935,Gazteriako diru-laguntza deialdi orokorra,20500.0,19569.0,19097.4
015507,4533,48953,Gauekoak programa,150000.0,150000.0,150000.0
015507,4534,62800,"Argitalpenak eta liburuak erostea, Gazteen Argibideetarako Bulegorako",1000.0,1000.0,999.86
015508,4510,62501,Altzariak,1000.0,1000.0,1098.68
015508,4510,62901,Tresneria erostea,5000.0,24045.4,23991.18
015508,4511,48975,Artium museoa,90000.0,90000.0,90000.0
015508,9211,43101,Luis Aranburu Musika Eskolari,607852.38,737155.15,678142.63
015508,9211,43103,Jose Uruñuela Dantza Kontserbatorioari,464565.13,489698.7,443242.2
015508,9211,73101,Luis Aranburu Musika Eskolari,13000.0,13000.0,0.0
015508,9211,73103,Jose Uruñuela Dantza Kontserbatorioari,5931.46,5931.46,0.0
015510,4513,62800,Argitalpenak eta liburuak erostea,1500.0,1500.0,1496.04
015510,4513,62903,Musika bandarako ekipamendua,7000.0,7000.0,6968.55
015520,4518,62901,Tresneria erostea,15000.0,15000.0,14487.14
0171,1242,42302,"HItzarmena, Merkataritza Ganberarekin",10000.0,10000.0,10000.0
0171,1242,48002,Langileentzako ikasketa beka eta poltsak,43675.0,43675.0,10687.8
0171,1242,48003,Euskaltegientzako diru-laguntzak,95000.0,95000.0,95000.0
0171,1242,48005,Euskararen Plan Nagusiko diru-laguntzak,90000.0,69000.0,62775.07
0171,1242,48044,Hitzarmena GEUrekin,70000.0,70000.0,70000.0
0171,1242,48048,Hitzarmena Tinko elkartearekin,10000.0,10000.0,10000.0
0171,1242,48049,Hitzarmena Euskharan elkartearekin,22000.0,22000.0,22000.0
0171,1242,48052,Hitzarmena Merkataritza Federazioarekin,5000.0,5000.0,5000.0
0171,1242,62800,Argitalpenak eta liburuak erostea,1232.0,1232.0,948.86
0210,9210,43307,21. Zabalguneari: urrezko auzoak birgaitzea,0.0,0.0,0.0
0211,4321,64201,"HAPO, aldakuntzak",40000.0,40000.0,0.0
0211,4321,64202,Eguneratze kartografikoak,19998.0,19998.0,21896.53
0211,4321,64203,Ordainsariak,20000.0,19000.0,2061.67
0211,4321,64206,HAPO berrikustea,180000.0,175000.0,0.0
0214,4300,62259,Salburuko gizarte-etxea,4000000.0,4000000.0,4000000.0
0214,4300,62260,Zabalganeko gizarte-etxea,1000000.0,3000000.0,0.0
0214,4330,62215,Udal ondareko inbertsioak,15000.0,15000.0,6889.49
0214,4330,64201,Azterlanak eta proiektuak,40000.0,40000.0,40684.1
0214,4444,62265,Europa jauregia eraberritu eta handitzea,4500000.0,4500000.0,225844.95
0325,5112,62901,Tresneria erostea,40000.0,40000.0,28102.67
0340,2231,62400,Ibilgailuak,40000.0,40000.0,28331.21
0350,2221,62400,Ibilgailuak,50000.0,50000.0,0.0
0350,2221,62501,Altzariak,10000.0,10000.0,9946.85
0350,2221,62901,Tresneria eta instalazioak erostea,15000.0,15000.0,14944.93
0410,1201,62400,Ibilgailuak,32000.0,32000.0,62165.15
0410,1203,62501,Altzariak,30000.0,30000.0,5965.27
0410,1203,62505,Udal sailetako hainbat erosketa,20000.0,20000.0,544.5
0410,1204,62900,Ezbeharrengatiko berritzeak,1.0,101813.59,101673.08
0410,1204,64900,Industria jabegoa,16500.0,16500.0,82.87
0410,1240,41902,Hitzarmena EHUrekin - Nazioarteko Zuzenbidearen Biltzarra,15000.0,25000.0,25000.0
0410,1900,48024,Hitzarmena erregioen etxeekin,36000.0,36000.0,36000.0
0410,1900,48025,Hitzarmena Gao Lacho Drom elkartearekin,27311.52,27311.52,26854.92
0410,6113,41800,Eudeli,181730.0,181730.0,180221.22
0410,9210,43300,TUVISAri,14000000.0,13595000.0,12900000.0
0410,9210,73300,TUVISAri,1159331.52,1159331.52,1159331.52
0410,9210,73303,Ekarpena: Etxebiz. eta Hiri-berrikun. Eragintegiari,0.0,0.0,0.0
0410,9210,73308,21. Zabalguneari: autobus-geltokia,6800000.0,6800000.0,6800000.0
0410,9210,73309,Transferentzia TUVISAri - Ekipamenduen mugikortasuna,250000.0,250000.0,0.0
0410,9211,43102,Ingurugiro Gaietarako Ikastegiari,1650000.0,1650000.0,1377822.7
0821,3221,47117,Hitzarmena: Asoc. Festival Tv Radio,180000.0,180000.0,180000.0
0821,5142,62288,URBAN Erdi Aroko hiriguneko beste gastu batzuk,700000.0,1.0,0.0
0821,5142,62289,URBAN Landatxoko kiroldegia,200000.0,200000.0,0.0
0821,5142,62290,URBAN Ramón Bajo ikastetxea,600000.0,1100000.0,31004.53
0821,5142,62291,URBAN - Gasteiz Antzokia eraikina,350000.0,350000.0,0.0
0821,5142,62292,URBAN - Pilota Berria proiektua,1.0,1.0,0.0
0821,7211,47107,Hitzarmena: AJEBASK- Prestakuntza eta mintegia,30000.0,30000.0,30000.0
0822,3225,48164,Lankidetza: Merkataritza Dinamizatzeko Taldea,50000.0,143.0,0.0
0822,3225,48926,Hitzarmena: Gasteiz On elkartea,250000.0,261500.0,261500.0
0822,3225,48963,Hitzarmena: Erdi Aroko hiriguneko Merkatarien Elkartea,115000.0,135000.0,135000.0
0822,3225,48964,Denda txikientzako laguntzak,500000.0,678810.84,660658.63
0822,3225,48965,Hitzarmena: Merkataritza Enpresaburuen Elkartea,70000.0,70000.0,70000.0
0822,3225,48966,Hitzarmena: Gorbeia kaleko Merkatarien Elkartea,12000.0,12000.0,12000.0
0910,1240,48001,"Diru-laguntza, Langile Batzordeari",14778.0,14778.0,12283.18
0910,1240,48002,Langileentzako ikasketa beka eta poltsak,24232.0,24232.0,23967.89
1011,1250,62624,Iruzur fiskalaren kontrako plana,200000.0,200000.0,62499.75
1011,1250,62625,Diru-laguntzen kudeaketa zentralizatua,50000.0,50000.0,50000.0
1011,1270,62623,e-administrazioa plan zuzentzailea,473000.0,473000.0,45871.34
1012,1250,62600,Informatika ekipoak erostea,275000.0,275000.0,85997.09
1012,1250,62604,Oinarrizko softwarea erostea,175000.0,175000.0,32037.8
1012,1270,62620,Segurtasun planeko ekintzak,150000.0,150000.0,22999.67
1111,3100,48045,Diru-laguntzak,160000.0,160000.0,159378.92
1111,3100,62204,Zentro eta lokaletako inbertsioak,1000000.0,803404.8,657437.48
1111,3100,62303,Makinak erostea,15000.0,27003.2,22467.17
1111,3100,62501,Altzariak,40000.0,224592.0,30945.8
1115,3150,48003,Gizarte laguntzak,48000.0,48000.0,24420.11
1115,3151,48003,Gizarte laguntzak,32723.18,32723.18,32517.99
1115,3152,42012,Hitzarmena: GOFE - Emakumeentzako lagun. psik. eta ahol. jur.,100000.0,100000.0,100000.0
1115,3152,48003,Gizarte laguntzak,30546.0,30546.0,28690.14
1115,3152,48032,Hitzarmena: ASAFES elkartea,24000.0,0.0,0.0
1115,3152,48100,Hitzarmena: ONCE,8430.0,0.0,0.0
1115,3152,48121,"Hitzarmena: HIESaren aurkako batzordea, Etxe irekia",300000.0,300000.0,300000.0
1115,3152,48137,"Hitzarmena: HIESaren aurkako batzordea, zainpeko etxebizitzak",230000.0,230000.0,230000.0
1115,3152,48140,"Hitzarmena: HIESaren aurkako batzordea, Estrada etxea",442000.0,442000.0,442000.0
1115,3152,48145,Hitzarmena Caritasekin - lanerako prestakuntzako lantegia,72000.0,72000.0,72000.0
1115,3152,48148,"Hitzarmena: Afroamericana, zainpeko etxebizitzak",363919.0,363919.0,363919.0
1115,3152,48169,Hitzarmena: Gao Lacho Drom,32000.0,32000.0,32000.0
1115,3152,48184,Hitzarmena: Clara Campoamor elkartea - Indarkeriaren biktima diren emakumeak hartzeko etxebizitzak,223797.0,223797.0,223797.0
1115,3152,48190,Gazteei laguntzeko etxebizitza erdi zaindua,55000.0,55000.0,55000.0
1115,3152,48901,"Hitzarmena: HIESaren aurkako batzordea, Aterpe",402328.0,402328.0,402328.0
1120,3110,48003,Gizarte laguntzak,80000.0,80000.0,61534.96
1120,3110,48030,"Hitzarmena: ASAJER elkartea - 1., 2. eta 3. prebentzioa",49350.0,0.0,0.0
1120,3110,48036,Hitzarmena: AVAIM,11780.0,11780.0,11780.0
1133,3120,48033,Hitzarmena AFADES elkartearekin,31990.0,0.0,0.0
1133,3120,48034,Hitzarmena: ASCUNDEAN,10970.0,0.0,0.0
1133,3121,48960,Hitzarmena: San Mateo parrokia,10335.0,10335.0,10335.0
1133,3121,48961,Hitzarmena: Aingeruen Andre Mariaren parrokia,10335.0,10335.0,10335.0
1133,3121,48962,Hitzarmena: San Petri parrokia,10335.0,10335.0,10335.0
1145,3131,48154,Gurutze Gorria - Adinekoei laguntzea,67500.0,67500.0,67500.0
1145,3134,48003,Gizarte laguntzak,1500000.0,3713915.69,3677189.58
1145,3135,48021,Ume Onkohematologikoen Gurasoen Elkartea,5599.0,5599.0,5599.0
1145,3135,48103,Ezinduentzako bono-taxia,250000.0,250000.0,216360.0
1150,4630,48212,Hitzarmena: AFINIS - oporrak bakean,0.0,0.0,0.0
1511,4445,64406,Mugikortasun iraunkorraren plana,90000.0,90000.0,0.0
1511,4447,62901,Tresneria erostea,5000.0,5000.0,4639.2
1512,4447,60917,"Uraren, airearen eta lurraren kalitatea kontrolatzea",20000.0,20000.0,0.0
1513,4300,60307,Gardelegiko zabortegia handitzea,1700000.0,1700000.0,0.0
151701,4111,48194,Hitzarmena: SOS Vitoria Animaliak Babesteko Elkartea,12000.0,2000.0,12000.0
152002,4431,60105,Hobiak eta panteoiak egitea,90000.0,73500.0,33436.99
152005,4300,60115,Kaleko argiteria hobetzea,200000.0,200000.0,0.0
152005,4300,60133,Auzokideek zehaztu beharreko inbertsioak,1300000.0,1300000.0,111321.79
152005,4300,60172,Espazio publikoko inbertsioen plan zuzentzailea,2600000.0,1650000.0,69071.93
152005,4444,60115,Bestelako inbertsio estrategikoak,3000000.0,3000000.0,1942409.81
