#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2022ko Hasierako kreditua,2022ko Behin-betiko kreditua,Behartua
0823,2411,22791,,Lehentasunezko kolektiboen enplegua bultzatzea,65600.0,65600.0,10183.25
0823,2411,22793,,Orientazio- eta enplegu-ekintzak,30000.0,30000.0,16987.03
0823,2411,22795,,Prestakuntza,400000.0,400000.0,226979.86
0823,2411,22795,R,Prestakuntza,0.0,18685.2,3685.2
0823,2411,22797,,Gasteiz enplegu plana,107000.0,272558.4,72812.07
0823,2411,22797,R,Gasteiz enplegu plana,0.0,22623.21,22623.21
0823,2411,47128,,"Hitzarmena: SEA, enplegua",65160.0,65160.0,0.0
0823,2411,47128,R,"Hitzarmena: SEA, enplegua",0.0,9800.0,0.0
0823,2411,48015,,Eskualdeko plan - Lanbideren ekarpena,2961401.99,2961401.99,0.0
0823,2411,48015,R,Eskualdeko plan - Lanbideren ekarpena,0.0,2970000.0,2366376.76
0823,2411,48020,,Eskualdeko plana - Udalaren ekarpena kontrataziorako,20000.0,20000.0,0.0
0823,2411,48171,,Hitzarmena: Secretariado Gitano fundazioa,42000.0,48000.0,38400.0
0823,2411,48171,R,Hitzarmena: Secretariado Gitano fundazioa,0.0,8400.0,8400.0
0823,2411,48966,,Hitzarmena: Saregune proiektua,60000.0,60000.0,48000.0
0823,2411,48966,R,Hitzarmena: Saregune proiektua,0.0,12000.0,12000.0
0823,2411,48967,,Kontratatzeko laguntzak - enplegu-egonkortasuna,450000.0,680000.0,0.0
0823,2411,48967,R,Kontratatzeko laguntzak - enplegu-egonkortasuna,0.0,600000.0,597349.26
0823,2411,62299,,Enplegu eta prestakuntza instalazioak,20000.0,20000.0,1371.05
0823,2411,62519,,Prestakuntza ekipoak erostea,20000.0,20000.0,7086.67
0823,2411,62600,,Enplegu eta prestakuntza instalazioetarako informatika ekipoak erostea,20000.0,20000.0,14402.99
0823,4311,48043,,Hitzarmena: salmenta-eskola,0.0,0.0,0.0
0823,4331,47136,,Ekonomia zirkularreko proiektuetarako laguntzak,60000.0,60000.0,47152.7
0823,4331,47137,R,Dinamizazio ekonomikorako laguntzak,0.0,100000.0,82625.83
0823,4331,48043,,Hitzarmena: salmenta-eskola,10000.0,10000.0,8000.0
0823,4331,48043,R,Hitzarmena: salmenta-eskola,0.0,2000.0,2000.0
0823,4331,48994,,"Hitzarmena: ADSIS, Cáritas, Egibide - Hazia proiektua",100000.0,100000.0,0.0
0823,4331,48994,R,"Hitzarmena: ADSIS, Cáritas, Egibide - Hazia proiektua",0.0,20000.0,0.0
0824,4321,12000,,Funtzionarioen oinarrizko ordainsariak,144006.0,144006.0,117159.36
0824,4321,12100,,Funtzionarioen ordainsari osagarriak,192739.0,192739.0,161193.11
0824,4321,14100,,Bestelako langileak,47337.0,47337.0,39089.05
0824,4321,16000,,"Gizarte Segurantza, enpresaren kontura",125600.0,125600.0,101215.8
0824,4321,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8093.0,8093.0,6371.15
0824,4321,22776,,"Kudeaketa: Europa jauregia, Goiuri eta Turismoa",580000.0,580000.0,239643.59
0824,4321,22776,R,"Kudeaketa: Europa jauregia, Goiuri eta Turismoa",0.0,110324.7,99592.98
0824,4321,62513,,Jauregi eta biltzarretako altzariak,30000.0,30000.0,8878.94
0824,4321,62609,,Europa eta Goiuri jauregietako ekipo teknikoak,54000.0,54000.0,0.0
0824,4321,62609,R,Europa eta Goiuri jauregietako ekipo teknikoak,0.0,41802.9,41802.89
0825,4221,62952,A,Industrialdeak mantentzea,0.0,44209.39,0.0
0826,3411,22603,,"Publizitate babesa, Saski Baskonia SADri",142000.0,142000.0,113600.0
0826,4321,12000,,Funtzionarioen oinarrizko ordainsariak,22777.0,22777.0,0.0
0826,4321,12100,,Funtzionarioen ordainsari osagarriak,24409.0,24409.0,0.0
0826,4321,16000,,"Gizarte Segurantza, enpresaren kontura",12161.0,12161.0,0.0
0826,4321,22733,,Sektoreko lehiakortasun-ekintzak,5000.0,5000.0,0.0
0826,4321,22760,,"Eu-merkaturatze-ekintzak vg helmuga turistiko jasangarria
",0.0,200000.0,0.0
0826,4321,22772,,Arabako pintxoaren astea babestea,10800.0,10800.0,0.0
0826,4321,22774,,Miniature-pintxos Congress babestea,13500.0,13500.0,0.0
0826,4321,22777,,Turismoa dinamizatzea,215000.0,215000.0,60790.78
0826,4321,22779,,Hiriaren turismo sustapena,250000.0,230000.0,103070.6
0826,4321,22779,R,Hiriaren turismo sustapena,0.0,13906.83,12759.64
0826,4321,22780,,Turismo Bulegoaren merchandising-gastuak,40400.0,40400.0,5312.46
0826,4321,60136,,Eu - seinaleztapen adimenduna Erdi Aroko hirigunean eta eraztun berdean,0.0,96800.0,0.0
0826,4333,48172,,Hitzarmena: Santa Maria Katedrala fundazioa,22400.0,22400.0,22400.0
0910,2210,22734,,Gizarte Segurantzaren erregularizazioa,100000.0,100000.0,0.0
0910,2381,22760,,Genero-berdintasunerako ekintzak,15376.0,15376.0,0.0
0910,9202,12000,,Acciones para la igualdad de género,185016.21,185016.21,137701.12
0910,9202,12100,,Funtzionarioen oinarrizko ordainsariak,243903.0,243903.0,196454.28
0910,9202,12104,,Funtzionarioen ordainsari osagarriak,1.0,1.0,0.0
0910,9202,14100,,"Berariazko osagarria, funtzionalen analisia",1.0,1.0,41372.03
0910,9202,16000,,Bestelako langileak,97990.0,97990.0,253946.59
0910,9202,16007,,"Gizarte Segurantza, enpresaren kontura",276800.61,276800.61,0.0
0910,9202,16102,,Funtzionarioen berariazko osagarrirako ekarpena,1875164.0,1875164.0,3397890.21
0910,9202,16104,,Aldez aurreko erretiroen kalte-ordainak,15000.0,15000.0,13421.54
0910,9202,16105,,Epaiaren ondoriozko ordainsariak,75000.0,75000.0,0.0
0910,9202,16204,,Kargua uzteagatiko kalte-ordainak,145800.0,145800.0,48600.0
0910,9202,16220,,Bizi-asegurua - Auto-asegurua,1000.0,1000.0,2551.45
0910,9202,16500,,Kalte-ordainak,9202.0,9202.0,8741.46
0910,9202,22001,,"Elkarkidetzako kuotak, Udalaren kontura",2505.0,2505.0,1089.0
0910,9202,22105,,"Ohikoa, inbentariatu ezina",86000.0,86000.0,4156.07
0910,9202,22105,R,Jantziak eta uniformeak,0.0,31298.34,31296.77
0910,9202,22638,,Jantziak eta uniformeak,119000.0,119000.0,104606.15
0910,9202,22740,,Udal langileen prestakuntza-plana,2000.0,2000.0,0.0
0910,9202,22745,,SUMAS Biltzarra,20000.0,20000.0,8679.6
0910,9202,22745,R,Laneko arriskuen prebentziorako programa estrategikoa,0.0,1.0,0.0
0910,9202,22759,,Laneko arriskuen prebentziorako programa estrategikoa,11222.0,11222.0,6824.25
0910,9202,22764,,Etengabeko hobekuntzarako plan estrategikoa,1000.0,1000.0,0.0
0910,9202,23000,,Antolakuntza-azterlanak,50071.6,50071.6,32780.12
0910,9202,23001,,Lokomozio-gastuak,35875.0,35875.0,13780.05
0910,9202,23900,,Hautatze prozesuetako gastuak,88001.0,88001.0,22910.52
0910,9202,48001,,"Dirulaguntza, Langile Batzordeari",2857.37,2857.37,0.0
0910,9202,48002,,Langileentzako ikasketa beka eta poltsak,24903.31,24903.31,24862.63
0910,9202,48003,,Dirulaguntza: ELA atal sindikalari,5229.88,5229.88,5229.88
0910,9202,48004,,Dirulaguntza: CCOO atal sindikalari,2399.98,2399.98,2399.98
0910,9202,48005,,Dirulaguntza: LAB atal sindikalari,1551.01,1551.01,1551.01
0910,9202,48006,,Dirulaguntza: ESK atal sindikalari,1551.01,1551.01,1551.01
0910,9202,48007,,Dirulaguntza: SIPLA atal sindikalari,985.03,985.03,985.03
0910,9202,48008,,Dirulaguntza: ERNE atal sindikalari,985.03,985.03,985.03
0910,9203,62924,,"Ekipoak erostea, presentzia-informazioa",5000.0,5000.0,0.0
0910,9203,62924,R,"Ekipoak erostea, presentzia-informazioa",0.0,7381.0,7381.0
0911,9202,12000,,Funtzionarioen oinarrizko ordainsariak,274868.0,274868.0,174936.58
0911,9202,12100,,Funtzionarioen ordainsari osagarriak,341487.0,341487.0,264666.85
0911,9202,14100,,Bestelako langileak,183245.0,183245.0,120806.96
0911,9202,16000,,"Gizarte Segurantza, enpresaren kontura",253252.0,253252.0,167789.04
0911,9202,16500,,"Elkarkidetzako kuotak, Udalaren kontura",16557.0,16557.0,9526.4
0912,9202,12000,,Funtzionarioen oinarrizko ordainsariak,172665.0,172665.0,93964.7
0912,9202,12100,,Funtzionarioen ordainsari osagarriak,211951.0,211951.0,134124.01
0912,9202,14100,,Bestelako langileak,1.0,1.0,32576.89
0912,9202,16000,,"Gizarte Segurantza, enpresaren kontura",93290.0,93290.0,63491.96
0912,9202,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7255.0,7255.0,4588.72
0915,9202,12000,,Funtzionarioen oinarrizko ordainsariak,114146.0,114146.0,76560.25
0915,9202,12100,,Funtzionarioen ordainsari osagarriak,150930.0,150930.0,107737.14
0915,9202,16000,,"Gizarte Segurantza, enpresaren kontura",68089.0,68089.0,46917.12
0915,9202,16500,,"Elkarkidetzako kuotak, Udalaren kontura",5770.0,5770.0,4230.3
0919,9203,12000,,Funtzionarioen oinarrizko ordainsariak,164713.0,164713.0,129877.19
0919,9203,12100,,Funtzionarioen ordainsari osagarriak,210974.0,210974.0,178529.37
0919,9203,14100,,Bestelako langileak,3028.0,3028.0,11.86
0919,9203,16000,,"Gizarte Segurantza, enpresaren kontura",103711.0,103711.0,80032.2
0919,9203,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8381.0,8381.0,6991.55
0919,9203,22108,,Botikak eta hemoderibatuak,67118.11,58618.11,11912.32
0919,9203,22108,R,Botikak eta hemoderibatuak,0.0,16750.0,6196.08
0919,9203,22141,,Zerbitzu medikoen tresneriaren berariazko mantenimendua,820.0,820.0,0.0
0919,9203,62901,,Medikuntzako ekipoak erostea,0.0,8500.0,8451.85
1010,9204,12000,,Funtzionarioen oinarrizko ordainsariak,78418.62,78418.62,39998.2
1010,9204,12100,,Funtzionarioen ordainsari osagarriak,133129.0,133129.0,80053.62
1010,9204,16000,,"Gizarte Segurantza, enpresaren kontura",38857.0,38857.0,19205.18
1010,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4164.0,4164.0,2216.8
1010,9204,22730,,LOPD-ko prozesuak definitu eta ikuskatzea.,50000.0,50000.0,0.0
1011,9204,12000,,Funtzionarioen oinarrizko ordainsariak,529335.0,529335.0,389302.28
1011,9204,12100,,Funtzionarioen ordainsari osagarriak,609741.0,609741.0,509997.28
1011,9204,14100,,Bestelako langileak,120116.0,120116.0,143298.39
1011,9204,16000,,"Gizarte Segurantza, enpresaren kontura",341524.0,341524.0,293599.88
1011,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",24424.0,24424.0,21144.48
1011,9204,21501,,Informatika-aplikazioak mantentzea,502910.76,502910.76,335108.57
1011,9204,21501,R,Informatika-aplikazioak mantentzea,0.0,15539.38,15539.38
1011,9204,22720,,Aplikatiboak onik zaintzeko euskarria,1519631.0,1519631.0,629297.41
1011,9204,62623,,e-administrazioa plan zuzentzailea,600000.0,638000.0,55659.0
1011,9204,62623,R,e-administrazioa plan zuzentzailea,0.0,275070.45,4070.45
1011,9204,62624,,Iruzur fiskalaren kontrako plana,200000.0,200000.0,185430.46
1011,9204,62625,,Dirulaguntzen kudeaketa zentralizatua,27000.0,27000.0,0.0
1011,9204,62626,,Udaltzaingoaren sistema informatikoa,11850.87,11850.87,11850.87
1012,4314,60934,,EU – Zabalgunean wifia instalatzea,0.0,100000.0,1694.0
1012,4321,60935,,EU- Erdi Aroko hirigunean wifia instalatzea,0.0,145200.0,2178.0
1012,9204,12000,,Funtzionarioen oinarrizko ordainsariak,322758.0,322758.0,224887.41
1012,9204,12100,,Funtzionarioen ordainsari osagarriak,425807.0,425807.0,325934.28
1012,9204,14100,,Bestelako langileak,218354.0,218354.0,160245.24
1012,9204,16000,,"Gizarte Segurantza, enpresaren kontura",272015.0,272015.0,205511.77
1012,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",16176.0,16176.0,12473.59
1012,9204,21500,,Informatika ekipoak onik zaintzea,305000.0,302000.0,165072.64
1012,9204,22728,,Ordenagailu zentralen euskarria,320000.0,320000.0,390165.15
1012,9204,22728,R,Ordenagailu zentralen euskarria,0.0,72351.55,4032.74
1012,9204,22729,,Erabiltzaileen ekipoak mantentzeko euskarria,350000.0,350000.0,0.0
1012,9204,62600,,Informatika ekipoak erostea,600000.0,762000.0,180025.89
1012,9204,62604,,Oinarrizko softwarea erostea,164714.6,164714.6,41894.74
1012,9204,62620,,Segurtasun planeko ekintzak,100485.71,19505.71,0.0
1012,9204,62627,,Tresna eta zerbitzuak berritzea,279188.18,293469.41,73237.08
1012,9204,64407,,Eu - zibersegurtasuneko tresnak,0.0,325400.0,0.0
1012,9204,64408,,Eu - azpiegitura adimendunak (lankidetzakoak/telelana),0.0,74000.0,0.0
1012,9271,22200,,Telefono-fakturazioa,326421.27,326421.27,207119.97
1012,9271,22200,R,Telefono-fakturazioa,0.0,24815.85,0.0
1012,9271,22202,,Posta eta jakinarazpenak,1429436.12,1429436.12,791554.24
1012,9271,22644,,Aldizkari ofizialetako iragarkiak,10081.0,10081.0,8197.93
1017,9204,12000,,Funtzionarioen oinarrizko ordainsariak,292463.0,292463.0,179135.38
1017,9204,12100,,Funtzionarioen ordainsari osagarriak,361648.0,361648.0,245978.02
1017,9204,14100,,Bestelako langileak,70996.0,70996.0,51651.0
1017,9204,16000,,"Gizarte Segurantza, enpresaren kontura",207335.0,207335.0,142224.73
1017,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",15655.0,15655.0,10459.66
1018,9204,12000,,Funtzionarioen oinarrizko ordainsariak,30060.0,30060.0,19864.76
1018,9204,12100,,Funtzionarioen ordainsari osagarriak,43536.0,43536.0,32649.13
1018,9204,16000,,"Gizarte Segurantza, enpresaren kontura",12866.0,12866.0,9574.56
1018,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1559.0,1559.0,1108.4
1018,9204,62605,,"EU – Aplikazio informatikoa, sedentarioak ez diren merkatuak kudeatzeko.",0.0,80000.0,26792.43
1019,9204,12000,,Funtzionarioen oinarrizko ordainsariak,27820.0,27820.0,11967.95
1019,9204,12100,,Funtzionarioen ordainsari osagarriak,39942.0,39942.0,16382.49
1019,9204,16000,,"Gizarte Segurantza, enpresaren kontura",12866.0,12866.0,9574.55
1019,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1559.0,1559.0,1108.4
1020,9204,12000,,Funtzionarioen oinarrizko ordainsariak,28048.0,28048.0,18969.49
1020,9204,12100,,Funtzionarioen ordainsari osagarriak,43008.0,43008.0,32413.44
1020,9204,16000,,"Gizarte Segurantza, enpresaren kontura",12866.0,12866.0,9574.56
1110,2301,11000,,Kabineteko behin-behineko langileen ordainsariak,28843.2,28843.2,56623.86
1110,2301,12000,,Funtzionarioen oinarrizko ordainsariak,112948.0,112948.0,61025.11
1110,2301,12100,,Funtzionarioen ordainsari osagarriak,142201.0,142201.0,90469.82
1110,2301,14100,,Bestelako langileak,99995.0,99995.0,73735.69
1110,2301,16000,,"Gizarte Segurantza, enpresaren kontura",93643.0,93643.0,72707.01
1110,2301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3965.0,3965.0,4027.0
1111,2301,12000,,Funtzionarioen oinarrizko ordainsariak,695750.0,695750.0,483650.61
1111,2301,12100,,Funtzionarioen ordainsari osagarriak,884733.0,884733.0,664921.47
1111,2301,13000,,Lan-kontratudun langile finkoen ordainsariak,41358.0,41358.0,14387.27
1111,2301,14100,,Bestelako langileak,267580.0,267580.0,310876.0
1111,2301,16000,,"Gizarte Segurantza, enpresaren kontura",614180.0,614180.0,467966.91
1111,2301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",27054.0,27054.0,18703.22
1111,2301,22103,,Gasa,23000.0,23000.0,15392.6
1111,2301,22145,,"Gastu sanitarioa, Koronabirusagatik",0.0,153460.0,19773.46
1111,2301,22618,,Bestelako funtzionamendu gastuak,40000.0,59632.59,7112.45
1111,2301,22699,,Larrialdi plana,0.0,0.0,3036.46
1111,2301,48045,,Dirulaguntzak,125000.0,125000.0,99962.7
1111,2301,48045,R,Dirulaguntzak,0.0,24250.68,20085.98
1111,2301,48190,,Gizarte-Laneko Elkargoarekiko hitzarmena,10000.0,10000.0,8000.0
1111,2301,48190,R,Gizarte-Laneko Elkargoarekiko hitzarmena,0.0,2000.0,1000.49
1111,2301,48931,,Hitzarmena: Goiener elkartea,15000.0,15000.0,0.0
1111,2301,48968,,"Hitzarmena: ""Vivir con voz propia"" elkartea",15000.0,15000.0,12000.0
1111,2301,48968,R,"Hitzarmena: ""Vivir con voz propia"" elkartea",0.0,3000.0,3000.0
1111,2301,62201,,Ciam san prudentzio sukaldaritzako inbertsioak,0.0,400000.0,0.0
1111,2301,62204,,Zentro eta lokaletako inbertsioak,290000.0,1070000.0,0.0
1111,2301,62204,A,Zentro eta lokaletako inbertsioak,0.0,377069.1,373293.9
1111,2301,62204,R,Zentro eta lokaletako inbertsioak,0.0,255000.0,69633.64
1111,2301,62205,,Etxebizitza sozialetako inbertsioak,100000.0,230000.0,0.0
1111,2301,62206,,Pilarreko jantokia,10000.0,10000.0,0.0
1111,2301,62303,,Makinak erostea,150000.0,150000.0,11074.27
1111,2301,62303,R,Makinak erostea,0.0,59842.97,59842.97
1111,2301,62501,,Altzariak,135000.0,135000.0,15351.75
1111,2301,62501,R,Altzariak,0.0,84371.23,4311.12
1111,2325,48003,,Gizarte laguntzak,0.0,0.0,0.0
1111,2381,22711,,Berdintasun Plana,0.0,19762.0,31498.21
1115,2323,22745,,Aterperik gabekoentzako kaleko heziketako programa,96000.0,96000.0,56000.0
1115,2323,48003,,Gizarte laguntzak,40000.0,40000.0,24587.81
1115,2324,22002,,"Prentsa, aldizkariak eta bestelako argitalpenak",1200.0,1200.0,796.9
1115,2324,22105,,Jantziak eta uniformeak,800.0,800.0,0.0
1115,2324,22106,,Elikagaiak,20000.0,20000.0,10094.62
1115,2324,22111,,Tresnak,4320.0,4320.0,2493.29
1115,2324,22115,,Berariazko material teknikoa,4080.0,4080.0,1523.5
1115,2324,22759,,Lantegietako irakasleak,32752.0,32752.0,0.0
1115,2324,22784,,Larrialdi zerbitzuen kontratuak,481000.0,481000.0,320666.64
1115,2324,22786,,Janari-garraioa,10692.43,10692.43,5346.18
1115,2324,48003,,Gizarte laguntzak,34000.0,34000.0,15372.47
1115,2325,22111,,Tresnak,8640.0,8640.0,6002.98
1115,2325,22115,,Berariazko material teknikoa,20060.0,20060.0,12123.85
1115,2325,22614,,Gizarteratu lantegiak,767000.0,782000.0,398959.23
1115,2325,22614,R,Gizarteratu lantegiak,0.0,753.6,753.6
1115,2325,22666,,Goiuriko gaueko zaintza,102153.48,102153.48,59589.53
1115,2325,22731,,Jantoki publikoa - kudeaketa,60000.0,60000.0,0.0
1115,2325,22747,,Zainpeko etxebizitzen kudeaketa,1132054.71,1132054.71,660347.66
1115,2325,22787,,Aterpe-kudeaketa,548879.72,548879.72,320179.85
1115,2325,22788,,Estrada eguneko Arreta Zerbitzua,0.0,0.0,0.0
1115,2325,48003,,Gizarte laguntzak,150000.0,150000.0,67189.16
1115,2325,48140,,"Hitzarmena: HIESaren aurkako batzordea, Estrada etxea",430559.0,430559.0,325864.32
1115,2325,48145,,Hitzarmena Caritasekin - lanerako prestakuntzako lantegia,54000.0,54000.0,40500.0
1115,2325,48145,R,Hitzarmena Caritasekin - lanerako prestakuntzako lantegia,0.0,13500.0,13500.0
1115,2325,48169,,Hitzarmena: Gao Lacho Drom,38748.0,38748.0,29061.0
1115,2325,48169,R,Hitzarmena: Gao Lacho Drom,0.0,9687.0,8333.56
1115,2325,48170,,"Hitzarmena, IRSE: laneratzeko programa",30000.0,30000.0,22500.0
1115,2325,48170,R,"Hitzarmena, IRSE: laneratzeko programa",0.0,7500.0,7500.0
1115,2325,48940,,Abetxukuko ekimen-etxea,77000.0,77000.0,0.0
1115,2325,48940,R,Abetxukuko ekimen-etxea,0.0,19250.0,19250.0
1115,2327,12000,,Funtzionarioen oinarrizko ordainsariak,535070.0,535070.0,328368.8
1115,2327,12100,,Funtzionarioen ordainsari osagarriak,719285.0,719285.0,492405.5
1115,2327,14100,,Bestelako langileak,531259.0,531259.0,428217.24
1115,2327,16000,,"Gizarte Segurantza, enpresaren kontura",599034.0,599034.0,423163.82
1115,2327,16500,,"Elkarkidetzako kuotak, Udalaren kontura",14483.0,14483.0,8435.15
1115,2381,48184,,Clara Campoamor elkartearekiko hitzarmena - Indarkeriaren biktima diren emakumeak hartzeko etxebizitzak,296296.6,296296.6,296296.6
1120,2311,12000,,Funtzionarioen oinarrizko ordainsariak,342752.0,342752.0,217660.42
1120,2311,12100,,Funtzionarioen ordainsari osagarriak,406779.0,406779.0,296707.51
1120,2311,14100,,Bestelako langileak,214654.0,214654.0,229734.6
1120,2311,16000,,"Gizarte Segurantza, enpresaren kontura",256861.0,256861.0,214356.03
1120,2311,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8408.0,8408.0,7993.01
1120,2311,22111,,Tresnak,2400.0,2400.0,190.36
1120,2311,22115,,Berariazko material teknikoa,1360.0,1360.0,637.78
1120,2311,22678,,Haurrentzako partaidetza-programa,120000.0,120000.0,50025.14
1120,2311,22679,,‘Prólogo’ prebentzio-programa,30000.0,30000.0,16381.08
1120,2311,22679,R,‘Prólogo’ prebentzio-programa,0.0,2525.86,2525.86
1120,2311,22680,,Emozioei buruzko lantegiak,166000.0,166000.0,119001.82
1120,2311,22697,,Haur eta nerabeen osasun mentaleko programa,50000.0,50000.0,0.0
1120,2311,22698,,Indarkeria matxisten kontrako borroka,150000.0,150000.0,0.0
1120,2311,22726,,Gurasotasun positiborako programa (Senidegune),90000.0,90000.0,29208.98
1120,2311,22726,R,Gurasotasun positiborako programa (Senidegune),0.0,1224.96,1224.96
1120,2311,22745,,Laguntza eta garapen egokiturako programa (LGE),522515.4,522515.4,304800.65
1120,2311,22746,,"Egokitzen, gurasokidetasun positiboa dibortzioetan",63212.0,63212.0,0.0
1120,2311,22748,,Terapiak,150000.0,150000.0,96382.0
1120,2311,22749,,‘Jabetu zure gaitasunaz’ programa,27225.0,27225.0,0.0
1120,2311,22763,,Gurasoen aurkako indarkeria-egoeretan garaiz esku hartzeko programa,79941.34,79941.34,42641.69
1120,2311,22775,,Bidatu kudeatzeko programa,204243.6,204243.6,116109.63
1120,2311,22789,,Erresilientzia,297840.83,327624.91,173740.49
1120,2311,22791,,Haurrentzako tokiko plana,120000.0,120000.0,53241.55
1120,2311,22792,,Sexu-abusuak baloratzea,22000.0,22000.0,28054.5
1120,2311,22794,,Gizarte- eta hezkuntza-zentroak,1393565.31,1483556.78,899412.19
1120,2311,48003,,Gizarte laguntzak,4000.0,4000.0,2853.76
1120,2311,48036,,Hitzarmena: Avaim,11780.0,11780.0,8835.0
1120,2311,48036,R,Hitzarmena: Avaim,0.0,2945.0,2945.0
1120,2311,48187,,Hitzarmena: Garenok,11780.0,11780.0,8835.0
1120,2311,48187,R,Hitzarmena: Garenok,0.0,2945.0,2945.0
1120,2311,48956,,Hitzarmena: intolerantziaren aurka,11780.0,11780.0,8835.0
1120,2311,48956,R,Hitzarmena: intolerantziaren aurka,0.0,2945.0,2945.0
1120,2311,48991,,Hitzarmena: Unicef,11780.0,11780.0,8835.0
1120,2311,48991,R,Hitzarmena: Unicef,0.0,2945.0,2945.0
1120,2311,48992,,Hitzarmena: Amapase,15000.0,15000.0,0.0
1120,2311,48992,R,Hitzarmena: Amapase,0.0,3750.0,3750.0
1133,2312,22002,,"Prentsa, aldizkariak eta bestelako argitalpenak",8800.0,8800.0,10048.94
1133,2312,22105,,Jantziak eta uniformeak,9268.68,9268.68,4545.94
1133,2312,22106,,Elikagaiak,2095948.12,2095948.12,1194365.73
1133,2312,22106,A,Elikagaiak,0.0,7.48,0.0
1133,2312,22106,R,Elikagaiak,0.0,176751.7,4885.48
1133,2312,22111,,Tresnak ,43200.0,43200.0,34250.46
1133,2312,22115,,Berariazko material teknikoa,48960.0,48960.0,26152.94
1133,2312,22606,,Ile-apaindegiko zerbitzuak,13268.0,13268.0,7945.49
1133,2312,22618,,Bestelako funtzionamendu gastuak,13440.0,13440.0,12100.38
1133,2312,22623,,Familia zaintzaileei laguntzeko programa,97000.0,97000.0,54624.2
1133,2312,22623,R,Familia zaintzaileei laguntzeko programa,0.0,1187.7,0.0
1133,2312,22624,,Adinekoen bulegoa,10000.0,10000.0,0.0
1133,2312,22652,,Hirugarren adinekoen egoitzetako animazioa,320430.0,320430.0,207203.18
1133,2312,22667,,San Prudentzioko erlijio zerbitzuak,6900.0,6900.0,3450.0
1133,2312,22702,,Kafetegi-zerbitzua,14749.81,14749.81,9827.44
1133,2312,22708,,Zaharrak lekualdatzea,180825.6,173075.6,97493.65
1133,2312,22708,R,Zaharrak lekualdatzea,0.0,7406.45,7406.45
1133,2312,22709,,Zaintza- eta loturen-lanen plana,100000.0,100000.0,16857.78
1133,2312,48023,,Hitzarmena: AFA Araba,16959.7,22959.7,0.0
1133,2312,48023,R,Hitzarmena: AFA Araba,0.0,4239.93,4239.93
1133,2312,48119,,Hitzarmena: ASPACE - Garun paralisia,13372.0,13372.0,10029.0
1133,2312,48119,R,Hitzarmena: ASPACE - Garun paralisia,0.0,3343.0,3343.0
1133,2312,48150,,Adinekoei laguntzeko boluntarioen programa,6142.74,6142.74,4607.05
1133,2312,48150,R,Adinekoei laguntzeko boluntarioen programa,0.0,1535.83,1535.83
1133,2312,48151,,Askatasunik gabeko pertsonen auzolanak,11180.86,11180.86,0.0
1133,2312,48194,,Arabako Abokatuen Elkargoa,10000.0,10000.0,7500.0
1133,2312,48194,R,Arabako Abokatuen Elkargoa,0.0,2500.0,2500.0
1133,2312,48959,,Hitzarmena: Ascundean - 3. adina,70397.57,70397.57,49278.3
1133,2312,48959,R,Hitzarmena: Ascundean - 3. adina,0.0,21119.27,20045.64
1133,2313,22111,,Tresnak,10800.0,10800.0,4573.59
1133,2313,22754,,Adinekoentzako zentro soziokulturalen kudeaketa,3402617.0,3402617.0,2207040.0
1133,2313,22786,,Janari-garraioa,48115.95,48115.95,28067.9
1133,2313,48958,,"EHUrekiko hitzarmena, belaunaldiak hurbiltzen",0.0,1750.0,1312.5
1133,2313,48961,,Hitzarmena: Aingeruen Andre Mariaren parrokia,9000.0,9000.0,6750.0
1133,2313,48961,R,Hitzarmena: Aingeruen Andre Mariaren parrokia,0.0,2250.0,2250.0
1133,2314,22002,,"Prentsa, aldizkariak eta bestelako argitalpenak",800.0,800.0,1043.78
1133,2314,22111,,Tresnak,8568.0,8568.0,1726.71
1133,2314,22115,,Berariazko material teknikoa,612.0,612.0,375.42
1133,2314,22609,,Adinekoentzako apartamentuetako familia-langileak,386397.97,421981.3,225398.88
1133,2314,22618,,Bestelako funtzionamendu gastuak,12640.0,12640.0,5499.49
1133,2314,22628,,Santa María de Olarizuko animazioa,68090.0,68090.0,39719.12
1133,2314,22705,,Tomas Zumarraga Dohatsuaren kaleko Eguneko Arreta Zerbitzua kudeatzea,543920.0,543920.0,362613.28
1133,2314,22708,,Zaharrak lekualdatzea,342161.98,342161.98,166768.02
1133,2314,22708,R,Zaharrak lekualdatzea,0.0,3270.8,3270.8
1133,2314,22714,,Renacimiento kaleko Eguneko Arreta Zerbitzua kudeatzea,120000.0,120000.0,0.0
1133,2314,22718,,Blas de Otero kaleko Eguneko Arreta Zerbitzua kudeatzea,818480.0,818480.0,545653.28
1133,2314,22786,,Janari-garraioa,42769.73,42769.73,21384.8
