#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2022ko Hasierako kreditua,2022ko Behin-betiko kreditua,Behartua
0823,4331,48043,R,Arabako Ganberarekiko hitzarmena: salmenta-eskola,0.0,2000.0,0.0
0823,4331,48994,,"Hitzarmena: ADSIS, Cáritas, Egibide - Hazia proiektua",100000.0,100000.0,0.0
0823,4331,48994,R,"Hitzarmena: ADSIS, Cáritas, Egibide - Hazia proiektua",0.0,20000.0,0.0
0824,4321,12000,,Funtzionarioen oinarrizko ordainsariak,144006.0,144006.0,25038.61
0824,4321,12100,,Funtzionarioen ordainsari osagarriak,192739.0,192739.0,45054.11
0824,4321,14100,,Bestelako langileak,47337.0,47337.0,18366.75
0824,4321,16000,,"Gizarte Segurantza, enpresaren kontura",125600.0,125600.0,31769.75
0824,4321,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8093.0,8093.0,1730.13
0824,4321,22776,,"Kudeaketa: Europa jauregia, Goiuri eta Turismoa",580000.0,580000.0,62854.67
0824,4321,22776,R,"Kudeaketa: Europa jauregia, Goiuri eta Turismoa",0.0,110324.7,25568.21
0824,4321,62513,,Jauregi eta biltzarretako altzariak,30000.0,30000.0,4400.0
0824,4321,62609,,Europa eta Goiuri jauregietako ekipo teknikoak,54000.0,54000.0,0.0
0824,4321,62609,R,Europa eta Goiuri jauregietako ekipo teknikoak,0.0,41802.9,18098.99
0825,4221,62952,A,Industrialdeak mantentzea,0.0,44209.39,0.0
0826,3411,22603,,"Publizitate babesa, Saski Baskonia SADri",142000.0,142000.0,0.0
0826,4321,12000,,Funtzionarioen oinarrizko ordainsariak,22777.0,22777.0,0.0
0826,4321,12100,,Funtzionarioen ordainsari osagarriak,24409.0,24409.0,0.0
0826,4321,16000,,"Gizarte Segurantza, enpresaren kontura",12161.0,12161.0,0.0
0826,4321,22733,,Sektoreko lehiakortasun-ekintzak,5000.0,5000.0,0.0
0826,4321,22772,,Arabako pintxoaren astea babestea,10800.0,10800.0,0.0
0826,4321,22774,,Miniature-pintxos Congress babestea,13500.0,13500.0,0.0
0826,4321,22777,,Turismoa dinamizatzea,215000.0,215000.0,23153.48
0826,4321,22779,,Hiriaren turismo sustapena,250000.0,250000.0,11849.12
0826,4321,22779,R,Hiriaren turismo sustapena,0.0,13906.83,0.0
0826,4321,22780,,Turismo Bulegoaren merchandising-gastuak,40400.0,40400.0,0.0
0826,4333,48172,,Hitzarmena: Santa Maria Katedrala fundazioa,22400.0,22400.0,0.0
0910,2210,22734,,Gizarte Segurantzaren erregularizazioa,100000.0,100000.0,0.0
0910,2381,22760,,Genero-berdintasunerako ekintzak,15376.0,15376.0,0.0
0910,9202,12000,,Funtzionarioen oinarrizko ordainsariak,185016.21,185016.21,36098.33
0910,9202,12100,,Funtzionarioen ordainsari osagarriak,243903.0,243903.0,66874.08
0910,9202,12104,,Complemento específico análisis de funcionales,1.0,1.0,0.0
0910,9202,14100,,Bestelako langileak,1.0,1.0,15004.32
0910,9202,16000,,"Gizarte Segurantza, enpresaren kontura",97990.0,97990.0,33677.72
0910,9202,16007,,Funtzionarioen berariazko osagarrirako ekarpena,276800.61,276800.61,0.0
0910,9202,16102,,Aldez aurreko erretiroen kalte-ordainak,1875164.0,1875164.0,340473.26
0910,9202,16104,,Epaiaren ondoriozko ordainsariak,15000.0,15000.0,0.0
0910,9202,16105,,Kargua uzteagatiko kalte-ordainak,75000.0,75000.0,0.0
0910,9202,16204,,Bizi-asegurua - Auto-asegurua,145800.0,145800.0,0.0
0910,9202,16220,,Kalte-ordainak,1000.0,1000.0,1629.0
0910,9202,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9202.0,9202.0,2711.11
0910,9202,22001,,"Ohikoa, inbentariatu ezina",2505.0,2505.0,1089.0
0910,9202,22105,,Jantziak eta uniformeak,86000.0,86000.0,0.0
0910,9202,22105,R,Jantziak eta uniformeak,0.0,31298.34,13857.28
0910,9202,22638,,Udal langileen prestakuntza-plana,119000.0,119000.0,13691.23
0910,9202,22740,,SUMAS Biltzarra,2000.0,2000.0,0.0
0910,9202,22745,,Laneko arriskuen prebentziorako programa estrategikoa,20000.0,20000.0,2653.8
0910,9202,22745,R,Laneko arriskuen prebentziorako programa estrategikoa,0.0,1.0,0.0
0910,9202,22759,,Etengabeko hobekuntzarako plan estrategikoa,11222.0,11222.0,1500.0
0910,9202,22764,,Antolakuntza-azterlanak,1000.0,1000.0,0.0
0910,9202,23000,,Dietak,50071.6,50071.6,10093.79
0910,9202,23001,,Lokomozio-gastuak,35875.0,35875.0,6593.36
0910,9202,23900,,Hautatze prozesuetako gastuak,88001.0,88001.0,17142.47
0910,9202,48001,,"Dirulaguntza, Langile Batzordeari",2857.37,2857.37,0.0
0910,9202,48002,,Langileentzako ikasketa beka eta poltsak,24903.31,24903.31,24862.63
0910,9202,48003,,Dirulaguntza: ELA atal sindikalari,5229.88,5229.88,0.0
0910,9202,48004,,Dirulaguntza: CCOO atal sindikalari,2399.98,2399.98,0.0
0910,9202,48005,,Dirulaguntza: LAB atal sindikalari,1551.01,1551.01,0.0
0910,9202,48006,,Dirulaguntza: ESK atal sindikalari,1551.01,1551.01,0.0
0910,9202,48007,,Dirulaguntza: SIPLA atal sindikalari,985.03,985.03,0.0
0910,9202,48008,,Dirulaguntza: ERNE atal sindikalari,985.03,985.03,0.0
0910,9203,62924,,"Ekipoak erostea, presentzia-informazioa",5000.0,5000.0,0.0
0910,9203,62924,R,"Ekipoak erostea, presentzia-informazioa",0.0,7381.0,7381.0
0911,9202,12000,,Funtzionarioen oinarrizko ordainsariak,274868.0,274868.0,44015.04
0911,9202,12100,,Funtzionarioen ordainsari osagarriak,341487.0,341487.0,91160.78
0911,9202,14100,,Bestelako langileak,183245.0,183245.0,37145.19
0911,9202,16000,,"Gizarte Segurantza, enpresaren kontura",253252.0,253252.0,56437.8
0911,9202,16500,,"Elkarkidetzako kuotak, Udalaren kontura",16557.0,16557.0,2746.53
0912,9202,12000,,Funtzionarioen oinarrizko ordainsariak,172665.0,172665.0,25656.02
0912,9202,12100,,Funtzionarioen ordainsari osagarriak,211951.0,211951.0,47523.95
0912,9202,14100,,Bestelako langileak,1.0,1.0,9286.78
0912,9202,16000,,"Gizarte Segurantza, enpresaren kontura",93290.0,93290.0,21981.64
0912,9202,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7255.0,7255.0,1443.12
0915,9202,12000,,Funtzionarioen oinarrizko ordainsariak,114146.0,114146.0,18470.75
0915,9202,12100,,Funtzionarioen ordainsari osagarriak,150930.0,150930.0,32991.96
0915,9202,16000,,"Gizarte Segurantza, enpresaren kontura",68089.0,68089.0,15562.57
0915,9202,16500,,"Elkarkidetzako kuotak, Udalaren kontura",5770.0,5770.0,1269.09
0919,9203,12000,,Funtzionarioen oinarrizko ordainsariak,164713.0,164713.0,34992.81
0919,9203,12100,,Funtzionarioen ordainsari osagarriak,210974.0,210974.0,59005.74
0919,9203,14100,,Bestelako langileak,3028.0,3028.0,0.0
0919,9203,16000,,"Gizarte Segurantza, enpresaren kontura",103711.0,103711.0,27254.97
0919,9203,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8381.0,8381.0,1961.7
0919,9203,22108,,Botikak eta hemoderibatuak,67118.11,67118.11,752.01
0919,9203,22108,R,Botikak eta hemoderibatuak,0.0,16750.0,790.2
0919,9203,22141,,Zerbitzu medikoen tresneriaren berariazko mantenimendua,820.0,820.0,0.0
1010,9204,12000,,Funtzionarioen oinarrizko ordainsariak,78418.62,78418.62,9741.39
1010,9204,12100,,Funtzionarioen ordainsari osagarriak,133129.0,133129.0,26292.84
1010,9204,16000,,"Gizarte Segurantza, enpresaren kontura",38857.0,38857.0,6401.64
1010,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4164.0,4164.0,665.04
1010,9204,22730,,Definición procesos y supervisión LOPD,50000.0,50000.0,0.0
1011,9204,12000,,Funtzionarioen oinarrizko ordainsariak,529335.0,529335.0,101322.49
1011,9204,12100,,Funtzionarioen ordainsari osagarriak,609741.0,609741.0,161895.45
1011,9204,14100,,Bestelako langileak,120116.0,120116.0,32314.23
1011,9204,16000,,"Gizarte Segurantza, enpresaren kontura",341524.0,341524.0,90027.69
1011,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",24424.0,24424.0,5556.38
1011,9204,21501,,Informatika-aplikazioak mantentzea,502910.76,502910.76,195654.17
1011,9204,21501,R,Informatika-aplikazioak mantentzea,0.0,15539.38,0.0
1011,9204,22720,,Aplikatiboak onik zaintzeko euskarria,1519631.0,1519631.0,121905.23
1011,9204,62623,,e-administrazioa plan zuzentzailea,600000.0,600000.0,0.0
1011,9204,62623,R,e-administrazioa plan zuzentzailea,0.0,275070.45,0.0
1011,9204,62624,,Iruzur fiskalaren kontrako plana,200000.0,200000.0,99938.5
1011,9204,62625,,Dirulaguntzen kudeaketa zentralizatua,27000.0,27000.0,0.0
1011,9204,62626,,Udaltzaingoaren sistema informatikoa,11850.87,11850.87,0.0
1012,9204,12000,,Funtzionarioen oinarrizko ordainsariak,322758.0,322758.0,58218.08
1012,9204,12100,,Funtzionarioen ordainsari osagarriak,425807.0,425807.0,108604.51
1012,9204,14100,,Bestelako langileak,218354.0,218354.0,41408.22
1012,9204,16000,,"Gizarte Segurantza, enpresaren kontura",272015.0,272015.0,66670.6
1012,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",16176.0,16176.0,3617.67
1012,9204,21500,,Informatika ekipoak onik zaintzea,305000.0,302000.0,127937.19
1012,9204,22728,,Ordenagailu zentralen euskarria,320000.0,320000.0,68691.7
1012,9204,22728,R,Ordenagailu zentralen euskarria,0.0,72351.55,3918.83
1012,9204,22729,,Erabiltzaileen ekipoak mantentzeko euskarria,350000.0,350000.0,0.0
1012,9204,62600,,Informatika ekipoak erostea,600000.0,600000.0,54919.92
1012,9204,62604,,Oinarrizko softwarea erostea,164714.6,164714.6,6461.4
1012,9204,62620,,Segurtasun planeko ekintzak,100485.71,100485.71,0.0
1012,9204,62627,,Tresna eta zerbitzuak berritzea,279188.18,279188.18,9741.63
1012,9271,22200,,Telefono-fakturazioa,326421.27,326421.27,50831.05
1012,9271,22200,R,Telefono-fakturazioa,0.0,24815.85,0.0
1012,9271,22202,,Posta eta jakinarazpenak,1429436.12,1429436.12,168898.45
1012,9271,22644,,Aldizkari ofizialetako iragarkiak,10081.0,10081.0,8000.0
1017,9204,12000,,Funtzionarioen oinarrizko ordainsariak,292463.0,292463.0,46574.01
1017,9204,12100,,Funtzionarioen ordainsari osagarriak,361648.0,361648.0,84476.38
1017,9204,14100,,Bestelako langileak,70996.0,70996.0,12601.5
1017,9204,16000,,"Gizarte Segurantza, enpresaren kontura",207335.0,207335.0,46838.13
1017,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",15655.0,15655.0,3115.62
1018,9204,12000,,Funtzionarioen oinarrizko ordainsariak,30060.0,30060.0,5145.66
1018,9204,12100,,Funtzionarioen ordainsari osagarriak,43536.0,43536.0,10877.76
1018,9204,16000,,"Gizarte Segurantza, enpresaren kontura",12866.0,12866.0,3191.52
1018,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1559.0,1559.0,332.52
1018,9204,62605,,"EU – Aplikazio informatikoa, sedentarioak ez diren merkatuak kudeatzeko.",0.0,80000.0,0.0
1019,9204,12000,,Funtzionarioen oinarrizko ordainsariak,27820.0,27820.0,3300.94
1019,9204,12100,,Funtzionarioen ordainsari osagarriak,39942.0,39942.0,7135.46
1019,9204,16000,,"Gizarte Segurantza, enpresaren kontura",12866.0,12866.0,3191.51
1019,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1559.0,1559.0,332.52
1020,9204,12000,,Funtzionarioen oinarrizko ordainsariak,28048.0,28048.0,4647.4
1020,9204,12100,,Funtzionarioen ordainsari osagarriak,43008.0,43008.0,10290.03
1020,9204,16000,,"Gizarte Segurantza, enpresaren kontura",12866.0,12866.0,3191.52
1110,2301,11000,,Kabineteko behin-behineko langileen ordainsariak,28843.2,28843.2,12686.38
1110,2301,12000,,Funtzionarioen oinarrizko ordainsariak,112948.0,112948.0,18877.86
1110,2301,12100,,Funtzionarioen ordainsari osagarriak,142201.0,142201.0,35698.11
1110,2301,14100,,Bestelako langileak,99995.0,99995.0,22165.83
1110,2301,16000,,"Gizarte Segurantza, enpresaren kontura",93643.0,93643.0,24229.07
1110,2301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3965.0,3965.0,1208.1
1111,2301,12000,,Funtzionarioen oinarrizko ordainsariak,695750.0,695750.0,112866.82
1111,2301,12100,,Funtzionarioen ordainsari osagarriak,884733.0,884733.0,202755.66
1111,2301,13000,,Lan-kontratudun langile finkoen ordainsariak,41358.0,41358.0,9073.44
1111,2301,14100,,Bestelako langileak,267580.0,267580.0,97587.16
1111,2301,16000,,"Gizarte Segurantza, enpresaren kontura",614180.0,614180.0,153319.46
1111,2301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",27054.0,27054.0,5618.28
1111,2301,22103,,Gasa,23000.0,23000.0,0.0
1111,2301,22145,,"Gastu sanitarioa, Koronabirusagatik",0.0,0.0,2073.2
1111,2301,22618,,Bestelako funtzionamendu gastuak,40000.0,40000.0,0.0
1111,2301,48045,,Dirulaguntzak,125000.0,125000.0,0.0
1111,2301,48045,R,Dirulaguntzak,0.0,24250.68,2218.0
1111,2301,48190,,Gizarte-Laneko Elkargoarekiko hitzarmena,10000.0,10000.0,0.0
1111,2301,48190,R,Gizarte-Laneko Elkargoarekiko hitzarmena,0.0,2000.0,0.0
1111,2301,48931,,Hitzarmena: Goiener elkartea,15000.0,15000.0,0.0
1111,2301,48968,,"Hitzarmena: ""Vivir con voz propia"" elkartea",15000.0,15000.0,0.0
1111,2301,48968,R,"Hitzarmena: ""Vivir con voz propia"" elkartea",0.0,3000.0,0.0
1111,2301,62204,,Zentro eta lokaletako inbertsioak,290000.0,290000.0,0.0
1111,2301,62204,A,Zentro eta lokaletako inbertsioak,0.0,377069.1,6723.03
1111,2301,62204,R,Zentro eta lokaletako inbertsioak,0.0,255000.0,0.0
1111,2301,62205,,Etxebizitza sozialetako inbertsioak,100000.0,100000.0,0.0
1111,2301,62206,,Pilarreko jantokia,10000.0,10000.0,0.0
1111,2301,62303,,Makinak erostea,150000.0,150000.0,0.0
1111,2301,62303,R,Makinak erostea,0.0,59842.97,24187.9
1111,2301,62501,,Altzariak,135000.0,135000.0,1160.71
1111,2301,62501,R,Altzariak,0.0,84371.23,0.0
1111,2325,48003,,Gizarte laguntzak,0.0,0.0,0.0
1115,2323,22745,,Aterperik gabekoentzako kaleko heziketako programa,96000.0,96000.0,16000.0
1115,2323,48003,,Gizarte laguntzak,40000.0,40000.0,10652.85
1115,2324,22002,,"Prentsa, aldizkariak eta bestelako argitalpenak",1200.0,1200.0,114.7
1115,2324,22105,,Jantziak eta uniformeak,800.0,800.0,0.0
1115,2324,22106,,Elikagaiak,20000.0,20000.0,673.93
1115,2324,22111,,Tresnak,4320.0,4320.0,0.0
1115,2324,22115,,Berariazko material teknikoa,4080.0,4080.0,164.46
1115,2324,22759,,Lantegietako irakasleak,32752.0,32752.0,0.0
1115,2324,22784,,Larrialdi zerbitzuen kontratuak,481000.0,481000.0,120249.99
1115,2324,22786,,Janari-garraioa,10692.43,10692.43,1782.06
1115,2324,48003,,Gizarte laguntzak,34000.0,34000.0,6269.64
1115,2325,22111,,Tresnak,8640.0,8640.0,125.25
1115,2325,22115,,Berariazko material teknikoa,20060.0,20060.0,2744.82
1115,2325,22614,,Gizarteratu lantegiak,767000.0,767000.0,105460.27
1115,2325,22614,R,Gizarteratu lantegiak,0.0,753.6,753.6
1115,2325,22666,,Goiuriko gaueko zaintza,102153.48,102153.48,17025.58
1115,2325,22731,,Jantoki publikoa - kudeaketa,60000.0,60000.0,0.0
1115,2325,22747,,Zainpeko etxebizitzen kudeaketa,1132054.71,1132054.71,156736.14
1115,2325,22787,,Aterpe-kudeaketa,548879.72,548879.72,91479.96
1115,2325,48003,,Gizarte laguntzak,150000.0,150000.0,44669.95
1115,2325,48140,,"Hitzarmena: HIESaren aurkako batzordea, Estrada etxea",430559.0,430559.0,116475.0
1115,2325,48145,,Hitzarmena Caritasekin - lanerako prestakuntzako lantegia,54000.0,54000.0,0.0
1115,2325,48145,R,Hitzarmena Caritasekin - lanerako prestakuntzako lantegia,0.0,13500.0,0.0
1115,2325,48169,,Hitzarmena: Gao Lacho Drom,38748.0,38748.0,0.0
1115,2325,48169,R,Hitzarmena: Gao Lacho Drom,0.0,9687.0,0.0
1115,2325,48170,,"Hitzarmena, IRSE: laneratzeko programa",30000.0,30000.0,0.0
1115,2325,48170,R,"Hitzarmena, IRSE: laneratzeko programa",0.0,7500.0,0.0
1115,2325,48940,,Abetxukuko ekimen-etxea,77000.0,77000.0,0.0
1115,2325,48940,R,Abetxukuko ekimen-etxea,0.0,19250.0,0.0
1115,2327,12000,,Funtzionarioen oinarrizko ordainsariak,535070.0,535070.0,84837.71
1115,2327,12100,,Funtzionarioen ordainsari osagarriak,719285.0,719285.0,163402.61
1115,2327,14100,,Bestelako langileak,531259.0,531259.0,132067.96
1115,2327,16000,,"Gizarte Segurantza, enpresaren kontura",599034.0,599034.0,137150.61
1115,2327,16500,,"Elkarkidetzako kuotak, Udalaren kontura",14483.0,14483.0,2680.8
1115,2381,48184,,Conv.asoc.Clara Campoamor-pisos mujeres maltratadas,296296.6,296296.6,74074.15
1120,2311,12000,,Funtzionarioen oinarrizko ordainsariak,342752.0,342752.0,57697.96
1120,2311,12100,,Funtzionarioen ordainsari osagarriak,406779.0,406779.0,105331.8
1120,2311,14100,,Bestelako langileak,214654.0,214654.0,54294.67
1120,2311,16000,,"Gizarte Segurantza, enpresaren kontura",256861.0,256861.0,67973.28
1120,2311,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8408.0,8408.0,2687.73
1120,2311,22111,,Tresnak,2400.0,2400.0,0.0
1120,2311,22115,,Berariazko material teknikoa,1360.0,1360.0,291.14
1120,2311,22678,,Haurrentzako partaidetza-programa,120000.0,120000.0,26499.0
1120,2311,22679,,‘Prólogo’ prebentzio-programa,30000.0,30000.0,291.94
1120,2311,22679,R,‘Prólogo’ prebentzio-programa,0.0,2525.86,0.0
1120,2311,22680,,Emozioei buruzko lantegiak,166000.0,166000.0,49137.88
1120,2311,22697,,Haur eta nerabeen osasun mentaleko programa,50000.0,50000.0,0.0
1120,2311,22698,,Indarkeria matxisten kontrako borroka,150000.0,150000.0,0.0
1120,2311,22726,,Gurasotasun positiborako programa (Senidegune),90000.0,90000.0,569.28
1120,2311,22726,R,Gurasotasun positiborako programa (Senidegune),0.0,1224.96,0.0
1120,2311,22745,,Laguntza eta garapen egokiturako programa (LGE),522515.4,522515.4,87085.9
1120,2311,22746,,"Egokitzen, gurasokidetasun positiboa dibortzioetan",63212.0,63212.0,0.0
1120,2311,22748,,Terapiak,150000.0,150000.0,13993.5
1120,2311,22749,,‘Jabetu zure gaitasunaz’ programa,27225.0,27225.0,0.0
1120,2311,22763,,Gurasoen aurkako indarkeria-egoeretan garaiz esku hartzeko programa,79941.34,79941.34,12183.34
1120,2311,22775,,Bidatu kudeatzeko programa,204243.6,204243.6,33174.18
1120,2311,22789,,Erresilientzia,297840.83,297840.83,49640.14
1120,2311,22791,,Haurrentzako tokiko plana,120000.0,120000.0,15843.6
1120,2311,22792,,Sexu-abusuak baloratzea,22000.0,22000.0,6672.25
1120,2311,22794,,Gizarte- eta hezkuntza-zentroak,1393565.31,1393565.31,230568.42
1120,2311,48003,,Gizarte laguntzak,4000.0,4000.0,58.24
1120,2311,48036,,Hitzarmena: Avaim,11780.0,11780.0,0.0
1120,2311,48036,R,Hitzarmena: Avaim,0.0,2945.0,0.0
1120,2311,48187,,Hitzarmena: Garenok,11780.0,11780.0,0.0
1120,2311,48187,R,Hitzarmena: Garenok,0.0,2945.0,0.0
1120,2311,48956,,Hitzarmena: intolerantziaren aurka,11780.0,11780.0,0.0
1120,2311,48956,R,Hitzarmena: intolerantziaren aurka,0.0,2945.0,0.0
1120,2311,48991,,Hitzarmena: Unicef,11780.0,11780.0,0.0
1120,2311,48991,R,Hitzarmena: Unicef,0.0,2945.0,0.0
1120,2311,48992,,Hitzarmena: Amapase,15000.0,15000.0,0.0
1120,2311,48992,R,Hitzarmena: Amapase,0.0,3750.0,0.0
1133,2312,22002,,"Prentsa, aldizkariak eta bestelako argitalpenak",8800.0,8800.0,5313.14
1133,2312,22105,,Jantziak eta uniformeak,9268.68,9268.68,2923.73
1133,2312,22106,,Elikagaiak,2095948.12,2095948.12,88626.21
1133,2312,22106,A,Elikagaiak,0.0,7.48,0.0
1133,2312,22106,R,Elikagaiak,0.0,176751.7,638.73
1133,2312,22111,,Tresnak ,43200.0,43200.0,6152.05
1133,2312,22115,,Berariazko material teknikoa,48960.0,48960.0,7472.28
1133,2312,22606,,Ile-apaindegiko zerbitzuak,13268.0,13268.0,1990.2
1133,2312,22618,,Bestelako funtzionamendu gastuak,13440.0,13440.0,3466.36
1133,2312,22623,,Familia zaintzaileei laguntzeko programa,97000.0,97000.0,18062.26
1133,2312,22623,R,Familia zaintzaileei laguntzeko programa,0.0,1187.7,0.0
1133,2312,22624,,Adinekoen bulegoa,10000.0,10000.0,0.0
1133,2312,22652,,Hirugarren adinekoen egoitzetako animazioa,320430.0,320430.0,53404.96
1133,2312,22667,,San Prudentzioko erlijio zerbitzuak,6900.0,6900.0,0.0
1133,2312,22702,,Kafetegi-zerbitzua,14749.81,14749.81,3685.29
1133,2312,22708,,Zaharrak lekualdatzea,180825.6,180825.6,23235.7
1133,2312,22708,R,Zaharrak lekualdatzea,0.0,7406.45,0.0
1133,2312,22709,,Zaintza- eta loturen-lanen plana,100000.0,100000.0,0.0
1133,2312,48023,,Hitzarmena: AFA Araba,16959.7,16959.7,0.0
1133,2312,48023,R,Hitzarmena: AFA Araba,0.0,4239.93,4239.93
1133,2312,48119,,Hitzarmena: ASPACE - Garun paralisia,13372.0,13372.0,0.0
1133,2312,48119,R,Hitzarmena: ASPACE - Garun paralisia,0.0,3343.0,0.0
1133,2312,48150,,Adinekoei laguntzeko boluntarioen programa,6142.74,6142.74,4607.05
1133,2312,48150,R,Adinekoei laguntzeko boluntarioen programa,0.0,1535.83,0.0
1133,2312,48151,,Askatasunik gabeko pertsonen auzolanak,11180.86,11180.86,0.0
1133,2312,48194,,Arabako Abokatuen Elkargoa,10000.0,10000.0,0.0
1133,2312,48194,R,Arabako Abokatuen Elkargoa,0.0,2500.0,2500.0
1133,2312,48959,,Hitzarmena: Ascundean - 3. adina,70397.57,70397.57,0.0
1133,2312,48959,R,Hitzarmena: Ascundean - 3. adina,0.0,21119.27,0.0
1133,2313,22111,,Tresnak,10800.0,10800.0,305.29
1133,2313,22754,,Adinekoentzako zentro soziokulturalen kudeaketa,3402617.0,3402617.0,551760.0
1133,2313,22786,,Janari-garraioa,48115.95,48115.95,8019.4
1133,2313,48961,,Hitzarmena: Aingeruen Andre Mariaren parrokia,9000.0,9000.0,0.0
1133,2313,48961,R,Hitzarmena: Aingeruen Andre Mariaren parrokia,0.0,2250.0,2250.0
1133,2314,22002,,"Prentsa, aldizkariak eta bestelako argitalpenak",800.0,800.0,648.78
1133,2314,22111,,Tresnak,8568.0,8568.0,29.68
1133,2314,22115,,Berariazko material teknikoa,612.0,612.0,375.42
1133,2314,22609,,Adinekoentzako apartamentuetako familia-langileak,386397.97,386397.97,32199.84
1133,2314,22618,,Bestelako funtzionamendu gastuak,12640.0,12640.0,1364.37
1133,2314,22628,,Santa María de Olarizuko animazioa,68090.0,68090.0,11348.32
1133,2314,22705,,Tomas Zumarraga Dohatsuaren kaleko Eguneko Arreta Zerbitzua kudeatzea,543920.0,543920.0,90653.32
1133,2314,22708,,Zaharrak lekualdatzea,342161.98,342161.98,45690.46
1133,2314,22708,R,Zaharrak lekualdatzea,0.0,3270.8,0.0
1133,2314,22714,,Renacimiento kaleko Eguneko Arreta Zerbitzua kudeatzea,120000.0,120000.0,0.0
1133,2314,22718,,Blas de Otero kaleko Eguneko Arreta Zerbitzua kudeatzea,818480.0,818480.0,136413.32
1133,2314,22786,,Janari-garraioa,42769.73,42769.73,5346.2
1133,2317,12000,,Funtzionarioen oinarrizko ordainsariak,3078971.0,3078971.0,447768.88
1133,2317,12100,,Funtzionarioen ordainsari osagarriak,4080999.0,4080999.0,934774.18
1133,2317,14100,,Bestelako langileak,4220699.0,4220699.0,1051491.14
1133,2317,16000,,"Gizarte Segurantza, enpresaren kontura",3694364.0,3694364.0,883289.18
1133,2317,16500,,"Elkarkidetzako kuotak, Udalaren kontura",121212.0,121212.0,26470.96
1133,2317,22699,R,Bestelako hainbat gastu,0.0,6471.5,0.0
1145,2315,48138,,Hitzarmena: Elikagaien Bankua,12000.0,12000.0,0.0
1145,2315,48138,R,Hitzarmena: Elikagaien Bankua,0.0,3600.0,0.0
1145,2315,48157,,Vicente Abreu elkarte federazioa,32712.0,32712.0,8178.0
1145,2321,22786,,Janari-garraioa,155039.71,155039.71,9906.35
1145,2321,22786,R,Janari-garraioa,0.0,16003.04,0.0
1145,2321,22797,,Etxez etxeko laguntza zerbitzua,14752620.0,14752620.0,258489.13
1145,2321,22797,R,Etxez etxeko laguntza zerbitzua,0.0,433245.27,0.0
1145,2321,48000,,Gizarte-larrialdiko laguntzak,5654957.2,5654957.2,200.0
1145,2321,48003,,Gizarte laguntzak,4140066.9,4140066.9,1717674.84
1145,2321,48004,,Bizitegi-larrialdietarako funtsa - kaleratzeak,200000.0,200000.0,4708.33
1145,2321,48005,,"Pobrezia energetikoaren kontrako plana, Gasteizen",40000.0,40000.0,0.0
1145,2321,48005,R,"Pobrezia energetikoaren kontrako plana, Gasteizen",0.0,22080.0,0.0
1145,2321,48154,,Gurutze Gorria - Adinekoei laguntzea,77500.0,77500.0,0.0
1145,2321,48154,R,Gurutze Gorria - Adinekoei laguntzea,0.0,19375.0,0.0
1145,2321,48957,,Hitzarmena: Agle,40000.0,40000.0,0.0
1145,2321,48957,R,Hitzarmena: Agle,0.0,15000.0,0.0
1145,2321,48977,,Hitzarmena: Save the Children,11724.0,11724.0,0.0
1145,2321,48977,R,Hitzarmena: Save the Children,0.0,2344.8,0.0
1145,2322,22115,,Berariazko material teknikoa,30200.0,30200.0,6750.0
1145,2322,22619,,Kaleko heziketa,1048260.0,1048260.0,174710.0
1145,2322,22746,,Oinarrizko Gizarte Zerbitzuak zaintzea,414654.38,414654.38,63593.14
1145,2322,22759,,Lantegietako irakasleak,262569.7,262569.7,37085.91
1145,2322,22759,R,Lantegietako irakasleak,0.0,11340.78,0.0
1145,2328,12000,,Funtzionarioen oinarrizko ordainsariak,1272662.0,1272662.0,205275.23
1145,2328,12100,,Funtzionarioen ordainsari osagarriak,1472315.0,1472315.0,332131.28
1145,2328,14100,,Bestelako langileak,1076331.0,1076331.0,369808.09
1145,2328,16000,,"Gizarte Segurantza, enpresaren kontura",1116325.0,1116325.0,305969.6
1145,2328,16500,,"Elkarkidetzako kuotak, Udalaren kontura",51653.0,51653.0,9477.93
1150,2391,12000,,Funtzionarioen oinarrizko ordainsariak,95300.0,95300.0,11995.49
1150,2391,12100,,Funtzionarioen ordainsari osagarriak,118453.0,118453.0,19790.31
1150,2391,14100,,Bestelako langileak,1.0,1.0,2979.12
1150,2391,16000,,"Gizarte Segurantza, enpresaren kontura",60416.0,60416.0,15970.41
1150,2391,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2318.0,2318.0,494.31
1150,2391,22696,,Euskal Fondoaren kuota,11237.4,11237.4,0.0
1150,2391,22699,,Bestelako hainbat gastu,4000.0,4000.0,600.0
