#Organikoa,Funtzionala,Ekonomikoa,Azalpena,Hasierako kreditua,Behin betiko kreditua,Behartua
152009,1711,16000,"Gizarte Segurantza, enpresaren kontura",47383.0,52578.62,55270.88
152009,1711,16500,"Elkarkidetzako kuotak, Udalaren kontura",3353.0,3353.0,3827.16
1620,3422,22148,Igerilekuak mantentzeko kontratua,1525000.0,1515000.0,1513407.13
1620,9212,21100,Udal eraikinak onik zaintzea,1510000.0,2044000.0,2039930.8
1620,9212,21207,Ekipoak onik zaindu eta konpontzea,70000.0,70000.0,71073.85
1620,9212,22109,Garbiketa-produktuak,300000.0,300000.0,318559.93
1620,9212,22111,Tresnak eta lanabesak,30000.0,40000.0,57816.92
1620,9212,22147,Tentsio baxuko kontratuak,10000.0,33000.0,17775.47
1620,9212,22722,Komun publikoak mantentzeko kontratua,30000.0,30000.0,27563.88
1620,9213,22101,Udal eraikinetako energia elektrikoa,4000000.0,4050000.0,4037310.18
1620,9214,22146,Edukiontzi higienikoetarako kontratua,15000.0,15000.0,15145.26
1620,9214,22783,Garbiketa Ataleko kontratuak,4176000.0,4086000.0,4066304.44
1620,9215,21200,Makinak eta instalazioak onik zaintzea,1500000.0,1427000.0,1425793.9
1620,9215,22103,Energia-eraginkortasunerako kontratua,4750000.0,4306000.0,4307816.41
1620,9215,22149,Gainerako udal eraikinetako gasa,90000.0,90000.0,85781.95
1620,9215,22150,Energia-eraginkortasunaren ziurtagiriak,0.0,0.0,0.0
1620,9219,11000,Kabineteko behin-behineko langileen ordainsariak,73713.54,73713.54,0.0
1620,9219,12000,Funtzionarioen oinarrizko ordainsariak,98745.0,98745.0,96898.56
1620,9219,12100,Funtzionarioen ordainsari osagarriak,131748.0,131748.0,112027.63
1620,9219,14100,Bestelako langileak,103765.0,103765.0,68168.34
1620,9219,16000,"Gizarte Segurantza, enpresaren kontura",135522.0,135522.0,77926.93
1620,9219,16500,"Elkarkidetzako kuotak, Udalaren kontura",2737.0,2737.0,1148.07
1630,9219,12000,Funtzionarioen oinarrizko ordainsariak,1860891.66,1860891.66,1833382.78
1630,9219,12100,Funtzionarioen ordainsari osagarriak,2249076.0,2249076.0,2165622.39
1630,9219,13000,Lan-kontratudun langile finkoen ordainsariak,30734.0,30734.0,47868.14
1630,9219,14100,Bestelako langileak,3636315.0,3636315.0,4162868.6
1630,9219,16000,"Gizarte Segurantza, enpresaren kontura",2940426.0,2940426.0,2742121.02
1630,9219,16500,"Elkarkidetzako kuotak, Udalaren kontura",150357.0,150357.0,126439.97
1641,9219,12000,Funtzionarioen oinarrizko ordainsariak,56631.77,56631.77,58254.4
1641,9219,12100,Funtzionarioen ordainsari osagarriak,63665.0,63665.0,63683.48
1641,9219,14100,Bestelako langileak,39787.0,39787.0,72115.81
1641,9219,16000,"Gizarte Segurantza, enpresaren kontura",55098.0,55098.0,57795.11
1641,9219,16500,"Elkarkidetzako kuotak, Udalaren kontura",1510.0,1510.0,1186.78
1642,9219,12000,Funtzionarioen oinarrizko ordainsariak,58719.09,58719.09,60155.59
1642,9219,12100,Funtzionarioen ordainsari osagarriak,71666.0,71666.0,73966.24
1642,9219,16000,"Gizarte Segurantza, enpresaren kontura",41968.0,41968.0,36483.42
1642,9219,16500,"Elkarkidetzako kuotak, Udalaren kontura",701.0,701.0,1186.78
1643,9219,12000,Funtzionarioen oinarrizko ordainsariak,22821.18,22821.18,23636.43
1643,9219,12100,Funtzionarioen ordainsari osagarriak,31794.0,31794.0,30989.98
1643,9219,16000,"Gizarte Segurantza, enpresaren kontura",13352.0,13352.0,11297.4
1644,9219,12000,Funtzionarioen oinarrizko ordainsariak,898429.89,898429.89,957795.34
1644,9219,12100,Funtzionarioen ordainsari osagarriak,1161533.0,1161533.0,1234848.77
1644,9219,13000,Lan-kontratudun langile finkoen ordainsariak,140563.0,140563.0,114246.3
1644,9219,14100,Bestelako langileak,310961.0,310961.0,301307.77
1644,9219,16000,"Gizarte Segurantza, enpresaren kontura",936509.0,936509.0,863186.18
1644,9219,16500,"Elkarkidetzako kuotak, Udalaren kontura",50505.0,50505.0,37899.74
1810,3401,11000,Kabineteko behin-behineko langileen ordainsariak,26661.46,26661.46,77195.54
1810,3401,12000,Funtzionarioen oinarrizko ordainsariak,22199.0,22199.0,2565.44
1810,3401,12100,Funtzionarioen ordainsari osagarriak,31064.0,31064.0,0.0
1810,3401,16000,"Gizarte Segurantza, enpresaren kontura",20729.0,20729.0,11009.12
1810,3401,16500,"Elkarkidetzako kuotak, Udalaren kontura",1559.0,1559.0,1453.6
1814,9251,12000,Funtzionarioen oinarrizko ordainsariak,223687.71,223687.71,478935.22
1814,9251,12100,Funtzionarioen ordainsari osagarriak,257169.0,257169.0,562831.73
1814,9251,14100,Bestelako langileak,127070.0,127070.0,340184.63
1814,9251,16000,"Gizarte Segurantza, enpresaren kontura",184775.0,184775.0,387955.3
1814,9251,16500,"Elkarkidetzako kuotak, Udalaren kontura",9163.0,9163.0,22432.62
1814,9251,22201,Herritarrei argibideak emateko sistema (010),580000.0,580000.0,550356.81
1815,3401,12000,Funtzionarioen oinarrizko ordainsariak,170912.52,170912.52,87203.55
1815,3401,12100,Funtzionarioen ordainsari osagarriak,184622.0,184622.0,91373.42
1815,3401,13000,Lan-kontratudun langile finkoen ordainsariak,103176.0,103176.0,4654.96
1815,3401,14100,Bestelako langileak,309265.0,309265.0,302991.91
1815,3401,16000,"Gizarte Segurantza, enpresaren kontura",254624.0,254624.0,133456.22
1815,3401,16500,"Elkarkidetzako kuotak, Udalaren kontura",14335.0,14335.0,7406.9
1816,9208,12000,Funtzionarioen oinarrizko ordainsariak,1745789.06,1745789.06,1736667.41
1816,9208,12100,Funtzionarioen ordainsari osagarriak,2300174.0,2300174.0,2259890.68
1816,9208,13000,Lan-kontratudun langile finkoen ordainsariak,556.0,556.0,1100.66
1816,9208,14100,Bestelako langileak,1674592.0,1674592.0,1893915.31
1816,9208,16000,"Gizarte Segurantza, enpresaren kontura",2089797.0,2089797.0,1752347.5
1816,9208,16500,"Elkarkidetzako kuotak, Udalaren kontura",70888.0,70888.0,60929.59
1820,3371,12000,Funtzionarioen oinarrizko ordainsariak,199272.95,199272.95,202020.29
1820,3371,12100,Funtzionarioen ordainsari osagarriak,303900.0,303900.0,303438.04
1820,3371,14100,Bestelako langileak,2601.0,2601.0,5711.69
1820,3371,16000,"Gizarte Segurantza, enpresaren kontura",112719.0,112719.0,99236.64
1820,3371,16500,"Elkarkidetzako kuotak, Udalaren kontura",9062.0,9062.0,7120.68
1820,3371,22115,Gizarte-etxeetako berariazko material teknikoa,10000.0,10000.0,25213.93
1820,3371,22618,Gizarte-etxeetako bestelako funtzionamendu-gastuak,20000.0,20000.0,29796.1
1820,3371,22732,Aisia eta denbora libreko zerbitzu-kontratuak,1563250.0,1563250.0,1522915.04
1820,3371,22767,Zonako lantaldeen programak,90000.0,90000.0,49697.11
1820,3371,85103,KALEIDOS.RED fundazioa,0.0,0.0,0.0
1822,9241,12000,Funtzionarioen oinarrizko ordainsariak,109197.47,109197.47,129026.34
1822,9241,12100,Funtzionarioen ordainsari osagarriak,118365.0,118365.0,137136.39
1822,9241,14100,Bestelako langileak,39731.0,39731.0,41982.74
1822,9241,16000,"Gizarte Segurantza, enpresaren kontura",78123.0,78123.0,82417.83
1822,9241,16500,"Elkarkidetzako kuotak, Udalaren kontura",3021.0,3021.0,3390.8
1822,9241,22699,Herritarren parte-hartzeko beste hainbat gastu,2500.0,2500.0,2480.92
1822,9241,22732,Zerbitzuak emateko kontratuak,80000.0,80000.0,76397.63
1822,9241,22799,Herritarren parte-hartzeko beste hainbat kanpo-lan,70000.0,70000.0,68081.5
2310,3301,12000,Funtzionarioen oinarrizko ordainsariak,7532.13,7532.13,28253.58
2310,3301,12100,Funtzionarioen ordainsari osagarriak,21520.0,21520.0,51604.32
2310,3301,16000,"Gizarte Segurantza, enpresaren kontura",8533.0,8533.0,10549.56
2310,3301,16500,"Elkarkidetzako kuotak, Udalaren kontura",270.0,270.0,339.08
2311,3301,12000,Funtzionarioen oinarrizko ordainsariak,221455.82,221455.82,298404.32
2311,3301,12100,Funtzionarioen ordainsari osagarriak,260588.0,260588.0,344296.4
2311,3301,14100,Bestelako langileak,54742.0,54742.0,124687.45
2311,3301,16000,"Gizarte Segurantza, enpresaren kontura",168471.0,168471.0,225413.1
2311,3301,16500,"Elkarkidetzako kuotak, Udalaren kontura",11639.0,11639.0,13698.6
2311,3301,21208,Ikus-entzunezko ekipoak konpontzea,800.0,800.0,0.0
2311,3301,22111,Tresna eta lanabesak,400.0,400.0,229.67
2311,3301,22300,Garraioa,2000.0,2000.0,1626.21
2311,3341,22734,Iradier Arenako zerbitzuak kontratatzea,0.0,0.0,0.0
2311,3341,22736,Iradier Arenako babes-kontratuak,0.0,0.0,0.0
231201,3322,12000,Funtzionarioen oinarrizko ordainsariak,180141.28,180141.28,217572.77
231201,3322,12100,Funtzionarioen ordainsari osagarriak,196695.0,196695.0,234175.78
231201,3322,14100,Bestelako langileak,65056.0,65056.0,88835.17
231201,3322,16000,"Gizarte Segurantza, enpresaren kontura",135260.0,135260.0,151151.69
231201,3322,16500,"Elkarkidetzako kuotak, Udalaren kontura",3021.0,3021.0,2996.53
231201,3322,22699,Artxiboko kontserbazio-gastu materialak,6800.0,6800.0,6763.39
231201,3322,22752,Udal artxiboko kontratuak,70000.0,70000.0,69988.95
231202,3391,12000,Funtzionarioen oinarrizko ordainsariak,192466.0,192466.0,197276.46
231202,3391,12100,Funtzionarioen ordainsari osagarriak,250493.0,250493.0,252491.99
231202,3391,14100,Bestelako langileak,210090.0,210090.0,222134.84
231202,3391,16000,"Gizarte Segurantza, enpresaren kontura",213968.0,213968.0,184760.65
231202,3391,16500,"Elkarkidetzako kuotak, Udalaren kontura",8489.0,8489.0,7852.74
231202,3391,22624,Folklore akademiako programazio-gastuak,30000.0,30000.0,29884.79
231202,3391,22625,Folklore Akademiaren musika udalekuak,60000.0,60000.0,60000.0
231202,3391,22757,Folklore Akademiako zerbitzu-enpresak,22000.0,22000.0,21970.82
231203,3301,20103,Alokairuak,45000.0,45000.0,44832.0
231203,3341,22408,Kultura-programen aseguruak,0.0,0.0,0.0
231203,3341,22605,Erakusketa lekuak dinamizatzea,0.0,0.0,0.0
231203,3341,22635,Azkena Rock jaialdia,260000.0,260000.0,260000.0
231203,3341,22652,Beste kultura-jarduera batzuk - dantzaldiak,58000.0,58000.0,55933.45
231203,3341,22653,Kultura-zabalkundea,24000.0,18800.0,15722.34
231203,3341,22733,Espazio publikoetako kultura-programak,150000.0,150000.0,153652.13
231203,3341,22756,Kultur Ekintzen Zerbitzua,165000.0,165000.0,169117.34
231203,3381,12000,Funtzionarioen oinarrizko ordainsariak,141795.0,141795.0,142299.09
231203,3381,12100,Funtzionarioen ordainsari osagarriak,181667.0,181667.0,172356.24
231203,3381,14100,Bestelako langileak,43296.0,43296.0,47550.66
231203,3381,16000,"Gizarte Segurantza, enpresaren kontura",107510.0,107510.0,91201.49
231203,3381,16500,"Elkarkidetzako kuotak, Udalaren kontura",4853.0,4853.0,4534.02
231203,3381,22643,"Erraldoiak, harmailak eta jaiotza konpontzea",13000.0,13000.0,13068.97
231203,3381,22660,Inauteriak,27000.0,25500.0,25223.01
231203,3381,22661,Andre Maria Zuriaren jaiak,678000.0,678000.0,678111.49
231203,3381,22662,Olarizu,6000.0,6000.0,8838.06
231203,3381,22663,Eguberri eta erregetako kanpaina,173000.0,173000.0,178039.26
231203,3381,22664,San Anton eta Santa Ageda jaiak,13000.0,13000.0,12755.71
231204,3321,22649,Udalaren liburutegi sarearen programa,50000.0,50000.0,46318.26
231204,3321,22749,Liburutegi sareko kontratuak,1161901.2,1161901.2,1158397.9
231204,3341,12000,Funtzionarioen oinarrizko ordainsariak,203715.0,203715.0,228670.01
231204,3341,12100,Funtzionarioen ordainsari osagarriak,218381.0,218381.0,244223.96
231204,3341,13000,Lan-kontratudun langile finkoen ordainsariak,151.0,151.0,298.94
231204,3341,14100,Bestelako langileak,74100.0,74100.0,37585.57
231204,3341,16000,"Gizarte Segurantza, enpresaren kontura",151387.0,151387.0,129988.19
231204,3341,16500,"Elkarkidetzako kuotak, Udalaren kontura",11867.0,11867.0,12969.81
231204,3341,22607,Gizarte-etxeetako kanpainen zabalkundea,15000.0,15000.0,11972.26
231204,3341,22636,Gizarte-etxeetako kultura-ikastaroak,470000.0,570000.0,567691.29
231204,3341,22647,Gizarte-etxeetako kanpainak,50000.0,50000.0,63718.84
231205,3332,12000,Funtzionarioen oinarrizko ordainsariak,73971.0,73971.0,72491.97
231205,3332,12100,Funtzionarioen ordainsari osagarriak,92955.0,92955.0,79994.26
231205,3332,14100,Bestelako langileak,551.0,551.0,3514.11
231205,3332,16000,"Gizarte Segurantza, enpresaren kontura",48001.0,48001.0,40165.34
231205,3332,16500,"Elkarkidetzako kuotak, Udalaren kontura",2751.0,2751.0,2090.91
231205,3332,22622,Montehermoso Kulturuneko programak,90000.0,90000.0,87063.14
231205,3332,22751,Montehermosoko zerbitzu-kontratuak,29500.0,29500.0,29921.24
231210,3392,12000,Funtzionarioen oinarrizko ordainsariak,644263.0,644263.0,528256.52
231210,3392,12100,Funtzionarioen ordainsari osagarriak,595006.0,595006.0,600733.47
231210,3392,14100,Bestelako langileak,126118.0,126118.0,106854.16
231210,3392,16000,"Gizarte Segurantza, enpresaren kontura",404216.0,404216.0,316523.43
231210,3392,16500,"Elkarkidetzako kuotak, Udalaren kontura",22915.0,22915.0,19953.52
231210,3392,21207,Musika Bandako ekipoak konpontzea eta mantentzea,15000.0,15000.0,14996.98
231210,3392,22692,Musika Banda - kolaborazioak,2000.0,2000.0,4190.0
231210,3392,22699,Musika Bandaren programazio gastuak,45000.0,45000.0,44945.09
231210,3392,22732,Zerbitzuak emateko kontratuak - Musika Banda,8000.0,8000.0,7707.2
231220,3342,12000,Funtzionarioen oinarrizko ordainsariak,190014.0,190014.0,192274.08
231220,3342,12100,Funtzionarioen ordainsari osagarriak,235483.0,235483.0,240695.57
231220,3342,14100,Bestelako langileak,33929.0,33929.0,46437.4
231220,3342,16000,"Gizarte Segurantza, enpresaren kontura",141076.0,141076.0,127724.86
231220,3342,16500,"Elkarkidetzako kuotak, Udalaren kontura",5499.0,5499.0,4320.92
231220,3342,22603,Antzoki Sarearen publizitate berezia,12000.0,12000.0,11967.27
231220,3342,22627,Antzoki Sareko ikuskizun eta jaialdiak,700000.0,677100.0,579062.23
231220,3342,22732,Zerbitzuak emateko kontratuak,230000.0,230000.0,269319.56
231901,3201,12000,Funtzionarioen oinarrizko ordainsariak,1276701.93,1276701.93,1289696.01
231901,3201,12100,Funtzionarioen ordainsari osagarriak,1321387.0,1321387.0,1318026.08
231901,3201,14100,Bestelako langileak,876849.0,876849.0,943887.08
231901,3201,16000,"Gizarte Segurantza, enpresaren kontura",1174619.0,1174619.0,992228.92
231901,3201,16500,"Elkarkidetzako kuotak, Udalaren kontura",69641.0,69641.0,53359.57
231901,3231,22106,Elikagaiak,75000.0,75000.0,67501.32
231901,3231,22115,Material didaktiko suntsikorra,21700.0,14188.0,12487.22
231901,3231,22199,Bestelako hainbat hornikuntza eta gastu,13020.0,13020.0,10805.3
231901,3231,22786,Haur eskoletako bazkari-zerbitzua,51500.0,51500.0,37685.25
231901,3232,22659,Hezkuntza programak,340000.0,350000.0,342637.13
231901,3261,22300,Hezkuntzako garraioa,1562.4,1562.4,401.5
231902,3201,12000,Funtzionarioen oinarrizko ordainsariak,158325.0,158325.0,168627.99
231902,3201,12100,Funtzionarioen ordainsari osagarriak,159200.0,159200.0,173718.33
231902,3201,14100,Bestelako langileak,39736.0,39736.0,51993.29
231902,3201,16000,"Gizarte Segurantza, enpresaren kontura",101889.0,101889.0,93491.06
231902,3201,16500,"Elkarkidetzako kuotak, Udalaren kontura",9401.0,9401.0,7387.5
231902,3201,20200,Makineria eta hezkuntza-instalazioak alokatzea,217.0,217.0,0.0
231902,3201,22115,Berariazko material teknikoa - Hezkuntza,15624.0,15624.0,13160.94
231902,3201,22603,Haur-eskolen kanpainaren eta udako programaren zabalkundea,7378.0,7378.0,8414.69
231902,3232,22780,Opor-programa,170000.0,170000.0,173523.4
231903,3201,12000,Funtzionarioen oinarrizko ordainsariak,66825.0,66825.0,67778.91
231903,3201,12100,Funtzionarioen ordainsari osagarriak,66978.0,66978.0,66970.7
231903,3201,16000,"Gizarte Segurantza, enpresaren kontura",39133.0,39133.0,31915.14
231903,3201,16500,"Elkarkidetzako kuotak, Udalaren kontura",2104.0,2104.0,2373.56
232001,3401,12000,Funtzionarioen oinarrizko ordainsariak,151101.33,151101.33,150098.1
232001,3401,12100,Funtzionarioen ordainsari osagarriak,215150.0,215150.0,210353.97
232001,3401,14100,Bestelako langileak,118554.0,118554.0,104844.34
232001,3401,16000,"Gizarte Segurantza, enpresaren kontura",155450.0,155450.0,127629.99
232001,3401,16500,"Elkarkidetzako kuotak, Udalaren kontura",7298.0,7298.0,6966.18
232001,3411,22737,Eguberrietako jarduerak,0.0,0.0,0.0
232001,3411,22761,Izotz-pista (Bakh) alokatzeko kontratuak,594258.35,594258.35,594258.35
232001,3421,22767,Kirol-instalazioak zaintzeko kontratuak,1000000.0,1000000.0,1034455.42
232002,3401,12000,Funtzionarioen oinarrizko ordainsariak,70812.0,70812.0,71418.13
232002,3401,12100,Funtzionarioen ordainsari osagarriak,72681.0,72681.0,72046.19
232002,3401,14100,Bestelako langileak,64193.0,64193.0,58342.78
232002,3401,16000,"Gizarte Segurantza, enpresaren kontura",65956.0,65956.0,51844.3
232002,3401,16500,"Elkarkidetzako kuotak, Udalaren kontura",5588.0,5588.0,4662.35
232002,3411,22108,Botikak eta hemoderibatuak,8000.0,8000.0,7477.79
232002,3411,22738,Arreta medikoa,63600.0,63600.0,68900.0
232003,3401,12000,Funtzionarioen oinarrizko ordainsariak,133168.0,133168.0,114960.73
232003,3401,12100,Funtzionarioen ordainsari osagarriak,161448.0,161448.0,127177.89
232003,3401,14100,Bestelako langileak,82488.0,82488.0,120706.68
232003,3401,16000,"Gizarte Segurantza, enpresaren kontura",112366.0,112366.0,99253.25
232003,3401,16500,"Elkarkidetzako kuotak, Udalaren kontura",9017.0,9017.0,8450.45
232003,3411,22300,Kiroleko garraioa,16663.9,16663.9,13746.92
232003,3411,22601,"Publizitate babesa, Alavés SADri",75000.0,75000.0,75000.0
232003,3411,22602,Kirol sari eta garaikurrak,8000.0,8000.0,5315.57
232003,3411,22603,"Publizitate babesa, Saski Baskonia SADri",322465.0,322465.0,322465.0
232003,3411,22606,Kirol ekipoak babesteko kontratuak,50000.0,110000.0,129173.56
232003,3411,22699,Kiroleko bestelako hainbat gastu,61359.49,61359.49,45662.24
232003,3411,22706,Jarduera fisikoen programa,3150000.0,3150000.0,3169081.01
232003,3411,22724,Kirol-dinamizaziorako programa,32998.46,32998.46,27514.91
232003,3411,22725,Osasun sustapenerako programa,0.0,0.0,0.0
232003,3411,22728,Euskal Herriko Txirrindularitza Itzulia,21750.0,21750.0,21750.0
232003,3411,22735,“Kirol bidean” gazteentzako programak,67133.5,67133.5,33243.02
232003,3411,22739,Martin Fiz maratoia,21700.0,21700.0,21700.0
232003,3421,22768,Kiroleko muntatze-zerbitzu bereziak,25000.0,25000.0,23761.18
232004,3401,12000,Funtzionarioen oinarrizko ordainsariak,117019.0,117019.0,117599.14
232004,3401,12100,Funtzionarioen ordainsari osagarriak,148870.0,148870.0,145510.38
232004,3401,13000,Lan-kontratudun langile finkoen ordainsariak,44644.0,44644.0,45379.53
232004,3401,14100,Bestelako langileak,39272.0,39272.0,51459.83
232004,3401,16000,"Gizarte Segurantza, enpresaren kontura",108823.0,108823.0,96585.26
232004,3401,16500,"Elkarkidetzako kuotak, Udalaren kontura",6095.0,6095.0,5507.7
232004,3421,21200,Makinak eta kirol-instalazioak onik zaintzea,12100.0,12100.0,11977.14
232004,3421,22115,Berariazko material teknikoa - Kirola,25000.0,25000.0,24993.69
9005,9122,10000,Zinegotzien oinarrizko ordainsariak,1473146.0,1473146.0,1469613.14
9005,9122,16000,"Gizarte Segurantza, enpresaren kontura",649062.0,649062.0,321989.7
9005,9122,16500,"Elkarkidetzako kuotak, Udalaren kontura",1387.0,1387.0,0.0
9005,9122,22633,Araudi organikoan jasotako diru-ordainak,631800.0,631800.0,631800.0
9015,2111,16103,"Pentsioak, Udalaren kontura",196000.0,196000.0,153735.9
9015,2111,16109,"Pentsioen osagarria, Arabako Mutua Forala",4000.0,4000.0,3049.84
0110,9123,62800,Argitalpenak erostea,300.0,300.0,116.21
0116,2371,41925,Hitzarmena: Euskadiko Gazteria Kontseilua - Gazteen partaidetza,0.0,0.0,0.0
0116,2371,48203,Azoka Txikia programa,0.0,0.0,0.0
0116,2371,48935,Gazteriako diru-laguntza deialdi orokorra,30000.0,30000.0,24181.5
0116,2371,48954,Gazte informatzaileak - laguntza-deialdia,0.0,0.0,0.0
0116,2371,62505,Bestelako tresnak,1000.0,1000.0,125.96
0116,2371,62800,"Argitalpenak eta liburuak erostea, Gazteen Argibideetarako Bulegorako",1000.0,1000.0,987.96
0160,2381,48139,Emakume elkarteentzako diru-laguntza deialdia,50000.0,41000.0,40424.64
0162,2391,48212,Hitzarmena: AFINIS - oporrak bakean,16000.0,16000.0,16000.0
0171,3351,42302,"Hitzarmena, Merkataritza Ganberarekin",10000.0,10000.0,10000.0
0171,3351,48001,"Euskara ikasteko laguntzak, herritarrentzat",285000.0,285000.0,154187.34
0171,3351,48002,Langileentzako ikasketa beka eta poltsak,60215.0,60215.0,14592.12
0171,3351,48003,Euskaltegientzako diru-laguntzak,99000.0,99000.0,98999.99
0171,3351,48005,Euskararen Plan Nagusiko diru-laguntzak,120000.0,100000.0,88532.87
0171,3351,48044,Hitzarmena GEUrekin,73500.0,73500.0,73500.0
0171,3351,48048,Hitzarmena Tinko elkartearekin,10000.0,10000.0,10000.0
0171,3351,48049,Hitzarmena Euskharan elkartearekin,23100.0,23100.0,23100.0
0171,3351,48052,Hitzarmena Merkataritza Federazioarekin,5000.0,0.0,0.0
0171,3351,48064,Hitzarmena: Korrika,0.0,0.0,0.0
0171,3351,48100,Hitzarmena Euskaltzaindiarekin,60000.0,60000.0,60000.0
0171,3351,48970,Hitzarmena: Arabako Bertsozale Elkartea,52500.0,0.0,0.0
0171,3351,48997,Hitzarmena: Bai euskarari,22000.0,0.0,0.0
0171,3351,62800,Argitalpenak eta liburuak erostea,1000.0,1000.0,211.0
0171,3351,62954,Gasteiz antzokia,0.0,0.0,0.0
0181,2361,48128,Hitzarmena: Arabako Gorren Zentroa,11920.0,11920.0,11920.0
0181,2361,48970,Hitzarmena: Eginaren Eginez elkartea,27000.0,27000.0,27000.0
0182,1741,60150,Herrietako obrak,75000.0,75000.0,73773.77
0182,1749,48112,Diru-laguntzak: Kontzejuen elkartea,90000.0,90000.0,90000.0
0182,1749,78919,Diru-laguntzak: gizarte-zentroak,20000.0,20000.0,0.0
0187,9271,62901,Tresneria erostea,0.0,0.0,0.0
0211,1511,64201,"HAPO, aldakuntzak",20000.0,20000.0,21725.55
0211,1511,64202,Eguneratze kartografikoak,40000.0,40000.0,40506.3
0211,1511,64203,Ordainsariak,20000.0,20000.0,3097.6
0211,1511,64206,HAPO berrikustea,200000.0,180000.0,5228.62
0211,1513,73310,21. Zabalguneari: urrezko auzoetako inbertsioak,0.0,0.0,0.0
0214,9211,62259,Salburuko gizarte-etxea,95000.0,408784.81,324997.82
0214,9211,62260,Zabalganeko gizarte-etxea,4000000.0,4678938.32,4409855.67
0214,9211,62265,Europa jauregia eraberritu eta handitzea,350000.0,350000.0,345539.56
0325,1331,60186,"Seinaletika-inbertsioak, autobus-geltokian eta Europa jauregian",0.0,0.0,0.0
0340,1351,48900,Boluntarioen sustapenerako programa,0.0,0.0,0.0
0410,1722,43102,Ingurugiro Gaietarako Ikastegiari,2240000.0,2399046.22,2175046.22
0410,3293,41902,Hitzarmena EHUrekin - Nazioarteko Zuzenbideko ikastaroak,30000.0,0.0,0.0
0410,4411,43300,"Ekarpena, TUVISAri",14659756.2,13875390.66,13875390.66
0410,4411,73300,TUVISAri,1851281.72,1851281.72,1351281.72
0410,4411,73309,Transferentzia TUVISAri - Ekipamenduen mugikortasuna,0.0,0.0,0.0
0410,9205,62400,Ibilgailuak,60000.0,100000.0,99980.85
0410,9206,62501,Altzariak,55000.0,26000.0,868.25
0410,9206,62505,Udal sailetako hainbat erosketa,5000.0,15000.0,11088.28
0410,9207,62900,Ezbeharrengatiko berritzeak,1.0,215052.15,95538.44
0410,9242,48024,Hitzarmena erregioen etxeekin,36700.0,36700.0,36700.0
0410,9242,48025,Hitzarmena Gao Lacho Drom elkartearekin,27800.0,27800.0,26854.92
0410,9242,78001,Ekarpena: lurralde etxeak,0.0,0.0,0.0
0410,9271,41800,Eudeli,220000.0,222639.17,222639.17
0410,9331,64900,Industria jabegoa,1000.0,1000.0,0.0
0422,4421,62204,Autobus-geltokiko inbertsioak,0.0,0.0,0.0
0422,4421,62953,Autobus-geltokiko ekipoetako inbertsioak,0.0,0.0,0.0
0821,4331,42303,"Hitzarmena, Merkataritza Ganberarekin - enpresa txikiei laguntzea",0.0,0.0,0.0
0821,4331,47107,Hitzarmena: AJEBASK- Prestakuntza eta mintegia,15000.0,15000.0,15000.0
0821,4331,47117,Hitzarmena: Asoc. Festival Tv Radio,175000.0,175000.0,175000.0
0821,4331,48002,Berrikuntzarako laguntzak,70000.0,70000.0,70000.0
0821,4331,48162,Hitzarmena: Araba Ekinean,16000.0,0.0,0.0
0821,4331,48180,VIArentzako transferentziak,40000.0,60000.0,60000.0
0821,4331,48943,Enpresen Gizarte Erantzukizunari buruzko Foroa,2000.0,2000.0,2000.0
0821,4331,48945,"Enpresen Gizarte Erantzukizunerako Arabako Foroa, 2014ko deialdiaren likidazioa",0.0,0.0,0.0
0821,4331,48949,Enpresak sortzeko laguntzak,70000.0,70000.0,69999.98
0821,4331,48967,Inbertsiorako laguntzak,120000.0,120000.0,120000.0
0821,4331,48985,Itun Berdea sariak,0.0,6000.0,6000.0
0821,4331,48986,Enpresa txikiei laguntzeko hitzarmena,22000.0,22000.0,22000.0
0821,4331,60902,Mintegiko inbertsioak - Basaldea proiektua,319000.0,319000.0,202423.46
0821,4331,62952,Industria-politikaren plana,0.0,0.0,0.0
0821,4333,48172,Hitzarmena: Santa Maria Katedrala fundazioa,67000.0,67000.0,67000.0
0821,4333,62294,Urban - Farolen Museoa handitzea,0.0,0.0,0.0
0822,4314,42301,"Arabako Merkataritza Ganberarekiko hitzarmena, erakusleihoak",8000.0,8000.0,8000.0
0822,4314,48164,Lankidetza: Merkataritza Dinamizatzeko Taldea,32000.0,23000.0,22468.1
0822,4314,48926,Hitzarmena: Gasteiz On elkartea,180000.0,210000.0,210000.0
0822,4314,48963,Hitzarmena: Erdi Aroko hiriguneko Merkatarien Elkartea,98000.0,98000.0,98000.0
0822,4314,48964,Denda txikientzako laguntzak,500000.0,500000.0,498874.84
0822,4314,48965,Hitzarmena: Merkataritza Enpresaburuen Elkartea,36000.0,36000.0,36000.0
0822,4314,48966,Hitzarmena: Gorbeia kaleko Merkatarien Elkartea,6000.0,6000.0,6000.0
0822,4314,48981,Hitzarmena: SEA ostalaritza - Pintxoaren astea,0.0,0.0,0.0
0822,4314,48982,Hitzarmena: ostalaritza-elkartea,13000.0,13000.0,13000.0
0823,2411,47113,Hitzarmena: Merkataritza Agenteen Elkargoa,0.0,0.0,0.0
0823,2411,48171,Hitzarmena: Secretariado Gitano fundazioa,37000.0,37000.0,37000.0
0823,2411,48966,Hitzarmena: Saregune proiektua,60000.0,60000.0,60000.0
