#Organikoa,Funtzionala,Ekonomikoa,Aplikazioaren izena,Hasierako kreditua,Behin betiko kreditua,Behartua
1620,9214,22146,Edukiontzi higienikoetarako kontratua,15000.0,15000.0,13001.11
1620,9214,22783,Garbiketa Ataleko kontratuak,4489682.0,4371514.89,4292957.53
1620,9215,21200,Makinak eta instalazioak onik zaintzea,1451000.0,1451000.0,1490356.83
1620,9215,22103,Energia-eraginkortasunerako kontratua,4548496.7,4063496.7,3961740.11
1620,9215,22149,Gainerako udal eraikinetako gasa,90000.0,90000.0,105547.31
1620,9219,12000,Funtzionarioen oinarrizko ordainsariak,89603.0,89603.0,93243.45
1620,9219,12100,Funtzionarioen ordainsari osagarriak,111773.0,111773.0,115966.86
1620,9219,14100,Bestelako langileak,63978.0,63978.0,61213.03
1620,9219,16000,"Gizarte Segurantza, enpresaren kontura",77670.0,77670.0,78513.51
1620,9219,16500,"Elkarkidetzako kuotak, Udalaren kontura",1160.0,1160.0,2175.6
1630,9219,12000,Funtzionarioen oinarrizko ordainsariak,1722801.0,1722801.0,1664260.47
1630,9219,12100,Funtzionarioen ordainsari osagarriak,2192017.0,2192017.0,2180225.73
1630,9219,13000,Lan-kontratudun langile finkoen ordainsariak,46726.0,46726.0,43947.2
1630,9219,14100,Bestelako langileak,4048535.0,4562717.0,4429233.41
1630,9219,16000,"Gizarte Segurantza, enpresaren kontura",2703778.0,2869596.0,2810884.49
1630,9219,16500,"Elkarkidetzako kuotak, Udalaren kontura",125069.0,125069.0,132095.26
1641,9219,12000,Funtzionarioen oinarrizko ordainsariak,55318.0,55318.0,55452.85
1641,9219,12100,Funtzionarioen ordainsari osagarriak,64113.0,64113.0,64424.86
1641,9219,14100,Bestelako langileak,70661.0,70661.0,83149.24
1641,9219,16000,"Gizarte Segurantza, enpresaren kontura",57903.0,57903.0,61591.58
1641,9219,16500,"Elkarkidetzako kuotak, Udalaren kontura",1199.0,1199.0,1451.29
1642,9219,12000,Funtzionarioen oinarrizko ordainsariak,59766.0,59766.0,55251.52
1642,9219,12100,Funtzionarioen ordainsari osagarriak,74367.0,74367.0,65923.18
1642,9219,16000,"Gizarte Segurantza, enpresaren kontura",36917.0,36917.0,47574.01
1642,9219,16500,"Elkarkidetzako kuotak, Udalaren kontura",1199.0,1199.0,1195.18
1643,9219,12000,Funtzionarioen oinarrizko ordainsariak,22355.0,22355.0,22202.54
1643,9219,12100,Funtzionarioen ordainsari osagarriak,31338.0,31338.0,31403.3
1643,9219,16000,"Gizarte Segurantza, enpresaren kontura",11410.0,11410.0,11636.16
1644,9219,12000,Funtzionarioen oinarrizko ordainsariak,905763.0,905763.0,886576.68
1644,9219,12100,Funtzionarioen ordainsari osagarriak,1235507.0,1235507.0,1222420.39
1644,9219,13000,Lan-kontratudun langile finkoen ordainsariak,112539.0,112539.0,103892.43
1644,9219,14100,Bestelako langileak,309907.0,309907.0,316617.11
1644,9219,16000,"Gizarte Segurantza, enpresaren kontura",873146.0,873146.0,867023.77
1644,9219,16500,"Elkarkidetzako kuotak, Udalaren kontura",38513.0,38513.0,44765.07
1810,3401,11000,Kabineteko behin-behineko langileen ordainsariak,78191.0,78191.0,78327.66
1810,3401,16000,"Gizarte Segurantza, enpresaren kontura",11119.0,11119.0,11343.74
1810,3401,16500,"Elkarkidetzako kuotak, Udalaren kontura",1468.0,1468.0,1463.7
1814,9251,22201,Herritarrei argibideak emateko sistema (010),0.0,0.0,0.0
1815,3401,12000,Funtzionarioen oinarrizko ordainsariak,86504.0,86504.0,84664.33
1815,3401,12100,Funtzionarioen ordainsari osagarriak,106082.0,106082.0,101431.63
1815,3401,14100,Bestelako langileak,268181.0,268181.0,282203.15
1815,3401,16000,"Gizarte Segurantza, enpresaren kontura",132722.0,132722.0,137043.21
1815,3401,16500,"Elkarkidetzako kuotak, Udalaren kontura",7481.0,7481.0,7353.2
1816,9208,12000,Funtzionarioen oinarrizko ordainsariak,1647058.0,1647058.0,1644936.04
1816,9208,12100,Funtzionarioen ordainsari osagarriak,2261808.0,2261808.0,2271763.23
1816,9208,14100,Bestelako langileak,1651307.0,1651307.0,2119395.74
1816,9208,16000,"Gizarte Segurantza, enpresaren kontura",1685514.0,1685514.0,1845751.84
1816,9208,16500,"Elkarkidetzako kuotak, Udalaren kontura",60223.0,60223.0,70772.41
1820,3371,12000,Funtzionarioen oinarrizko ordainsariak,192850.0,192850.0,238848.91
1820,3371,12100,Funtzionarioen ordainsari osagarriak,310284.0,310284.0,365485.08
1820,3371,14100,Bestelako langileak,1198.0,1198.0,0.0
1820,3371,16000,"Gizarte Segurantza, enpresaren kontura",90135.0,90135.0,122441.51
1820,3371,16500,"Elkarkidetzako kuotak, Udalaren kontura",7192.0,7192.0,9051.1
1820,3371,22115,Gizarte-etxeetako berariazko material teknikoa,10000.0,10000.0,40433.52
1820,3371,22607,Gizarte-etxeetako kanpainen zabalkundea,25000.0,25000.0,28016.44
1820,3371,22618,Gizarte-etxeetako bestelako funtzionamendu-gastuak,20000.0,20000.0,20763.04
1820,3371,22663,Eguberrietako haur parkea,115000.0,115000.0,0.0
1820,3371,22697,Kaleidos.red fundazioko kuota,12020.0,12020.0,12020.24
1820,3371,22709,Udako jolasak,100000.0,100000.0,89901.56
1820,3371,22732,Aisia eta denbora libreko zerbitzu-kontratuak,1683534.0,1683534.0,1655173.22
1820,3371,22767,Zonako lantaldeen programak,110000.0,75000.0,65740.17
1822,9241,12000,Funtzionarioen oinarrizko ordainsariak,123946.0,123946.0,99251.72
1822,9241,12100,Funtzionarioen ordainsari osagarriak,138823.0,138823.0,113787.74
1822,9241,14100,Bestelako langileak,38331.0,38331.0,93640.71
1822,9241,16000,"Gizarte Segurantza, enpresaren kontura",82882.0,82882.0,89091.08
1822,9241,16500,"Elkarkidetzako kuotak, Udalaren kontura",3425.0,3425.0,3158.69
1822,9241,22696,Aurrekontu partizipatiboen prozesua,25000.0,25000.0,24985.33
1822,9241,22698,"Herritar-kontsultak, 2016",11666.0,11666.0,1638.95
1822,9241,22699,Herritarren parte-hartzeko beste hainbat gastu,2500.0,2500.0,2446.52
1822,9241,22732,Zerbitzuak emateko kontratuak,87000.0,87000.0,81609.74
1822,9241,22799,Herritarren parte-hartzeko beste hainbat kanpo-lan,86500.0,86500.0,69410.91
2310,3301,12000,Funtzionarioen oinarrizko ordainsariak,28805.0,28805.0,634.17
2310,3301,12100,Funtzionarioen ordainsari osagarriak,52188.0,52188.0,1158.2
2310,3301,16000,"Gizarte Segurantza, enpresaren kontura",10655.0,10655.0,13368.29
2310,3301,16500,"Elkarkidetzako kuotak, Udalaren kontura",342.0,342.0,0.0
2311,3301,12000,Funtzionarioen oinarrizko ordainsariak,285385.0,285385.0,269135.76
2311,3301,12100,Funtzionarioen ordainsari osagarriak,348268.0,348268.0,333858.66
2311,3301,13000,Lan-kontratudun langile finkoen ordainsariak,68814.0,68814.0,68726.15
2311,3301,14100,Bestelako langileak,122913.0,122913.0,99699.64
2311,3301,16000,"Gizarte Segurantza, enpresaren kontura",225022.0,225022.0,210513.97
2311,3301,16500,"Elkarkidetzako kuotak, Udalaren kontura",13625.0,13625.0,14423.92
2311,3301,21208,Ikus-entzunezko ekipoak konpontzea,800.0,800.0,694.05
2311,3301,22111,Tresna eta lanabesak,400.0,400.0,0.0
2311,3301,22300,Garraioa,0.0,0.0,0.0
231201,3322,12000,Funtzionarioen oinarrizko ordainsariak,209707.0,209707.0,208279.47
231201,3322,12100,Funtzionarioen ordainsari osagarriak,235612.0,235612.0,232958.42
231201,3322,14100,Bestelako langileak,93327.0,93327.0,88698.9
231201,3322,16000,"Gizarte Segurantza, enpresaren kontura",158005.0,158005.0,147294.39
231201,3322,16500,"Elkarkidetzako kuotak, Udalaren kontura",3551.0,3551.0,3500.17
231201,3322,22699,Artxiboko kontserbazio-gastu materialak,6800.0,6800.0,6679.14
231201,3322,22752,Udal artxiboko kontratuak,70000.0,70000.0,69999.95
231202,3391,12000,Funtzionarioen oinarrizko ordainsariak,179049.0,179049.0,184276.87
231202,3391,12100,Funtzionarioen ordainsari osagarriak,245092.0,245092.0,253469.91
231202,3391,14100,Bestelako langileak,218126.0,218126.0,212458.62
231202,3391,16000,"Gizarte Segurantza, enpresaren kontura",185176.0,185176.0,181911.1
231202,3391,16500,"Elkarkidetzako kuotak, Udalaren kontura",6737.0,6737.0,8678.18
231202,3391,22624,Folklore akademiako programazio-gastuak,30000.0,30000.0,29639.0
231202,3391,22625,Folklore Akademiaren musika udalekuak,65000.0,65000.0,64952.88
231202,3391,22757,Folklore Akademiako zerbitzu-enpresak,25000.0,25000.0,27281.81
231203,3301,20103,Alokairuak,45000.0,45000.0,43792.27
231203,3341,22635,Azkena Rock jaialdia,270000.0,270000.0,270000.0
231203,3341,22652,Beste kultura-jarduera batzuk - dantzaldiak,58000.0,58000.0,55815.82
231203,3341,22653,Kultura-zabalkundea,65000.0,95000.0,80722.66
231203,3341,22654,Kultura Plan Estrategikoa,20000.0,10000.0,1411.47
231203,3341,22733,Espazio publikoetako kultura-programak,180000.0,180000.0,173936.02
231203,3341,22755,Sebastián Iradier urteurrena,0.0,0.0,0.0
231203,3341,22756,Kultur Ekintzen Zerbitzua,154000.0,170000.0,168192.52
231203,3381,12000,Funtzionarioen oinarrizko ordainsariak,135461.0,135461.0,138225.33
231203,3381,12100,Funtzionarioen ordainsari osagarriak,178863.0,178863.0,176899.55
231203,3381,14100,Bestelako langileak,55675.0,55675.0,41265.5
231203,3381,16000,"Gizarte Segurantza, enpresaren kontura",95128.0,95128.0,91912.03
231203,3381,16500,"Elkarkidetzako kuotak, Udalaren kontura",4579.0,4579.0,4565.96
231203,3381,22643,"Erraldoiak, harmailak eta jaiotza konpontzea",15000.0,15000.0,18165.45
231203,3381,22660,Inauteriak,30000.0,30000.0,29993.89
231203,3381,22661,Andre Maria Zuriaren jaiak,705000.0,705000.0,735863.46
231203,3381,22662,Olarizu,6000.0,6000.0,8892.13
231203,3381,22663,Eguberri eta erregetako kanpaina,179000.0,179000.0,185170.49
231203,3381,22664,San Anton eta Santa Ageda jaiak,13000.0,13000.0,11909.68
231204,3321,22649,Udalaren liburutegi sarearen programa,55000.0,55000.0,59782.27
231204,3321,22749,Liburutegi sareko kontratuak,1541893.95,1541893.95,1370077.96
231204,3341,12000,Funtzionarioen oinarrizko ordainsariak,224357.0,224357.0,186742.57
231204,3341,12100,Funtzionarioen ordainsari osagarriak,246813.0,246813.0,206620.1
231204,3341,14100,Bestelako langileak,34252.0,34252.0,154144.42
231204,3341,16000,"Gizarte Segurantza, enpresaren kontura",129969.0,129969.0,151837.7
231204,3341,16500,"Elkarkidetzako kuotak, Udalaren kontura",13100.0,13100.0,11695.69
231204,3341,22607,Gizarte-etxeetako kanpainen zabalkundea,15000.0,15000.0,16274.48
231204,3341,22636,Gizarte-etxeetako kultura-ikastaroak,606000.0,606000.0,576116.76
231204,3341,22647,Gizarte-etxeetako kanpainak,65000.0,65000.0,79041.26
231205,3332,12000,Funtzionarioen oinarrizko ordainsariak,67019.0,67019.0,66157.1
231205,3332,12100,Funtzionarioen ordainsari osagarriak,80905.0,80905.0,82174.32
231205,3332,14100,Bestelako langileak,91.0,91.0,420.33
231205,3332,16000,"Gizarte Segurantza, enpresaren kontura",40479.0,40479.0,39983.84
231205,3332,16500,"Elkarkidetzako kuotak, Udalaren kontura",2112.0,2112.0,2175.6
231205,3332,22622,Montehermoso Kulturunea,90000.0,90000.0,104222.19
231205,3332,22751,Montehermosoko zerbitzu-kontratuak,50000.0,50000.0,54777.98
231205,3332,22753,Montehermosoko kultur programa - Euskararen etxea,210000.0,225000.0,207839.28
231205,3332,22754,Kultura Eratzen,5000.0,0.0,0.0
231210,3392,12000,Funtzionarioen oinarrizko ordainsariak,497162.0,497162.0,489042.26
231210,3392,12100,Funtzionarioen ordainsari osagarriak,603857.0,603857.0,604601.6
231210,3392,14100,Bestelako langileak,105378.0,105378.0,131032.55
231210,3392,16000,"Gizarte Segurantza, enpresaren kontura",319148.0,319148.0,335469.38
231210,3392,16500,"Elkarkidetzako kuotak, Udalaren kontura",20153.0,20153.0,19741.53
231210,3392,21207,Musika Bandako ekipoak konpontzea eta mantentzea,15000.0,15000.0,14998.03
231210,3392,22692,Musika Banda - kolaborazioak,12000.0,12000.0,18920.0
231210,3392,22699,Musika Bandaren programazio gastuak,45000.0,45000.0,34146.83
231210,3392,22732,"Zerbitzuak emateko kontratua, Musika Banda",8000.0,8000.0,26664.44
231220,3342,12000,Funtzionarioen oinarrizko ordainsariak,182553.0,182553.0,178455.52
231220,3342,12100,Funtzionarioen ordainsari osagarriak,235316.0,235316.0,232005.87
231220,3342,14100,Bestelako langileak,43675.0,43675.0,55206.91
231220,3342,16000,"Gizarte Segurantza, enpresaren kontura",126554.0,126554.0,130624.78
231220,3342,16500,"Elkarkidetzako kuotak, Udalaren kontura",4364.0,4364.0,4351.2
231220,3342,22603,Antzoki Sarearen publizitate berezia,12000.0,12000.0,11618.46
231220,3342,22627,Antzoki Sareko ikuskizun eta jaialdiak,650000.0,680000.0,698463.15
231220,3342,22732,Zerbitzuak emateko kontratuak,230000.0,230000.0,254055.32
231901,3201,12000,Funtzionarioen oinarrizko ordainsariak,1233434.0,1233434.0,1147032.98
231901,3201,12100,Funtzionarioen ordainsari osagarriak,1355361.0,1355361.0,1254724.54
231901,3201,14100,Bestelako langileak,1010442.0,1010442.0,1101153.92
231901,3201,16000,"Gizarte Segurantza, enpresaren kontura",991214.0,991214.0,1021703.19
231901,3201,16500,"Elkarkidetzako kuotak, Udalaren kontura",52449.0,52449.0,53773.75
231901,3231,22106,Elikagaiak,75000.0,75000.0,71913.94
231901,3231,22115,Material didaktiko suntsikorra,20000.0,20000.0,15483.42
231901,3231,22199,Bestelako hainbat hornikuntza eta gastu,12000.0,12000.0,11801.65
231901,3231,22786,Haur eskoletako bazkari-zerbitzua,51500.0,51500.0,37365.4
231901,3232,22659,Hezkuntza programak,384000.0,387766.15,377434.94
231901,3232,22787,Udaleko Eskola Kontseilua,3000.0,3000.0,1667.49
231901,3232,22788,Auzoak zabalik - Hezkuntza,0.0,0.0,0.0
231901,3232,22789,Auzoak zabalik,0.0,0.0,0.0
231901,3261,22300,Hezkuntzako garraioa,1562.4,18417.76,18417.76
231901,3261,22793,"Gasteiz, hiri hezitzailea: eskola-mapa irekia",0.0,0.0,0.0
231902,3201,12000,Funtzionarioen oinarrizko ordainsariak,161205.0,161205.0,141948.83
231902,3201,12100,Funtzionarioen ordainsari osagarriak,177138.0,177138.0,151295.36
231902,3201,14100,Bestelako langileak,43152.0,43152.0,75656.69
231902,3201,16000,"Gizarte Segurantza, enpresaren kontura",91419.0,91419.0,102164.88
231902,3201,16500,"Elkarkidetzako kuotak, Udalaren kontura",7461.0,7461.0,7439.6
231902,3201,20200,Makineria eta instalazioak alokatzea,217.0,217.0,0.0
231902,3201,22115,Berariazko material teknikoa,12000.0,12000.0,11953.29
231902,3201,22603,Heziketa-programa eta -jardueren zabalkundea,7378.0,7378.0,7374.06
231902,3232,22780,Opor-programa,183000.0,215000.0,232620.93
231903,3201,12000,Funtzionarioen oinarrizko ordainsariak,64866.0,64866.0,64576.22
231903,3201,12100,Funtzionarioen ordainsari osagarriak,67788.0,67788.0,67661.04
231903,3201,16000,"Gizarte Segurantza, enpresaren kontura",32198.0,32198.0,32052.7
231903,3201,16500,"Elkarkidetzako kuotak, Udalaren kontura",2397.0,2397.0,2390.36
232001,3401,12000,Funtzionarioen oinarrizko ordainsariak,173875.0,173875.0,188536.04
232001,3401,12100,Funtzionarioen ordainsari osagarriak,248628.0,248628.0,269377.13
232001,3401,14100,Bestelako langileak,16609.0,16609.0,49777.86
232001,3401,16000,"Gizarte Segurantza, enpresaren kontura",121207.0,121207.0,139347.89
232001,3401,16500,"Elkarkidetzako kuotak, Udalaren kontura",5568.0,5568.0,7659.16
232001,3411,22761,Izotz-pista alokatzeko kontratuak,473245.16,473245.16,354686.94
232001,3421,22767,Instalazioen arretarako kontratuak,1000000.0,1054000.0,1033144.04
232001,3421,22796,Udan kirol-esparruak irekitzeko kontratua,650000.0,650000.0,600918.54
232002,3401,12000,Funtzionarioen oinarrizko ordainsariak,66800.0,66800.0,38150.11
232002,3401,12100,Funtzionarioen ordainsari osagarriak,72962.0,72962.0,43744.26
232002,3401,14100,Bestelako langileak,61229.0,61229.0,52833.32
232002,3401,16000,"Gizarte Segurantza, enpresaren kontura",53409.0,53409.0,39267.52
232002,3401,16500,"Elkarkidetzako kuotak, Udalaren kontura",4709.0,4709.0,3500.17
232002,3411,22108,Botikak eta hemoderibatuak,0.0,0.0,2702.44
232002,3411,22738,Arreta medikoa,0.0,0.0,15900.0
232003,3401,12000,Funtzionarioen oinarrizko ordainsariak,106646.0,106646.0,93029.65
232003,3401,12100,Funtzionarioen ordainsari osagarriak,128838.0,128838.0,134350.81
232003,3401,14100,Bestelako langileak,108076.0,108076.0,177369.35
232003,3401,16000,"Gizarte Segurantza, enpresaren kontura",96932.0,96932.0,114901.99
232003,3401,16500,"Elkarkidetzako kuotak, Udalaren kontura",8535.0,8535.0,8851.55
232003,3411,22300,Garraioa,14593.8,14593.8,13539.8
232003,3411,22601,"Publizitate babesa, Alavés SADri",86525.0,86525.0,86524.99
232003,3411,22602,Sari eta garaikurrak,7000.0,7000.0,3696.78
232003,3411,22603,"Publizitate babesa, Saski Baskonia SADri",300000.0,157300.0,157300.0
232003,3411,22606,"Lankidetza-kontratuak, kirol-entitateekin",35000.0,35000.0,750.0
232003,3411,22699,Bestelako hainbat gastu,61359.49,61359.49,64898.96
232003,3411,22704,"Azterlana, kirola berdintasunean",0.0,0.0,0.0
232003,3411,22706,Jarduera fisikoen programa,3246748.45,3246748.45,3197292.15
232003,3411,22724,Kirol-dinamizaziorako programa,22500.0,22500.0,21764.95
232003,3411,22726,Pilota-partiden eta herri-kirolen sustapena,0.0,0.0,33057.84
232003,3411,22728,Euskal Herriko Txirrindularitza Itzulia,0.0,0.0,21750.0
232003,3411,22731,"Ezinduen txirrindulari-lasterketa, Europa",0.0,0.0,0.0
232003,3411,22735,“Kirol bidean” gazteentzako programak,54737.5,54737.5,40970.0
232003,3411,22739,Martin Fiz maratoia,21700.0,21700.0,21700.0
232003,3421,22768,Muntatze-zerbitzu bereziak,0.0,0.0,0.0
232004,3401,12000,Funtzionarioen oinarrizko ordainsariak,109249.0,109249.0,114611.54
232004,3401,12100,Funtzionarioen ordainsari osagarriak,143619.0,143619.0,150621.78
232004,3401,13000,Lan-kontratudun langile finkoen ordainsariak,44601.0,44601.0,39198.95
232004,3401,14100,Bestelako langileak,53772.0,53772.0,43745.7
232004,3401,16000,"Gizarte Segurantza, enpresaren kontura",99377.0,99377.0,96275.35
232004,3401,16500,"Elkarkidetzako kuotak, Udalaren kontura",5563.0,5563.0,6314.71
232004,3421,21200,Makinak eta instalazioak onik zaintzea,12100.0,12100.0,12017.57
232004,3421,22115,Berariazko material teknikoa,27500.0,27500.0,24953.96
9005,9122,10000,Zinegotzien oinarrizko ordainsariak,1356435.0,1356435.0,1466731.93
9005,9122,16000,"Gizarte Segurantza, enpresaren kontura",307785.0,307785.0,331071.57
9005,9122,22633,Araudi organikoan jasotako diru-ordainak,631800.0,631800.0,631800.0
9015,2111,16103,"Pentsioak, Udalaren kontura",196000.0,196000.0,141615.22
9015,2111,16109,"Pentsioen osagarria, Arabako Mutua Forala",4000.0,4000.0,2113.92
0116,2371,41924,Hitzarmena: Euskadiko Gazteria Kontseilua - Gazteen partaidetzaren sustapena,10500.0,10500.0,10500.0
0116,2371,48935,Gazteriako diru-laguntza deialdi orokorra,25000.0,25000.0,24925.0
0116,2371,48936,Irakaskuntza Ertainetako gazte informatzaileen deialdia,10000.0,10000.0,9500.0
0116,2371,62505,Bestelako tresnak,1000.0,1000.0,998.5
0116,2371,62800,"Argitalpenak eta liburuak erostea, Gazteen Argibideetarako Bulegorako",1000.0,1000.0,991.02
0116,9123,62800,Argitalpenak eta liburuak erostea,0.0,0.0,0.0
0160,2381,48139,Emakume elkarteentzako diru-laguntza deialdia,50000.0,50000.0,46320.73
0162,2391,48014,Hitzarmena: Save the Children Azoka Txikia,0.0,0.0,0.0
0162,2391,48200,Lankidetzarako diru-laguntzak,1376269.0,1376269.0,1376269.0
0162,2391,48205,Hitzarmena: Larrialdietarako Arabako Funtsa,120000.0,120000.0,120000.0
0162,2391,48206,Hitzarmena: RASD-ren lagunen elkartea,320000.0,320000.0,320000.0
0162,2391,48207,Hitzarmena: Euskal Fondoa,189000.0,189000.0,189000.0
0162,2391,48210,Hitzarmena: Setem Hego Haizea,25000.0,25000.0,25000.0
0162,2391,48211,Hitzarmena: GGKEen koordinakundea,24000.0,24000.0,24000.0
0162,2391,48212,Hitzarmena: AFINIS - oporrak bakean,16000.0,16000.0,16000.0
0162,2391,48213,Hitzarmena: bidezko merkataritza,32000.0,32000.0,32000.0
0171,3351,42302,"Hitzarmena, Merkataritza Ganberarekin",10500.0,10500.0,10500.0
0171,3351,48001,"Euskara ikasteko laguntzak, herritarrentzat",150000.0,150000.0,130725.87
0171,3351,48002,Langileentzako ikasketa beka eta poltsak,75000.0,75000.0,22674.78
0171,3351,48003,Euskaltegientzako diru-laguntzak,99000.0,99000.0,99000.0
0171,3351,48005,Euskararen Plan Nagusiko diru-laguntzak,120000.0,120000.0,109135.31
0171,3351,48044,Hitzarmena GEUrekin,77175.0,77175.0,77175.0
0171,3351,48048,Hitzarmena Tinko elkartearekin,10500.0,10500.0,10500.0
0171,3351,48049,Hitzarmena Euskharan elkartearekin,24255.0,24255.0,24255.0
0171,3351,48100,Hitzarmena Euskaltzaindiarekin,63000.0,63000.0,63000.0
0171,3351,62800,Argitalpenak eta liburuak erostea,1000.0,1000.0,42.0
0181,2361,48128,Hitzarmena: Arabako Gorren Zentroa,20000.0,20000.0,20000.0
0181,2361,48129,Hitzarmena: ASVE elkartea,0.0,0.0,0.0
0181,2361,48901,Diru-laguntza deialdi orokorra,65000.0,65000.0,65000.0
0181,2361,48970,Hitzarmena: Eginaren Eginez elkartea,27000.0,27000.0,27000.0
0181,2361,48983,Hitzarmena: Goian,100000.0,100000.0,100000.0
0181,2361,48984,Desagertuen familientzako laguntzak,5000.0,5000.0,0.0
0181,2361,48985,Diru-laguntzak: memoria historikoa,15000.0,15000.0,3000.0
0181,2361,48986,Hitzarmena: Martxoak 3 elkartea,0.0,0.0,0.0
0181,2361,78103,Memoria gunea: proiektuak lantzea eta akordioa gotzaindegiarekin,0.0,0.0,0.0
0182,1741,60150,Herrietako obrak,100000.0,100000.0,55118.08
0182,1741,60700,Nekazaritza Eremuko paisaia,20000.0,20000.0,11093.08
0182,1743,72000,"AFA, lursailen arteko bideak egitea",100000.0,200000.0,192769.83
0182,1749,48112,Hitzarmena: ACOVI kontzejuen elkartea,115000.0,115000.0,115000.0
0182,1749,72101,"Diru laguntza, Argandoñako menpeko toki-erakundeari",179777.54,64103.58,64099.87
0182,1749,78919,Diru-laguntzak: gizarte-zentroak,20000.0,40000.0,20000.0
0211,1511,60001,Lurzoru desjabetzeak eta erosketak,160000.0,160000.0,0.0
0211,1511,64201,"HAPO, aldakuntzak",20000.0,20000.0,0.0
0211,1511,64202,Eguneratze kartografikoak,40500.0,40500.0,16838.45
0211,1511,64203,Ordainsariak,20000.0,20000.0,7379.5
0211,1511,64206,HAPO berrikustea,435228.62,435228.62,96000.0
0214,1502,62901,Tresneria erostea,1000.0,1000.0,310.0
0214,1502,64201,Azterlanak eta proiektuak,30000.0,30000.0,2404.2
0214,9211,62215,Udal ondareko inbertsioak,15000.0,15000.0,3572.76
0214,9211,62260,Zabalganeko gizarte-etxea,4544571.59,5104020.64,5104020.53
0214,9211,62265,Europa jauregia eraberritu eta handitzea,0.0,350000.0,330511.92
0325,1331,60107,Zirkulazioa kontrolatzeko sistema,15000.0,15000.0,0.0
0325,1331,62901,Tresneria erostea,15000.0,15000.0,4228.47
0340,1361,62401,Auto-eskailera duen altuerako ibilgailua erostea,700000.0,700000.0,0.0
0350,1321,62400,Ibilgailuak,30000.0,30000.0,0.0
0350,1321,62501,Altzariak,3000.0,3000.0,0.0
0350,1321,62901,Tresneria eta instalazioak erostea,7000.0,7000.0,2584.22
0410,1533,60195,"Epaia, Ibaiondoko urbanizazio-obrak",446064.35,446064.35,446064.35
0410,1711,60011,Desjabetzea - epaia: Zadorra ibaiko uholdeen kontrako proiektua,560095.2,560095.2,560095.2
0410,1722,43102,Ingurugiro Gaietarako Ikastegiari,2377985.0,2377985.0,2377985.0
0410,3361,78100,Diru-laguntza: Santa Maria katedraleko obrak,0.0,0.0,0.0
0410,4411,43300,"Ekarpena, TUVISAri",15690449.59,13880449.59,13879500.0
0410,4411,47122,"AFA eta Parke teknologikoarekiko hitzarmena, bidaiarien garraiorako",20000.0,20000.0,9557.05
0410,4411,73300,TUVISAri,850000.0,850000.0,850000.0
0410,4421,62953,Autobus-geltokiko ekipoetako inbertsioak,60000.0,60000.0,5649.85
0410,9205,62400,Ibilgailuak,120000.0,140000.0,75552.58
0410,9206,62501,Altzariak,10000.0,10000.0,9786.45
0410,9206,62505,Udal sailetako hainbat erosketa,15000.0,15000.0,0.0
0410,9207,62900,Ezbeharrengatiko berritzeak,1.0,222815.31,212557.97
0410,9211,62258,Udaletxe berriko inbertsioak,1186315.68,1186315.68,1186315.68
0410,9219,62298,"Inbertsioak, San Martin",0.0,0.0,0.0
0410,9242,48024,Hitzarmena erregioen etxeekin,0.0,0.0,0.0
0410,9242,48025,Hitzarmena Gao Lacho Drom elkartearekin,27800.0,0.0,0.0
0410,9271,41800,Eudeli,235516.82,235516.82,235516.82
0410,9271,41801,Udalbiltza,0.0,0.0,0.0
0410,9331,64900,Industria jabegoa,1000.0,1000.0,204.15
0821,4331,47107,Hitzarmena: AJEBASK- Prestakuntza eta mintegia,15000.0,15000.0,15000.0
0821,4331,47117,Hitzarmena: Asoc. Festival Tv Radio,175000.0,175000.0,175000.0
0821,4331,48002,Berrikuntzarako laguntzak,0.0,0.0,0.0
0821,4331,48180,VIArentzako transferentziak,300000.0,310000.0,310000.0
0821,4331,48943,Enpresen Gizarte Erantzukizunari buruzko Foroa,2000.0,2000.0,2000.0
0821,4331,48949,Enpresak sortzeko laguntzak,70000.0,70000.0,70000.0
0821,4331,48967,Inbertsiorako laguntzak,100000.0,100000.0,99788.53
0821,4331,48984,Ekin txekea,0.0,0.0,0.0
0821,4331,48985,Itun Berdea sariak,6000.0,6000.0,6000.0
0821,4331,48986,"Hitzarmena, Merkataritza Ganberarekin - enpresa txikiei laguntzea",22000.0,32000.0,32000.0
0821,4331,48993,"Hitzarmena, Merkataritza Ganberarekin - enpresa txikiei laguntzea",0.0,0.0,0.0
0821,4331,60902,Mintegiko inbertsioak - Basaldea proiektua,75000.0,164736.67,70733.66
0821,4331,62601,Mintegietako berrikuntza eta ekipamenduak,5000.0,5000.0,4741.33
0821,4333,48172,Hitzarmena: Santa Maria Katedrala fundazioa,32000.0,32000.0,32000.0
0822,4314,42301,"Arabako Merkataritza Ganberarekiko hitzarmena, erakusleihoak",8000.0,8000.0,8000.0
0822,4314,48164,Hiriko ekitaldietarako laguntzak,60000.0,0.0,0.0
0822,4314,48926,Hitzarmena: Gasteiz On elkartea,180000.0,228000.0,228000.0
0822,4314,48963,Hitzarmena: Erdi Aroko hiriguneko Merkatarien Elkartea,98000.0,98000.0,98000.0
0822,4314,48964,Denda txikientzako laguntzak,250000.0,250000.0,250000.0
0822,4314,48965,Hitzarmena: Merkataritza Enpresaburuen Elkartea,41000.0,41000.0,41000.0
0822,4314,48966,Hitzarmena: Gorbeia kaleko Merkatarien Elkartea,6000.0,15000.0,15000.0
