#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2023eko Hasierako kreditua,2023eko Behin-betiko kreditua,O
0823,2381,22279,,GPS: Orientabide profesionala berdintasunean,30000.0,30000.0,11370.4
0823,2381,22279,R,GPS: Orientabide profesionala berdintasunean,0.0,1407.2,1407.2
0823,2411,12000,,Funtzionarioen oinarrizko ordainsariak,520190.0,520190.0,236165.37
0823,2411,12100,,Funtzionarioen ordainsari osagarriak,620356.0,620356.0,299082.28
0823,2411,13000,,Lan-kontratudun langile finkoen ordainsariak,1544270.0,1544270.0,2823694.04
0823,2411,14100,,Bestelako langileak,99835.0,99835.0,109380.03
0823,2411,16000,,"Gizarte Segurantza, enpresaren kontura",918070.0,918070.0,1095355.58
0823,2411,16500,,"Elkarkidetzako kuotak, Udalaren kontura",23336.0,23336.0,12318.32
0823,2411,20100,,Lokal eta eraikinak alokatzea,131000.0,131000.0,0.0
0823,2411,22770,,Zaramagako birgaitze plana. Lanbideren ekarpena 1. kapitulua,376353.0,376353.0,0.0
0823,2411,22771,,Zaramagako birgaitze plana. Lanbideren ekarpena 2. kapitulua,89983.0,89983.0,0.0
0823,2411,22772,,Zaramagako birgaitze plana. Udalaren ekarpena 1. kapitulua,76170.0,76170.0,0.0
0823,2411,22773,,Zaramagako birgaitze plana. Udalaren ekarpena 2. kapitulua,2500.0,2500.0,0.0
0823,2411,22774,,"Beste enplegu planak, Udalaren Ekarpena 2. kapitulua",161710.0,161710.0,2717.66
0823,2411,22775,,Udaleko atzerritarrak laneratzeko proiektu pilotua 2. kapitulua,42475.0,42475.0,21642.26
0823,2411,22776,,Udaleko atzerritarrak laneratzeko proiektu pilotua 1. kapitulua,50245.0,50245.0,0.0
0823,2411,22777,,Lanbideko atzerritarrak laneratzeko proiektu pilotua 1. eta 2. kapituluak,236512.0,236512.0,0.0
0823,2411,22778,,Lehenengo lan-esperientzia. Udaleko ekarpena 1. kapitulua,472855.0,472855.0,0.0
0823,2411,22785,,Eskualdeko plan - Lanbideren ekarpena,1001349.5,1001349.5,0.0
0823,2411,22786,,Eskualdeko enplegu plana (1. kap),173059.0,173059.0,0.0
0823,2411,22789,R,"Eu-leap prestakuntza, tailerrak eta jardunaldiak",0.0,40513.79,0.0
0823,2411,22790,,"Gazteentzako enplegu plana 2020, Lanbideren ekarpena",517310.2,517310.2,0.0
0823,2411,22791,,Lehentasunezko kolektiboen enplegua bultzatzea,119403.04,119403.04,12476.22
0823,2411,22791,R,Lehentasunezko kolektiboen enplegua bultzatzea,0.0,28125.0,13125.0
0823,2411,22793,,Orientazio- eta enplegu-ekintzak,40800.0,40800.0,9074.89
0823,2411,22795,,Prestakuntza,400000.0,473098.3,193771.18
0823,2411,22795,R,Prestakuntza,0.0,6579.83,5189.68
0823,2411,22796,,Logistikako eta garraioko prestakuntza,642000.0,642000.0,139802.66
0823,2411,22797,,Gasteiz enplegu plana,269545.0,269545.0,83370.32
0823,2411,22798,,Oikos proiektua,75000.0,75000.0,3327.5
0823,2411,47128,,"Hitzarmena: SEA, enplegua",72400.0,72400.0,0.0
0823,2411,47128,A,"Hitzarmena: SEA, enplegua",0.0,9800.0,9800.0
0823,2411,47128,R,"Hitzarmena: SEA, enplegua",0.0,13032.0,0.0
0823,2411,48015,,Eskualdeko plan - Lanbideren ekarpena,1520634.5,1520634.5,5280.0
0823,2411,48015,R,Eskualdeko plan - Lanbideren ekarpena,0.0,1520634.5,0.0
0823,2411,48020,,Eskualdeko plana - Udalaren ekarpena kontrataziorako,410000.0,410000.0,0.0
0823,2411,48020,R,Eskualdeko plana - Udalaren ekarpena kontrataziorako,0.0,7365.5,0.0
0823,2411,48171,,Hitzarmena: Secretariado Gitano fundazioa,42000.0,48000.0,38400.0
0823,2411,48171,R,Hitzarmena: Secretariado Gitano fundazioa,0.0,9600.0,0.0
0823,2411,48966,,Hitzarmena: Saregune proiektua,60000.0,60000.0,48000.0
0823,2411,48966,R,Hitzarmena: Saregune proiektua,0.0,12000.0,12000.0
0823,2411,48967,,Kontratatzeko laguntzak - enplegu-egonkortasuna,600000.0,600000.0,0.0
0823,2411,48967,R,Kontratatzeko laguntzak - enplegu-egonkortasuna,0.0,9000.0,9000.0
0823,2411,62298,,Instalazioak berritzea,175000.0,175000.0,10837.14
0823,2411,62298,R,Instalazioak berritzea,0.0,17210.53,17210.53
0823,2411,62299,,Enplegu eta prestakuntza instalazioak,20000.0,20000.0,0.0
0823,2411,62519,,Prestakuntza ekipoak erostea,20000.0,20000.0,828.85
0823,2411,62600,,Enplegu eta prestakuntza instalazioetarako informatika ekipoak erostea,20000.0,20000.0,104.65
0823,2411,62631,,Logistikako ekipoak eskuratzea,200000.0,200000.0,87906.5
0823,4331,47136,,Ekonomia zirkularreko proiektuetarako laguntzak,90000.0,90000.0,0.0
0823,4331,48043,,Arabako Ganberarekiko hitzarmena: salmenta-eskola,10000.0,10000.0,0.0
0823,4331,48043,R,Arabako Ganberarekiko hitzarmena: salmenta-eskola,0.0,2000.0,2000.0
0823,4331,48994,,"Hitzarmena: ADSIS, Cáritas, Egibide - Hazia proiektua",100000.0,100000.0,0.0
0823,4331,48994,R,"Hitzarmena: ADSIS, Cáritas, Egibide - Hazia proiektua",0.0,20000.0,0.0
0824,4321,12000,,Funtzionarioen oinarrizko ordainsariak,163680.0,163680.0,97143.32
0824,4321,12100,,Funtzionarioen ordainsari osagarriak,200980.0,200980.0,125037.75
0824,4321,14100,,Bestelako langileak,47536.0,47536.0,4147.19
0824,4321,16000,,"Gizarte Segurantza, enpresaren kontura",128254.0,128254.0,65825.23
0824,4321,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9489.0,9489.0,5212.34
0824,4321,22776,,"Kudeaketa: Europa jauregia, Goiuri eta Turismoa",580000.0,580000.0,201219.47
0824,4321,22776,R,"Kudeaketa: Europa jauregia, Goiuri eta Turismoa",0.0,43179.08,40938.26
0824,4321,62513,,Jauregi eta biltzarretako altzariak,60000.0,60000.0,621.94
0824,4321,62609,,Europa eta Goiuri jauregietako ekipo teknikoak,41600.0,41600.0,4825.98
0824,4321,62609,R,Europa eta Goiuri jauregietako ekipo teknikoak,0.0,29278.68,29278.68
0826,3411,22603,,"Publizitate babesa, Saski Baskonia SADri",157300.0,177300.0,0.0
0826,4321,12000,,Funtzionarioen oinarrizko ordainsariak,24307.0,24307.0,0.0
0826,4321,12100,,Funtzionarioen ordainsari osagarriak,25651.0,25651.0,0.0
0826,4321,16000,,"Gizarte Segurantza, enpresaren kontura",12894.0,12894.0,0.0
0826,4321,22733,,Sektoreko lehiakortasun-ekintzak,5000.0,5000.0,0.0
0826,4321,22760,R,Eu-merkaturatze-ekintzak vg helmuga turistikoa,0.0,181399.88,27900.18
0826,4321,22772,,Arabako pintxoaren astea babestea,12000.0,12000.0,0.0
0826,4321,22774,,Miniature-pintxos Congress babestea,15000.0,15000.0,0.0
0826,4321,22777,,Turismoa dinamizatzea,220000.0,220000.0,101808.9
0826,4321,22777,R,Turismoa dinamizatzea,0.0,42886.15,2797.22
0826,4321,22779,,Hiriaren turismo sustapena,250000.0,250000.0,99502.19
0826,4321,22779,R,Hiriaren turismo sustapena,0.0,39999.99,16224.71
0826,4321,22780,,Turismo Bulegoaren merchandising-gastuak,40000.0,40000.0,13302.39
0826,4321,60136,R,Eu-seinaleztapen adimenduna Erdi Aroko hirigunean eta eraztunean,0.0,80000.0,0.0
0826,4333,48172,,Hitzarmena: Santa Maria Katedrala fundazioa,32000.0,32000.0,32000.0
0910,2210,22734,,Gizarte Segurantzaren erregularizazioa,100000.0,100000.0,0.0
0910,2381,22760,,Genero-berdintasunerako ekintzak,15375.0,15375.0,0.0
0910,9202,12000,,Funtzionarioen oinarrizko ordainsariak,191998.93,191998.93,69659.42
0910,9202,12100,,Funtzionarioen ordainsari osagarriak,238978.0,238978.0,93307.76
0910,9202,12104,,Berariazko osagarria funtzionalen analisia,1.0,1.0,0.0
0910,9202,14100,,Bestelako langileak,0.0,0.0,27978.21
0910,9202,16000,,"Gizarte Segurantza, enpresaren kontura",100751.0,100751.0,53344.32
0910,9202,16007,,Funtzionarioen berariazko osagarrirako ekarpena,290560.0,290560.0,73.6
0910,9202,16102,,Erretiro aurreratuagatiko kalte-ordainak,0.0,0.0,34438.0
0910,9202,16104,,Epaiaren ondoriozko ordainsariak,14997.1,14997.1,2013.54
0910,9202,16105,,Kargua uzteagatiko kalte-ordainak,75000.0,75000.0,0.0
0910,9202,16204,,Bizi-asegurua - Auto-asegurua,145800.0,145800.0,48600.0
0910,9202,16220,,Kalte-ordainak,1000.0,1000.0,492.35
0910,9202,16500,,"Elkarkidetzako kuotak, Udalaren kontura",11517.0,11517.0,4693.36
0910,9202,22001,,"Ohikoa, inbentariatu ezina",2505.0,2505.0,0.0
0910,9202,22105,,Jantziak eta uniformeak,100000.0,100000.0,1337.88
0910,9202,22105,R,Jantziak eta uniformeak,0.0,49475.7,40264.33
0910,9202,22638,,Udal langileen prestakuntza-plana,120000.0,110622.5,61068.04
0910,9202,22740,,SUMAS Biltzarra,2000.0,2000.0,0.0
0910,9202,22745,,Laneko arriskuen prebentziorako programa estrategikoa,20000.0,20000.0,7627.51
0910,9202,22759,,Etengabeko hobekuntzarako plan estrategikoa,11222.0,11222.0,1361.25
0910,9202,22764,,Antolakuntza-azterlanak,1000.0,1000.0,95.54
0910,9202,23000,,Dietak,55000.0,55000.0,26075.32
0910,9202,23001,,Lokomozio-gastuak,35875.0,35875.0,10394.64
0910,9202,23900,,Hautatze prozesuetako gastuak,70000.0,70000.0,0.0
0910,9202,48001,,"Dirulaguntza, Langile Batzordeari",2957.38,2957.38,0.0
0910,9202,48002,,Langileentzako ikasketa beka eta poltsak,25774.9,25774.9,21777.28
0910,9202,48003,,Dirulaguntza: ELA atal sindikalari,5412.93,5637.71,5637.71
0910,9202,48004,,Dirulaguntza: CCOO atal sindikalari,2483.98,2874.89,2874.89
0910,9202,48005,,Dirulaguntza: LAB atal sindikalari,1605.3,1953.95,1953.95
0910,9202,48006,,Dirulaguntza: ESK atal sindikalari,1605.3,1646.97,1646.97
0910,9202,48007,,Dirulaguntza: SIPLA atal sindikalari,1019.51,1033.01,1033.01
0910,9202,48008,,Dirulaguntza: ERNE atal sindikalari,1019.51,0.0,0.0
0910,9203,62957,,Giza Baliabideentzako ekipoen erosketa,12000.0,12000.0,3380.63
0911,9202,12000,,Funtzionarioen oinarrizko ordainsariak,294346.0,294346.0,155724.34
0911,9202,12100,,Funtzionarioen ordainsari osagarriak,380690.0,380690.0,203146.92
0911,9202,14100,,Bestelako langileak,114093.0,114093.0,142628.79
0911,9202,16000,,"Gizarte Segurantza, enpresaren kontura",228273.0,228273.0,147060.17
0911,9202,16500,,"Elkarkidetzako kuotak, Udalaren kontura",13937.0,13937.0,9657.55
0912,9202,12000,,Funtzionarioen oinarrizko ordainsariak,142974.0,142974.0,57456.44
0912,9202,12100,,Funtzionarioen ordainsari osagarriak,178100.0,178100.0,76941.27
0912,9202,14100,,Bestelako langileak,45935.0,45935.0,23704.84
0912,9202,16000,,"Gizarte Segurantza, enpresaren kontura",87208.0,87208.0,40683.95
0912,9202,16500,,"Elkarkidetzako kuotak, Udalaren kontura",6574.0,6574.0,2695.0
0915,9202,12000,,Funtzionarioen oinarrizko ordainsariak,138628.0,138628.0,60241.98
0915,9202,12100,,Funtzionarioen ordainsari osagarriak,166513.0,166513.0,77870.57
0915,9202,14100,,Bestelako langileak,57478.0,57478.0,0.0
0915,9202,16000,,"Gizarte Segurantza, enpresaren kontura",94528.0,94528.0,33933.12
0915,9202,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7275.0,7275.0,3620.19
0919,9203,12000,,Funtzionarioen oinarrizko ordainsariak,198422.0,198422.0,95727.25
0919,9203,12100,,Funtzionarioen ordainsari osagarriak,243512.0,243512.0,125294.69
0919,9203,16000,,"Gizarte Segurantza, enpresaren kontura",110227.0,110227.0,59955.21
0919,9203,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10229.0,10229.0,4760.35
0919,9203,22108,,Botikak eta hemoderibatuak,65000.0,65000.0,5654.96
0919,9203,22108,R,Botikak eta hemoderibatuak,0.0,32000.0,2707.74
0919,9203,22141,,Zerbitzu medikoen tresneriaren berariazko mantenimendua,820.0,820.0,0.0
1010,9204,12000,,Funtzionarioen oinarrizko ordainsariak,81690.71,81690.71,30598.58
1010,9204,12100,,Funtzionarioen ordainsari osagarriak,138363.0,138363.0,54866.34
1010,9204,16000,,"Gizarte Segurantza, enpresaren kontura",39474.0,39474.0,14174.54
1010,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4330.0,4330.0,1613.78
1010,9204,22730,,LOPD-ko prozesuak definitu eta ikuskatzea.,30000.0,30000.0,0.0
1010,9221,22690,,2023ko hauteskunde-gastuak,0.0,140000.0,39963.65
101003,9221,22690,,Hauteskunde-gastuak,0.0,0.0,35614.9
1011,9204,12000,,Funtzionarioen oinarrizko ordainsariak,622526.0,622526.0,296629.93
1011,9204,12100,,Funtzionarioen ordainsari osagarriak,727392.0,727392.0,361530.57
1011,9204,14100,,Bestelako langileak,156499.0,156499.0,103933.13
1011,9204,16000,,"Gizarte Segurantza, enpresaren kontura",413322.0,413322.0,219878.1
1011,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",31537.0,31537.0,17595.52
1011,9204,21501,,Informatika-aplikazioak mantentzea,600000.0,600000.0,304277.74
1011,9204,22720,,Aplikatiboak onik zaintzeko euskarria,1519631.0,1519631.0,333199.16
1011,9204,22720,R,Aplikatiboak onik zaintzeko euskarria,0.0,46259.41,46259.41
1011,9204,62623,,e-administrazioa plan zuzentzailea,277000.0,277000.0,57786.58
1011,9204,62623,A,e-administrazioa plan zuzentzailea,0.0,219231.36,77294.8
1011,9204,62623,R,e-administrazioa plan zuzentzailea,0.0,129056.36,30684.62
1011,9204,62624,,Iruzur fiskalaren kontrako plana,200000.0,200000.0,147019.09
1011,9204,62626,,Udaltzaingoaren sistema informatikoa,180000.0,180000.0,0.0
1012,4314,60934,R,wifi gunea instalatzea (zabalgunea),0.0,95160.0,46815.29
1012,4321,60935,R,wifi gunea instalatzea (Erdi Aroko hirigunea),0.0,139876.0,60911.4
1012,9204,12000,,Funtzionarioen oinarrizko ordainsariak,357146.0,357146.0,168200.48
1012,9204,12100,,Funtzionarioen ordainsari osagarriak,448983.0,448983.0,228242.9
1012,9204,14100,,Bestelako langileak,233655.0,233655.0,121859.56
1012,9204,16000,,"Gizarte Segurantza, enpresaren kontura",286479.0,286479.0,141017.51
1012,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",18687.0,18687.0,9822.46
1012,9204,21500,,Informatika ekipoak onik zaintzea,285637.88,285637.88,146378.44
1012,9204,21500,R,Informatika ekipoak onik zaintzea,0.0,1925.8,417.55
1012,9204,22728,,Ordenagailu zentralen euskarria,320000.0,320000.0,165668.36
1012,9204,22728,A,Ordenagailu zentralen euskarria,0.0,68318.81,0.0
1012,9204,22728,R,Ordenagailu zentralen euskarria,0.0,78186.68,0.0
1012,9204,22729,,Erabiltzaileen ekipoak mantentzeko euskarria,350000.0,350000.0,0.0
1012,9204,62600,,Informatika ekipoak erostea,250000.0,250000.0,94473.37
1012,9204,62604,,Oinarrizko softwarea erostea,335285.0,174990.0,39407.69
1012,9204,62620,,Segurtasun planeko ekintzak,50000.0,50000.0,588.06
1012,9204,62627,,Tresna eta zerbitzuak berritzea,120000.0,129377.5,69769.39
1012,9204,64407,R,Eu-zibersegurtasuneko tresnak,0.0,295563.24,230183.24
1012,9204,64408,,Eu-azpiegitura adimendunak (lankidetzakoak/telelana),0.0,227480.0,0.0
1012,9204,64408,R,Eu-azpiegitura adimendunak (lankidetzakoak/telelana),0.0,67814.45,0.0
1012,9271,22200,,Telefono-fakturazioa,326421.27,326421.27,136823.71
1012,9271,22200,A,Telefono-fakturazioa,0.0,24815.85,1216.39
1012,9271,22200,R,Telefono-fakturazioa,0.0,11541.43,3649.26
1012,9271,22202,,Posta eta jakinarazpenak,1429939.0,1561939.0,565857.69
1012,9271,22202,R,Posta eta jakinarazpenak,0.0,11026.36,11026.36
1012,9271,22644,,Aldizkari ofizialetako iragarkiak,10000.0,10000.0,8264.12
1017,9204,12000,,Funtzionarioen oinarrizko ordainsariak,280980.0,280980.0,142676.99
1017,9204,12100,,Funtzionarioen ordainsari osagarriak,332465.0,332465.0,177549.62
1017,9204,14100,,Bestelako langileak,70704.0,70704.0,44509.48
1017,9204,16000,,"Gizarte Segurantza, enpresaren kontura",196768.0,196768.0,105595.6
1017,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",15233.0,15233.0,7982.38
1018,9204,12000,,Funtzionarioen oinarrizko ordainsariak,30819.0,30819.0,15288.91
1018,9204,12100,,Funtzionarioen ordainsari osagarriak,44315.0,44315.0,22737.21
1018,9204,16000,,"Gizarte Segurantza, enpresaren kontura",13341.0,13341.0,7066.92
1018,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1622.0,1622.0,806.89
1018,9204,62605,,Eu-Merkatu ez-sedentarioen softwarea,0.0,100000.0,0.0
1019,9204,12000,,Funtzionarioen oinarrizko ordainsariak,19514.0,19514.0,13026.41
1019,9204,12100,,Funtzionarioen ordainsari osagarriak,21233.0,21233.0,19392.88
1019,9204,16000,,"Gizarte Segurantza, enpresaren kontura",13341.0,13341.0,7051.38
1019,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1622.0,1622.0,806.89
1020,9204,12000,,Funtzionarioen oinarrizko ordainsariak,29711.0,29711.0,14095.13
1020,9204,12100,,Funtzionarioen ordainsari osagarriak,44625.0,44625.0,22835.4
1020,9204,16000,,"Gizarte Segurantza, enpresaren kontura",13341.0,13341.0,7066.92
1110,2301,11000,,Kabineteko behin-behineko langileen ordainsariak,84333.58,84333.58,44749.51
1110,2301,12000,,Funtzionarioen oinarrizko ordainsariak,93435.0,93435.0,40914.31
1110,2301,12100,,Funtzionarioen ordainsari osagarriak,118512.0,118512.0,51618.83
1110,2301,14100,,Bestelako langileak,105897.0,105897.0,56427.98
1110,2301,16000,,"Gizarte Segurantza, enpresaren kontura",101347.0,101347.0,54008.85
1110,2301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",5892.0,5892.0,2931.6
1110,2301,22786,,Janari-garraioa,0.0,0.0,0.0
1111,2301,12000,,Funtzionarioen oinarrizko ordainsariak,786203.0,786203.0,377332.06
1111,2301,12100,,Funtzionarioen ordainsari osagarriak,925440.0,925440.0,478474.7
1111,2301,13000,,Lan-kontratudun langile finkoen ordainsariak,14640.0,14640.0,0.0
1111,2301,14100,,Bestelako langileak,374825.0,374825.0,208361.49
1111,2301,16000,,"Gizarte Segurantza, enpresaren kontura",626611.0,626611.0,312484.9
1111,2301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",27283.0,27283.0,22550.74
1111,2301,22103,,Gasa,32892.4,32892.4,8319.41
1111,2301,22145,,"Gastu sanitarioa, Koronabirusagatik",60000.0,60000.0,16105.16
1111,2301,22618,,Bestelako funtzionamendu gastuak,90000.0,90000.0,20498.54
1111,2301,22618,R,Bestelako funtzionamendu gastuak,0.0,2994.75,2994.75
1111,2301,22699,,Larrialdietako planak,5000.0,5000.0,0.0
1111,2301,48045,,Dirulaguntzak,125000.0,125000.0,0.0
1111,2301,48045,A,Dirulaguntzak,0.0,1912.63,744.14
1111,2301,48045,R,Dirulaguntzak,0.0,24991.68,7922.11
1111,2301,48190,,Gizarte-Laneko Elkargoarekiko hitzarmena,10000.0,10000.0,7500.0
1111,2301,48190,R,Gizarte-Laneko Elkargoarekiko hitzarmena,0.0,2000.0,2000.0
1111,2301,48931,,Hitzarmena: Goiener elkartea,15000.0,15000.0,0.0
1111,2301,48968,,"Hitzarmena: ""Vivir con voz propia"" elkartea",15000.0,15000.0,12000.0
1111,2301,48968,R,"Hitzarmena: ""Vivir con voz propia"" elkartea",0.0,3000.0,3000.0
1111,2301,62201,R,Ciam San Prudencio sukaldetako inbertsioak,0.0,400000.0,0.0
1111,2301,62204,,Inbertsioak zentroetan eta lokaletan,0.0,400000.0,4593.04
1111,2301,62204,A,Inbertsioak zentroetan eta lokaletan,0.0,5595.33,4032.42
1111,2301,62204,R,Inbertsioak zentroetan eta lokaletan,0.0,833435.82,146371.73
1111,2301,62205,,Etxebizitza sozialetako inbertsioak,250000.0,100000.0,0.0
1111,2301,62206,R,el pilar jantokia,0.0,3461.2,0.0
1111,2301,62207,,Bizan judimendi,1.0,1.0,0.0
1111,2301,62303,,Makinak erostea,100000.0,100000.0,17694.5
1111,2301,62303,R,Makinak erostea,0.0,46606.18,0.0
1111,2301,62501,,Altzariak,100000.0,100000.0,24695.11
1111,2301,62501,R,Altzariak,0.0,4392.3,4392.3
1111,2381,22711,,Berdintasunerako plana,1.0,1.0,13703.58
1115,2323,22745,,Aterperik gabekoentzako kaleko heziketako programa,116000.0,116000.0,29866.67
1115,2323,48003,,Gizarte laguntzak,40000.0,40000.0,15805.67
1115,2324,22002,,"Prentsa, aldizkariak eta bestelako argitalpenak",1500.0,1500.0,592.2
1115,2324,22105,,Jantziak eta uniformeak,800.0,800.0,0.0
1115,2324,22111,,Tresnak,4320.0,4320.0,3239.28
1115,2324,22115,,Berariazko material teknikoa,4080.0,4080.0,695.48
1115,2324,22759,,Lantegietako irakasleak,32752.0,32752.0,4348.38
1115,2324,22784,,Larrialdi zerbitzuen kontratuak,550000.0,550000.0,200416.65
1115,2324,22786,,Janari-garraioa,10692.43,10692.43,4455.15
1115,2324,48003,,Gizarte laguntzak,34000.0,34000.0,6136.16
1115,2325,22111,,Tresnak,8640.0,8640.0,1407.74
1115,2325,22115,,Berariazko material teknikoa,25000.0,25000.0,10185.08
1115,2325,22614,,Gizarteratu lantegiak,880000.0,880000.0,367507.04
1115,2325,22614,R,Gizarteratu lantegiak,0.0,10728.7,10728.7
1115,2325,22666,,Goiuriko gaueko zaintza,119222.81,119222.81,46781.59
1115,2325,22731,,Jantoki publikoa - kudeaketa,22500.0,22500.0,0.0
1115,2325,22747,,Zainpeko etxebizitzen kudeaketa,1038700.0,1038700.0,346233.44
1115,2325,22787,,Aterpe-kudeaketa,610000.0,610000.0,233559.91
1115,2325,22788,,"Hitzarmena: HIESaren aurkako batzordea, Estrada etxea",539005.0,539005.0,224585.4
1115,2325,48003,,Gizarte laguntzak,150000.0,150000.0,40364.17
1115,2325,48140,,Hitzarmena: antisida komisioa-estrada zentroa,0.0,0.0,0.0
1115,2325,48145,,Hitzarmena Caritasekin - lanerako prestakuntzako lantegia,54000.0,54000.0,0.0
1115,2325,48145,R,Hitzarmena Caritasekin - lanerako prestakuntzako lantegia,0.0,13500.0,13500.0
1115,2325,48169,,Hitzarmena: Gao Lacho Drom,38748.0,38748.0,0.0
1115,2325,48169,R,Hitzarmena: Gao Lacho Drom,0.0,9687.0,9687.0
1115,2325,48170,,"Hitzarmena, IRSE: laneratzeko programa",30000.0,30000.0,22500.0
1115,2325,48170,R,"Hitzarmena, IRSE: laneratzeko programa",0.0,7500.0,7500.0
1115,2325,48940,,Abetxukuko ekimen-etxea,92360.0,92360.0,0.0
1115,2325,48940,R,Abetxukuko ekimen-etxea,0.0,19250.0,19250.0
1115,2327,12000,,Funtzionarioen oinarrizko ordainsariak,528102.0,528102.0,249474.91
1115,2327,12100,,Funtzionarioen ordainsari osagarriak,684680.0,684680.0,336406.48
1115,2327,14100,,Bestelako langileak,461262.0,461262.0,293674.93
1115,2327,16000,,"Gizarte Segurantza, enpresaren kontura",556785.0,556785.0,298801.0
1115,2327,16500,,"Elkarkidetzako kuotak, Udalaren kontura",11823.0,11823.0,6337.04
1120,2311,12000,,Funtzionarioen oinarrizko ordainsariak,339372.0,339372.0,159149.39
1120,2311,12100,,Funtzionarioen ordainsari osagarriak,404571.0,404571.0,191461.43
1120,2311,14100,,Bestelako langileak,277579.0,277579.0,149490.41
1120,2311,16000,,"Gizarte Segurantza, enpresaren kontura",281644.0,281644.0,150861.16
1120,2311,16500,,"Elkarkidetzako kuotak, Udalaren kontura",11582.0,11582.0,5056.31
1120,2311,22111,,Tresnak,2400.0,2400.0,1116.17
1120,2311,22115,,Berariazko material teknikoa,1360.0,1360.0,593.37
1120,2311,22678,,Haurrentzako partaidetza-programa,145000.0,145000.0,30788.04
1120,2311,22679,,‘Prólogo’ prebentzio-programa,30000.0,30000.0,5906.92
1120,2311,22680,,Emozioei buruzko lantegiak,210000.0,210000.0,110524.73
1120,2311,22697,,Haur eta nerabeen osasun mentaleko programa,150000.0,150000.0,13334.51
1120,2311,22698,,Indarkeria matxisten kontrako borroka,546296.6,546296.6,66548.46
1120,2311,22726,,Gurasotasun positiborako programa (Senidegune),112000.0,112000.0,34847.6
1120,2311,22745,,Laguntza eta garapen egokiturako programa (LGE),522545.4,522545.4,217714.75
1120,2311,22746,,"Egokitzen, gurasokidetasun positiboa dibortzioetan",69900.0,69900.0,25075.0
1120,2311,22748,,Terapiak,175000.0,175000.0,64157.7
1120,2311,22749,,‘Jabetu zure gaitasunaz’ programa,29000.0,29000.0,0.0
1120,2311,22763,,Gurasoen aurkako indarkeria-egoeretan garaiz esku hartzeko programa,87400.0,87400.0,30458.35
1120,2311,22775,,Bidatu kudeatzeko programa,224667.3,224667.3,82935.45
1120,2311,22775,R,Bidatu kudeatzeko programa,0.0,5198.07,0.0
1120,2311,22789,,Erresilientzia,330639.48,330639.48,136510.39
1120,2311,22791,,Haurrentzako tokiko plana,186500.0,186500.0,13530.46
1120,2311,22792,,Sexu-abusuak baloratzea,22000.0,22000.0,8128.5
1120,2311,22794,,Gizarte- eta hezkuntza-zentroak,1441651.73,1441651.73,559058.21
1120,2311,48003,,Gizarte laguntzak,4000.0,4000.0,546.0
1120,2311,48036,,Hitzarmena: Avaim,11780.0,11780.0,8835.0
1120,2311,48036,R,Hitzarmena: Avaim,0.0,2945.0,2945.0
1120,2311,48187,,Hitzarmena: Garenok,11780.0,11780.0,8835.0
1120,2311,48187,R,Hitzarmena: Garenok,0.0,2945.0,2945.0
1120,2311,48956,,Hitzarmena: intolerantziaren aurka,11780.0,11780.0,8835.0
1120,2311,48956,R,Hitzarmena: intolerantziaren aurka,0.0,2945.0,2945.0
1120,2311,48991,,Hitzarmena: Unicef,11780.0,11780.0,0.0
1120,2311,48991,R,Hitzarmena: Unicef,0.0,2945.0,2945.0
1120,2311,48992,,Hitzarmena: Amapase,15000.0,15000.0,0.0
1120,2311,48992,R,Hitzarmena: Amapase,0.0,3750.0,3750.0
1133,2312,22002,,"Prentsa, aldizkariak eta bestelako argitalpenak",12000.0,12000.0,8830.51
1133,2312,22105,,Jantziak eta uniformeak,9268.68,9268.68,1266.96
1133,2312,22106,,Elikagaiak,2115948.12,2115948.12,785989.72
1133,2312,22111,,Tresnak ,55000.0,55000.0,26523.74
1133,2312,22115,,Berariazko material teknikoa,48960.0,48960.0,14918.08
1133,2312,22606,,Ile-apaindegiko zerbitzuak,13268.0,13268.0,4975.5
1133,2312,22618,,Bestelako funtzionamendu gastuak,15000.0,15000.0,5440.43
1133,2312,22623,,Familia zaintzaileei laguntzeko programa,0.0,0.0,51337.1
1133,2312,22652,,Hirugarren adinekoen egoitzetako animazioa,320430.0,320430.0,133512.4
1133,2312,22667,,San Prudentzioko erlijio zerbitzuak,6900.0,6900.0,3450.0
1133,2312,22688,,Farmatzia-zerbitzuaren kudeaketa,0.0,0.0,0.0
1133,2312,22702,,Kafetegi-zerbitzua,15500.0,15500.0,6142.15
1133,2312,22708,,Adinekoak lekualdatzea,177477.76,177477.76,71501.96
1133,2312,22709,,zainketa eta lotura plana,0.0,0.0,2904.0
1133,2312,22709,R,zainketa eta lotura plana,0.0,20328.0,20328.0
