#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2023eko Hasierako kreditua,2023eko Behin-betiko kreditua,O
0822,4314,20200,,Makineria eta instalazioak alokatzea,94000.0,94000.0,87518.2
0822,4314,22700,,Eguberrietako argiztapena,165000.0,165000.0,148839.4
0822,4314,22702,R,"Eu-merkataritza-establezimenduen mapa elkarreragilea
",0.0,12806.0,0.0
0822,4314,22703,R,Eu-konpondu proiektuaren sentsibilizazio-kanpaina,0.0,18602.39,11486.0
0822,4314,22765,,Tokiko merkataritzaren zabalkunde kanpaina ,50000.0,48000.0,22937.95
0822,4314,22766,,Eu-tokiko merkataritza sustatzeko kanpaina,0.0,5481.1,0.0
0822,4314,22767,R,Eu-Merkatuen eta azoken mapa interaktiboa,0.0,8466.0,5063.85
0822,4314,22770,,EU Txikizkako merkataritzaren sektorean espezializatutako Think Tank bat definitzea eta abiaraztea,0.0,80000.0,0.0
0822,4314,22771,,“Urban Commerce” jardunaldia,45000.0,45000.0,43668.99
0822,4314,22773,,Azokak,60000.0,60000.0,52401.99
0822,4314,22773,A,Azokak,0.0,1878.92,0.0
0822,4314,22773,R,Azokak,0.0,16471.55,15926.09
0822,4314,22798,,Merkataritza dinamizatzea,170000.0,160000.0,72384.94
0822,4314,22799,,Vitoria-Gasteiz Veg Friendly,20000.0,20000.0,0.0
0822,4314,42301,,"Arabako Merkataritza Ganberarekiko hitzarmena, erakusleihoak",8000.0,8000.0,8000.0
0822,4314,48904,,Hitzarmena: City Wine,20000.0,20000.0,16000.0
0822,4314,48904,R,Hitzarmena: City Wine,0.0,2400.0,2391.79
0822,4314,48926,,Hitzarmena: Gasteiz On elkartea,250800.0,260800.0,200640.0
0822,4314,48926,A,Hitzarmena: Gasteiz On elkartea,0.0,53944.0,36927.73
0822,4314,48926,R,Hitzarmena: Gasteiz On elkartea,0.0,53944.0,53944.0
0822,4314,48963,,Hitzarmena: Erdi Aroko hiriguneko Merkatarien Elkartea,98000.0,98000.0,78400.0
0822,4314,48963,R,Hitzarmena: Erdi Aroko hiriguneko Merkatarien Elkartea,0.0,17640.0,17640.0
0822,4314,48964,,Denda txikientzako laguntzak,560000.0,690000.0,694049.87
0822,4314,48964,R,Denda txikientzako laguntzak,0.0,24255.77,24255.77
0822,4314,48965,,Hitzarmena: Merkataritza Enpresaburuen Elkartea,45000.0,45000.0,36000.0
0822,4314,48965,R,Hitzarmena: Merkataritza Enpresaburuen Elkartea,0.0,8118.0,8118.0
0822,4314,48966,,Hitzarmena: Gorbeia kaleko Merkatarien Elkartea,16000.0,19000.0,15200.0
0822,4314,48966,R,Hitzarmena: Gorbeia kaleko Merkatarien Elkartea,0.0,2880.0,2880.0
0822,4314,62403,R,Eu-atoi kompondu proiektua,0.0,2775.0,0.0
0822,4314,62632,,"EU ""pickgeo location"" tresna teknologikoa",0.0,30000.0,0.0
0822,4314,62956,R,Eu-Merkataritzako plana estrategikoa 2023-2027,0.0,26410.4,8397.4
0823,2381,22279,,GPS: Orientabide profesionala berdintasunean,30000.0,30000.0,20752.85
0823,2381,22279,R,GPS: Orientabide profesionala berdintasunean,0.0,1407.2,1407.2
0823,2411,12000,,Funtzionarioen oinarrizko ordainsariak,520190.0,520190.0,471986.13
0823,2411,12100,,Funtzionarioen ordainsari osagarriak,620356.0,620356.0,583195.61
0823,2411,13000,,Lan-kontratudun langile finkoen ordainsariak,1544270.0,2605002.85,3277763.39
0823,2411,14100,,Bestelako langileak,99835.0,1100291.38,202299.42
0823,2411,16000,,"Gizarte Segurantza, enpresaren kontura",918070.0,1418070.0,1435869.11
0823,2411,16500,,"Elkarkidetzako kuotak, Udalaren kontura",23336.0,23336.0,23407.56
0823,2411,20100,,Lokal eta eraikinak alokatzea,131000.0,131000.0,121796.68
0823,2411,22770,,Zaramagako birgaitze plana. Lanbideren ekarpena 1. kapitulua,376353.0,376353.0,0.0
0823,2411,22771,,Zaramagako birgaitze plana. Lanbideren ekarpena 2. kapitulua,89983.0,89983.0,55110.04
0823,2411,22772,,Zaramagako birgaitze plana. Udalaren ekarpena 1. kapitulua,76170.0,0.0,0.0
0823,2411,22773,,Zaramagako birgaitze plana. Udalaren ekarpena 2. kapitulua,2500.0,0.0,2498.84
0823,2411,22774,,"Beste enplegu planak, Udalaren Ekarpena 2. kapitulua",161710.0,2717.66,2717.66
0823,2411,22775,,Udaleko atzerritarrak laneratzeko proiektu pilotua 2. kapitulua,42475.0,42475.0,70696.95
0823,2411,22776,,Udaleko atzerritarrak laneratzeko proiektu pilotua 1. kapitulua,50245.0,0.0,0.0
0823,2411,22777,,Lanbideko atzerritarrak laneratzeko proiektu pilotua 1. eta 2. kapituluak,236512.0,280680.67,0.0
0823,2411,22778,,Lehenengo lan-esperientzia. Udaleko ekarpena 1. kapitulua,472855.0,0.0,0.0
0823,2411,22785,,Eskualdeko plan - Lanbideren ekarpena,1001349.5,1001349.5,0.0
0823,2411,22786,,Eskualdeko enplegu plana (1. kap),173059.0,0.0,0.0
0823,2411,22789,R,"Eu-leap prestakuntza, tailerrak eta jardunaldiak",0.0,40513.79,0.0
0823,2411,22790,,"Gazteentzako enplegu plana 2020, Lanbideren ekarpena",517310.2,517310.2,0.0
0823,2411,22791,,Lehentasunezko kolektiboen enplegua bultzatzea,119403.04,49210.54,40091.05
0823,2411,22791,R,Lehentasunezko kolektiboen enplegua bultzatzea,0.0,28125.0,13125.0
0823,2411,22793,,Orientazio- eta enplegu-ekintzak,40800.0,20800.0,18974.89
0823,2411,22794,, EU Merkataritza-sektorerako tresna teknologikoei buruzko prestakuntza,0.0,20000.0,0.0
0823,2411,22795,,Prestakuntza,400000.0,473098.3,400328.19
0823,2411,22795,R,Prestakuntza,0.0,6579.83,5189.68
0823,2411,22796,,Logistikako eta garraioko prestakuntza,642000.0,642000.0,559469.77
0823,2411,22797,,Gasteiz enplegu plana,269545.0,168972.17,207461.99
0823,2411,22798,,Oikos proiektua,75000.0,75000.0,71531.47
0823,2411,47128,,"Hitzarmena: SEA, enplegua",72400.0,72400.0,57920.0
0823,2411,47128,A,"Hitzarmena: SEA, enplegua",0.0,9800.0,9800.0
0823,2411,47128,R,"Hitzarmena: SEA, enplegua",0.0,13032.0,13032.0
0823,2411,48015,,Eskualdeko plan - Lanbideren ekarpena,1520634.5,1530827.0,5280.0
0823,2411,48015,R,Eskualdeko plan - Lanbideren ekarpena,0.0,1520634.5,1489554.05
0823,2411,48020,,Eskualdeko plana - Udalaren ekarpena kontrataziorako,410000.0,410000.0,0.0
0823,2411,48020,R,Eskualdeko plana - Udalaren ekarpena kontrataziorako,0.0,7365.5,0.0
0823,2411,48171,,Hitzarmena: Secretariado Gitano fundazioa,42000.0,48000.0,38400.0
0823,2411,48171,R,Hitzarmena: Secretariado Gitano fundazioa,0.0,9600.0,9600.0
0823,2411,48966,,Hitzarmena: Saregune proiektua,60000.0,60000.0,48000.0
0823,2411,48966,R,Hitzarmena: Saregune proiektua,0.0,12000.0,12000.0
0823,2411,48967,,Kontratatzeko laguntzak - enplegu-egonkortasuna,600000.0,607524.0,597758.03
0823,2411,48967,R,Kontratatzeko laguntzak - enplegu-egonkortasuna,0.0,9000.0,9000.0
0823,2411,62298,,Instalazioak berritzea,175000.0,175000.0,173197.77
0823,2411,62298,R,Instalazioak berritzea,0.0,17210.53,17210.53
0823,2411,62299,,Enplegu eta prestakuntza instalazioak,20000.0,20000.0,21240.62
0823,2411,62519,,Prestakuntza ekipoak erostea,20000.0,20000.0,19667.65
0823,2411,62600,,Enplegu eta prestakuntza instalazioetarako informatika ekipoak erostea,20000.0,20000.0,19707.86
0823,2411,62631,,Logistikako ekipoak eskuratzea,200000.0,200000.0,199802.73
0823,4331,47136,,Ekonomia zirkularreko proiektuetarako laguntzak,90000.0,90000.0,90000.0
0823,4331,48043,,Arabako Ganberarekiko hitzarmena: salmenta-eskola,10000.0,10000.0,8000.0
0823,4331,48043,R,Arabako Ganberarekiko hitzarmena: salmenta-eskola,0.0,2000.0,2000.0
0823,4331,48994,,"Hitzarmena: ADSIS, Cáritas, Egibide - Hazia proiektua",100000.0,100000.0,80000.0
0823,4331,48994,R,"Hitzarmena: ADSIS, Cáritas, Egibide - Hazia proiektua",0.0,20000.0,20000.0
0824,4321,12000,,Funtzionarioen oinarrizko ordainsariak,163680.0,163680.0,191697.87
0824,4321,12100,,Funtzionarioen ordainsari osagarriak,200980.0,200980.0,242286.76
0824,4321,14100,,Bestelako langileak,47536.0,47536.0,30350.31
0824,4321,16000,,"Gizarte Segurantza, enpresaren kontura",128254.0,128254.0,137322.42
0824,4321,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9489.0,9489.0,9911.75
0824,4321,22776,,"Kudeaketa: Europa jauregia, Goiuri eta Turismoa",580000.0,580000.0,437471.94
0824,4321,22776,R,"Kudeaketa: Europa jauregia, Goiuri eta Turismoa",0.0,43179.08,41808.46
0824,4321,62513,,Jauregi eta biltzarretako altzariak,60000.0,10000.0,6516.82
0824,4321,62609,,Europa eta Goiuri jauregietako ekipo teknikoak,41600.0,111600.0,41254.1
0824,4321,62609,R,Europa eta Goiuri jauregietako ekipo teknikoak,0.0,29278.68,29278.68
0826,3411,22603,,"Publizitate babesa, Saski Baskonia SADri",157300.0,177300.0,177299.0
0826,4321,12000,,Funtzionarioen oinarrizko ordainsariak,24307.0,24307.0,0.0
0826,4321,12100,,Funtzionarioen ordainsari osagarriak,25651.0,25651.0,0.0
0826,4321,16000,,"Gizarte Segurantza, enpresaren kontura",12894.0,12894.0,0.0
0826,4321,22733,,Sektoreko lehiakortasun-ekintzak,5000.0,5000.0,0.0
0826,4321,22758,,Dragon fest babestea,0.0,39000.0,38999.99
0826,4321,22760,R,Eu-merkaturatze-ekintzak vg helmuga turistikoa,0.0,95024.88,74400.48
0826,4321,22772,,Arabako pintxoaren astea babestea,12000.0,12000.0,11999.99
0826,4321,22774,,Miniature-pintxos Congress babestea,15000.0,15000.0,14999.77
0826,4321,22777,,Turismoa dinamizatzea,220000.0,220000.0,194535.27
0826,4321,22777,R,Turismoa dinamizatzea,0.0,42886.15,8551.44
0826,4321,22779,,Hiriaren turismo sustapena,250000.0,250000.0,262916.63
0826,4321,22779,R,Hiriaren turismo sustapena,0.0,39999.99,39857.63
0826,4321,22780,,Turismo Bulegoaren merchandising-gastuak,40000.0,40000.0,29512.52
0826,4321,60136,R,Eu-seinaleztapen adimenduna Erdi Aroko hirigunean eta eraztunean,0.0,166375.0,33275.0
0826,4333,48172,,Hitzarmena: Santa Maria Katedrala fundazioa,32000.0,32000.0,32000.0
0910,2210,22734,,Gizarte Segurantzaren erregularizazioa,100000.0,0.0,0.0
0910,2381,22760,,Genero-berdintasunerako ekintzak,15375.0,15375.0,0.0
0910,9202,12000,,Funtzionarioen oinarrizko ordainsariak,191998.93,191998.93,143563.88
0910,9202,12100,,Funtzionarioen ordainsari osagarriak,238978.0,733074.53,183421.73
0910,9202,12104,,Berariazko osagarria funtzionalen analisia,1.0,1.0,0.0
0910,9202,14100,,Bestelako langileak,0.0,138011.04,41527.29
0910,9202,16000,,"Gizarte Segurantza, enpresaren kontura",100751.0,326036.03,202018.34
0910,9202,16007,,Funtzionarioen berariazko osagarrirako ekarpena,290560.0,290560.0,258195.33
0910,9202,16102,,Erretiro aurreratuagatiko kalte-ordainak,0.0,0.0,34438.0
0910,9202,16104,,Epaiaren ondoriozko ordainsariak,14997.1,14997.1,21439.18
0910,9202,16105,,Kargua uzteagatiko kalte-ordainak,75000.0,75000.0,0.0
0910,9202,16204,,Bizi-asegurua - Auto-asegurua,145800.0,145800.0,97200.0
0910,9202,16220,,Kalte-ordainak,1000.0,1000.0,953.1
0910,9202,16500,,"Elkarkidetzako kuotak, Udalaren kontura",11517.0,11517.0,8694.77
0910,9202,22001,,"Ohikoa, inbentariatu ezina",2505.0,1839.47,0.0
0910,9202,22105,,Jantziak eta uniformeak,100000.0,100000.0,29558.9
0910,9202,22105,R,Jantziak eta uniformeak,0.0,49475.7,49475.09
0910,9202,22638,,Udal langileen prestakuntza-plana,120000.0,110622.5,106886.3
0910,9202,22740,,SUMAS Biltzarra,2000.0,2000.0,0.0
0910,9202,22745,,Laneko arriskuen prebentziorako programa estrategikoa,20000.0,20000.0,10930.37
0910,9202,22759,,Etengabeko hobekuntzarako plan estrategikoa,11222.0,11222.0,15254.15
0910,9202,22764,,Antolakuntza-azterlanak,1000.0,1000.0,1795.54
0910,9202,23000,,Dietak,55000.0,55000.0,49182.47
0910,9202,23001,,Lokomozio-gastuak,35875.0,35875.0,18029.0
0910,9202,23900,,Hautatze prozesuetako gastuak,70000.0,70000.0,23120.21
0910,9202,48001,,"Dirulaguntza, Langile Batzordeari",2957.38,2957.38,0.0
0910,9202,48002,,Langileentzako ikasketa beka eta poltsak,25774.9,25774.9,21777.28
0910,9202,48003,,Dirulaguntza: ELA atal sindikalari,5412.93,5637.71,5637.71
0910,9202,48004,,Dirulaguntza: CCOO atal sindikalari,2483.98,2874.89,2874.89
0910,9202,48005,,Dirulaguntza: LAB atal sindikalari,1605.3,1953.95,1953.95
0910,9202,48006,,Dirulaguntza: ESK atal sindikalari,1605.3,1646.97,1646.97
0910,9202,48007,,Dirulaguntza: SIPLA atal sindikalari,1019.51,1033.01,1033.01
0910,9202,48008,,Dirulaguntza: ERNE atal sindikalari,1019.51,0.0,0.0
0910,9203,62957,,Giza Baliabideentzako ekipoen erosketa,12000.0,12000.0,4173.18
0911,9202,12000,,Funtzionarioen oinarrizko ordainsariak,294346.0,294346.0,336200.68
0911,9202,12100,,Funtzionarioen ordainsari osagarriak,380690.0,380690.0,436469.62
0911,9202,14100,,Bestelako langileak,114093.0,114093.0,275387.97
0911,9202,16000,,"Gizarte Segurantza, enpresaren kontura",228273.0,228273.0,308366.62
0911,9202,16500,,"Elkarkidetzako kuotak, Udalaren kontura",13937.0,13937.0,21347.25
0912,9202,12000,,Funtzionarioen oinarrizko ordainsariak,142974.0,142974.0,115281.86
0912,9202,12100,,Funtzionarioen ordainsari osagarriak,178100.0,178100.0,157524.76
0912,9202,14100,,Bestelako langileak,45935.0,45935.0,37838.07
0912,9202,16000,,"Gizarte Segurantza, enpresaren kontura",87208.0,87208.0,82336.59
0912,9202,16500,,"Elkarkidetzako kuotak, Udalaren kontura",6574.0,6574.0,5390.0
0915,9202,12000,,Funtzionarioen oinarrizko ordainsariak,138628.0,138628.0,109877.08
0915,9202,12100,,Funtzionarioen ordainsari osagarriak,166513.0,166513.0,142456.25
0915,9202,14100,,Bestelako langileak,57478.0,57478.0,0.0
0915,9202,16000,,"Gizarte Segurantza, enpresaren kontura",94528.0,94528.0,61317.81
0915,9202,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7275.0,7275.0,6433.49
0919,9203,12000,,Funtzionarioen oinarrizko ordainsariak,198422.0,198422.0,190081.21
0919,9203,12100,,Funtzionarioen ordainsari osagarriak,243512.0,243512.0,242640.88
0919,9203,16000,,"Gizarte Segurantza, enpresaren kontura",110227.0,110227.0,120506.63
0919,9203,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10229.0,10229.0,9991.35
0919,9203,22108,,Botikak eta hemoderibatuak,65000.0,65000.0,18138.58
0919,9203,22108,R,Botikak eta hemoderibatuak,0.0,32000.0,7477.78
0919,9203,22141,,Zerbitzu medikoen tresneriaren berariazko mantenimendua,820.0,327.58,0.0
1010,4311,22689,,Erakunde arteko foroaren bilera,0.0,393.0,393.0
1010,9204,11000,,Kabineteko behin-behineko langileen ordainsariak,0.0,0.0,30913.23
1010,9204,12000,,Funtzionarioen oinarrizko ordainsariak,81690.71,81690.71,46208.23
1010,9204,12100,,Funtzionarioen ordainsari osagarriak,138363.0,138363.0,82043.68
1010,9204,16000,,"Gizarte Segurantza, enpresaren kontura",39474.0,39474.0,27578.2
1010,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4330.0,4330.0,2651.21
1010,9204,22730,,LOPD-ko prozesuak definitu eta ikuskatzea.,30000.0,9233.12,0.0
1010,9204,62506,,Hozteko sistema mugikorra. Pinguinoak,0.0,18592.32,18592.32
1010,9221,22690,,2023ko hauteskunde-gastuak,0.0,140000.0,66667.78
101003,9211,22690,,Hauteskunde-gastuak,0.0,665.53,1540.0
101003,9221,22690,,Hauteskunde-gastuak,0.0,0.0,72457.74
1011,9204,12000,,Funtzionarioen oinarrizko ordainsariak,622526.0,622526.0,612141.17
1011,9204,12100,,Funtzionarioen ordainsari osagarriak,727392.0,727392.0,729123.2
1011,9204,14100,,Bestelako langileak,156499.0,156499.0,193373.72
1011,9204,16000,,"Gizarte Segurantza, enpresaren kontura",413322.0,413322.0,439434.62
1011,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",31537.0,31537.0,36191.58
1011,9204,21501,,Informatika-aplikazioak mantentzea,600000.0,600000.0,599183.23
1011,9204,22720,,Aplikatiboak onik zaintzeko euskarria,1519631.0,1519631.0,1473666.47
1011,9204,22720,R,Aplikatiboak onik zaintzeko euskarria,0.0,46259.41,46259.41
1011,9204,62623,,e-administrazioa plan zuzentzailea,277000.0,96940.0,96939.92
1011,9204,62623,A,e-administrazioa plan zuzentzailea,0.0,219231.36,219231.36
1011,9204,62623,R,e-administrazioa plan zuzentzailea,0.0,129056.36,129056.36
1011,9204,62624,,Iruzur fiskalaren kontrako plana,200000.0,200000.0,184999.92
1011,9204,62626,,Udaltzaingoaren sistema informatikoa,180000.0,387200.0,0.0
1012,4314,60934,R,wifi gunea instalatzea (zabalgunea),0.0,79528.17,79528.17
1012,4321,60935,R,wifi gunea instalatzea (Erdi Aroko hirigunea),0.0,139876.0,131482.75
1012,9204,12000,,Funtzionarioen oinarrizko ordainsariak,357146.0,357146.0,334903.6
1012,9204,12100,,Funtzionarioen ordainsari osagarriak,448983.0,448983.0,441212.47
1012,9204,14100,,Bestelako langileak,233655.0,233655.0,271864.71
1012,9204,16000,,"Gizarte Segurantza, enpresaren kontura",286479.0,286479.0,289600.44
1012,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",18687.0,18687.0,19655.64
1012,9204,21500,,Informatika ekipoak onik zaintzea,285637.88,285637.88,169695.38
1012,9204,21500,R,Informatika ekipoak onik zaintzea,0.0,1925.8,417.55
1012,9204,22728,,Ordenagailu zentralen euskarria,320000.0,320000.0,389034.36
1012,9204,22728,A,Ordenagailu zentralen euskarria,0.0,68318.81,66733.92
1012,9204,22728,R,Ordenagailu zentralen euskarria,0.0,78186.68,67082.4
1012,9204,22729,,Erabiltzaileen ekipoak mantentzeko euskarria,350000.0,350000.0,0.0
1012,9204,62600,,Informatika ekipoak erostea,250000.0,329260.27,237942.1
1012,9204,62604,,Oinarrizko softwarea erostea,335285.0,174990.0,176235.64
1012,9204,62620,,Segurtasun planeko ekintzak,50000.0,25034.56,13405.69
1012,9204,62627,,Tresna eta zerbitzuak berritzea,120000.0,129377.5,127473.96
1012,9204,64407,R,Eu-zibersegurtasuneko tresnak,0.0,295563.24,295563.24
1012,9204,64408,,Eu-azpiegitura adimendunak (lankidetzakoak/telelana),0.0,227480.0,182563.96
1012,9204,64408,R,Eu-azpiegitura adimendunak (lankidetzakoak/telelana),0.0,67814.45,67814.45
1012,9271,22200,,Telefono-fakturazioa,326421.27,326421.27,287818.33
1012,9271,22200,A,Telefono-fakturazioa,0.0,24815.85,2432.78
1012,9271,22200,R,Telefono-fakturazioa,0.0,11541.43,3649.26
1012,9271,22202,,Posta eta jakinarazpenak,1429939.0,1561939.0,1356155.73
1012,9271,22202,R,Posta eta jakinarazpenak,0.0,11026.36,11026.36
1012,9271,22644,,Aldizkari ofizialetako iragarkiak,10000.0,10000.0,8264.12
1017,9204,12000,,Funtzionarioen oinarrizko ordainsariak,280980.0,280980.0,285196.3
1017,9204,12100,,Funtzionarioen ordainsari osagarriak,332465.0,332465.0,362942.58
1017,9204,14100,,Bestelako langileak,70704.0,70704.0,74519.26
1017,9204,16000,,"Gizarte Segurantza, enpresaren kontura",196768.0,196768.0,202031.14
1017,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",15233.0,15233.0,15232.8
1018,9204,12000,,Funtzionarioen oinarrizko ordainsariak,30819.0,30819.0,31388.23
1018,9204,12100,,Funtzionarioen ordainsari osagarriak,44315.0,44315.0,45731.22
1018,9204,16000,,"Gizarte Segurantza, enpresaren kontura",13341.0,13341.0,14133.84
1018,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1622.0,1622.0,1613.78
1018,9204,62605,,Eu-Merkatu ez-sedentarioen softwarea,0.0,100000.0,31264.89
1019,9204,12000,,Funtzionarioen oinarrizko ordainsariak,19514.0,19514.0,27019.91
1019,9204,12100,,Funtzionarioen ordainsari osagarriak,21233.0,21233.0,39123.58
1019,9204,16000,,"Gizarte Segurantza, enpresaren kontura",13341.0,13341.0,14118.31
1019,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1622.0,1622.0,1613.78
1020,9204,12000,,Funtzionarioen oinarrizko ordainsariak,29711.0,29711.0,29125.79
1020,9204,12100,,Funtzionarioen ordainsari osagarriak,44625.0,44625.0,45555.85
1020,9204,16000,,"Gizarte Segurantza, enpresaren kontura",13341.0,13341.0,14133.84
1110,2301,11000,,Kabineteko behin-behineko langileen ordainsariak,84333.58,84333.58,90426.28
1110,2301,12000,,Funtzionarioen oinarrizko ordainsariak,93435.0,93435.0,84616.27
1110,2301,12100,,Funtzionarioen ordainsari osagarriak,118512.0,118512.0,104944.36
1110,2301,14100,,Bestelako langileak,105897.0,105897.0,136484.77
1110,2301,16000,,"Gizarte Segurantza, enpresaren kontura",101347.0,101347.0,115856.49
1110,2301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",5892.0,5892.0,6554.82
1110,2301,22786,,Janari-garraioa,0.0,0.0,0.0
1111,2301,12000,,Funtzionarioen oinarrizko ordainsariak,786203.0,786203.0,754565.07
1111,2301,12100,,Funtzionarioen ordainsari osagarriak,925440.0,925440.0,947248.58
1111,2301,13000,,Lan-kontratudun langile finkoen ordainsariak,14640.0,14640.0,0.0
1111,2301,14100,,Bestelako langileak,374825.0,374825.0,493335.99
1111,2301,16000,,"Gizarte Segurantza, enpresaren kontura",626611.0,626611.0,658181.78
1111,2301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",27283.0,27283.0,45538.35
1111,2301,22103,,Gasa,32892.4,32892.4,23270.63
1111,2301,22145,,"Gastu sanitarioa, Koronabirusagatik",60000.0,60000.0,19128.95
1111,2301,22618,,Bestelako funtzionamendu gastuak,90000.0,90000.0,61204.14
1111,2301,22618,R,Bestelako funtzionamendu gastuak,0.0,2994.75,2994.75
1111,2301,22699,,Larrialdietako planak,5000.0,5000.0,0.0
1111,2301,48045,,Dirulaguntzak,125000.0,125000.0,99945.85
1111,2301,48045,A,Dirulaguntzak,0.0,1912.63,744.14
1111,2301,48045,R,Dirulaguntzak,0.0,24991.68,22317.08
1111,2301,48190,,Gizarte-Laneko Elkargoarekiko hitzarmena,10000.0,10000.0,7500.0
1111,2301,48190,R,Gizarte-Laneko Elkargoarekiko hitzarmena,0.0,2000.0,2000.0
1111,2301,48931,,Hitzarmena: Goiener elkartea,15000.0,0.0,0.0
1111,2301,48968,,"Hitzarmena: ""Vivir con voz propia"" elkartea",15000.0,15000.0,12000.0
1111,2301,48968,R,"Hitzarmena: ""Vivir con voz propia"" elkartea",0.0,3000.0,3000.0
1111,2301,62201,R,Ciam San Prudencio sukaldetako inbertsioak,0.0,400000.0,0.0
1111,2301,62204,,Inbertsioak zentroetan eta lokaletan,0.0,335630.23,213467.4
1111,2301,62204,A,Inbertsioak zentroetan eta lokaletan,0.0,5595.33,4032.42
1111,2301,62204,R,Inbertsioak zentroetan eta lokaletan,0.0,833435.82,819617.95
1111,2301,62205,,Etxebizitza sozialetako inbertsioak,250000.0,76000.0,2196.38
1111,2301,62206,R,el pilar jantokia,0.0,3461.2,0.0
1111,2301,62207,,Bizan judimendi,1.0,1.0,0.0
1111,2301,62303,,Makinak erostea,100000.0,100000.0,36561.06
1111,2301,62303,R,Makinak erostea,0.0,46606.18,36591.32
1111,2301,62501,,Altzariak,100000.0,100000.0,53753.69
1111,2301,62501,R,Altzariak,0.0,4392.3,4392.3
1111,2381,22711,,Berdintasunerako plana,1.0,1.0,19493.44
1115,2323,22745,,Aterperik gabekoentzako kaleko heziketako programa,116000.0,116000.0,107601.32
1115,2323,48003,,Gizarte laguntzak,40000.0,40000.0,29105.04
1115,2324,22002,,"Prentsa, aldizkariak eta bestelako argitalpenak",1500.0,1500.0,1444.4
1115,2324,22105,,Jantziak eta uniformeak,800.0,800.0,0.0
1115,2324,22111,,Tresnak,4320.0,4320.0,7871.2
1115,2324,22115,,Berariazko material teknikoa,4080.0,4080.0,3434.87
1115,2324,22759,,Lantegietako irakasleak,32752.0,32752.0,8008.68
1115,2324,22784,,Larrialdi zerbitzuen kontratuak,550000.0,550000.0,503482.26
1115,2324,22786,,Janari-garraioa,10692.43,10692.43,10692.36
1115,2324,48003,,Gizarte laguntzak,34000.0,34000.0,6582.7
1115,2325,22111,,Tresnak,8640.0,8640.0,4686.04
1115,2325,22115,,Berariazko material teknikoa,25000.0,25000.0,31728.03
1115,2325,22614,,Gizarteratu lantegiak,880000.0,880000.0,645684.86
1115,2325,22614,R,Gizarteratu lantegiak,0.0,10728.7,10728.7
1115,2325,22666,,Goiuriko gaueko zaintza,119222.81,119222.81,113751.99
1115,2325,22731,,Jantoki publikoa - kudeaketa,22500.0,22500.0,0.0
1115,2325,22747,,Zainpeko etxebizitzen kudeaketa,1038700.0,1038700.0,1038700.0
1115,2325,22787,,Aterpe-kudeaketa,610000.0,610000.0,587759.91
1115,2325,22788,,"Hitzarmena: HIESaren aurkako batzordea, Estrada etxea",539005.0,539005.0,539004.96
1115,2325,48003,,Gizarte laguntzak,150000.0,150000.0,47734.07
1115,2325,48140,,Hitzarmena: antisida komisioa-estrada zentroa,0.0,0.0,0.0
1115,2325,48145,,Hitzarmena Caritasekin - lanerako prestakuntzako lantegia,54000.0,54000.0,40500.0
1115,2325,48145,R,Hitzarmena Caritasekin - lanerako prestakuntzako lantegia,0.0,13500.0,13500.0
1115,2325,48169,,Hitzarmena: Gao Lacho Drom,38748.0,38748.0,29061.0
1115,2325,48169,R,Hitzarmena: Gao Lacho Drom,0.0,9687.0,9687.0
1115,2325,48170,,"Hitzarmena, IRSE: laneratzeko programa",30000.0,30000.0,22500.0
1115,2325,48170,R,"Hitzarmena, IRSE: laneratzeko programa",0.0,7500.0,7500.0
1115,2325,48940,,Abetxukuko ekimen-etxea,92360.0,92360.0,69270.0
1115,2325,48940,R,Abetxukuko ekimen-etxea,0.0,19250.0,19250.0
1115,2327,12000,,Funtzionarioen oinarrizko ordainsariak,528102.0,528102.0,537717.2
1115,2327,12100,,Funtzionarioen ordainsari osagarriak,684680.0,684680.0,711349.5
1115,2327,14100,,Bestelako langileak,461262.0,461262.0,570856.71
1115,2327,16000,,"Gizarte Segurantza, enpresaren kontura",556785.0,556785.0,605036.55
1115,2327,16500,,"Elkarkidetzako kuotak, Udalaren kontura",11823.0,11823.0,12789.36
1120,2311,12000,,Funtzionarioen oinarrizko ordainsariak,339372.0,339372.0,333632.91
1120,2311,12100,,Funtzionarioen ordainsari osagarriak,404571.0,404571.0,395593.9
1120,2311,14100,,Bestelako langileak,277579.0,277579.0,324010.86
1120,2311,16000,,"Gizarte Segurantza, enpresaren kontura",281644.0,281644.0,317610.58
1120,2311,16500,,"Elkarkidetzako kuotak, Udalaren kontura",11582.0,11582.0,10112.62
1120,2311,22111,,Tresnak,2400.0,2400.0,1122.99
1120,2311,22115,,Berariazko material teknikoa,1360.0,1360.0,1679.06
