#Organikoa,Funtzionala,Ekonomikoa,Aplikazioaren izena,Hasierako kreditua,Behin betiko kreditua,Behartua
151701,4111,22799,Dutxa-etxeko kontratuak,39000.0,36600.0,30795.68
151701,4112,12000,Funtzionarioen oinarrizko ordainsariak,195258.0,195258.0,151420.67
151701,4112,12100,Funtzionarioen ordainsari osagarriak,219287.0,219287.0,236019.02
151701,4112,13000,Lan-kontratudun langile finkoen ordainsariak,50827.0,50827.0,28789.81
151701,4112,14100,Bestelako langileak,211772.0,211772.0,79689.92
151701,4112,16000,"Gizarte Segurantza, enpresaren kontura",153392.0,153392.0,136856.85
151701,4112,16500,"Elkarkidetzako kuotak, Udalaren kontura",13924.0,13924.0,3018.92
151701,4112,22107,Animalientzako elikagaiak,10000.0,10000.0,10243.52
151701,4112,22108,Animalientzako botikak hornitzea,10000.0,6000.0,12761.32
151701,4112,22112,Animalien osasunerako materialak,19000.0,6000.0,23170.1
151701,4112,22113,Elikagaien higienerako materialak,3000.0,1000.0,1541.17
151701,4112,22700,Erdi aroko hiriguneko katuekin lotutako jarduerak,3000.0,0.0,0.0
151701,4112,22718,Animalien osasunerako programak,17000.0,1000.0,5198.14
151701,4112,22719,Elikagaien higienerako programa,24500.0,0.0,2250.0
151701,4112,22720,"Desinfekzio, intsektu-hiltze eta arratoi-hiltze parkearen programak",150000.0,100000.0,122598.67
151701,4112,22721,Udalaren bitartekaritza-programa,12000.0,1000.0,2244.36
151701,4112,22740,Osasun eskolako prestakuntza-ekintzak,100000.0,0.0,0.0
151701,4112,22766,"Desinfekzioa, intsektu-hiltzea eta arratoi-hiltzeaa, betearazte subsidiarioak",6868.72,4000.0,2911.0
151701,4114,22717,Kontsumo-programak,9000.0,0.0,0.0
151702,4111,12000,Funtzionarioen oinarrizko ordainsariak,72305.0,72305.0,40212.67
151702,4111,12100,Funtzionarioen ordainsari osagarriak,69462.0,69462.0,56925.24
151702,4111,14100,Bestelako langileak,36829.0,36829.0,35046.42
151702,4111,16000,"Gizarte Segurantza, enpresaren kontura",46691.0,46691.0,34759.39
151702,4111,16500,"Elkarkidetzako kuotak, Udalaren kontura",2800.0,2800.0,82.64
151702,4111,20200,Desfibriladoreak alokatzea,49000.0,49000.0,49053.27
151702,4111,22198,Osasunerako hezkuntzarako materialak,57000.0,0.0,0.0
151702,4111,22199,Droga-mendekotasunen prebentziorako materialak,11500.0,0.0,0.0
151702,4111,22693,Nutrizio-behatokia,14000.0,0.0,0.0
151702,4111,22701,Hobetu ibilian - jarduera fisikoaren sustapena,6000.0,0.0,0.0
151702,4111,22702,Hiri Osasungarriak osasun-plana,100000.0,0.0,0.0
151702,4111,22717,Osasun-sustapenerako zerbitzuak,259000.0,0.0,6800.0
151702,4111,22718,Droga-mendekotasunen prebentziorako programa,118587.0,20000.0,2454.07
151703,4113,12000,Funtzionarioen oinarrizko ordainsariak,213065.0,213065.0,170356.7
151703,4113,12100,Funtzionarioen ordainsari osagarriak,254926.0,254926.0,280674.68
151703,4113,14100,Bestelako langileak,143810.0,143810.0,70132.86
151703,4113,16000,"Gizarte Segurantza, enpresaren kontura",165167.0,165167.0,151673.41
151703,4113,16500,"Elkarkidetzako kuotak, Udalaren kontura",8090.0,8090.0,2905.1
151703,4113,21200,Makinak eta instalazioak onik zaintzea,20500.0,1000.0,4149.04
151703,4113,22115,Berariazko material teknikoa,120000.0,28000.0,34580.26
151703,4113,22716,Kalitate-auditoriak kontratatzea,11000.0,10000.0,7013.19
152002,1900,22111,Tresnak eta lanabesak,3120.0,0.0,0.0
152002,4360,12000,Funtzionarioen oinarrizko ordainsariak,420200.0,420200.0,915998.86
152002,4360,12100,Funtzionarioen ordainsari osagarriak,460912.0,460912.0,1470476.68
152002,4360,14100,Bestelako langileak,128082.0,128082.0,309376.55
152002,4360,16000,"Gizarte Segurantza, enpresaren kontura",392098.0,392098.0,948697.01
152002,4360,16500,"Elkarkidetzako kuotak, Udalaren kontura",20148.0,20148.0,5168.33
152002,4360,22130,Argiteria publikoaren mantentze orokorra,416000.0,479328.0,519954.91
152002,4431,22111,Tresnak eta lanabesak,9360.0,13120.0,2160.42
152002,4431,22140,Hilerrietako berariazko gastuak,260000.0,115000.0,63854.96
152002,5111,20200,Makineria eta instalazioak alokatzea,52000.0,53560.0,44972.05
152002,5111,21005,Berehala jarduteko taldeak,2797999.08,1654890.67,1441356.45
152002,5111,21006,Berehala jarduteko taldeak (argiteria),417000.0,416000.0,405990.53
152002,5111,21008,Berehala jarduteko taldeak (haur jolasak),325520.0,232509.33,228401.83
152002,5111,21059,Hiriko saneamendu-sarea zaintzea,78000.0,15000.0,16286.14
152002,5111,21060,Bide publikoak kontserbatzea,1560000.0,632672.0,603394.94
152002,5111,21701,Hiri-altzariak onik zaintzea,187200.0,200000.0,177612.65
152002,5111,22111,Tresnak eta lanabesak,19760.0,20350.0,43079.25
152002,5111,22722,Komun publikoak mantentzeko kontratuak,20800.0,21000.0,20991.11
152005,5111,12000,Funtzionarioen oinarrizko ordainsariak,811348.0,811348.0,34422.76
152005,5111,12100,Funtzionarioen ordainsari osagarriak,744192.0,744192.0,49844.38
152005,5111,14100,Bestelako langileak,208644.0,208644.0,0.0
152005,5111,16000,"Gizarte Segurantza, enpresaren kontura",668144.0,668144.0,22500.62
152005,5111,16500,"Elkarkidetzako kuotak, Udalaren kontura",47682.0,47682.0,67.45
152007,1900,21040,Transmisoreak mantentzea,1560.0,0.0,0.0
152007,4350,12000,Funtzionarioen oinarrizko ordainsariak,891559.0,891559.0,740555.1
152007,4350,12100,Funtzionarioen ordainsari osagarriak,995484.0,995484.0,1157947.43
152007,4350,14100,Bestelako langileak,355370.0,355370.0,341221.93
152007,4350,16000,"Gizarte Segurantza, enpresaren kontura",763510.0,763510.0,733627.73
152007,4350,16500,"Elkarkidetzako kuotak, Udalaren kontura",44225.0,44225.0,2858.69
152007,4350,20200,Makineria eta instalazioak alokatzea,93600.0,93000.0,84587.44
152007,4350,21071,Berdegune publikoak onik zaintzea,780000.0,234392.06,282541.76
152007,4350,21072,Jardinerak onik zaintzea,41600.0,60000.0,57003.13
152007,4350,21200,Makinak eta instalazioak onik zaintzea,37440.0,40000.0,31462.84
152007,4350,22111,Tresnak eta lanabesak,46800.0,50000.0,54209.83
152007,4350,22112,Ureztapen automatikoko instalazioak,280800.0,20000.0,25746.41
152007,4350,22711,Berdeguneak onik zaintzea,3622311.0,2760000.0,2621127.9
152008,5330,21000,Azpiegiturak eta ondasun naturalak,62400.0,60000.0,71659.99
152008,5331,12000,Funtzionarioen oinarrizko ordainsariak,132297.0,132297.0,103685.58
152008,5331,12100,Funtzionarioen ordainsari osagarriak,171278.0,171278.0,176391.65
152008,5331,14100,Bestelako langileak,25314.0,25314.0,65203.23
152008,5331,16000,"Gizarte Segurantza, enpresaren kontura",103760.0,103760.0,113628.61
152008,5331,16500,"Elkarkidetzako kuotak, Udalaren kontura",7858.0,7858.0,476.51
152008,5331,21902,"Mendiko bideak, landaketak eta espazio naturalak mantentzea",327600.0,150000.0,101102.09
152008,5331,22111,Tresnak eta lanabesak,2080.0,50000.0,7575.07
152008,5331,22145,Berdeguneak lehengoratzea,56160.0,50000.0,34407.99
152008,5331,22700,Hondakin-bilketa eta saneamenduak mantentzea,1494770.0,1537000.0,1344606.59
152008,5331,22732,Goi mendietako ehiza-esparrua,28080.0,25000.0,25673.53
1610,1200,21100,Udal eraikinak onik zaintzea,3075000.0,2500000.0,2088182.92
1610,1200,21207,Ekipoak onik zaindu eta konpontzea,110000.0,80000.0,61888.03
1610,1200,22109,Garbiketa-produktuak,397164.0,320000.0,334580.24
1610,1200,22111,Tresnak eta lanabesak,24332.0,20000.0,13408.2
1610,1200,22115,Berariazko material teknikoa,5050.0,0.0,0.0
1610,1200,22146,Edukiontzi higienikoetarako kontratua,30300.0,30500.0,18430.04
1610,1200,22147,Tentsio baxuko kontratuak,25000.0,10000.0,4016.34
1610,1200,22722,Komun publikoak mantentzeko kontratuak,35693.0,30000.0,26976.72
1610,1200,22783,Garbiketa Ataleko kontratuak,2097648.0,1888701.55,1964231.59
1610,1201,21300,Ibilgailuak konpontzea,40000.0,0.0,0.0
1610,1201,22104,Erregaiak,50000.0,0.0,0.0
1610,1901,21200,Makinak eta instalazioak onik zaintzea,1333701.35,1685676.53,1395655.49
1610,1901,22103,Energia-eraginkortasunerako kontratua,2943431.41,3585407.21,3838447.8
1610,1902,22148,Igerilekuak mantentzeko kontratua,1243966.79,1429422.14,1421922.71
1610,4329,12000,Funtzionarioen oinarrizko ordainsariak,27017.0,27017.0,18087.53
1610,4329,12100,Funtzionarioen ordainsari osagarriak,34973.0,34973.0,50014.1
1610,4329,16000,"Gizarte Segurantza, enpresaren kontura",12220.0,12220.0,12364.6
1610,4329,16500,"Elkarkidetzako kuotak, Udalaren kontura",1143.0,1143.0,0.0
1620,4329,12000,Funtzionarioen oinarrizko ordainsariak,84081.0,84081.0,78125.19
1620,4329,12100,Funtzionarioen ordainsari osagarriak,68451.0,68451.0,118823.96
1620,4329,14100,Bestelako langileak,84079.0,84079.0,82330.9
1620,4329,16000,"Gizarte Segurantza, enpresaren kontura",86965.0,86965.0,83528.99
1620,4329,16500,"Elkarkidetzako kuotak, Udalaren kontura",4844.0,4844.0,184.25
1630,4329,12000,Funtzionarioen oinarrizko ordainsariak,2116839.0,2116839.0,1464858.87
1630,4329,12100,Funtzionarioen ordainsari osagarriak,1971751.0,1971751.0,2259182.04
1630,4329,13000,Lan-kontratudun langile finkoen ordainsariak,33189.0,33189.0,24787.21
1630,4329,14100,Bestelako langileak,4224595.0,3998751.9,2931817.01
1630,4329,16000,"Gizarte Segurantza, enpresaren kontura",2743207.0,2646417.1,2312857.24
1630,4329,16500,"Elkarkidetzako kuotak, Udalaren kontura",142929.0,142929.0,14142.07
1640,4329,12000,Funtzionarioen oinarrizko ordainsariak,108890.0,108890.0,77038.02
1640,4329,12100,Funtzionarioen ordainsari osagarriak,86477.0,86477.0,114702.83
1640,4329,14100,Bestelako langileak,124758.0,124758.0,137142.81
1640,4329,16000,"Gizarte Segurantza, enpresaren kontura",119901.0,119901.0,104023.24
1640,4329,16500,"Elkarkidetzako kuotak, Udalaren kontura",2081.0,2081.0,129.73
1640,5111,12000,Funtzionarioen oinarrizko ordainsariak,853706.0,853706.0,689710.96
1640,5111,12100,Funtzionarioen ordainsari osagarriak,886874.0,886874.0,1150978.01
1640,5111,13000,Lan-kontratudun langile finkoen ordainsariak,186855.0,186855.0,107071.29
1640,5111,14100,Bestelako langileak,125788.0,125788.0,58398.0
1640,5111,16000,"Gizarte Segurantza, enpresaren kontura",831713.0,831713.0,727236.22
1640,5111,16500,"Elkarkidetzako kuotak, Udalaren kontura",58218.0,58218.0,5726.15
1810,1900,12000,Funtzionarioen oinarrizko ordainsariak,25103.0,25103.0,20393.44
1810,1900,12100,Funtzionarioen ordainsari osagarriak,29481.0,29481.0,50440.2
1810,1900,16000,"Gizarte Segurantza, enpresaren kontura",9671.0,9671.0,9865.91
1810,1900,16500,"Elkarkidetzako kuotak, Udalaren kontura",1143.0,1143.0,67.45
1815,1900,12000,Funtzionarioen oinarrizko ordainsariak,299534.0,299534.0,153259.68
1815,1900,12100,Funtzionarioen ordainsari osagarriak,245496.0,245496.0,213292.04
1815,1900,13000,Lan-kontratudun langile finkoen ordainsariak,92463.0,92463.0,126075.85
1815,1900,14100,Bestelako langileak,249396.0,249396.0,262978.04
1815,1900,16000,"Gizarte Segurantza, enpresaren kontura",307515.0,307515.0,234965.38
1815,1900,16500,"Elkarkidetzako kuotak, Udalaren kontura",13331.0,13331.0,772.69
1816,1261,12000,Funtzionarioen oinarrizko ordainsariak,456189.0,456189.0,356112.87
1816,1261,12100,Funtzionarioen ordainsari osagarriak,459406.0,459406.0,538936.63
1816,1261,13000,Lan-kontratudun langile finkoen ordainsariak,30674.0,30674.0,26292.06
1816,1261,14100,Bestelako langileak,465232.0,465232.0,167495.12
1816,1261,16000,"Gizarte Segurantza, enpresaren kontura",447274.0,447274.0,367094.21
1816,1261,16500,"Elkarkidetzako kuotak, Udalaren kontura",25256.0,25256.0,4041.29
181701,3211,12000,Funtzionarioen oinarrizko ordainsariak,1737710.0,1737710.0,1154252.95
181701,3211,12100,Funtzionarioen ordainsari osagarriak,1614114.0,1614114.0,1495081.32
181701,3211,14100,Bestelako langileak,1960040.0,1508353.8,721543.27
181701,3211,16000,"Gizarte Segurantza, enpresaren kontura",1520523.0,1326943.91,961840.25
181701,3211,16500,"Elkarkidetzako kuotak, Udalaren kontura",72410.0,72410.0,3411.52
181701,3211,22106,Elikagaiak,140000.0,124009.62,78366.79
181701,3211,22111,Tresna eta erremintak,6000.0,0.0,864.91
181701,3211,22115,Material didaktiko suntsikorra,45000.0,25000.0,28859.18
181701,3211,22199,Bestelako hornikuntzak,25633.0,15000.0,14159.46
181701,3211,22677,Antzerki-lanak,31200.0,0.0,6000.0
181701,3211,22699,Bestelako hainbat gastu,15000.0,0.0,738.22
181701,3211,22786,Otordu-zerbitzua,50000.0,50000.0,42130.92
181701,3212,22300,Garraioa,8544.0,1500.0,1044.94
181701,3212,22659,Magalean,20000.0,250000.0,213313.61
181702,3211,12000,Funtzionarioen oinarrizko ordainsariak,162996.0,162996.0,128103.01
181702,3211,12100,Funtzionarioen ordainsari osagarriak,117831.0,117831.0,169500.49
181702,3211,14100,Bestelako langileak,58161.0,58161.0,35630.69
181702,3211,16000,"Gizarte Segurantza, enpresaren kontura",98148.0,98148.0,80943.36
181702,3211,16500,"Elkarkidetzako kuotak, Udalaren kontura",7892.0,7892.0,502.53
181702,3212,22732,Zerbitzuak emateko kontratuak,41600.0,0.0,0.0
181702,3212,22776,Musika-adierazpena,145618.0,0.0,0.0
181702,3212,22777,Gasteiztxo,139200.0,0.0,0.0
181702,3212,22778,Hiri-ibilbideak,56218.0,0.0,0.0
181702,3212,22779,Gurasoentzako hitzaldi-programa,97106.0,0.0,0.0
181702,3212,22780,Opor-programa,287225.0,192001.0,216955.68
181702,3214,20200,Makineria eta instalazioak alokatzea,1250.0,250.0,0.0
181702,3214,22115,Berariazko material teknikoa,11856.0,6000.0,27604.6
181702,3214,22603,Haur-eskolen kanpainaren eta udako programaren zabalkundea,8320.0,1.0,0.0
181703,3212,22665,Arte-ekoizpen komunitarioko programa ikastetxeetan,40000.0,0.0,0.0
181703,3212,22774,Auzoarentzat zabalik programa,36400.0,0.0,0.0
181703,3212,22775,Kontziliaziorako eta denbora librearen erabilerarako programa,36400.0,0.0,0.0
181703,3213,22651,Hezkuntza-komunitatearentzako prestakuntza-programa,15000.0,0.0,0.0
181703,3213,22654,Udaleko Eskola Kontseilua,5000.0,3000.0,0.0
181703,3213,22668,Lan-absentismoaren programa,15000.0,0.0,0.0
181703,3214,22604,Hezkuntzako bilduma argitaratzea,10000.0,0.0,0.0
182001,4515,12000,Funtzionarioen oinarrizko ordainsariak,951285.0,951285.0,764370.22
182001,4515,12100,Funtzionarioen ordainsari osagarriak,978720.0,978720.0,1302062.9
182001,4515,14100,Bestelako langileak,1650402.0,1650402.0,771615.19
182001,4515,16000,"Gizarte Segurantza, enpresaren kontura",966409.0,966409.0,825173.26
182001,4515,16500,"Elkarkidetzako kuotak, Udalaren kontura",39754.0,39754.0,2032.18
182001,4515,21400,Gizarte-etxeetako altzariak konpontzea,1000.0,0.0,0.0
182001,4515,22115,Gizarte-etxeetako berariazko material teknikoa,30000.0,10000.0,13503.32
182001,4515,22603,Gizarte-etxeetako informazio-panelak,3000.0,1.0,6865.73
182001,4515,22618,Gizarte-etxeetako bestelako funtzionamendu-gastuak,32000.0,25000.0,19071.58
182001,4515,22732,Elkartze-aretoetarako kontratuak,812340.0,0.0,0.0
182001,4515,22767,Zonako lantaldeen programak,150000.0,90000.0,55778.63
182001,4532,22115,Berariazko material teknikoa - Gazteria,1250.0,0.0,181.16
182001,4532,22732,Aisia eta denbora libreko zerbitzu-kontratuak,624661.54,1698846.0,1709874.64
182002,4510,12000,Funtzionarioen oinarrizko ordainsariak,11978.0,11978.0,98392.35
182002,4510,12100,Funtzionarioen ordainsari osagarriak,12234.0,12234.0,130848.2
182002,4510,14100,Bestelako langileak,1209.0,1209.0,120562.32
182002,4510,16000,"Gizarte Segurantza, enpresaren kontura",7991.0,7991.0,105942.06
182002,4511,22636,Gizarte etxeetako kultura-ikastaroak,477000.0,380000.0,393180.3
182002,4511,22647,Gizarte-etxeetako kanpainak,42000.0,35000.0,16645.02
182002,4511,22649,Udalaren liburutegi sareko programa,126000.0,50000.0,48857.53
182002,4511,22650,Liburutegietako material suntsikorra,18000.0,0.0,0.0
182002,4511,22653,Kultura-zabalkundea,20000.0,0.0,0.0
182002,4511,22749,Liburutegi sareko kontratuak,1054000.0,1110000.0,1119187.64
182002,4519,22663,Gabonetako Haur Parkea,190000.0,130000.0,104285.83
1822,4531,22699,Herritarren parte-hartzeko beste hainbat gastu,3500.0,2500.0,18783.62
1822,4531,22732,Zerbitzuak emateko kontratuak,335452.0,45000.0,44727.52
1822,4531,22799,Herritarren parte-hartzeko beste hainbat kanpo-lan,45000.0,70000.0,19142.86
1822,4630,12000,Funtzionarioen oinarrizko ordainsariak,18403.0,18403.0,85345.35
1822,4630,12100,Funtzionarioen ordainsari osagarriak,13744.0,13744.0,114809.04
1822,4630,14100,Bestelako langileak,35917.0,35917.0,33412.11
1822,4630,16000,"Gizarte Segurantza, enpresaren kontura",21403.0,21403.0,61178.11
182601,4521,12000,Funtzionarioen oinarrizko ordainsariak,274204.0,274204.0,238845.31
182601,4521,12100,Funtzionarioen ordainsari osagarriak,325205.0,325205.0,419424.15
182601,4521,14100,Bestelako langileak,469348.0,469348.0,332949.88
182601,4521,16000,"Gizarte Segurantza, enpresaren kontura",264968.0,264968.0,290604.88
182601,4521,16500,"Elkarkidetzako kuotak, Udalaren kontura",12274.0,12274.0,767.63
182601,4521,22737,Eguberrietako jarduerak,75000.0,50000.0,50000.0
182601,4522,22767,Instalazioen arretarako kontratuak,10348.35,533636.37,438653.31
182602,4521,12000,Funtzionarioen oinarrizko ordainsariak,92461.0,92461.0,76290.36
182602,4521,12100,Funtzionarioen ordainsari osagarriak,84294.0,84294.0,108964.93
182602,4521,14100,Bestelako langileak,100033.0,100033.0,50482.02
182602,4521,16000,"Gizarte Segurantza, enpresaren kontura",58009.0,58009.0,60308.17
182602,4521,16500,"Elkarkidetzako kuotak, Udalaren kontura",4830.0,4830.0,284.99
182602,4521,22738,Arreta medikoa,74000.0,20190.0,53818.16
182602,4523,22108,Botikak eta hemoderibatuak,12812.5,6000.0,5712.32
182603,4521,12000,Funtzionarioen oinarrizko ordainsariak,179410.0,179410.0,99533.41
182603,4521,12100,Funtzionarioen ordainsari osagarriak,172215.0,172215.0,176787.86
182603,4521,13000,Lan-kontratudun langile finkoen ordainsariak,31419.0,31419.0,0.0
182603,4521,14100,Bestelako langileak,189348.0,189348.0,72420.05
182603,4521,16000,"Gizarte Segurantza, enpresaren kontura",180779.0,180779.0,90262.63
182603,4521,16500,"Elkarkidetzako kuotak, Udalaren kontura",7151.0,7151.0,329.26
182603,4521,22300,Garraioa,77836.2,38161.0,22737.78
182603,4521,22602,Sari eta garaikurrak,28000.0,10000.0,8686.76
182603,4521,22699,Bestelako hainbat gastu,24000.0,45900.0,29920.74
182603,4521,22706,Jarduera fisikoen programa,3093416.27,2981362.84,2948669.26
182603,4521,22724,Kirol-dinamizaziorako programa,141793.4,59483.89,146411.05
182603,4521,22725,Osasun-sustapenerako programa,70560.0,73483.2,69646.64
182603,4521,22730,"“Kirola, hezteko giro eta bide” kanpaina",60787.79,34757.6,28303.66
182603,4521,22734,Ikasleentzako elur-programa,90859.6,91472.4,77386.46
182603,4521,22735,Gazteentzako programak,90250.0,94756.0,48840.55
182603,4521,22736,Kirol ekitaldien urteko egitaraua,1.0,1.0,0.0
182603,4521,22762,Espainiako Itzulia,109000.0,0.0,0.0
182603,4522,22768,Muntatze-zerbitzu bereziak,60000.0,30000.0,17941.57
182604,4521,22115,Berariazko material teknikoa,45000.0,20000.0,21082.0
182604,4522,21200,Makinak eta instalazioak onik zaintzea,18600.0,10000.0,9881.43
182604,4522,21400,Altzariak konpontzea,1100.0,0.0,0.0
9005,1110,10000,Zinegotzien oinarrizko ordainsariak,1773692.0,1773692.0,1449721.93
9005,1110,16000,"Gizarte Segurantza, enpresaren kontura",325118.0,325118.0,336480.78
9005,1110,16500,"Elkarkidetzako kuotak, Udalaren kontura",1400.0,1400.0,123.99
9005,1110,22633,Araudi organikoan jasotako diru-ordainak,631800.0,656316.0,637200.0
9015,3140,16103,"Pentsioak, Udalaren kontura",437528.0,437528.0,255051.61
9015,3140,16109,"Pentsioen osagarria, Arabako Mutua Forala",18350.0,18350.0,5405.84
015501,4541,62800,Argitalpenak eta liburuak erostea,6000.0,30000.0,29948.33
015501,4541,62801,Udal artxiborako funtsak erostea,1000.0,3000.0,2990.23
015508,4511,48975,Artium museoa,130000.0,200000.0,200000.0
015508,9211,43101,Luis Aranburu Musika Eskolari,542573.38,597852.38,478281.92
015508,9211,43103,José Uruñuela Dantza Eskolari,456988.13,464565.13,371652.12
0171,1242,48995,Euskarazko musika sustatzea,20000.0,1325.0,0.0
0211,4321,64203,Ordainsariak,30000.0,80000.0,10379.28
0211,4321,64206,HAPO berrikustea,750000.0,417211.2,25825.0
0214,4300,60156,Trenbidea lurperatzea,3000000.0,1152841.2,0.0
0214,4300,62259,Salburuko gizarte-etxea,5000000.0,3909400.0,58796.56
0214,4300,62260,Zabalganeko gizarte-etxea,8000000.0,4323120.0,16275.74
0214,4300,62271,Kanpoko kirol-zelaiak egokitzea,600000.0,226080.0,0.0
0214,4300,62275,"Folklore Akademiaren eraikina, Lakuan",2000000.0,753600.0,0.0
0214,4330,62244,Geltoki intermodala,7300000.0,1.0,0.0
0214,4330,62273,Futbol azpiegiturak,510000.0,135574.87,0.0
0214,4330,62277,Gasteiz Antzokia eraikina,750000.0,750000.0,0.0
0214,4330,62950,Enpresa-mintegia - Frai Zacarias Martinez kalea,1200000.0,1256593.13,1256593.13
0340,2231,69903,Elurteetarako Planeko inbertsioak,50000.0,50000.0,33701.61
0410,1203,62501,Altzariak,20000.0,125000.0,16911.82
0410,1203,62505,Udal sailetako hainbat erosketa,10000.0,40000.0,9111.08
0410,9210,43300,"Ekarpena, TUVISAri",16728347.76,13767950.55,12921760.83
0410,9210,43303,"Ekarpena, Etxebizitzarako eta Hiri Berrikuntzarako Eragintegiari",4049168.0,808000.0,808000.0
0410,9210,73304,Erdi Aroa - ARICHi,499999.0,0.0,0.0
0410,9210,73305,Zain proiektua - ARICHi,400000.0,0.0,0.0
0410,9211,43102,Ingurugiro Gaietarako Ikastegiari,3491446.43,3375000.0,3037500.0
1011,1270,62623,e-administrazioa plan zuzentzailea,1000000.0,1000000.0,327636.23
1012,1250,62600,Informatika ekipoak erostea,40000.0,298000.0,103801.02
1012,1250,62604,Oinarrizko softwarea erostea,40000.0,220000.0,300973.52
1511,4445,64406,Mugikortasun iraunkorraren plana,2000000.0,1675240.9,120000.0
152005,4444,60115,Bestelako inbertsio estrategikoak,999999.0,4409463.0,0.0
152008,4300,60150,Herrietako obrak,500000.0,700000.0,45167.77
1610,1200,62204,Zentro eta lokaletako inbertsioak,100000.0,158807.9,263372.9
1610,1200,62299,Haur-eskolak mantentzeko plan zuzentzailea,300000.0,300000.0,208268.52
1610,1901,62303,Ekipoak berritzea,20000.0,80270.31,62686.26
1610,1902,62926,Igerilekuetako kontratuetako inbertsioak,200000.0,804049.95,683333.6
181701,3211,62242,Haur eskoletako inbertsioak,80000.0,80000.0,0.0
181701,3211,62501,Altzariak,10000.0,26000.0,27587.55
182604,4524,62201,"Eraberritze-lanak, futbol zelaietan",100000.0,100000.0,100000.0
0910,1240,23001,Lokomozio-gastuak,0.0,105497.0,39674.18
0171,1242,14100,Bestelako langileak,167814.0,167814.0,178504.85
015503,4512,12000,Funtzionarioen oinarrizko ordainsariak,0.0,0.0,93942.03
015503,4512,12100,Funtzionarioen ordainsari osagarriak,0.0,0.0,142307.04
015503,4512,16000,"Gizarte Segurantza, enpresaren kontura",0.0,0.0,84585.06
0126,1211,14100,Bestelako langileak,0.0,0.0,3732.04
0201,1900,12000,Funtzionarioen oinarrizko ordainsariak,0.0,0.0,20540.87
0201,1900,12100,Funtzionarioen ordainsari osagarriak,0.0,0.0,52742.52
0201,1900,16000,"Gizarte Segurantza, enpresaren kontura",0.0,0.0,12352.04
1501,1900,12000,Funtzionarioen oinarrizko ordainsariak,0.0,0.0,22185.56
1501,1900,12100,Funtzionarioen ordainsari osagarriak,0.0,0.0,53106.84
1501,1900,16000,"Gizarte Segurantza, enpresaren kontura",0.0,0.0,12352.04
081801,7211,12000,Funtzionarioen oinarrizko ordainsariak,0.0,0.0,58602.13
081801,7211,12100,Funtzionarioen ordainsari osagarriak,0.0,0.0,77007.24
081801,7211,16500,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,165.28
081802,3225,12000,Funtzionarioen oinarrizko ordainsariak,0.0,0.0,19646.75
081802,3225,12100,Funtzionarioen ordainsari osagarriak,0.0,0.0,29098.44
081802,3225,14100,Bestelako langileak,0.0,0.0,0.0
081802,3225,16000,"Gizarte Segurantza, enpresaren kontura",0.0,0.0,9865.91
081802,3225,16500,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,82.64
1513,4442,12000,Funtzionarioen oinarrizko ordainsariak,0.0,0.0,87232.53
1513,4442,12100,Funtzionarioen ordainsari osagarriak,0.0,0.0,142279.85
1513,4442,14100,Bestelako langileak,0.0,0.0,31342.25
1513,4442,16000,"Gizarte Segurantza, enpresaren kontura",0.0,0.0,78678.75
1513,4442,16500,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,1992.99
181703,3211,12000,Funtzionarioen oinarrizko ordainsariak,0.0,0.0,52957.67
181703,3211,12100,Funtzionarioen ordainsari osagarriak,0.0,0.0,65885.94
181703,3211,14100,Bestelako langileak,0.0,0.0,0.0
181703,3211,16000,"Gizarte Segurantza, enpresaren kontura",0.0,0.0,34612.02
181703,3211,16500,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,67.45
182604,4521,12000,Funtzionarioen oinarrizko ordainsariak,0.0,0.0,78027.15
182604,4521,12100,Funtzionarioen ordainsari osagarriak,0.0,0.0,127165.41
182604,4521,14100,Bestelako langileak,0.0,0.0,71248.96
182604,4521,16000,"Gizarte Segurantza, enpresaren kontura",0.0,0.0,89116.78
182604,4521,16500,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,243.87
1511,4447,14100,Bestelako langileak,0.0,0.0,49967.56
182002,4510,13000,Lan-kontratudun langile finkoen ordainsariak,0.0,0.0,8205.16
182002,4510,16500,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,421.57
1822,4630,16500,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,134.9
182604,4521,13000,Lan-kontratudun langile finkoen ordainsariak,0.0,0.0,39567.08
0171,1242,48002,Langileentzako ikasketa beka eta poltsak,0.0,43675.0,31930.01
0214,4300,62221,Hiribideko gasolindegia deskontaminatzeko obrak,0.0,215000.0,95298.39
181702,3213,48004,Hezkuntza-konpentsazioa,0.0,120000.0,118924.0
1145,3135,48103,Ezinduentzako bono-taxia,0.0,250000.0,224360.0
1115,3150,48003,Gizarte-laguntzak (handigarria),0.0,48000.0,25051.96
1115,3151,48003,Gizarte laguntzak,0.0,31200.0,26331.76
1115,3152,48003,Gizarte laguntzak,0.0,30546.0,23782.39
1120,3110,48003,Gizarte laguntzak,0.0,80000.0,77588.32
1145,3134,48003,Gizarte laguntzak,0.0,1500000.0,1031401.0
