#Orgánico,Funcional,Económico,R,Denominación Aplicación,Tot Crédito inicial 2019,Tot Crédito Definitivo,Tot Obligado
1120,2311,22791,R,Plan local de infancia,0.0,12118.75,6534.0
1120,2311,22792,,Valoración casos abusos sexuales,39000.0,39000.0,14912.4
1120,2311,22794,,Centros socioeducativos,1271928.43,1271928.43,519328.9
1120,2311,22796,,Programa VALEO,23000.0,23000.0,0.0
1120,2311,48003,,Atenciones sociales,32242.17,32242.17,0.0
1120,2311,48036,,Convenio AVAIM,11780.0,11780.0,8835.0
1120,2311,48187,,Convenio GARENOK,11780.0,11780.0,0.0
1120,2311,48956,,Convenio contra la intolerancia,11780.0,11780.0,8835.0
1120,2311,48977,,Convenio Save The Children,11724.0,11724.0,9379.2
1120,2311,48991,,Convenio UNICEF,11780.0,11780.0,0.0
1120,2311,48992,,Convenio con AMAPASE,15000.0,15000.0,0.0
1133,2312,22002,,"Prensa,revistas y otras publicaciones",10589.27,10589.27,7706.51
1133,2312,22105,,Vestuario y uniformes,5500.0,5500.0,325.74
1133,2312,22106,,Productos alimenticios,1672840.7,1672840.7,710432.68
1133,2312,22111,,Menaje,55908.52,55908.52,19460.53
1133,2312,22115,,Material técnico especifico,72014.6,72014.6,19250.9
1133,2312,22606,,Servicios de peluquería,15703.0,15703.0,7047.82
1133,2312,22618,,Otros gastos funcionamiento,10944.52,10944.52,5756.97
1133,2312,22623,,Programa de apoyo a familias cuidadoras,100000.0,100000.0,30367.08
1133,2312,22652,,Animación residencias tercera edad,293700.0,293700.0,97900.0
1133,2312,22666,,Vigilancia nocturna Rª San Prudencio,72933.0,72933.0,23934.8
1133,2312,22666,R,Vigilancia nocturna Rª San Prudencio,0.0,4388.09,4388.05
1133,2312,22667,,Servicios religiosos San Prudencio,6961.64,6961.64,2875.0
1133,2312,22702,,Servicio de cafetería,13780.92,13780.92,5590.95
1133,2312,22708,,Traslado de ancianos,181275.0,181275.0,61528.01
1133,2312,22739,,Mantenimiento de plantas,0.34,0.34,0.0
1133,2312,48018,,Asociación mujeres voluntarias acogida personas 3ª edad,1400.0,1400.0,0.0
1133,2312,48023,,Convenio AFA-Araba,3959.7,3959.7,2969.78
1133,2312,48150,,Prog voluntariado acompañamiento ancianos,6142.74,6142.74,0.0
1133,2312,48151,,Campo trabajo personas privadas de libertad,11180.86,11180.86,0.0
1133,2312,48959,,Convenio Ascundean-3ªedad,70397.57,70397.57,52798.18
1133,2313,22111,,Menaje,12000.0,12000.0,461.03
1133,2313,22754,,Gestión centros socioculturales de mayores,2865144.0,2865144.0,956524.02
1133,2313,22786,,Transporte de comidas,37744.5,37744.5,15726.8
1133,2313,48960,,Convenio parroquia San Mateo,10335.0,10335.0,7751.25
1133,2313,48961,,Convenio parroquia los Ángeles,10335.0,10335.0,7751.25
1133,2313,48962,,Convenio parroquia San Pedro,10335.0,10335.0,0.0
1133,2313,62271,R,Adecuación campos deport.exteriores,0.0,823050.0,0.0
1133,2314,22002,,"Prensa,revistas y otras publicaciones",906.22,906.22,782.87
1133,2314,22111,,Menaje,12363.64,12363.64,679.8
1133,2314,22115,,Material técnico especifico,816.05,816.05,86.8
1133,2314,22609,,Trabajadores familiares apartamentos mayores,361366.32,361366.32,154061.19
1133,2314,22618,,Otros gastos funcionamiento,5444.63,5444.63,1859.8
1133,2314,22628,,Animación Santa Mª Olarizu,63287.0,63287.0,21633.36
1133,2314,22705,,Gestión Serv. atención diurna Bto.T.Zumarraga,540800.0,540800.0,180266.64
1133,2314,22708,,Traslado de ancianos,344429.0,344429.0,123140.88
1133,2314,22718,,Gestión servicio atención diurna Blas de Otero,651300.0,651300.0,252857.93
1133,2314,22786,,Transporte de comidas,28308.3,28308.3,11795.15
1133,2317,12000,,Retribuciones básicas de funcionarios,2602921.0,2602921.0,1322721.24
1133,2317,12100,,Retribuciones complementarias funcionarios,3458656.0,3458656.0,1840868.76
1133,2317,14100,,Otro personal,4200213.0,4200213.0,2090338.37
1133,2317,16000,,Seguridad social a cargo del ayuntamiento,3175063.0,3175063.0,1606347.11
1133,2317,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,126887.0,126887.0,61675.64
1145,2315,48138,,Convenio banco de alimentos,12000.0,12000.0,9000.0
1145,2315,48157,,Federación asoc. Vicente Abreu,32712.0,32712.0,16356.0
1145,2321,22731,,Comidas desamparadas,270377.0,270377.0,161667.9
1145,2321,22786,,Transporte de comidas,162000.0,162000.0,39376.91
1145,2321,22797,,Servicio de ayuda a domicilio,9800573.12,10943280.87,3092142.25
1145,2321,48000,,Ayudas a emergencia social,4673000.0,4673000.0,1672238.24
1145,2321,48003,,Atenciones sociales,4576599.0,4576599.0,2715999.47
1145,2321,48005,,Plan contra la pobreza energética en Vitoria-Gasteiz,60000.0,60000.0,29788.58
1145,2321,48154,,Cruz roja-acompañamiento personas mayores,77500.0,77500.0,58125.0
1145,2321,48995,,Subvención teléfono de la esperanza,24000.0,24000.0,18000.0
1145,2322,22115,,Material técnico especifico,44200.0,44200.0,13254.32
1145,2322,22619,,Educación calle,1033097.65,1033097.65,430445.0
1145,2322,22746,,Vigilancia servicios sociales de base,357289.77,357289.77,160362.76
1145,2322,22759,,Monitores talleres,303671.75,303671.75,129376.87
1145,2328,12000,,Retribuciones básicas de funcionarios,1243846.0,1243846.0,575647.23
1145,2328,12100,,Retribuciones complementarias funcionarios,1452006.0,1452006.0,664192.56
1145,2328,14100,,Otro personal,917689.0,917689.0,537414.87
1145,2328,16000,,Seguridad social a cargo del ayuntamiento,1081183.0,1081183.0,537655.86
1145,2328,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,34150.0,34150.0,18627.08
118001,3111,12000,,Retribuciones básicas de funcionarios,220986.0,220986.0,115160.05
118001,3111,12100,,Retribuciones complementarias funcionarios,286414.0,286414.0,150807.37
118001,3111,14100,,Otro personal,101995.0,101995.0,42921.83
118001,3111,16000,,Seguridad social a cargo del ayuntamiento,173675.0,173675.0,85867.43
118001,3111,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,12246.0,12246.0,5990.71
118001,3112,22107,,Alimentación para animales,15000.0,15000.0,4561.32
118001,3112,22108,,Suministro farmacia animales,15000.0,15000.0,5391.85
118001,3112,22112,,Materiales para sanidad animal,8000.0,8000.0,1793.22
118001,3112,22113,,Materiales de higiene alimentaria,4000.0,4000.0,1053.05
118001,3112,22699,,Otros gastos diversos,5000.0,5000.0,4230.12
118001,3112,22718,,Programas de sanidad animal,12000.0,12000.0,777.84
118001,3112,22719,,Programa de higiene alimentaria,10000.0,10000.0,0.0
118001,3112,22720,,Programas parque D.D.D.,125000.0,125000.0,35346.4
118001,3112,22722,,Programa asistencia animal,12000.0,12000.0,3469.47
118001,3112,22766,,Ejecuciones subsidiarias D.D.D,4000.0,4000.0,0.0
118001,3112,48194,,Convenio APA SOS Vitoria,15000.0,15000.0,11250.0
118001,3112,48196,,Convenio GADEN  colonias gatos,23000.0,23000.0,14800.0
118001,3112,62311,,Material inventariable,67226.0,67226.0,2022.29
118002,2315,48021,,Asoc.padres niños oncohematológicos,5599.2,5599.2,0.0
118002,2315,48025,,Conv asoc acabe-anorexia y bulimia,16450.0,16450.0,12337.5
118002,2315,48027,,Convenio asoc.ASAJER-videojuegos,29300.0,29300.0,21975.0
118002,2315,48029,,Conv Asoc. Adela,5650.0,5650.0,4237.5
118002,2315,48030,,Conv Asoc. ASAJER-ludopatía prevención 1º 2º y 3º,20200.0,20200.0,0.0
118002,2315,48031,,Conv Asoc. arene - neuromusculares,27420.0,27420.0,20565.0
118002,2315,48032,,Convenio Asoc. ASAFES,24000.0,24000.0,18000.0
118002,2315,48033,,Convenio AFA-Araba,31990.0,31990.0,23992.5
118002,2315,48040,,Conv Asoc. contra el cáncer (formación antitabaco),13890.0,13890.0,10417.5
118002,2315,48041,,"Conv Asoc. adelprise(atencion,difusion,informacion)",8220.0,8220.0,6165.0
118002,2315,48059,,Convenio asociación ASAFIMA,23760.0,23760.0,17820.0
118002,2315,48100,,Convenio once,8430.0,8430.0,0.0
118002,2315,48117,,Conv.asoc.down Alava-Isabel orbe,10000.0,10000.0,7500.0
118002,2315,48119,,Convenio ASPACE parálisis cerebral,11230.0,11230.0,8422.5
118002,2315,48130,,Convenio asociación espina bífida,3750.0,3750.0,2812.5
118002,2315,48131,,Convenio ANADAHI (hiperactivos),3750.0,3750.0,2812.5
118002,2315,48143,,Convenio Asoc. alavesa de epilepsia,4030.0,4030.0,3022.5
118002,2315,48149,,Convenio ADELES lupus,3750.0,3750.0,2812.5
118002,2315,48188,,Convenio cruz roja (primeros auxilios),9750.0,9750.0,4875.0
118002,2315,48189,,Convenio asociación ASAMMA,2800.0,2800.0,2100.0
118002,2315,48190,,Convenio asociación atece-daño cerebral,11290.0,11290.0,8467.5
118002,2315,48191,,Convenio asociación diabéticos de Alava,9500.0,9500.0,7125.0
118002,2315,48192,,Convenio asociación celíacos de Alava,8400.0,8400.0,6300.0
118002,2315,48193,,Convenio Asoc. esclerosis múltiple,5480.0,5480.0,4110.0
118002,2315,48195,,Convenio asociación corazón sin fronteras,7100.0,7100.0,5325.0
118002,2315,48197,,Convenio fundación JEIKI/Hazgarri,47097.0,47097.0,35322.75
118002,2315,48198,,Convenio slow food-alimentación hábitos vida saludable,25230.0,25230.0,18922.5
118002,2315,48199,,Convenio comisión antisida programa gayen artean,22921.04,22921.04,17190.78
118002,2315,48932,,Convenio APDEMA,11230.0,11230.0,8422.5
118002,2315,48957,,Convenio agle,10970.0,10970.0,8227.5
118002,2315,48972,,Comisión antisida programa prevención,23000.0,23000.0,17250.0
118002,3111,12000,,Retribuciones básicas de funcionarios,82540.0,82540.0,44722.68
118002,3111,12100,,Retribuciones complementarias funcionarios,85797.0,85797.0,50441.41
118002,3111,14100,,Otro personal,1868.0,1868.0,0.0
118002,3111,16000,,Seguridad social a cargo del ayuntamiento,42789.0,42789.0,24427.06
118002,3111,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,3790.0,3790.0,1848.84
118002,3111,21210,,Mantenimiento desfibriladores,18000.0,18000.0,0.0
118002,3111,22198,,Materiales para educación para la salud,35000.0,35000.0,9998.17
118002,3111,22199,,Materiales prevención drogodependencias,3000.0,3000.0,0.0
118002,3111,22702,,Plan de salud-ciudades saludables,15000.0,15000.0,0.0
118002,3111,22708,,Junta arbitral información en consumo,6000.0,6000.0,983.94
118002,3111,22717,,Prestación servicios promoción salud,110000.0,110000.0,39857.48
118002,3111,22718,,Programa prevención drogodependencias,96500.0,96500.0,51925.0
118002,3111,22721,,Programa reinmersión drogodependencias,96447.0,96447.0,0.0
118003,3112,12000,,Retribuciones básicas de funcionarios,234379.0,234379.0,109607.48
118003,3112,12100,,Retribuciones complementarias funcionarios,361093.0,361093.0,151808.44
118003,3112,14100,,Otro personal,84130.0,84130.0,32138.16
118003,3112,16000,,Seguridad social a cargo del ayuntamiento,176258.0,176258.0,75542.38
118003,3112,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,5012.0,5012.0,2154.83
118003,3113,21200,,Mantenimiento maquinaria e instalaciones,22000.0,22000.0,13006.96
118003,3113,22115,,Material técnico especifico,70000.0,70000.0,44654.4
118003,3113,22716,,Contratación auditorias de calidad,18243.0,18243.0,16196.15
118004,3113,14100,,Otro personal,53890.0,53890.0,27976.65
118004,3113,16000,,Seguridad social a cargo del ayuntamiento,16472.0,16472.0,7619.23
118004,3113,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1547.0,1547.0,754.67
1310,9313,12000,,Retribuciones básicas de funcionarios,147502.0,147502.0,65662.93
1310,9313,12100,,Retribuciones complementarias funcionarios,194944.0,194944.0,84453.71
1310,9313,14100,,Otro personal,0.0,0.0,9112.07
1310,9313,16000,,Seguridad social a cargo del ayuntamiento,75177.0,75177.0,42297.11
1310,9313,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,5678.0,5678.0,3020.76
1510,1701,11000,,Retribuciones personal eventual gabinete,80632.0,80632.0,40315.4
1510,1701,16000,,Seguridad social a cargo del ayuntamiento,11790.0,11790.0,6241.21
1510,1701,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1547.0,1547.0,754.67
1510,1701,22004,,Edición y reproducción de cartografía y proyectos,1000.0,1000.0,0.0
1510,1701,22205,,"Reuniones,conferencias y congresos",10000.0,10000.0,2531.07
1510,1701,22206,,Acciones exteriores y colaboraciones internacionales,17000.0,17000.0,0.0
151101,1691,12000,,Retribuciones básicas de funcionarios,117926.0,117926.0,46226.02
151101,1691,12100,,Retribuciones complementarias funcionarios,153992.0,153992.0,65890.51
151101,1691,14100,,Otro personal,96426.0,96426.0,59769.07
151101,1691,16000,,Seguridad social a cargo del ayuntamiento,125441.0,125441.0,51195.33
151101,1691,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,5863.0,5863.0,3212.08
151101,1721,21040,,Mantenimiento de equipos y control y diagnostico,130000.0,130000.0,27744.75
151101,1721,22115,,Repuestos y fungibles,5000.0,5000.0,3284.55
151101,1721,62901,,Adquisición equipos,6000.0,6000.0,0.0
151101,1722,48196,,Convenio fundación GAIA,13200.0,10000.0,0.0
151101,1722,64319,,Mapa radioeléctrico:diseño red de mediadores e instalación,30000.0,30000.0,0.0
151102,1623,64316,,Plan de acción mapa estratégico ruido,75000.0,75000.0,14641.0
151102,1623,64329,,Plan sensibilización ruidos casco medieval,25000.0,25000.0,0.0
151102,1623,64329,A,Plan sensibilización ruidos casco medieval,0.0,31599.15,31599.15
151102,1623,64329,R,Plan sensibilización ruidos casco medieval,0.0,17363.5,17363.5
151102,1623,64330,,Red de control del ruido,15000.0,15000.0,0.0
151102,1623,64330,R,Red de control del ruido,0.0,5820.1,5820.1
151102,1711,60920,A,Infraestructuras verdes,0.0,991.01,0.0
151102,1722,12000,,Retribuciones básicas de funcionarios,49020.0,49020.0,24662.33
151102,1722,12100,,Retribuciones complementarias funcionarios,66472.0,66472.0,33216.54
151102,1722,16000,,Seguridad social a cargo del ayuntamiento,26322.0,26322.0,13006.8
151102,1722,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1547.0,1547.0,754.67
151102,1722,60907,,"Control de calidad agua, aire y suelo",6000.0,6000.0,1210.0
151102,1722,64321,,Plan de energías renovables,150000.0,150000.0,0.0
151102,1722,64321,R,Plan de energías renovables,0.0,50090.0,0.0
151103,1621,22700,,Contrato servicio de limpieza-recogida y transporte residuos,8247031.48,8373204.13,0.0
151103,1621,22700,R,Contrato servicio de limpieza-recogida y transporte residuos,0.0,1343304.76,0.0
151103,1621,22703,,Contrato recogida neumática,1876000.0,1876000.0,618650.88
151103,1621,22715,,Recogidas selectivas de residuos,400000.0,400000.0,79848.98
151103,1621,22715,R,Recogidas selectivas de residuos,0.0,39432.27,4744.46
151103,1621,22724,,Contrato explotación de garbigunes,377396.17,377396.17,157248.4
151103,1622,21204,,Mantenimiento de las instalaciones del vertedero,10000.0,10000.0,0.0
151103,1622,22723,,Contrato explotación del vertedero,1008507.5,1008507.5,420211.45
151103,1622,60305,,Instalaciones del vertedero Gardelegui,20000.0,20000.0,0.0
151103,1622,62916,,Calidad ambiental del vertedero,52400.0,52400.0,0.0
151103,1623,22702,,Contrato explotación planta RSU Jundiz,8010000.0,8010000.0,2643163.28
151103,1623,60706,,Plan de residuos,85000.0,85000.0,1911.8
151103,1623,60706,A,Plan de residuos,0.0,40535.0,9809.47
151103,1623,60706,R,Plan de residuos,0.0,68613.5,9141.55
151103,1623,60711,,Adecuación vertedero real decreto 14/81/2001,145001.0,145001.0,0.0
151103,1623,60711,R,Adecuación vertedero real decreto 14/81/2001,0.0,133849.77,0.0
151103,1631,22700,,Contrato del servicio de limpieza-viaria,15450804.81,16175641.16,0.0
151103,1631,22700,R,Contrato del servicio de limpieza-viaria,0.0,2500199.56,0.0
151103,1722,12000,,Retribuciones básicas de funcionarios,136134.0,136134.0,65449.24
151103,1722,12100,,Retribuciones complementarias funcionarios,176379.0,176379.0,88753.42
151103,1722,13000,,Retribuciones personal laboral fijo,52018.0,52018.0,25834.9
151103,1722,14100,,Otro personal,0.0,0.0,30897.98
151103,1722,16000,,Seguridad social a cargo del ayuntamiento,100232.0,100232.0,59434.22
151103,1722,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,7111.0,7111.0,3143.98
151103,2411,22100,,POEJ - medio ambiente,25735.19,25735.19,5383.45
1514,1701,12000,,Retribuciones básicas de funcionarios,212273.0,212273.0,113208.7
1514,1701,12100,,Retribuciones complementarias funcionarios,264259.0,264259.0,138187.25
1514,1701,14100,,Otro personal,111266.0,111266.0,53799.54
1514,1701,16000,,Seguridad social a cargo del ayuntamiento,156248.0,156248.0,86739.59
1514,1701,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,9312.0,9312.0,4903.68
152002,1534,12000,,Retribuciones básicas de funcionarios,1038369.0,1038369.0,526551.98
152002,1534,12100,,Retribuciones complementarias funcionarios,1540205.0,1540205.0,759600.62
152002,1534,14100,,Otro personal,472190.0,472190.0,194636.28
152002,1534,16000,,Seguridad social a cargo del ayuntamiento,960437.0,960437.0,491440.08
152002,1534,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,49096.0,49096.0,22057.5
152002,1534,20200,,Arrendamiento de maquinaria e instalaciones,108000.0,108000.0,16003.42
152002,1534,21008,,B.A.I juegos infantiles,170000.0,170000.0,69123.36
152002,1534,21012,,Ejecuciones subsidiarias espacio publico,20000.0,20000.0,0.0
152002,1534,21060,,Conservación de vías públicas y firmes,825000.0,825000.0,165823.71
152002,1534,21062,,Mantenimiento de los firmes y aglomerados,184441.48,184441.48,9989.22
152002,1534,21097,,Campo fuegos artificiales,3500.0,3500.0,0.0
152002,1534,21701,,Conservación mobiliario urbano,70000.0,70000.0,0.0
152002,1534,21701,R,Conservación mobiliario urbano,0.0,69394.54,0.0
152002,1534,21703,,Contrato mantenimiento de rampas,119877.0,119877.0,10380.34
152002,1534,22111,,Menaje,28000.0,28000.0,15986.62
152002,1534,22722,,Contratos mantenimiento w.c.públicos,55000.0,55000.0,6729.15
152002,1641,22111,,Menaje,10000.0,10000.0,5219.62
152002,1641,22140,,Gastos específicos cementerios,50032.49,50032.49,34196.37
152002,1641,22140,R,Gastos específicos cementerios,0.0,23494.53,0.0
152002,1641,22715,,Recogidas selectivas de residuos,12000.0,12000.0,1636.99
152002,1641,60105,,Construcciones nichos y panteones,79967.51,79967.51,589.46
152002,1641,60105,R,Construcciones nichos y panteones,0.0,5969.95,5525.08
152002,1651,21006,,Brigadas acción inmediata para alumbrado,344000.0,344000.0,144255.12
152002,1651,22101,,Suministro energía eléctrica espacio público y medio natural,3800000.0,3800000.0,2050414.84
152002,1651,22130,,Conservación general del alumbrado público,423000.0,423000.0,109348.73
152002,1711,60920,,Infraestructuras verdes,100000.0,100000.0,0.0
152002,1711,60920,A,Infraestructuras verdes,0.0,126553.84,105607.03
152002,1711,60920,R,Infraestructuras verdes,0.0,64716.86,0.0
152002,4411,71005,A,Conv. GOVA DFA transporte multimodal,0.0,77286.98,0.0
152005,1331,60195,,Mejora elementos seguridad de tráfico,100000.0,100000.0,0.0
152005,1513,60921,,Proyecto Coronación,260000.0,0.0,0.0
152005,1513,60921,A,Proyecto Coronación,0.0,0.0,0.0
152005,1513,71001,,Proyecto Coronación,740000.0,740000.0,0.0
152005,1513,71001,R,Proyecto Coronación,0.0,580000.0,0.0
152005,1513,77001,,Convocatoria concesión demanialproy Coronación,0.0,900000.0,0.0
152005,1533,60102,,Mejora de accesibilidad,57500.0,57500.0,3622.85
152005,1533,60122,R,Plan reforma integral casco medieval,0.0,1700000.0,0.0
152005,1533,60171,,Aparcabicicletas y bicilonjas,75000.0,75000.0,0.0
152005,1533,60171,R,Aparcabicicletas y bicilonjas,0.0,81750.0,0.0
152005,1533,60189,,Inversiones BAIS,1654000.0,1654000.0,523842.96
152005,1533,60189,R,Inversiones BAIS,0.0,12221.29,12015.78
152005,1533,60198,,Inversiones a determinar vecinos y plan director espacio publico,2843775.64,2746435.23,9992.46
152005,1533,60198,A,Inversiones a determinar vecinos y plan director espacio publico,0.0,74487.01,22367.59
152005,1533,60198,R,Inversiones a determinar vecinos y plan director espacio publico,0.0,1163673.27,47617.9
152005,1533,60922,,Guardabicis,50000.0,50000.0,0.0
152005,1533,60924,,Ampliación de la red de carriles bici,125000.0,125000.0,0.0
152005,1533,60924,R,Ampliación de la red de carriles bici,0.0,236763.45,0.0
152005,1533,61116,A,Renovación calle los molinos,0.0,66138.71,66138.71
152005,1533,61117,A,Zonas juego Boronbizcarra-Elejalde,0.0,36815.08,36815.07
152005,1533,61120,R,Instalación juegos adaptados áreas juego infantil,0.0,105284.12,105284.11
152005,1533,64304,,"Honorarios, estudios y proyectos",40000.0,40000.0,2181.68
152005,1533,64304,R,"Honorarios, estudios y proyectos",0.0,8876.8,1524.6
152005,1533,64517,,Plan reactivación centro urbano Bost Enparantza,3000000.0,3000000.0,1363457.63
152005,1533,64517,A,Plan reactivación centro urbano Bost Enparantza,0.0,13365.59,5203.0
152005,1533,64517,R,Plan reactivación centro urbano Bost Enparantza,0.0,2571730.97,2554499.0
152005,1534,21009,,Renovación juegos infantiles obsoletos,170000.0,170000.0,0.0
152005,1534,21009,R,Renovación juegos infantiles obsoletos,0.0,72748.0,0.0
152005,1651,60115,,Mejora alumbrado público,105000.0,105000.0,0.0
152005,1651,60115,A,Mejora alumbrado público,0.0,663.46,0.0
152005,1651,60115,R,Mejora alumbrado público,0.0,400016.8,0.0
152005,1651,60318,A,Retirara cableado eléctrico Abetxuko y Adurza,0.0,64580.46,286.52
152005,4411,21705,,Mantenimiento autobuses eléctricos,181500.0,181500.0,0.0
152005,4411,21705,R,Mantenimiento autobuses eléctricos,0.0,171774.54,0.0
152005,4411,69200,,Implantación BEI- BEA,3702750.0,3702750.0,0.0
152005,4411,69200,A,Implantación BEI- BEA,0.0,440000.0,0.0
152005,4411,69200,R,Implantación BEI- BEA,0.0,35554238.07,0.0
152005,4411,71003,,"Convenio GOVA, DFA, Ayto Vg. ampliación tranvía al sur",1092000.0,1092000.0,0.0
152005,4411,71007,,Tranvía Salburua Zabalgana,0.0,106000.0,0.0
152005,4412,77000,,Subvención a la adquisición de taxis eléctricos,0.0,60000.0,0.0
152005,4412,77000,R,Subvención a la adquisición de taxis eléctricos,0.0,60000.0,60000.0
152007,1711,12000,,Retribuciones básicas de funcionarios,874555.0,874555.0,443152.35
152007,1711,12100,,Retribuciones complementarias funcionarios,1216968.0,1216968.0,605550.95
152007,1711,14100,,Otro personal,445015.0,445015.0,218955.2
152007,1711,16000,,Seguridad social a cargo del ayuntamiento,817128.0,817128.0,435473.79
152007,1711,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,40328.0,40328.0,18953.55
152007,1711,20200,,Arrendamiento de maquinaria e instalaciones,125000.0,125000.0,21647.41
152007,1711,21013,A,Mantenimiento pasarelas madera,0.0,24171.19,24171.19
152007,1711,21040,,Mantenimiento de transmisores,3000.0,3000.0,0.0
152007,1711,21071,,Conservación municipal de zonas verdes públicas,260000.0,260000.0,62345.69
152007,1711,21071,R,Conservación municipal de zonas verdes públicas,0.0,3375.0,3375.0
152007,1711,21072,,Conservación de jardineras,4000.0,4000.0,0.0
152007,1711,21073,,Conservación arboreto,18568.16,18568.16,379.3
152007,1711,21073,R,Conservación arboreto,0.0,173.55,0.0
152007,1711,21074,,Trabajos de conservación anillo verde exterior,325000.0,325000.0,109379.08
152007,1711,21074,R,Trabajos de conservación anillo verde exterior,0.0,766.5,0.0
152007,1711,21200,,Mantenimiento maquinaria e instalaciones,60000.0,60000.0,5278.35
152007,1711,21704,,Contrato apertura y cierre instalaciones municipales,21000.0,21000.0,2124.93
152007,1711,22111,,Menaje,45000.0,45000.0,6378.81
152007,1711,22699,,Proyecto Life Lutreola,48280.49,48280.49,1815.0
152007,1711,22699,R,Proyecto Life Lutreola,0.0,35909.99,0.0
152007,1711,22711,,Conservación zonas verdes,3226696.68,3226696.68,1021551.92
152007,1711,22712,,Conservación fachada Europa,30000.0,30000.0,4572.51
152007,1711,22715,,Plan de acción del paisaje,52251.0,52251.0,0.0
152007,1711,22716,,Plan director del arbolado,50000.0,50000.0,0.0
152007,1711,22740,,Mantenimiento caños casco viejo,13000.0,13000.0,0.0
152007,1711,60182,,Proyecto árboles,65000.0,65000.0,0.0
152007,1711,60182,R,Proyecto árboles,0.0,58699.17,22664.33
152007,1711,60183,A,"Adecuación parques, plazas y/o parques",0.0,19918.24,0.0
152007,1711,60196,,Plan gestión arbolado Zaramaga y Pilar,50000.0,50000.0,0.0
152007,1711,60196,A,Plan gestión arbolado Zaramaga y Pilar,0.0,10724.55,201.24
152007,1711,60197,,Infraestructura verde de barrio,50000.0,50000.0,0.0
152007,1711,60197,A,Infraestructura verde de barrio,0.0,159.59,0.0
152007,1711,60312,,Instalaciones sistemas cloración estanques,50000.0,50000.0,0.0
152007,1711,64304,,"Honorarios, estudios y proyectos",50000.0,50000.0,6501.95
152007,1711,64318,,Estudios conservación diversidad,40000.0,61877.69,9737.92
152007,1711,69900,,Adquisición de plantas,46000.0,46000.0,18218.58
152007,1711,69900,R,Adquisición de plantas,0.0,16499.98,0.0
152009,1711,12000,,Retribuciones básicas de funcionarios,60757.0,60757.0,28443.61
152009,1711,12100,,Retribuciones complementarias funcionarios,80109.0,80109.0,36462.79
152009,1711,13000,,Retribuciones personal laboral fijo,73621.0,73621.0,37132.77
152009,1711,14100,,Otro personal,0.0,0.0,5503.98
152009,1711,16000,,Seguridad social a cargo del ayuntamiento,58728.0,58728.0,29924.48
152009,1711,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,4074.0,4074.0,1987.23
1620,2411,22100,,POEJ - servicio de obras,19239.0,19239.0,19239.0
1620,3421,62296,,Inversiones en campos deportivos,711000.0,1261000.0,88726.31
1620,3422,22148,,Contrato mantenimiento piscinas,1315000.0,1315000.0,527276.1
1620,3422,62926,,Inversiones en contratos piscinas,354000.0,354000.0,147107.9
1620,9211,60930,,Inversiones mercados mayoristas,89500.0,500.0,0.0
1620,9211,62204,,Inversiones en centros y locales,500000.0,500000.0,51999.07
1620,9211,62205,,Obras en edificios escolares,200000.0,308618.69,80577.28
1620,9211,62293,,Inversiones edificios municipales,300000.0,491581.51,124713.37
1620,9211,62293,R,Inversiones edificios municipales,0.0,2342.4,2277.42
1620,9211,62303,,Adquisición maquinaria,7000.0,7000.0,6922.4
1620,9211,64304,,"Honorarios, estudios y proyectos",23000.0,12500.0,746.92
1620,9212,21100,,Conservación edificios municipales,1165600.53,1165600.53,401777.25
1620,9212,21107,,Reparaciones y suministros de mto. en EEMM,495000.0,495000.0,210013.07
1620,9212,21107,R,Reparaciones y suministros de mto. en EEMM,0.0,10542.74,10542.74
1620,9212,21207,,Mantenimiento y reparación de equipos,90000.0,90000.0,23125.73
1620,9212,22109,,Productos de limpieza y aseo,270000.0,270000.0,74199.08
1620,9212,22111,,Menaje,30000.0,30000.0,22984.38
1620,9212,22147,,Contratos de baja tensión,10000.0,10000.0,1051.75
1620,9212,22604,,Sanciones,6100.0,6100.0,0.0
1620,9212,22722,,Contratos mantenimiento w.c.públicos,30000.0,30000.0,14272.59
1620,9212,22727,,Contrato mantenimiento instalaciones,600000.0,600000.0,199668.77
1620,9212,22727,R,Contrato mantenimiento instalaciones,0.0,28937.27,5547.78
1620,9213,22101,,Energía eléctrica en edificios municipales,4275000.0,0.0,8700.3
1620,9213,62259,,Contrato inversiones instalaciones eléctricas,25000.0,0.0,0.0
1620,9214,22146,,Contrato contenedores higiénicos,15000.0,15000.0,4759.9
1620,9214,22783,,Contratos unidad de limpieza,5050000.0,5050000.0,1686067.3
1620,9214,48960,,Convenio ASAFES-limpieza instalaciones,18320.97,18320.97,0.0
