#Orgánico,Funcional,Económico,R,Denominación Aplicación,Tot Crédito inicial 2020,Tot Crédito Definitivo,Tot Obligado
1120,2311,12000,,Retribuciones básicas de funcionarios,321588.0,321588.0,316392.11
1120,2311,12100,,Retribuciones complementarias funcionarios,375593.0,375593.0,378713.68
1120,2311,14100,,Otro personal,244553.0,244553.0,262740.29
1120,2311,16000,,Seguridad Social a cargo del ayuntamiento,269635.0,269635.0,277866.54
1120,2311,16500,,Cuotas Elkarkidetza a cargo del ayuntamiento,6510.0,6510.0,6294.08
1120,2311,22111,,Menaje,2000.0,2000.0,2775.37
1120,2311,22115,,Material técnico específico,2000.0,2000.0,1210.06
1120,2311,22678,,Programación participación infantil,100000.0,100000.0,88670.98
1120,2311,22679,,Programa prevención prólogo,30000.0,30000.0,20090.38
1120,2311,22680,,Talleres emociones,186088.0,186088.0,203984.12
1120,2311,22726,,Programa parentalidad positiva (senidegune),112000.0,112000.0,91437.6
1120,2311,22745,,Programa ADA,498999.0,498999.0,498998.4
1120,2311,22748,,Terapias,150000.0,150000.0,109118.68
1120,2311,22763,,Progr. intervención precoz violencia filioparental,75000.0,75000.0,56966.53
1120,2311,22763,R,Progr. intervención precoz violencia filioparental,0.0,12896.01,12896.01
1120,2311,22775,,Programa gestión Bidatu,199045.0,199045.0,199045.0
1120,2311,22789,,Resilencia,252350.0,252350.0,269172.31
1120,2311,22791,,Plan Local de Infancia,136724.0,136724.0,117910.8
1120,2311,22791,R,Plan Local de Infancia,0.0,12118.75,12118.75
1120,2311,22792,,Valoración casos abusos sexuales,39000.0,39000.0,39474.0
1120,2311,22794,,Centros Socioeducativos,1271928.43,1271928.43,1276358.14
1120,2311,22796,,Programa Valeo,23000.0,23000.0,0.0
1120,2311,48003,,Atenciones sociales,32242.17,32242.17,276.64
1120,2311,48036,,Convenio Avaim,11780.0,11780.0,11780.0
1120,2311,48187,,Convenio Garenok,11780.0,11780.0,11780.0
1120,2311,48956,,Convenio contra la intolerancia,11780.0,11780.0,11780.0
1120,2311,48977,,Convenio Save the Children,11724.0,11724.0,11724.0
1120,2311,48991,,Convenio Unicef,11780.0,11780.0,11780.0
1120,2311,48992,,Convenio con Amapase,15000.0,15000.0,15000.0
1133,2312,22002,,"Prensa,revistas y otras publicaciones",10589.27,10589.27,12155.71
1133,2312,22105,,Vestuario y uniformes,5500.0,5500.0,2160.78
1133,2312,22106,,Productos alimenticios,1672840.7,1672840.7,1941933.57
1133,2312,22111,,Menaje,55908.52,55908.52,53583.95
1133,2312,22115,,Material técnico específico,72014.6,72014.6,55289.88
1133,2312,22606,,Servicios de peluquería,15703.0,15703.0,14289.85
1133,2312,22618,,Otros gastos funcionamiento,10944.52,10944.52,11706.08
1133,2312,22623,,Programa de apoyo a familias cuidadoras,100000.0,100000.0,79999.48
1133,2312,22652,,Animación residencias tercera edad,293700.0,293700.0,293700.0
1133,2312,22666,,Vigilancia nocturna rª San Prudencio,72933.0,72933.0,69102.07
1133,2312,22666,R,Vigilancia nocturna rª San Prudencio,0.0,4388.09,4388.05
1133,2312,22667,,Servicios religiosos San Prudencio,6961.64,6961.64,6325.0
1133,2312,22702,,Servicio de cafetería,13780.92,13780.92,13412.12
1133,2312,22708,,Traslado de ancianos,181275.0,181275.0,151969.72
1133,2312,22739,,Mantenimiento de plantas,0.34,0.34,34.0
1133,2312,48018,,Asociación mujeres voluntarias acogida personas 3ª edad,1400.0,1400.0,1400.0
1133,2312,48023,,Convenio Afa-Araba,3959.7,3959.7,3959.7
1133,2312,48150,,Prog. voluntariado acompañamiento ancianos,6142.74,6142.74,6142.74
1133,2312,48151,,Campo trabajo personas privadas de libertad,11180.86,11180.86,11180.86
1133,2312,48959,,Convenio Ascundean-3ªedad,70397.57,70397.57,70397.57
1133,2313,22111,,Menaje,12000.0,12000.0,7249.33
1133,2313,22754,,Gestión centros socioculturales de mayores,2865144.0,2865144.0,2871203.28
1133,2313,22786,,Transporte de comidas,37744.5,37744.5,37744.32
1133,2313,48960,,Convenio parroquia San Mateo,10335.0,10335.0,10335.0
1133,2313,48961,,Convenio parroquia Los Ángeles,10335.0,10335.0,10335.0
1133,2313,48962,,Convenio parroquia San Pedro,10335.0,10335.0,10335.0
1133,2313,62271,R,Centro sociocultural mayores San Martín,0.0,823050.0,445270.36
1133,2314,22002,,"Prensa, revistas y otras publicaciones",906.22,906.22,1152.07
1133,2314,22111,,Menaje,12363.64,12363.64,1511.0
1133,2314,22115,,Material técnico específico,816.05,816.05,387.77
1133,2314,22609,,Trabajadores familiares apartamentos mayores,361366.32,361366.32,375102.78
1133,2314,22618,,Otros gastos funcionamiento,5444.63,5444.63,3804.57
1133,2314,22628,,Animación Santa Mª Olarizu,63287.0,63287.0,64900.0
1133,2314,22705,,Gestión serv.atención diurna Bto.T.Zumarraga,540800.0,540800.0,541579.92
1133,2314,22708,,Traslado de ancianos,344429.0,344429.0,308131.9
1133,2314,22718,,Gestión servicio atención diurna Blas de Otero,651300.0,651300.0,798511.21
1133,2314,22786,,Transporte de comidas,28308.3,28308.3,28308.3
1133,2317,12000,,Retribuciones básicas de funcionarios,2602921.0,2602921.0,2691723.58
1133,2317,12100,,Retribuciones complementarias funcionarios,3458656.0,3458656.0,3680644.27
1133,2317,14100,,Otro personal,4200213.0,4928115.5,4735708.79
1133,2317,16000,,Seguridad Social a cargo del ayuntamiento,3175063.0,3402011.3,3432868.05
1133,2317,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,126887.0,126887.0,122229.82
1145,2315,48138,,Convenio Banco de Alimentos,12000.0,12000.0,12000.0
1145,2315,48157,,Federación Asoc. Vicente Abreu,32712.0,32712.0,32712.0
1145,2321,22731,,Comidas Desamparadas,270377.0,270377.0,270377.0
1145,2321,22786,,Transporte de comidas,162000.0,162000.0,116105.15
1145,2321,22797,,Servicio de ayuda a domicilio,9800573.12,10943280.87,10955541.5
1145,2321,48000,,Ayudas de Emergencia Social,4673000.0,4673000.0,4673000.0
1145,2321,48003,,Atenciones sociales,4576599.0,4960066.86,5057931.52
1145,2321,48005,,Plan contra la pobreza energética en Vitoria-Gasteiz,60000.0,60000.0,54388.58
1145,2321,48154,,Cruz Roja-acompañamiento personas mayores,77500.0,77500.0,77500.0
1145,2321,48995,,Subvención teléfono de la Esperanza,24000.0,24000.0,24000.0
1145,2322,22115,,Material técnico específico,44200.0,44200.0,17593.31
1145,2322,22619,,Educación calle,1033097.65,1033097.65,1038132.0
1145,2322,22746,,Vigilancia servicios sociales de base,357289.77,357289.77,358684.22
1145,2322,22759,,Monitores talleres,303671.75,303671.75,231342.51
1145,2328,12000,,Retribuciones básicas de funcionarios,1243846.0,1243846.0,1162539.26
1145,2328,12100,,Retribuciones complementarias funcionarios,1452006.0,1452006.0,1344316.09
1145,2328,14100,,Otro personal,917689.0,917689.0,1064563.61
1145,2328,16000,,Seguridad social a cargo del ayuntamiento,1081183.0,1081183.0,1095905.03
1145,2328,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,34150.0,34150.0,39769.63
118001,3111,12000,,Retribuciones básicas de funcionarios,220986.0,220986.0,212054.2
118001,3111,12100,,Retribuciones complementarias funcionarios,286414.0,286414.0,283391.86
118001,3111,14100,,Otro personal,101995.0,101995.0,106883.31
118001,3111,16000,,Seguridad social a cargo del ayuntamiento,173675.0,173675.0,170397.83
118001,3111,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,12246.0,12246.0,11250.45
118001,3112,22107,,Alimentación para animales,15000.0,15000.0,9831.57
118001,3112,22108,,Suministro farmacia animales,15000.0,15000.0,20595.37
118001,3112,22112,,Materiales para sanidad animal,8000.0,9600.0,7093.25
118001,3112,22113,,Materiales de higiene alimentaria,4000.0,4000.0,1991.08
118001,3112,22699,,Otros gastos diversos,5000.0,7815.61,14105.67
118001,3112,22718,,Programas de sanidad animal,12000.0,17991.26,7254.61
118001,3112,22719,,Programa de higiene alimentaria,10000.0,10860.0,11759.51
118001,3112,22720,,Programas Parque D.D.D.,125000.0,108166.48,106054.45
118001,3112,22722,,Programa asistencia animal,12000.0,12000.0,9643.09
118001,3112,22766,,Ejecuciones subsidiarias D.D.D.,4000.0,4000.0,1062.38
118001,3112,48194,,Convenio APA SOS Vitoria,15000.0,15000.0,15000.0
118001,3112,48196,,Convenio Gaden colonias gatos,23000.0,18500.0,18500.0
118001,3112,62311,,Material inventariable,67226.0,74962.54,9798.02
118002,2315,48021,,Asoc. Padres niños oncohematologicos,5599.2,5599.2,5599.2
118002,2315,48025,,Conv. Asoc. Acabe-anorexia y bulimia,16450.0,16450.0,16450.0
118002,2315,48027,,Conv. Asoc. Asajer-videojuegos,29300.0,29300.0,29300.0
118002,2315,48029,,Conv. Asoc. Adela,5650.0,5650.0,5650.0
118002,2315,48030,,Conv. Asoc. Asajer-Ludopatías prevención 1º 2º y 3º,20200.0,20200.0,20200.0
118002,2315,48031,,Conv. Asoc. Arene-neuromusculares,27420.0,27420.0,27420.0
118002,2315,48032,,Conv. Asoc. Asafes,24000.0,24000.0,24000.0
118002,2315,48033,,Convenio Afa-Araba,31990.0,31990.0,31990.0
118002,2315,48040,,Conv. Asoc. contra el cáncer (formación antitabaco),13890.0,13890.0,13890.0
118002,2315,48041,,"Conv. Asoc. Adelprise (atención,difusión,información)",8220.0,8220.0,8220.0
118002,2315,48059,,Conv. Asoc. Asafima,23760.0,23760.0,23760.0
118002,2315,48100,,Convenio Once,8430.0,8430.0,8430.0
118002,2315,48117,,Conv. Asoc. Down Alava-Isabel Orbe,10000.0,10000.0,10000.0
118002,2315,48119,,Convenio Aspace parálisis cerebral,11230.0,11230.0,11230.0
118002,2315,48130,,Convenio Asociacion Espina Bífida,3750.0,3750.0,3750.0
118002,2315,48131,,Convenio Anadahi (hiperactivos),3750.0,3750.0,3750.0
118002,2315,48143,,Convenio Asociación Alavesa de Epilepsia,4030.0,4030.0,4030.0
118002,2315,48149,,Convenio Adeles Lupus,3750.0,3750.0,3750.0
118002,2315,48188,,Convenio Cruz Roja (primeros auxilios),9750.0,9750.0,9750.0
118002,2315,48189,,Convenio Asociación Asamma,2800.0,2800.0,2800.0
118002,2315,48190,,Convenio Asociación Atece-daño cerebral,11290.0,11290.0,11290.0
118002,2315,48191,,Convenio Asociación diabéticos de alava,9500.0,9500.0,9500.0
118002,2315,48192,,Convenio Asociación celíacos de alava,8400.0,8400.0,8400.0
118002,2315,48193,,Convenio Asoc. esclerosis múltiple,5480.0,5480.0,5480.0
118002,2315,48195,,Convenio Asociación Corazón Sin Fronteras,7100.0,7100.0,7100.0
118002,2315,48197,,Convenio Fundación Jeiki/Hazgarri,47097.0,47097.0,47097.0
118002,2315,48198,,Convenio Slow Food-alimentación hábitos vida saludable,25230.0,25230.0,25230.0
118002,2315,48199,,Convenio Comisión Antisida-Programa Gayen Artean,22921.04,22921.04,22921.04
118002,2315,48932,,Convenio Apdema,11230.0,11230.0,11230.0
118002,2315,48957,,Convenio Agle,10970.0,10970.0,10970.0
118002,2315,48972,,Comisión Antisida-Programa Prevención,23000.0,23000.0,23000.0
118002,3111,12000,,Retribuciones básicas de funcionarios,82540.0,82540.0,81516.21
118002,3111,12100,,Retribuciones complementarias funcionarios,85797.0,85797.0,90895.38
118002,3111,14100,,Otro personal,1868.0,1868.0,0.0
118002,3111,16000,,Seguridad social a cargo del ayuntamiento,42789.0,42789.0,44033.74
118002,3111,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,3790.0,3790.0,3697.68
118002,3111,21210,,Mantenimiento desfibriladores,18000.0,35201.36,34122.0
118002,3111,22198,,Materiales para educación para la salud,35000.0,35000.0,9421.72
118002,3111,22199,,Materiales prevención drogodependencias,3000.0,3000.0,4515.47
118002,3111,22702,,Plan de Salud-ciudades saludables,15000.0,15000.0,6877.53
118002,3111,22708,,Junta arbitral información en consumo,6000.0,6000.0,6743.93
118002,3111,22717,,Prestacion servicios promoción salud,110000.0,110000.0,89792.84
118002,3111,22718,,Programa Prevención Drogodependencias,96500.0,96500.0,56775.0
118002,3111,22721,,Programa Reinserción Drogodependencias,96447.0,96447.0,96447.0
118003,3112,12000,,Retribuciones básicas de funcionarios,234379.0,234379.0,221493.9
118003,3112,12100,,Retribuciones complementarias funcionarios,361093.0,361093.0,311506.56
118003,3112,14100,,Otro personal,84130.0,84130.0,62662.58
118003,3112,16000,,Seguridad Social a cargo del ayuntamiento,176258.0,176258.0,155936.5
118003,3112,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,5012.0,5012.0,4848.71
118003,3113,21200,,Mantenimiento maquinaria e instalaciones,22000.0,22000.0,22559.29
118003,3113,22115,,Material técnico específico,70000.0,80000.0,83174.28
118003,3113,22716,,Contratación auditorias de calidad,18243.0,18243.0,17897.87
118004,3113,14100,,Otro personal,53890.0,53890.0,56262.74
118004,3113,16000,,Seguridad social a cargo del ayuntamiento,16472.0,16472.0,15238.45
118004,3113,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1547.0,1547.0,1509.34
1310,9313,12000,,Retribuciones básicas de funcionarios,147502.0,147502.0,132300.45
1310,9313,12100,,Retribuciones complementarias funcionarios,194944.0,194944.0,171508.7
1310,9313,14100,,Otro personal,0.0,0.0,9112.07
1310,9313,16000,,Seguridad social a cargo del ayuntamiento,75177.0,75177.0,82476.15
1310,9313,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,5678.0,5678.0,5790.31
1510,1701,11000,,Retribuciones personal eventual gabinete,80632.0,80632.0,80856.02
1510,1701,16000,,Seguridad social a cargo del ayuntamiento,11790.0,11790.0,12517.27
1510,1701,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1547.0,1547.0,1509.34
1510,1701,22004,,Edición y reproducción de cartografía y proyectos,1000.0,1000.0,2994.75
1510,1701,22205,,"Reuniones, conferencias y congresos",10000.0,10000.0,4045.39
1510,1701,22206,,Acciones exteriores y colaboraciones internacionales,17000.0,7000.0,0.0
151101,1691,12000,,Retribuciones básicas de funcionarios,117926.0,117926.0,94655.65
151101,1691,12100,,Retribuciones complementarias funcionarios,153992.0,153992.0,133969.64
151101,1691,14100,,Otro personal,96426.0,96426.0,116228.67
151101,1691,16000,,Seguridad social a cargo del ayuntamiento,125441.0,125441.0,106412.61
151101,1691,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,5863.0,5863.0,6688.28
151101,1721,21040,,Mantenimiento de equipos y control y diagnóstico,130000.0,100000.0,48088.3
151101,1721,22115,,Repuestos y fungibles,5000.0,5000.0,3584.12
151101,1721,62901,,Adquisición equipos,6000.0,6000.0,0.0
151101,1722,48196,,Convenio Fundación Gaia,13200.0,10000.0,10000.0
151101,1722,64319,,Mapa radioeléctrico:diseño red de mediadores e instalación,30000.0,30000.0,6697.35
151102,1623,47135,,Convenio Fundacion Vital,0.0,20000.0,20000.0
151102,1623,64316,,Plan de Acción Mapa Estratégico Ruido,75000.0,75000.0,14641.0
151102,1623,64329,,Plan Sensibilización Ruidos Casco Medieval,25000.0,25000.0,0.0
151102,1623,64329,A,Plan Sensibilización Ruidos Casco Medieval,0.0,31599.15,31599.15
151102,1623,64329,R,Plan Sensibilización Ruidos Casco Medieval,0.0,17363.5,17363.5
151102,1623,64330,,Red de control del ruido,15000.0,15000.0,3260.95
151102,1623,64330,R,Red de control del ruido,0.0,5820.1,5820.1
151102,1711,60920,A,Infraestructuras verdes,0.0,991.01,0.0
151102,1722,12000,,Retribuciones básicas de funcionarios,49020.0,49020.0,49324.66
151102,1722,12100,,Retribuciones complementarias funcionarios,66472.0,66472.0,66433.1
151102,1722,14100,,Otro personal,0.0,0.0,14724.47
151102,1722,16000,,Seguridad social a cargo del ayuntamiento,26322.0,26322.0,30659.71
151102,1722,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1547.0,1547.0,1960.35
151102,1722,60907,,"Control de calidad agua, aire y suelo",6000.0,6000.0,1210.0
151102,1722,64321,,Plan de energias renovables,150000.0,150000.0,0.0
151102,1722,64321,R,Plan de energias renovables,0.0,50090.0,0.0
151103,1621,22700,,Contrato servicio de limpieza-recogida y transporte residuos,8247031.48,8373204.13,6895236.49
151103,1621,22700,R,Contrato servicio de limpieza-recogida y transporte residuos,0.0,1343304.76,1343304.74
151103,1621,22703,,Contrato recogida neumática,1876000.0,1876000.0,1414412.94
151103,1621,22715,,Recogidas selectivas de residuos,400000.0,404033.6,176832.48
151103,1621,22715,R,Recogidas selectivas de residuos,0.0,39432.27,4744.46
151103,1621,22724,,Contrato explotación de Garbigunes,377396.17,377396.17,283047.12
151103,1622,21204,,Mantenimiento de las instalaciones del vertedero,10000.0,10000.0,68903.4
151103,1622,22723,,Contrato explotación del vertedero,1008507.5,1199300.41,1040306.3
151103,1622,60305,,Instalaciones del vertedero Gardelegui,20000.0,20000.0,0.0
151103,1622,62916,,Calidad ambiental del vertedero,52400.0,52400.0,0.0
151103,1623,22702,,Contrato explotación planta RSU Júndiz,8010000.0,8010000.0,8414941.88
151103,1623,60706,,Plan de Residuos,85000.0,65000.0,1911.8
151103,1623,60706,A,Plan de Residuos,0.0,40535.0,9809.47
151103,1623,60706,R,Plan de Residuos,0.0,68613.5,32392.11
151103,1623,60711,,Adecuación vertedero Real Decreto 14/81/2001,145001.0,145001.0,0.0
151103,1623,60711,R,Adecuación vertedero Real Decreto 14/81/2001,0.0,133849.77,30168.83
151103,1631,22700,,Contrato del servicio de limpieza-limpieza viaria,15450804.81,16175641.16,12833623.27
151103,1631,22700,R,Contrato del servicio de limpieza-limpieza viaria,0.0,2500199.56,2500199.52
151103,1722,12000,,Retribuciones básicas de funcionarios,136134.0,136134.0,130951.38
151103,1722,12100,,Retribuciones complementarias funcionarios,176379.0,176379.0,180836.86
151103,1722,13000,,Retribuciones personal laboral fijo,52018.0,52018.0,51717.86
151103,1722,14100,,Otro personal,0.0,0.0,32025.94
151103,1722,16000,,Seguridad social a cargo del ayuntamiento,100232.0,100232.0,111134.38
151103,1722,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,7111.0,7111.0,6287.96
151103,2411,22100,,Poej - medio ambiente,25735.19,34735.19,28397.97
1514,1701,12000,,Retribuciones básicas de funcionarios,212273.0,212273.0,203053.58
1514,1701,12100,,Retribuciones complementarias funcionarios,264259.0,264259.0,254327.69
1514,1701,14100,,Otro personal,111266.0,111266.0,126963.63
1514,1701,16000,,Seguridad social a cargo del ayuntamiento,156248.0,156248.0,173283.39
1514,1701,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,9312.0,9312.0,9304.94
152002,1534,12000,,Retribuciones básicas de funcionarios,1038369.0,1038369.0,1064462.52
152002,1534,12100,,Retribuciones complementarias funcionarios,1540205.0,1540205.0,1514562.01
152002,1534,14100,,Otro personal,472190.0,472190.0,388527.63
152002,1534,16000,,Seguridad social a cargo del ayuntamiento,960437.0,960437.0,995545.73
152002,1534,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,49096.0,49096.0,43656.86
152002,1534,20200,,Arrendamiento de maquinaria e instalaciones,108000.0,108000.0,47096.9
152002,1534,21008,,B.A.I. Juegos infantiles,170000.0,170000.0,177921.67
152002,1534,21012,,Ejecuciones subsidiarias espacio público,20000.0,20000.0,0.0
152002,1534,21060,,Conservación de vías públicas y firmes,825000.0,625000.0,566703.85
152002,1534,21062,,Mantenimiento de los firmes y aglomerados,184441.48,184441.48,190772.44
152002,1534,21097,,Campo fuegos artificiales,3500.0,3500.0,0.0
152002,1534,21701,,Conservación mobiliario urbano,70000.0,55000.0,6274.7
152002,1534,21701,R,Conservación mobiliario urbano,0.0,69394.54,69394.53
152002,1534,21703,,Contrato mantenimiento de rampas,119877.0,119877.0,72227.17
152002,1534,22111,,Menaje,28000.0,28000.0,50215.71
152002,1534,22722,,Contratos mantenimiento w.c. públicos,55000.0,55000.0,47229.96
152002,1641,22111,,Menaje,10000.0,10000.0,19799.77
152002,1641,22140,,Gastos específicos cementerios,50032.49,50032.49,46263.37
152002,1641,22140,R,Gastos específicos cementerios,0.0,23494.53,23494.53
152002,1641,22715,,Recogidas selectivas de residuos,12000.0,12000.0,8659.92
152002,1641,60105,,Construcciones nichos y panteones,79967.51,79967.51,16699.42
152002,1641,60105,R,Construcciones nichos y panteones,0.0,5969.95,5525.08
152002,1651,21006,,Brigadas acción inmediata para alumbrado,344000.0,344000.0,239609.79
152002,1651,22101,,Suministro energía eléctrica espacio público y medio natural,3800000.0,4275616.59,4164572.89
152002,1651,22130,,Conservación general del alumbrado público,423000.0,423000.0,353893.03
152002,1711,60920,,Infraestructuras verdes,100000.0,100000.0,685.13
152002,1711,60920,A,Infraestructuras verdes,0.0,126553.84,105607.03
152002,1711,60920,R,Infraestructuras verdes,0.0,64716.86,35978.25
152002,4411,71005,A,Convenio GOVA-DFA transporte multimodal,0.0,77286.98,0.0
152005,1331,60195,,Mejora elementos seguridad de tráfico,100000.0,100000.0,0.0
152005,1513,47135,,Convenio Iberdrola distribución,0.0,70000.0,0.0
152005,1513,60921,,Proyecto Coronación,260000.0,0.0,0.0
152005,1513,60921,A,Proyecto Coronación,0.0,0.0,0.0
152005,1513,71001,,Proyecto Coronación,740000.0,740000.0,0.0
152005,1513,71001,R,Proyecto Coronación,0.0,580000.0,126667.3
152005,1513,77001,,Convocatoria concesión demanial Proy. Coronación,0.0,900000.0,0.0
152005,1533,60102,,Mejora de accesibilidad,57500.0,57500.0,3622.85
152005,1533,60122,R,Plan Reforma Integral casco medieval,0.0,1700000.0,177918.04
152005,1533,60171,,Aparcabicicletas y bicilonjas,75000.0,75000.0,14804.35
152005,1533,60171,R,Aparcabicicletas y bicilonjas,0.0,81750.0,63765.0
152005,1533,60189,,Inversiones Bais,1654000.0,1654000.0,1218816.98
152005,1533,60189,R,Inversiones Bais,0.0,12221.29,12015.78
152005,1533,60198,,Inversiones a determinar vecinos y Plan Director Espacio Público,2843775.64,2691140.97,867077.19
152005,1533,60198,A,Inversiones a determinar vecinos y Plan Director Espacio Público,0.0,74487.01,73761.55
152005,1533,60198,R,Inversiones a determinar vecinos y Plan Director Espacio Público,0.0,1163673.27,1132505.02
152005,1533,60922,,Guardabicis,50000.0,50000.0,0.0
152005,1533,60924,,Ampliación de la red de cariles bici,125000.0,125000.0,0.0
152005,1533,60924,R,Ampliación de la red de cariles bici,0.0,236763.45,236156.51
152005,1533,61116,A,Renovación calle Los Molinos,0.0,66138.71,66138.71
152005,1533,61117,A,Zonas juego Boronbizcarra-Elejalde,0.0,36815.08,36815.07
152005,1533,61120,,Instalación juegos adaptados areas juego infantil,0.0,6398.48,6398.48
152005,1533,61120,R,Instalación juegos adaptados areas juego infantil,0.0,105284.12,105284.11
152005,1533,64304,,"Honorarios, estudios y proyectos",40000.0,40000.0,15554.6
152005,1533,64304,R,"Honorarios, estudios y proyectos",0.0,8876.8,8876.8
152005,1533,64517,,Plan reactivación centro urbano Bost Enparantza,3000000.0,3048895.78,1748895.78
152005,1533,64517,A,Plan reactivación centro urbano Bost Enparantza,0.0,13365.59,10437.36
152005,1533,64517,R,Plan reactivación centro urbano Bost Enparantza,0.0,2571730.97,2571730.97
152005,1534,21009,,Renovación juegos infantiles obsoletos,170000.0,100000.0,90000.0
152005,1534,21009,R,Renovación juegos infantiles obsoletos,0.0,72748.0,72748.0
152005,1651,60115,,Mejora alumbrado público,105000.0,105000.0,0.0
152005,1651,60115,A,Mejora alumbrado público,0.0,663.46,0.0
152005,1651,60115,R,Mejora alumbrado público,0.0,384180.26,0.0
152005,1651,60318,A,Retirara cableado eléctrico Abetxuko y Adurza,0.0,64580.46,286.52
152005,4411,21705,,Mantenimiento autobuses eléctricos,181500.0,0.0,0.0
152005,4411,21705,R,Mantenimiento autobuses eléctricos,0.0,171774.54,0.0
152005,4411,69200,,Implantación Bei-Bea,3702750.0,3702750.0,1179540.95
152005,4411,69200,A,Implantación Bei-Bea,0.0,440000.0,0.0
152005,4411,69200,R,Implantación Bei-Bea,0.0,35554238.07,1159291.17
152005,4411,71003,,"Convenio GOVA, DFA y Ayto. Ampliación tranvía al sur",1092000.0,243382.48,243382.48
152005,4411,71007,,Tranvía Salburua Zabalgana,0.0,0.0,0.0
152005,4412,77000,,Subvención a la adquisición de taxis eléctricos,0.0,60000.0,10000.0
152005,4412,77000,R,Subvención a la adquisición de taxis eléctricos,0.0,60000.0,60000.0
152007,1711,12000,,Retribuciones básicas de funcionarios,874555.0,874555.0,888445.9
152007,1711,12100,,Retribuciones complementarias funcionarios,1216968.0,1216968.0,1219754.71
152007,1711,14100,,Otro personal,445015.0,445015.0,397873.22
152007,1711,16000,,Seguridad social a cargo del ayuntamiento,817128.0,817128.0,867199.89
152007,1711,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,40328.0,40328.0,38329.69
152007,1711,20200,,Arrendamiento de maquinaria e instalaciones,125000.0,125000.0,118895.38
152007,1711,21013,A,Mantenimiento pasarelas madera,0.0,24171.19,24171.19
152007,1711,21040,,Mantenimiento de transmisores,3000.0,3000.0,395.17
152007,1711,21071,,Conservación municipal de zonas verdes públicas,260000.0,260000.0,198410.21
152007,1711,21071,R,Conservación municipal de zonas verdes públicas,0.0,3375.0,3375.0
152007,1711,21072,,Conservación de jardineras,4000.0,4000.0,3904.86
152007,1711,21073,,Conservación arboreto,18568.16,18568.16,3932.59
152007,1711,21073,R,Conservación arboreto,0.0,173.55,0.0
152007,1711,21074,,Trabajos de conservación anillo verde exterior,325000.0,325000.0,254101.01
152007,1711,21074,R,Trabajos de conservación anillo verde exterior,0.0,766.5,0.0
152007,1711,21200,,Mantenimiento maquinaria e instalaciones,60000.0,60000.0,20457.74
152007,1711,21704,,Contrato apertura y cierre instalaciones municipales,21000.0,21000.0,12084.63
152007,1711,22111,,Menaje,45000.0,45000.0,46840.71
152007,1711,22699,,Proyecto Life Lutreola,48280.49,48280.49,2898.88
152007,1711,22699,R,Proyecto Life Lutreola,0.0,35909.99,0.0
152007,1711,22711,,Conservación Zonas Verdes,3226696.68,3226696.68,3230205.57
152007,1711,22712,,Conservación Fachada Europa,30000.0,30000.0,41091.73
152007,1711,22715,,Plan de Acción del Paisaje,52251.0,52251.0,0.0
152007,1711,22716,,Plan Director del Arbolado,50000.0,50000.0,0.0
152007,1711,22740,,Mantenimiento caños Casco Viejo,13000.0,13000.0,0.0
152007,1711,60182,,Proyecto Árboles,65000.0,65000.0,0.0
152007,1711,60182,R,Proyecto Árboles,0.0,58699.17,40037.17
152007,1711,60183,A,"Adecuación parques, plazas y/o parques",0.0,19918.24,0.0
152007,1711,60196,,Plan Gestión Arbolado Zaramaga y Pilar,50000.0,50000.0,0.0
152007,1711,60196,A,Plan Gestión Arbolado Zaramaga y Pilar,0.0,10724.55,201.24
152007,1711,60197,,Infraestructura Verde de Barrio,50000.0,50000.0,9705.59
152007,1711,60197,A,Infraestructura Verde de Barrio,0.0,159.59,0.0
152007,1711,60312,,Instalaciones sistemas cloración estanques,50000.0,50000.0,0.0
152007,1711,64304,,"Honorarios,estudios y proyectos",50000.0,50000.0,28101.95
152007,1711,64318,,Estudios conservación diversidad,40000.0,61877.69,24949.67
152007,1711,69900,,Adquisición de plantas,46000.0,46000.0,21058.23
152007,1711,69900,R,Adquisición de plantas ,0.0,16499.98,16499.98
152009,1711,12000,,Retribuciones básicas de funcionarios,60757.0,60757.0,55980.41
152009,1711,12100,,Retribuciones complementarias funcionarios,80109.0,80109.0,72761.57
152009,1711,13000,,Retribuciones personal laboral fijo,73621.0,73621.0,70419.84
152009,1711,14100,,Otro personal,0.0,0.0,5503.98
152009,1711,16000,,Seguridad social a cargo del ayuntamiento,58728.0,58728.0,58456.09
152009,1711,16500,,Cuotas Elkarkidetza a cargo del ayuntamiento,4074.0,4074.0,3974.46
1620,2411,22100,,POEJ - Servicio de Obras,19239.0,19239.0,19239.0
