#Orgánico,Funcional,Económico,R,Denominación Aplicación,Tot Crédito inicial 2020,Tot Crédito Definitivo,Tot Obligado 
1111,2301,13000,,Retribuciones personal laboral fijo,40612.0,40612.0,17182.65
1111,2301,14100,,Otro personal,335348.0,335348.0,113460.7
1111,2301,16000,,Seguridad social a cargo del ayuntamiento,684818.0,651714.85,278612.75
1111,2301,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,33103.15,14380.52
1111,2301,22103,,Gas,23000.0,23000.0,11392.6
1111,2301,22145,,Gastos sanitarios por Coronavirus,0.0,0.0,6395.67
1111,2301,22618,,Otros gastos funcionamiento,50000.0,50000.0,2508.03
1111,2301,48045,,Subvenciones,200000.0,200000.0,0.0
1111,2301,48190,,Convenio colegio trabajo social,10000.0,10000.0,0.0
1111,2301,48968,,Convenio asociación vivir con voz propia,15000.0,15000.0,0.0
1111,2301,62204,,Inversiones en centros y locales,175000.0,175000.0,0.0
1111,2301,62204,A,Inversiones en centros y locales,0.0,554580.4,141301.1
1111,2301,62204,R,Inversiones en centros y locales,0.0,60094.48,0.0
1111,2301,62303,,Adquisición maquinaria,255000.0,255000.0,7211.88
1111,2301,62303,R,Adquisición maquinaria,0.0,161796.31,38417.5
1111,2301,62501,,Mobiliario,80000.0,80000.0,4303.91
1111,2301,62501,R,Mobiliario,0.0,281554.83,0.0
1115,2323,22745,,Programa educación calle para sin techo,94550.0,94550.0,39395.83
1115,2323,48003,,Atenciones sociales,45000.0,45000.0,11008.67
1115,2324,22002,,"Prensa,revistas y otras publicaciones",1500.0,1500.0,422.7
1115,2324,22105,,Vestuario y uniformes,1000.0,1000.0,0.0
1115,2324,22106,,Productos alimenticios,20000.0,20000.0,10108.57
1115,2324,22111,,"Menaje, útiles y herramientas",7500.0,7500.0,1794.07
1115,2324,22115,,Material técnico especifico,6000.0,6000.0,2698.93
1115,2324,22759,,Monitores talleres,32752.58,32752.58,10278.0
1115,2324,22784,,Contratros servicios de urgencias,481000.01,481000.01,240499.98
1115,2324,22786,,Transporte de comidas,9436.08,9436.08,3931.7
1115,2324,48003,,Atenciones sociales,38000.0,38000.0,9372.93
1115,2325,22111,,"Menaje, útiles y herramientas",12000.0,12000.0,1159.2
1115,2325,22115,,Material técnico especifico,29500.0,29500.0,12085.2
1115,2325,22614,,Talleres GIZARTERATU,810000.0,810000.0,240029.74
1115,2325,22666,,Vigilancia nocturna Villasuso,102153.48,102153.48,38412.7
1115,2325,22747,,Gestión pisos tutelados,70000.0,70000.0,0.0
1115,2325,22761,,Programa acompañamiento pisos acogida,105000.0,105000.0,34086.32
1115,2325,22786,,Transporte de comidas casa abierta,9436.08,9436.08,3931.7
1115,2325,48003,,Atenciones sociales,50000.0,50000.0,8449.32
1115,2325,48121,,Convenio Comisión Antisida-centro municipal casa abierta,340860.0,340860.0,257978.5
1115,2325,48137,,Conv. Comisión Antisida-pisos tutelados,297600.0,297600.0,225057.25
1115,2325,48140,,Conv. Comisión Antisida-centro Estrada,465900.0,465900.0,352521.0
1115,2325,48145,,Convenio Cáritas-taller ocupacional,72000.0,72000.0,0.0
1115,2325,48148,,Convenio Afroamericana pisos tutelados,522200.0,522200.0,394847.0
1115,2325,48169,,Convenio Gao lacho Drom,60756.0,60756.0,0.0
1115,2325,48170,,Convenio irse programa apoyo a la inserción,30000.0,30000.0,0.0
1115,2325,48184,,Convenio clara Campoamor-pisos acogida mujeres victimas violencia,0.0,300379.0,227345.25
1115,2325,48190,,Piso semitutelado de apoyo a jóvenes,58250.0,58250.0,44084.5
1115,2325,48197,,Convenio SENDOTU,20000.0,20000.0,0.0
1115,2325,48901,,Convenio comisión antisida aterpe,470550.0,470550.0,356268.5
1115,2325,48940,,Casa iniciativas Abetxuko,77000.0,77000.0,0.0
1115,2327,12000,,Retribuciones básicas de funcionarios,489710.0,489710.0,235084.9
1115,2327,12100,,Retribuciones complementarias funcionarios,667433.0,667433.0,310774.18
1115,2327,14100,,Otro personal,536696.0,536696.0,241108.69
1115,2327,16000,,Seguridad social a cargo del ayuntamiento,632083.0,620157.59,265983.67
1115,2327,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,11925.41,7580.97
1115,2381,48184,,Conv.asoc. Clara Campoamor-pisos mujeres maltratadas,300379.0,0.0,0.0
1120,2311,12000,,Retribuciones básicas de funcionarios,329501.0,329501.0,150351.93
1120,2311,12100,,Retribuciones complementarias funcionarios,396447.0,396447.0,183534.93
1120,2311,14100,,Otro personal,224941.0,224941.0,140809.48
1120,2311,16000,,Seguridad social a cargo del ayuntamiento,279918.0,273663.18,138941.56
1120,2311,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,6254.82,3169.47
1120,2311,22111,,"Menaje, útiles y herramientas",3500.0,3500.0,470.81
1120,2311,22115,,Material técnico especifico,2000.0,2000.0,581.29
1120,2311,22678,,Programa participación infantil,100000.0,100000.0,51240.9
1120,2311,22679,,Programa prevención prólogo,30000.0,30000.0,9805.46
1120,2311,22680,,Talleres emociones,186088.01,186088.01,94715.96
1120,2311,22726,,Programa parentalidad positiva (Senidegune),112000.0,112000.0,47374.89
1120,2311,22745,,Programa Ada,500590.6,500590.6,207916.0
1120,2311,22746,,Egokitzen-coparentalidad positiva divorcios,64500.0,64500.0,0.0
1120,2311,22748,,Terapias,150000.0,150000.0,90643.91
1120,2311,22763,,Progr. intervención precoz violencia filioparental,84992.0,84992.0,0.0
1120,2311,22775,,Contrato gestión Bidatu,226319.0,226319.0,82935.45
1120,2311,22789,,Resiliencia,286184.19,286184.19,92528.0
1120,2311,22791,,Plan local de infancia,150000.0,150000.0,30096.71
1120,2311,22792,,Valoración casos abusos sexuales,42105.0,42105.0,1380.2
1120,2311,22794,,Centros socioeducativos,1271928.43,1271928.43,531815.9
1120,2311,48003,,Atenciones sociales,4000.0,4000.0,1557.84
1120,2311,48036,,Convenio AVAIM,11780.0,11780.0,0.0
1120,2311,48187,,Convenio GARENOK,11780.0,11780.0,0.0
1120,2311,48956,,Convenio contra la intolerancia,11780.0,11780.0,0.0
1120,2311,48991,,Convenio UNICEF,11780.0,11780.0,0.0
1120,2311,48992,,Convenio con AMAPASE,15000.0,15000.0,0.0
1133,2312,22002,,"Prensa,revistas y otras publicaciones",11000.0,11000.0,5701.72
1133,2312,22105,,Vestuario y uniformes,3000.0,3000.0,374.55
1133,2312,22106,,Productos alimenticios,2053912.02,2053912.02,575351.54
1133,2312,22106,R,Productos alimenticios,0.0,48051.45,12695.97
1133,2312,22111,,"Menaje, útiles y herramientas",55908.52,55908.52,33287.45
1133,2312,22115,,Material técnico especifico,72000.0,72000.0,56179.33
1133,2312,22606,,Servicios de peluquería,15910.0,15910.0,1533.77
1133,2312,22618,,Otros gastos funcionamiento,12000.0,12000.0,6749.23
1133,2312,22623,,Programa de apoyo a familias cuidadoras,96999.65,96999.65,44380.83
1133,2312,22652,,Animación residencias tercera edad,293700.0,293700.0,74764.24
1133,2312,22666,,Vigilancia nocturna Rª San Prudencio,76451.0,76451.0,19546.75
1133,2312,22667,,Servicios religiosos San Prudencio,6900.0,6900.0,1935.83
1133,2312,22684,,Indemnización suspensión contratos Coronavirus,0.0,0.0,45415.36
1133,2312,22702,,Servicio de cafetería,13408.92,13408.92,2644.29
1133,2312,22708,,Traslado de ancianos,151769.02,151769.02,29497.94
1133,2312,22709,,Plan de cuidados y vínculos,100000.0,100000.0,0.0
1133,2312,48018,,Asociación mujeres voluntarias acogida personas 3ªedad,1400.0,1400.0,0.0
1133,2312,48023,,Convenio AFA-araba,3959.7,3959.7,0.0
1133,2312,48150,,Prog voluntariado acompañamiento ancianos,6142.74,6142.74,0.0
1133,2312,48151,,Campo trabajo personas privadas de libertad,11180.86,11180.86,0.0
1133,2312,48194,,Convenio colegio de abogados,10000.0,10000.0,0.0
1133,2312,48959,,Convenio Ascundean-3ªedad,70397.57,70397.57,0.0
1133,2313,22111,,"Menaje, útiles y herramientas",12000.0,12000.0,4109.03
1133,2313,22754,,Gestión centros socioculturales de mayores,3097986.0,3097986.0,923713.05
1133,2313,22786,,Transporte de comidas,103544.0,103544.0,25642.62
1133,2313,48960,,Convenio parroquia San Mateo,10335.0,10335.0,0.0
1133,2313,48961,,Convenio parroquia Los Ángeles,10335.0,10335.0,0.0
1133,2313,48962,,Convenio parroquia San Pedro,10335.0,10335.0,0.0
1133,2313,62271,A,Adecuación campos deport.exteriores,0.0,377779.64,166907.94
1133,2314,22002,,"Prensa,revistas y otras publicaciones",1500.0,1500.0,727.17
1133,2314,22111,,"Menaje, útiles y herramientas",28863.0,28863.0,969.17
1133,2314,22115,,Material técnico especifico,900.0,900.0,447.85
1133,2314,22609,,Trabajadores familiares apartamentos mayores,405000.0,405000.0,126309.48
1133,2314,22618,,Otros gastos funcionamiento,5444.63,5444.63,2761.22
1133,2314,22628,,Animación Santa Mª Olarizu,68174.0,68174.0,16136.08
1133,2314,22705,,Gestion serv.atención diurna Bto.T.Zumárraga,552107.0,552107.0,226633.3
1133,2314,22708,,Traslado de ancianos,335137.11,335137.11,59118.41
1133,2314,22714,,Gestión servicio atención diurna Renacimiento,146000.0,146000.0,0.0
1133,2314,22718,,Gestion servicio atención diurna Blas de Otero,737000.0,737000.0,341033.3
1133,2314,22786,,Transporte de comidas,35375.3,35375.3,11795.15
1133,2317,12000,,Retribuciones básicas de funcionarios,2766903.0,2766903.0,1297266.22
1133,2317,12100,,Retribuciones complementarias funcionarios,3826448.0,3826448.0,1769112.47
1133,2317,14100,,Otro personal,4924711.0,4924711.0,2466404.16
1133,2317,16000,,Seguridad social a cargo del ayuntamiento,4124617.0,3998455.41,1804302.13
1133,2317,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,126161.59,60887.47
1145,2315,48138,,Convenio banco de alimentos,12000.0,12000.0,0.0
1145,2315,48157,,Federación asoc.Vicente Abreu,32712.0,32712.0,24534.0
1145,2321,22731,,Comidas Desamparadas,300000.0,300000.0,156294.5
1145,2321,22786,,Transporte de comidas,141764.91,141764.91,39371.45
1145,2321,22797,,Servicio de ayuda a domicilio,12276837.0,12276837.0,3605665.55
1145,2321,22798,,Análisis del S.A.D,30000.0,30000.0,0.0
1145,2321,48000,,Ayudas a emergencia social,4673000.0,6699458.0,2069273.04
1145,2321,48003,,Atenciones sociales,4000000.0,4000000.0,3592388.86
1145,2321,48005,,Plan contra la pobreza energética en Vitoria-Gasteiz,60000.0,60000.0,17520.0
1145,2321,48154,,Cruz roja-acompañamiento personas mayores,77500.0,77500.0,0.0
1145,2321,48957,,Convenio Loremaitea - agle,60000.0,60000.0,0.0
1145,2321,48977,,Convenio Save The Children,11724.0,11724.0,9379.2
1145,2322,22115,,Material técnico específico,44200.0,44200.0,6400.0
1145,2322,22619,,Educación calle,1048260.0,1048260.0,436775.0
1145,2322,22746,,Vigilancia servicios sociales de base,365537.5,365537.5,157148.7
1145,2322,22759,,Monitores talleres,303671.0,303671.0,71974.16
1145,2328,12000,,Retribuciones básicas de funcionarios,1178147.0,1178147.0,625412.82
1145,2328,12100,,Retribuciones complementarias funcionarios,1367466.0,1367466.0,732942.58
1145,2328,14100,,Otro personal,1056283.0,1056283.0,426027.52
1145,2328,16000,,Seguridad social a cargo del ayuntamiento,1150990.0,1111343.33,544755.91
1145,2328,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,39646.67,19474.35
1150,2391,12000,,Retribuciones básicas de funcionarios,89946.0,89946.0,46205.31
1150,2391,12100,,Retribuciones complementarias funcionarios,113140.0,113140.0,57875.75
1150,2391,14100,,Otro personal,7480.0,7480.0,0.0
1150,2391,16000,,Seguridad social a cargo del ayuntamiento,60298.0,57992.66,28678.89
1150,2391,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,2305.34,1130.78
1150,2391,22696,,Cuota Euskal Fondoa,11237.4,11237.4,0.0
1150,2391,22699,,Otros gastos diversos,3000.0,3000.0,753.95
1150,2391,22707,,Estudios y trabajos técnicos,115000.0,115000.0,13176.9
1150,2391,22799,,Otros trabajos exteriores,30000.0,30000.0,2656.34
1150,2391,48200,,Subvenciones de cooperación,1418834.0,1418834.0,0.0
1150,2391,48205,,Convenio fondo alavés de emergencia,132000.0,132000.0,132000.0
1150,2391,48206,,Convenio asoc.amigos/as del RASD,320000.0,320000.0,0.0
1150,2391,48207,,Convenio Euskal Fondoa,207000.0,207000.0,11237.4
1150,2391,48211,,Convenio coordinadora ONGDS,24000.0,24000.0,0.0
1150,2391,48212,,Convenio Afanis-vacaciones en paz,17000.0,17000.0,1457.68
1150,2391,48213,,Convenio comercio justo,70000.0,70000.0,0.0
1310,9313,12000,,Retribuciones básicas de funcionarios,135303.0,135303.0,70636.73
1310,9313,12100,,Retribuciones complementarias funcionarios,177979.0,177979.0,90977.49
1310,9313,14100,,Otro personal,9368.0,9368.0,0.0
1310,9313,16000,,Seguridad social a cargo del ayuntamiento,87564.0,81614.46,39607.61
1310,9313,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,5949.54,2791.67
1510,1701,11000,,Retribuciones personal eventual gabinete,81775.0,81775.0,41348.42
1510,1701,13000,,Retribuciones personal laboral fijo,0.0,0.0,3912.35
1510,1701,16000,,Seguridad social a cargo del ayuntamiento,18505.0,16954.15,7554.07
1510,1701,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,1550.85,760.69
1510,1701,22004,,Edición y reproducción de cartografía y proyectos,1000.0,1000.0,0.0
1510,1701,22205,,"Reuniones,conferencias y congresos",5000.0,5000.0,100.0
1510,1701,22206,,Acciones exteriores y colaboraciones internacionales,10000.0,10000.0,408.73
1514,1701,12000,,Retribuciones básicas de funcionarios,232409.0,232409.0,75323.52
1514,1701,12100,,Retribuciones complementarias funcionarios,284307.0,284307.0,88619.39
1514,1701,14100,,Otro personal,116572.0,116572.0,110881.39
1514,1701,16000,,Seguridad social a cargo del ayuntamiento,197591.0,187365.53,85579.94
1514,1701,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,10225.47,4327.89
152002,1331,60195,,Mejora elementos seguridad de tráfico,100000.0,100000.0,17289.48
152002,1513,60921,,Proyecto Coronación,200000.0,200000.0,0.0
152002,1533,60002,,Expropiaciones,267846.2,0.0,0.0
152002,1533,60102,,Mejora de accesibilidad,60000.0,60000.0,0.0
152002,1533,60116,,Reformas y asfaltados integrales,1000000.0,1000000.0,0.0
152002,1533,60129,,Red principal de ciclistas,100000.0,100000.0,0.0
152002,1533,60171,,Aparcabicicletas y bicilonjas,105000.0,105000.0,0.0
152002,1533,60189,,Inversiones BAIS,1500000.0,1500000.0,556230.34
152002,1533,60198,,Plan director inversiones espacio publico,2500000.0,2500000.0,408767.45
152002,1533,60201,,Reforma y rehabilitación caños casco viejo,75000.0,75000.0,0.0
152002,1533,60506,,Parking Ariznavarra,350000.0,350000.0,0.0
152002,1533,60508,,Reforma aparcamiento Lakua Arriaga,150000.0,150000.0,0.0
152002,1533,60922,,Guardabicis,50000.0,50000.0,0.0
152002,1533,60924,,Ampliación de la red de carriles bici,125000.0,125000.0,0.0
152002,1533,61121,,2ª fase entorno memorial,35001.0,35001.0,0.0
152002,1533,64304,,"Honorarios, estudios y proyectos",40000.0,40000.0,6897.0
152002,1533,64517,,Plan reactivación centro urbano Bost Enparantza,800000.0,800000.0,0.0
152002,1534,12000,,Retribuciones básicas de funcionarios,1098018.0,1098018.0,498125.14
152002,1534,12100,,Retribuciones complementarias funcionarios,1565953.0,1565953.0,717823.36
152002,1534,14100,,Otro personal,376628.0,376628.0,232838.15
152002,1534,16000,,Seguridad social a cargo del ayuntamiento,1053745.0,1008639.46,507507.64
152002,1534,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,45105.54,20130.67
152002,1534,20200,,Arrendamiento de maquinaria e instalaciones,108000.0,108000.0,6873.34
152002,1534,21008,,B.A.I juegos infantiles,170000.0,170000.0,54477.78
152002,1534,21009,,Renovación juegos infantiles obsoletos,170000.0,170000.0,0.0
152002,1534,21012,,Ejecuciones subsidiarias espacio publico,20000.0,20000.0,0.0
152002,1534,21060,,Conservación de vías públicas y firmes,500000.0,500000.0,199838.33
152002,1534,21060,R,Conservación de vías públicas y firmes,0.0,33275.29,0.0
152002,1534,21062,,Mantenimiento de los firmes y aglomerados,200000.0,200000.0,17623.73
152002,1534,21062,R,Mantenimiento de los firmes y aglomerados,0.0,4235.0,0.0
152002,1534,21097,,Campo fuegos artificiales,3500.0,3500.0,0.0
152002,1534,21701,,Conservación mobiliario urbano,70000.0,70000.0,17682.71
152002,1534,21701,R,Conservación mobiliario urbano,0.0,36565.33,0.0
152002,1534,21703,,Contrato mantenimiento de rampas,120000.0,120000.0,15840.0
152002,1534,21703,R,Contrato mantenimiento de rampas,0.0,33720.03,0.0
152002,1534,21706,,Mantenimiento de fuentes,20000.0,20000.0,0.0
152002,1534,22111,,"Menaje, útiles y herramientas",30000.0,30000.0,12416.29
152002,1534,22722,,Contratos mantenimiento w.c.públicos,55000.0,55000.0,6729.15
152002,1641,22111,,"Menaje, útiles y herramientas",10000.0,10000.0,14777.29
152002,1641,22140,,Gastos específicos cementerios,50000.0,50000.0,1090.49
152002,1641,22715,,Recogidas selectivas de residuos,10000.0,10000.0,3974.2
152002,1641,60105,,Construcciones nichos y panteones,100000.0,100000.0,24871.5
152002,1651,21006,,Brigadas acción inmediata para alumbrado,416000.0,416000.0,0.0
152002,1651,22101,,Suministro energía eléctrica espacio publico y medio natural,4200000.0,4200000.0,1657234.19
152002,1651,22101,R,Suministro energía eléctrica espacio publico y medio natural,0.0,359700.19,359700.19
152002,1651,60115,,Mejora alumbrado público,100000.0,100000.0,0.0
152002,1711,60920,A,Infraestructuras verdes,0.0,53673.87,18963.11
152002,1711,60920,R,Infraestructuras verdes,0.0,117219.18,37930.39
152002,1711,64520,,Supermanzana Salburua,50000.0,50000.0,0.0
152002,2381,60607,,Perspectiva genero en alumbrado público,75000.0,75000.0,0.0
152002,4411,21705,,Mantenimiento autobuses eléctricos,181500.0,181500.0,0.0
152002,4411,47122,,Convenio DFA parque tecnológico para el tpte de viajeros,20000.0,20000.0,0.0
152002,4411,69200,,Implantación BEI- BEA,878964.0,878964.0,701370.9
152002,4411,71003,,"Convenio GOVA, DFA, Ayto VG ampliación tranvía al sur",1554877.22,1554877.22,1225131.1
152002,4411,71005,A,Conv. GOVA DFA transporte multimodal,0.0,77286.98,0.0
152002,4411,71007,,Tranvía Salburua-Zabalgana,1347500.0,1347500.0,0.0
152002,4412,77000,,Subvención adquisición taxis eléctricos,60000.0,30000.0,0.0
152002,4412,77002,,Mamparas Covid 19 taxistas de Vitoria-Gasteiz,0.0,30000.0,0.0
152005,1513,47135,R,Convenio iberdorla distribución,0.0,70000.0,0.0
152005,1513,71001,A,Proyecto coronación (rehabilitación & distric heating,0.0,0.0,0.0
152005,1513,71001,R,Proyecto coronación (rehabilitation & distric heating,0.0,0.0,0.0
152005,1513,77001,R,Convocatoria concesión demanialproy coronacion,0.0,900000.0,0.0
152005,1533,60102,R,Mejora de accesibilidad,0.0,189509.01,0.0
152005,1533,60122,A,Plan reforma integral casco medieval,0.0,1522081.96,454733.3
152005,1533,60171,A,Aparcabicicletas y bicilonjas,0.0,17985.0,0.0
152005,1533,60171,R,Aparcabicicletas y bicilonjas,0.0,50000.0,50000.0
152005,1533,60189,R,Inversiones BAIS,0.0,151761.26,92438.91
152005,1533,60198,A,Plan director inversiones espacio publico,0.0,31482.58,0.0
152005,1533,60198,R,Plan director inversiones espacio publico,0.0,561811.52,122685.8
152005,1533,60922,R,Guardabicis,0.0,49999.84,0.0
152005,1533,60924,R,Ampliación de la red de carriles bici,0.0,88605.8,0.0
152005,1533,64304,R,"Honorarios, estudios y proyectos",0.0,1948.1,1948.1
152005,1533,64517,R,Plan reactivación centro urbano Bost Enparantza,0.0,200000.0,0.0
152005,1651,22130,,Conservación general del alumbrado publico,400000.0,400000.0,202089.8
152005,1651,60115,A,Mejora alumbrado público,0.0,292991.17,0.0
152005,1651,60115,R,Mejora alumbrado público,0.0,69930.02,0.0
152005,1651,60318,A,Retirara cableado eléctrico Abetxuko y Adurza,0.0,64293.94,0.0
152005,4411,69200,A,Implantación BEI- BEA,0.0,34834946.9,1417307.08
152005,4411,69200,R,Implantación BEI- BEA,0.0,2323618.61,492268.26
152007,1711,12000,,Retribuciones básicas de funcionarios,913080.0,913080.0,433980.36
152007,1711,12100,,Retribuciones complementarias funcionarios,1261874.0,1261874.0,596539.79
152007,1711,14100,,Otro personal,413085.0,413085.0,217316.11
152007,1711,16000,,Seguridad social a cargo del ayuntamiento,905672.0,866412.3,468112.43
152007,1711,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,39259.7,19858.12
152007,1711,20200,,Arrendamiento de maquinaria e instalaciones,135000.0,135000.0,71912.89
152007,1711,21014,,Alcorques,275000.0,275000.0,0.0
152007,1711,21015,,Traslado provisional de vivero,20000.0,20000.0,0.0
152007,1711,21040,,Mantenimiento de transmisores,3000.0,3000.0,0.0
152007,1711,21071,,Conservación municipal de zonas verdes publicas,260000.0,260000.0,37126.76
152007,1711,21071,R,Conservación municipal de zonas verdes publicas,0.0,96989.59,7004.7
152007,1711,21072,,Conservación de jardineras,4000.0,4000.0,3620.08
152007,1711,21074,R,Trabajos de conservación anillo verde exterior,0.0,0.0,0.0
152007,1711,21200,,Mantenimiento maquinaria e instalaciones,60000.0,60000.0,8669.74
152007,1711,21704,,Contrato apertura y cierre instalaciones municipales,23904.0,23904.0,0.0
152007,1711,21704,R,Contrato apertura y cierre instalaciones municipales,0.0,10842.22,6139.13
152007,1711,22111,,"Menaje, útiles y herramientas",45000.0,45000.0,14497.77
152007,1711,22699,A,Proyecto Life Lutreola,0.0,0.0,0.0
152007,1711,22711,,Conservación zonas verdes,3323881.38,3323881.38,1131879.94
152007,1711,22712,,Conservación fachada Europa,30000.0,30000.0,4568.3
152007,1711,22715,,Plan de acción del paisaje,50000.0,50000.0,177.87
152007,1711,22715,R,Plan de acción del paisaje,0.0,34981.1,34981.08
152007,1711,22716,,Plan director del arbolado,50000.0,50000.0,0.0
152007,1711,22740,,Mantenimiento caños casco viejo,13000.0,13000.0,4725.6
152007,1711,22740,R,Mantenimiento caños casco viejo,0.0,1082.95,0.0
152007,1711,60182,R,Proyecto árboles,0.0,39333.48,39326.34
152007,1711,60196,,Plan gestión arbolado barrios,100000.0,100000.0,0.0
152007,1711,60196,R,Plan gestión arbolado barrios,0.0,33819.7,20064.84
152007,1711,60197,,Infraestructura verde de barrio,150000.0,150000.0,0.0
152007,1711,60197,A,Infraestructura verde de barrio,0.0,159.59,0.0
152007,1711,60197,R,Infraestructura verde de barrio,0.0,25437.44,2898.83
152007,1711,60312,,Instalación sistema cloración estanques,50000.0,46011.55,0.0
152007,1711,60610,,Urbanización nuevo vivero municipal,1.0,1.0,0.0
152007,1711,64304,,"Honorarios, estudios y proyectos",50000.0,50000.0,7495.95
152007,1711,64304,R,"Honorarios, estudios y proyectos",0.0,0.0,0.0
152007,1711,64318,R,Actuaciones conservación biodiversidad,0.0,0.0,0.0
152007,1711,69900,,Adquisición de plantas,46000.0,46000.0,0.0
152007,1711,69900,R,Adquisición de plantas,0.0,22779.9,22779.9
152007,2381,60609,,Infraestructuras verdes barrio-perspectiva genero,100000.0,100000.0,0.0
152007,2411,22100,,POEJ-movilidad y espacio publico,0.0,17000.0,14459.48
1521,1331,12000,,Retribuciones básicas de funcionarios,233730.0,233730.0,128991.37
1521,1331,12100,,Retribuciones complementarias funcionarios,293782.0,293782.0,157763.94
1521,1331,14100,,Otro personal,114908.0,114908.0,49623.81
1521,1331,16000,,Seguridad social a cargo del ayuntamiento,227060.0,215688.38,112618.42
1521,1331,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,11371.62,6931.82
1521,1331,20200,,Mantenimiento regulación estacionamiento,233651.98,233651.98,57322.79
1521,1331,21050,,Conservación de señalización,170000.0,170000.0,26574.42
1521,1331,21050,A,Conservación de señalización,0.0,28560.14,28560.14
1521,1331,21050,R,Conservación de señalización,0.0,39714.82,0.0
1521,1331,21910,,Mantenimiento sistema control de trafico,1254255.65,1254255.65,492176.16
1521,1331,22105,,Vestuario agentes OTA,15000.0,15000.0,334.49
1521,1331,60107,,Sistema de control de circulación,15000.0,15000.0,0.0
1521,1331,60143,,Mejora seguridad vial - expansiones urbanísticas,100000.0,100000.0,0.0
1521,1331,62901,,Adquisición equipos,15000.0,15000.0,0.0
1521,1331,62901,R,Adquisición equipos,0.0,7834.99,7834.99
1521,1331,64521,,Calmados Supermanzana Salburua,150000.0,150000.0,0.0
1521,4413,62701,,Cocheras BEI,600000.0,600000.0,0.0
1522,4413,12000,,Retribuciones básicas de funcionarios,185499.0,185499.0,73136.65
1522,4413,12100,,Retribuciones complementarias funcionarios,274664.0,274664.0,105110.29
1522,4413,14100,,Otro personal,142691.0,142691.0,69009.76
1522,4413,16000,,Seguridad social a cargo del ayuntamiento,209102.0,198262.26,84565.48
1522,4413,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,10839.74,5081.04
1522,4413,21105,,Conservación y mantenimiento estación de autobuses,90200.0,90200.0,18081.18
1522,4413,22101,,Energía eléctrica estación autobuses,77520.0,77520.0,19547.47
1522,4413,22102,,Suministro agua y depuración residuales estación buses,19800.0,19800.0,0.0
1522,4413,22104,,Eficiencia energética estación autobuses,101184.0,101184.0,26768.8
1522,4413,22734,,Seguridad estación autobuses,54342.68,54342.68,18114.24
1522,4413,22734,R,Seguridad estación autobuses,0.0,24318.68,4528.56
1522,4413,22783,,Contratos prestación limpieza estación autobuses,157473.6,157473.6,65614.0
1522,4413,62953,,Inversiones equipos estación de autobuses,42780.0,42780.0,0.0
1620,3421,62296,,Inversiones en campos deportivos,800000.0,800000.0,0.0
1620,3421,62296,R,Inversiones en campos deportivos,0.0,122040.58,96592.62
1620,3422,22148,,Contrato mantenimiento piscinas,1265500.0,1265500.0,526945.91
1620,3422,62926,,Inversiones en contratos piscinas,353500.0,353500.0,147107.9
1620,9211,62204,,Inversiones en centros y locales,530000.0,550000.0,0.0
1620,9211,62204,R,Inversiones en centros y locales,0.0,282479.15,0.0
1620,9211,62205,,Obras en edificios escolares,500000.0,500000.0,3543.18
1620,9211,62293,,Inversiones edificios municipales,700000.0,820507.86,145814.51
1620,9211,62293,R,Inversiones edificios municipales,0.0,32541.33,32541.33
1620,9211,62303,,Adquisición maquinaria,15000.0,15000.0,3624.74
1620,9211,64304,,"Honorarios, estudios y proyectos",15000.0,15000.0,2908.55
1620,9212,21100,,Conservación edificios municipales,625000.0,625000.0,172292.87
1620,9212,21107,,Reparaciones y suministros de mto. en EEMM,600000.0,600000.0,180884.86
1620,9212,21207,,Mantenimiento y reparación de equipos,90000.0,90000.0,14358.41
1620,9212,22109,,Productos de limpieza y aseo,270000.0,270000.0,103874.87
1620,9212,22111,,"Menaje, útiles y herramientas",40000.0,40000.0,19429.29
1620,9212,22145,,Gastos sanitarios por Coronavirus,0.0,0.0,14845.21
1620,9212,22147,,Contratos de baja tensión,10000.0,10000.0,695.85
1620,9212,22682,,Pequeños suministros mantenimiento,575000.0,575000.0,164690.74
1620,9212,22727,,Contrato mantenimiento instalaciones,650000.0,650000.0,261716.83
1620,9214,22146,,Contrato contenedores higiénicos,30000.0,30000.0,7024.3
1620,9214,22783,,Contratos unidad de limpieza,5320000.0,5290000.0,1404663.23
1620,9215,21200,,Mantenimiento maquinaria e instalaciones,1550000.0,1550000.0,356379.99
1620,9215,22101,,Suministro energía eléctrica,4202500.0,4202500.0,1650803.63
1620,9215,22103,,Contrato para la eficiencia energética,4440000.0,4440000.0,1292562.54
1620,9215,22149,,Gas resto edificios municipales,100000.0,100000.0,58690.1
