#Orgánico,Funcional,Económico,Denominación aplicación,Crédito Inicial,Crédito Definitivo,Obligado
1640,4329,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,0.0
1640,4329,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,0.0
1640,5111,12000,Retribuciones básicas de personal funcionario,0.0,0.0,3310.46
1640,5111,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,4656.45
1640,5111,13000,Retribuciones personal laboral fijo,0.0,0.0,0.0
1640,5111,14100,Otro personal,0.0,0.0,0.0
1640,5111,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,2920.82
1640,5111,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,165.0
1810,1900,12000,Retribuciones básicas de personal funcionario,0.0,0.0,25524.68
1810,1900,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,50440.2
1810,1900,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,10359.36
1810,1900,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,118.7
1815,1900,12000,Retribuciones básicas de personal funcionario,0.0,0.0,157688.8
1815,1900,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,181849.55
1815,1900,13000,Retribuciones personal laboral fijo,0.0,0.0,95399.45
1815,1900,14100,Otro personal,0.0,0.0,277299.42
1815,1900,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,220076.54
1815,1900,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,1188.7
1816,1261,12000,Retribuciones básicas de personal funcionario,471667.0,471667.0,0.0
1816,1261,12100,Retribuciones complementarias de personal funcionario,633741.0,633741.0,478.85
1816,1261,13000,Retribuciones personal laboral fijo,30665.0,30665.0,0.0
1816,1261,14100,Otro personal,217191.0,217191.0,0.0
1816,1261,16000,Seguridad social a cargo del Ayuntamiento,415905.0,415905.0,0.0
1816,1261,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,4843.0,4843.0,0.0
181701,3211,12000,Retribuciones básicas de personal funcionario,1420778.0,1420778.0,1299415.92
181701,3211,12100,Retribuciones complementarias de personal funcionario,1627365.0,1627365.0,1455692.98
181701,3211,14100,Otro personal,438910.0,438910.0,572479.93
181701,3211,16000,Seguridad social a cargo del Ayuntamiento,909150.0,909150.0,930581.13
181701,3211,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,3918.0,3918.0,5777.55
181701,3211,22106,Productos alimenticios,133900.0,110900.0,73794.06
181701,3211,22115,Material fungible didáctico,25000.0,25000.0,14547.21
181701,3211,22199,Otros suministros y gastos diversos,15000.0,15000.0,10453.64
181701,3211,22786,Servicio de comidas escuelas infantiles,51500.0,51500.0,39448.75
181701,3212,22300,Transporte,1800.0,1800.0,4903.69
181701,3212,22659,Programas educativos,396000.0,332012.0,340578.07
181702,3211,12000,Retribuciones básicas de personal funcionario,148636.0,148636.0,161273.85
181702,3211,12100,Retribuciones complementarias de personal funcionario,170230.0,170230.0,167445.93
181702,3211,14100,Otro personal,38053.0,38053.0,31162.57
181702,3211,16000,Seguridad social a cargo del Ayuntamiento,80992.0,80992.0,82406.17
181702,3211,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,565.0,565.0,759.6
181702,3212,22780,Programa vacacional,192001.0,177001.0,176882.65
181702,3214,20200,Arrendamiento de maquinaria e instalaciones,250.0,250.0,0.0
181702,3214,22115,Material tecnico especifico,18000.0,18000.0,13024.36
181702,3214,22603,Difusión campaña eeii y programa vacacional,1.0,1.0,0.0
181703,3213,22654,Consejo escolar municipal,0.0,0.0,0.0
182001,4515,12000,Retribuciones básicas de personal funcionario,969659.0,969659.0,176322.64
182001,4515,12100,Retribuciones complementarias de personal funcionario,1430712.0,1430712.0,282631.42
182001,4515,14100,Otro personal,875103.0,875103.0,22817.89
182001,4515,16000,Seguridad social a cargo del Ayuntamiento,892495.0,892495.0,85404.06
182001,4515,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,2563.0,2563.0,712.2
182001,4515,22115,Material tecnico especifico c. cívicos,10000.0,10000.0,13099.92
182001,4515,22603,Paneles informativos c. cívicos,0.0,0.0,0.0
182001,4515,22618,Otros gastos funcionamiento c. cívicos,20000.0,20000.0,37788.44
182001,4515,22767,Programas equipos de zonas,0.0,0.0,0.0
182001,4515,85103,"Fundacion ""Kaleidos.red""",12020.0,12020.0,12020.0
182001,4532,22732,Contratos servicios ocio y tiempo libre,1464085.8,1536988.5,1580234.41
182002,4510,12000,Retribuciones básicas de personal funcionario,114701.0,114701.0,145422.06
182002,4510,12100,Retribuciones complementarias de personal funcionario,132176.0,132176.0,163857.27
182002,4510,14100,Otro personal,126785.0,126785.0,74645.86
182002,4510,16000,Seguridad social a cargo del Ayuntamiento,103580.0,103580.0,110274.27
182002,4511,22636,Cursos culturales en centros civicos,477000.0,479500.0,403704.43
182002,4511,22647,Campañas en centros civicos,3000.0,5500.0,37571.37
182002,4511,22649,Programa red munpal bibliotecas,75000.0,80000.0,61827.66
182002,4511,22749,Contrato red bibliotecas,1032241.5,1032241.5,1075901.7
182002,4519,22663,Parque infantil de navidad,0.0,0.0,0.0
1822,4531,22699,Otros gastos diversos en participación ciudadana,2500.0,2500.0,1663.3
1822,4531,22732,Contratos de prestación de servicios,45000.0,45000.0,44406.29
1822,4531,22799,Otros trabajos exteriores en participación ciudadana,30000.0,30000.0,31289.3
1822,4630,12000,Retribuciones básicas de personal funcionario,100148.0,100148.0,99494.46
1822,4630,12100,Retribuciones complementarias de personal funcionario,117313.0,117313.0,114029.19
1822,4630,14100,Otro personal,35677.0,35677.0,38069.21
1822,4630,16000,Seguridad social a cargo del Ayuntamiento,61261.0,61261.0,62842.54
182601,4521,12000,Retribuciones básicas de personal funcionario,336435.0,336435.0,119383.78
182601,4521,12100,Retribuciones complementarias de personal funcionario,508772.0,508772.0,159094.26
182601,4521,14100,Otro personal,366896.0,366896.0,127467.52
182601,4521,16000,Seguridad social a cargo del Ayuntamiento,326875.0,326875.0,117631.95
182601,4521,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,1073.0,1073.0,423.36
182601,4521,22737,Actividades navideñas,50000.0,50000.0,50637.5
182601,4522,22761,Contratos arrendamiento pista hielo,785000.0,1018076.49,1014805.83
182601,4522,22767,Contratos de atención e instalaciones,678820.56,656141.94,603126.77
182602,4521,12000,Retribuciones básicas de personal funcionario,90445.0,90445.0,90248.38
182602,4521,12100,Retribuciones complementarias de personal funcionario,110695.0,110695.0,106424.82
182602,4521,14100,Otro personal,52048.0,52048.0,63615.32
182602,4521,16000,Seguridad social a cargo del Ayuntamiento,59563.0,59563.0,61798.79
182602,4521,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,321.0,321.0,501.44
182602,4521,22738,Atención médica,75493.0,75493.0,67779.97
182602,4521,22740,Servicio medico de atención deportiva,0.0,0.0,0.0
182602,4522,21200,Mantenimiento maquinaria e instalaciones y utillaje,0.0,0.0,0.0
182602,4523,22108,Productos farmacéuticos y hemoderivados,8000.0,8000.0,5487.88
182603,4521,12000,Retribuciones básicas de personal funcionario,140311.0,140311.0,93688.35
182603,4521,12100,Retribuciones complementarias de personal funcionario,208233.0,208233.0,140134.33
182603,4521,13000,Retribuciones personal laboral fijo,0.0,0.0,0.0
182603,4521,14100,Otro personal,77902.0,77902.0,73970.5
182603,4521,16000,Seguridad social a cargo del Ayuntamiento,100406.0,100406.0,79917.93
182603,4521,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,384.0,384.0,534.78
182603,4521,22300,Transporte,15980.25,15980.25,13497.73
182603,4521,22602,Trofeos y distinciones,9000.0,9000.0,4258.57
182603,4521,22699,Otros gastos diversos,35000.0,44030.1,46927.51
182603,4521,22706,Programa actividades físicas,3333882.72,3187230.72,3036463.98
182603,4521,22724,Programa de dinamización deportiva,150764.97,60764.97,56466.98
182603,4521,22725,Programa de promoción de la salud,78557.25,78557.25,62775.75
182603,4521,22728,Vuelta ciclista al País Vasco,25000.0,25000.0,25000.0
182603,4521,22730,Campaña educar con el deporte,0.0,0.0,0.0
182603,4521,22734,Campaña nieve escolar,0.0,0.0,0.0
182603,4521,22735,Programas para jóvenes,80000.0,83000.0,28290.59
182603,4521,22736,Programa anual de eventos deportivos,0.0,0.0,0.0
182603,4522,22768,Servicio de montajes especiales,25000.0,23164.45,23529.62
182604,4521,22115,Material técnico especifico,25000.0,25000.0,24066.21
182604,4522,21200,Mantenimiento maquinaria e instalaciones,12100.0,12100.0,12090.54
9005,1110,10000,Retribuciones básicas corporativos,1524315.0,1524315.0,1480260.92
9005,1110,16000,Seguridad social a cargo del Ayuntamiento,338077.0,338077.0,336735.53
9005,1110,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,139.0,139.0,218.0
9005,1110,22633,Asignaciones reglamento orgánico,583200.0,583200.0,583200.0
9015,3140,16103,Pensiones a cargo del Ayuntamiento,250000.0,250000.0,199580.02
9015,3140,16109,Complemento pensiones mutua foral de alava,18350.0,18350.0,4816.84
015508,9211,43101,A la Escuela de música Luis Aramburu,597852.38,633262.85,569936.58
015508,9211,43103,Al Conservatorio de la danza José Uruñuela,464565.13,464565.13,418108.63
015508,9211,73101,Aportacion a la Escuela de música Luis Aramburu,13000.0,13000.0,0.0
015508,9211,73103,Aportacion al Conservatorio de la danza José Uruñuela,5931.46,5931.46,0.0
0214,4300,60156,Soterramiento trazado ferroviario e instalaciones,1.0,1.0,0.0
0214,4300,62259,CC Salburua,3500000.0,3500000.0,2166164.08
0214,4300,62260,CC Zabalgana,1000000.0,1000000.0,0.0
0214,4300,62275,Edificio Academia folklore lakua,0.0,0.0,0.0
0214,4330,62244,Estacion intermodal,0.0,0.0,0.0
0214,4330,62277,Edificio Gasteiz Antzokia,0.0,0.0,0.0
0410,9210,43300,Aportacion a TUVISA,13000000.0,13000000.0,12100000.0
0410,9210,43303,Aportacion a la ARICH Vitoria-Gasteiz,0.0,0.0,0.0
0410,9210,43305,A tuvisa,0.0,0.0,0.0
0410,9210,73300,A tuvisa,1269331.52,1269331.52,1159331.48
0410,9210,73303,Aportacion ARICH Vitoria-Gasteiz,288000.0,288000.0,312035.57
0410,9211,43102,Al centro de estudios ambientales,1651737.0,1921773.0,1729595.7
1011,1270,62623,Plan director e-administración,750000.0,750000.0,68066.51
1511,4445,64406,Plan de movilidad sostenible,60000.0,60000.0,28689.68
152005,4444,60115,Otras inversiones estratégicas,3000000.0,3000000.0,1689237.44
152008,4300,60150,Obras en pueblos,300000.0,300000.0,6900.0
1610,1200,62299,Plan director mantenimiento EEII,0.0,0.0,0.0
182604,4524,62201,Actuaciones y reformas campos  de fútbol,50000.0,50000.0,50000.0
015503,4511,48922,Convocatoria comparas carnavales,60000.0,60000.0,58967.0
015503,4512,12000,Retribuciones básicas de personal funcionario,0.0,0.0,128119.88
015503,4512,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,160772.46
015503,4512,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,94779.48
0187,4621,11000,Retribuciones personal eventual gabinete,135528.0,135528.0,107633.89
0187,4621,12000,Retribuciones básicas de personal funcionario,41894.0,41894.0,43555.06
0187,4621,12100,Retribuciones complementarias de personal funcionario,43737.0,43737.0,45780.28
0187,4621,16000,Seguridad social a cargo del Ayuntamiento,56683.0,56683.0,52284.49
0187,4621,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,66.0,66.0,264.04
0201,1900,12000,Retribuciones básicas de personal funcionario,0.0,0.0,1279.67
0201,1900,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,4395.21
0201,1900,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,1080.81
081801,7211,12000,Retribuciones básicas de personal funcionario,0.0,0.0,51179.04
081801,7211,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,55710.23
081801,7211,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,228.4
081802,3225,12000,Retribuciones básicas de personal funcionario,0.0,0.0,18965.12
081802,3225,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,21854.19
081802,3225,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,26185.31
081802,3225,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,114.2
1501,1900,12000,Retribuciones básicas de personal funcionario,0.0,0.0,1450.27
1501,1900,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,4435.69
1501,1900,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,1080.81
1511,4447,14100,Otro personal,48082.0,48082.0,96191.75
1513,4442,12000,Retribuciones básicas de personal funcionario,103667.0,103667.0,120864.45
1513,4442,12100,Retribuciones complementarias de personal funcionario,142204.0,142204.0,167059.69
1513,4442,14100,Otro personal,33632.0,33632.0,13900.19
1513,4442,16000,Seguridad social a cargo del Ayuntamiento,78782.0,78782.0,86732.55
1513,4442,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,2152.0,2152.0,340.66
1816,4515,12000,Retribuciones básicas de personal funcionario,0.0,0.0,1580301.43
1816,4515,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,2163782.45
1816,4515,14100,Otro personal,0.0,0.0,1197287.32
1816,4515,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,1523317.36
1816,4515,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,7012.5
1816,4515,13000,Retribuciones personal laboral fijo,0.0,0.0,31597.39
181703,3211,12000,Retribuciones básicas de personal funcionario,61115.0,61115.0,74977.23
181703,3211,12100,Retribuciones complementarias de personal funcionario,65877.0,65877.0,65964.7
181703,3211,14100,Otro personal,0.0,0.0,0.0
181703,3211,16000,Seguridad social a cargo del Ayuntamiento,34686.0,34686.0,36918.22
181703,3211,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,76.0,76.0,118.7
182604,4521,12000,Retribuciones básicas de personal funcionario,92426.0,92426.0,101906.58
182604,4521,12100,Retribuciones complementarias de personal funcionario,128815.0,128815.0,130528.19
182604,4521,14100,Otro personal,76732.0,76732.0,75563.56
182604,4521,16000,Seguridad social a cargo del Ayuntamiento,89242.0,89242.0,92659.25
182604,4521,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,290.0,290.0,383.91
182604,4521,13000,Retribuciones personal laboral fijo,42491.0,42491.0,42669.36
0110,1111,12000,Retribuciones básicas de personal funcionario,0.0,0.0,37261.15
0110,1111,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,66495.29
0171,1242,14100,Otro personal,155122.0,155122.0,137672.69
182002,4510,13000,Retribuciones personal laboral fijo,8803.0,8803.0,8803.03
182002,4510,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,489.0,489.0,771.55
1822,4630,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,152.0,152.0,237.4
152005,5111,60181,Inversiones desmantelamiento minigolf en gamarra,120000.0,120000.0,76308.56
152005,4300,60133,Inversiones a determinar por los vecinos,1000000.0,1000000.0,96351.98
152005,4300,60172,Plan director inversiones en espacio publico,2000000.0,2000000.0,334589.03
0214,4444,62265,Rehabilitación y ampliación palacio Europa,4000000.0,4000000.0,92668.55
0910,1240,48002,Becas y bolsas de estudio al personal,24232.0,24232.0,22849.74
015503,4510,68500, adquisición esculturas y obras de arte,3000.0,17281.1,16905.4
0214,4300,62223,Reconstrucción plaza abastos,200000.0,200000.0,20737.21
015501,4541,62800,adquisición publicaciones y libros archivo,30000.0,30900.0,30650.02
015503,4511,22605,Dinamizacion espacios expositivos,34300.0,34300.0,34794.27
015503,4511,48929,Convenio festival de jazz,145000.0,165000.0,165000.0
015503,4511,48933,Convocatoria subv. proyectos culturales,18000.0,18000.0,17829.0
015503,4511,48963,Convenio festival Big Band,9300.0,9300.0,9300.0
015503,4511,48969,Convenio Asociación Celedones de Oro,6000.0,6000.0,6000.0
015503,4511,48971,Convenio Arabako dantzarien biltzarra,13900.0,13900.0,13900.0
015503,4511,48977,Programa exposición artistas locales,10000.0,10000.0,9868.0
015503,4511,48987,Convenio cofradías penitenciales de Vitoria-Gasteiz,2500.0,2500.0,2500.0
015503,4511,48988,Convenio Menditour Vitoria,1500.0,1500.0,1500.0
015503,4511,48990,Convenio Gasteiz teloneros Makina cultura,8000.0,0.0,0.0
015503,4519,22758,Contratos actos Batalla de Vitoria 200 aniversario,95000.0,95000.0,83223.4
015503,4519,48912,Subvención fiesta de las comunidades,10000.0,10000.0,10000.0
015507,4533,48953,Programa Gauekoak,150000.0,150000.0,150000.0
0160,3101,48139,Convocatoria de subvenciones a Asoc. Mujeres,20000.0,20000.0,19653.42
0171,1242,48005,Subvención Plan general uso del Ezquerra,88000.0,57600.0,45226.81
0171,1242,48044,Convenio GEU,70000.0,70000.0,70000.0
0171,1242,48049,Convenio asociación Euskharan,22000.0,22000.0,22000.0
0171,1242,48970,Convenio Arabako bertsozale elkartea,50000.0,50000.0,50000.0
0350,2221,62400,Vehículos,50000.0,55000.0,669.0
0410,1201,62400,Vehículos,32000.0,32000.0,116125.01
0410,1203,62501,Mobiliario,30000.0,30000.0,3125.63
0410,1203,62505,Adquisiciones varias dptos. Mples.,20000.0,20000.0,6693.56
0410,1204,62900,Reposiciones por siniestros,1.0,85249.6,70025.67
0410,1900,48024,Convenio con casas regionales,40000.0,40000.0,40000.0
0410,1900,48025,Convenio asociación Gao Lacho Drom,26776.0,26776.0,24541.0
0410,1900,78001,Aportaciones a casas regionales,40000.0,40000.0,40000.0
1010,1250,22732,Contratos de prestación de servicios,200000.0,147000.0,37947.28
1012,1250,62600,adquisición equipos informáticos,300000.0,319107.0,192302.46
1012,1250,62604,adquisición software base,220000.0,220000.0,75017.25
1111,3100,48045,Subvenciones,150000.0,150000.0,148367.13
1115,3150,48003,Atenciones sociales,48000.0,48000.0,29777.71
1115,3151,48003,Atenciones sociales,31200.0,31200.0,31563.87
1115,3152,48003,Atenciones sociales,30546.0,30546.0,31611.63
1115,3152,48046,Convenio Bizitza berria,120000.0,120000.0,120000.0
1115,3152,48170,Conv. Irse progr. apoyo a la inserción,51284.0,51284.0,51284.0
1115,3152,48196,Convenio con Bultzain,18000.0,18000.0,18000.0
1120,3110,48003,Atenciones sociales,80000.0,80000.0,73902.76
182603,4521,48115,Convenio federación alavesa de bolos,5817.07,5817.07,5815.07
1115,3152,48121,Convenio c. anti-sida-centro mpal. casa abierta,300000.0,300000.0,300000.0
1115,3152,48137,Conv. comisión antisida-pisos tutelados,214666.99,214666.99,214666.99
1115,3152,48148,Convenio afroamericana pisos tutelados,342919.0,342919.0,342919.0
1115,3152,48190,Piso semitutelado de apoyo a jóvenes,53587.3,53587.3,53587.3
1145,3135,48157,Federación Asoc. Vicente Abreu,30000.0,30000.0,30000.0
0214,4300,62292,Haur eskola Mariturri,1800000.0,1800000.0,699664.95
1115,3152,48140,Conv. comisión antisida-centro Estrada,395000.0,395000.0,395000.0
1115,3152,48184,Conv. Clara Campoamor-pisos acog. muj. vict. v.,193797.0,193797.0,193797.0
1115,3152,48901,Conv. c. antisida Aterpe,382328.0,382328.0,382328.0
1145,3134,48003,Atenciones sociales,1200000.0,3800123.11,3885578.2
1145,3135,48103,Bono-taxi personas con movilidad reducida,250000.0,250000.0,226360.0
152008,5331,72000,A la DFA para la ejecución de caminos parcelarios,150000.0,150000.0,139358.92
1610,1200,48960,Conv. Asafes-limpieza instalaciones,121548.0,121548.0,121548.0
1610,1901,62303,Renovación equipos,83444.0,83444.0,62465.2
1610,1902,62926,Inversiones en contratos piscinas,816203.84,816203.84,689573.4
181702,3213,48001,Actividades extraescolares,54000.0,54000.0,52757.89
181702,3213,48004,Compensación educativa,130000.0,143988.0,143988.0
181703,3213,48010,Subvención programas vacacionales y extraescolares AMPAS,126000.0,126000.0,126000.0
182001,4515,48988,Convenio Asociaciones Vecinos San Martín,100000.0,100000.0,100000.0
182603,4521,48935,Convocatoria general de subvenciones,325000.0,325000.0,300602.2
182001,4515,62505,Otros enseres,10000.0,10000.0,9473.11
182001,4519,22709,Festival de juegos,75000.0,71700.0,70606.26
182002,4511,62800,adquisición publicaciones y libros red bibliotecas,25000.0,50000.0,49945.35
182603,4521,48142,Convenio Arazoak,14479.94,14479.94,14479.94
182601,4524,62228,Equipamientos complejos verano,40000.0,40000.0,33715.98
1610,1200,42013,Conv. IFBS-limpieza instalaciones,2377068.0,2377068.0,2375650.26
0171,1242,48064,Convenio Korrika,3000.0,3000.0,3000.0
0350,2221,62288,Vallado aparcamiento Irradiar Arena,15000.0,15000.0,9181.56
1822,4622,48954,Subvención a asociaciones de vecinos,177500.0,177500.0,175000.0
182603,4521,48119,Convenio Aspace,24501.31,24501.31,24501.31
182603,4521,48133,Convenio con Zuzenak,125000.0,125000.0,124961.68
182603,4521,48168,Convenio campos de fútbol,288480.2,288480.2,277856.57
182603,4521,48185,Convenio Martín Fiz,25000.0,25000.0,25000.0
0821,5142,62290,Urban-Ramón Bajo,600000.0,600000.0,454472.17
0214,4330,64201,Estudios y proyectos,70000.0,70000.0,18576.08
0821,7213,48180,Transferencias a VIA,290000.0,290000.0,40000.0
182603,4521,48924,Subvención fundación Baskonia,113750.0,0.0,0.0
182603,4521,48925,Subvención fundación Alavés,111100.0,0.0,0.0
1165,3220,48972,Convenio Sartu formación plan empleo,0.0,78000.0,78000.0
1165,3220,48966,Conv. apoyo al proy. Saregune,80000.0,80000.0,80000.0
0821,3220,22677,Formación especifica para emprendedores,50571.39,10571.39,56396.98
1165,3220,47121,Convenio colegio agentes comerciales plan empleo comarcal,0.0,12000.0,12000.0
0821,3220,22678,Plan empleo comarcal emprendedores,0.0,123000.0,82922.82
1165,3220,48971,Convenio cruz roja plan empleo comarcal,0.0,98000.0,98000.0
1165,3220,48967,Ayudas contratación plan empleo comarcal,0.0,150000.0,101869.65
1165,3220,48968,Convenio Sartu-plan empleo comarcal,0.0,103700.0,103770.0
1165,3220,48969,Convenio Kide Emaus plan empleo comarcal,0.0,185640.0,177700.0
1165,3220,48970,Convenio Garbinguru plan empleo comarcal,0.0,185640.0,185640.0
081802,3225,14100,Otro personal,0.0,0.0,70469.22
0214,4300,62260,CC Zabalgana,0.0,346752.89,0.0
152005,5111,64304,"Honorarios, estudios y proyectos",0.0,96.93,0.0
152005,4300,60114,Obras en la ciudad,0.0,2174.47,0.0
0410,1240,41922,Convenio UPV-gestión de residuos,0.0,6000.0,0.0
081801,3224,22775,Servicios a micropymes,0.0,5985.0,0.0
152008,5111,64305,Maqueta ciudad,0.0,12000.0,12000.0
0171,1242,22780,Plan de euskera,0.0,17574.0,17093.5
0214,4444,62265,Rehabilitación y ampliación palacio Europa,0.0,2500000.0,1048897.19
0211,4321,64206,Revisión PGOU,0.0,375252.93,90801.04
0214,4300,62223,Reconstrucción plaza abastos,0.0,224795.06,103765.15
0214,4300,62221,Obras descontaminación gasolinera avenida,0.0,6220.01,4813.38
0340,2231,22105,Vestuario y uniformes,0.0,61177.6,61177.6
0350,2221,62400,Vehículos,0.0,47585.0,47585.0
0320,5113,21050,Conservación de señalización,0.0,10210.52,10121.11
0320,2232,62901,adquisición equipos,0.0,51425.0,51425.0
0340,2231,21900,Renovación y reposición de equipos,0.0,11499.84,11499.84
0410,1203,22732,Contratos de prestación de servicios,0.0,9817.6,0.0
0410,1900,78001,Aportaciones a casas regionales,0.0,11050.0,11050.0
0410,1900,48024,Convenio con casas regionales,0.0,8500.0,8500.0
081802,3225,22798,Dinamización comercial,0.0,19130.1,19130.1
0817,7211,22799,Gestión hermanamientos de ciudad y otras acciones exteriores,0.0,3450.0,3450.0
081801,5142,62284,Inversiones plan + Euskadi 2011,0.0,1500000.0,921755.07
081801,3224,60901,Apertura de nuevas pistas y cortafuegos,0.0,4660.59,4660.59
081801,5142,22798,Gastos gestión sociocultural y dinamización económica casco histórico,0.0,41844.22,25250.65
1011,1250,22720,Soporte a mantenimiento de aplicativos,0.0,97233.34,87854.73
1012,1250,22728,Soporte ordenadores centrales,0.0,27660.38,27660.38
1010,1250,22730,Definición procesos y supervisión LOPD,0.0,4461.0,0.0
1012,1250,22729,Soporte mant. equipos usuarios,0.0,5359.43,5359.43
1011,1270,62623,Plan director e-administración,0.0,672363.77,475148.3
1011,1270,62621,Acciones e-administración y e-gestión,0.0,6357.48,6357.48
1011,1250,62624,Plan contra el fraude fiscal,0.0,58100.0,58100.0
1011,1250,62625,Gestión centralizada de subvenciones,0.0,47200.0,47200.0
1012,1250,62604,adquisición software base,0.0,24000.0,22819.64
1111,3100,62204,Inversiones en centros y locales,0.0,38268.35,16103.89
1165,3220,22795,Formación,0.0,41411.29,41411.28
152005,4300,60316,Anillo verde interior,0.0,1127988.64,1122570.43
152005,4300,60172,Plan director inversiones en espacio publico,0.0,1858385.97,1687382.86
152005,4350,64315,Estudios y trabajos técnicos anillo verde y biodiversidad,0.0,97543.8,59856.44
1513,4443,22715,Recogidas selectivas de residuos,0.0,25000.0,0.0
152005,5111,60169,Infraestructuras de movilidad,0.0,985300.83,778846.23
152008,5331,21902,"Mantenimiento vías forestales, plantaciones y espacios naturales",0.0,17224.41,17152.14
152008,4300,60158,Obras a determinar concejos,0.0,118938.54,114690.02
152008,5331,60700,Mejora paisajística zona rural,0.0,21015.34,21011.39
152002,4431,22140,Gastos específicos cementerios,0.0,42684.86,42684.86
152007,4350,21074,Trabajos de conservación anillo verde exterior,0.0,27000.0,0.0
152005,4300,60103,Construcción carriles bicis,0.0,170274.28,169977.6
152005,4444,60169,Infraestructuras de movilidad,0.0,102356.59,101858.72
152005,5111,60171,Aparca bicicletas,0.0,99919.6,99919.48
152008,5331,72000,A la DFA para la ejecución de caminos parcelarios,0.0,150000.0,0.0
152002,5111,21059,Conservación red saneamiento de la ciudad,0.0,39693.61,38966.38
152005,4324,60173,Plan de mejora hidrológica,0.0,1093372.89,612470.14
152005,4324,64304,"Honorarios, estudios y proyectos",0.0,131362.22,14000.0
152005,4300,60133,Inversiones a determinar por los vecinos,0.0,734344.2,78248.43
1511,4445,64406,Plan de movilidad sostenible,0.0,52209.76,51940.32
152005,5110,60102,Barreras arquitectónicas,0.0,159903.56,106879.13
152002,5111,21008,BAI juegos infantiles,0.0,38772.26,38722.26
152002,5111,21060,Conservación de vías publicas y firmes,0.0,22601.59,0.0
1610,1200,21100,Conservación edificios municipales,0.0,36289.65,35581.72
1610,1200,62204,Inversiones en centros y locales,0.0,150986.21,129244.62
1610,1200,62299,Plan director mantenimiento EEII,0.0,91731.48,70730.28
181703,3213,48007,Subvención federaciones AMPAS,0.0,3000.0,3000.0
181702,3213,48136,"Convenio Jazzargia  ""ondas de jazz""",0.0,4500.0,4107.86
182603,4521,48935,Convocatoria general de subvenciones,0.0,737.02,737.02
182604,4524,62300,Material inventariable,0.0,5817.68,5696.68
152005,4350,60174,Infraestructuras verdes,0.0,0.0,0.0
0211,4321,64206,Revisión PGOU,300000.0,300000.0,0.0
081802,3225,48974,Conv. Asoc. p. abastos-ardozuriak,0.0,0.0,0.0
152005,4324,60173,Plan de mejora hidrológica,0.0,788298.56,43333.55
152005,4324,64304,"Honorarios, estudios y proyectos",0.0,60000.0,5601.0
152005,4350,60174,Infraestructuras verdes,0.0,175000.0,0.0
0410,6113,41800,A EUDEL,0.0,34602.73,33968.61
0410,9210,43300,Aportación a Tuvisa,0.0,500000.0,500000.0
0410,1900,22695,Licencias de cedro,0.0,5041.1,0.0
0410,9210,73303,Aportación ARICH Vitoria-Gasteiz,0.0,0.03,0.0
152008,4300,60150,Obras en pueblos,0.0,467746.66,131000.43
081802,3225,48974,Conv. asoc. p. abastos-ardozuriak,0.0,22000.0,0.0
0214,4300,62258,Inversiones nuevo Ayuntamiento,4669113.78,4669113.78,4669113.78
0126,1211,14100,Otro personal,3854.0,3854.0,0.0
