#Orgánico,Funcional,Económico,Denominación aplicación,Crédito Inicial,Crédito Definitivo,Obligado
152002,4431,22111,Menaje,9360.0,13120.0,2160.42
152002,4431,22140,Gastos especificos cementerios,260000.0,115000.0,63854.96
152002,5111,20200,Arrendamiento de maquinaria e instalaciones,52000.0,53560.0,44972.05
152002,5111,21005,Brigadas de accion inmediata,2797999.08,1654890.67,1441356.45
152002,5111,21006,Brigadas acción inmediata para alumbrado,417000.0,416000.0,405990.53
152002,5111,21008,B.a.i juegos infantiles,325520.0,232509.33,228401.83
152002,5111,21059,Conservación red saneamiento de la ciudad,78000.0,15000.0,16286.14
152002,5111,21060,Conservación de vias publicas,1560000.0,632672.0,603394.94
152002,5111,21701,Conservación mobiliario urbano,187200.0,200000.0,177612.65
152002,5111,22111,Menaje,19760.0,20350.0,43079.25
152002,5111,22722,Contratos mantenimiento w.c.publicos,20800.0,21000.0,20991.11
152005,5111,12000,Retribuciones básicas de personal funcionario,811348.0,811348.0,34422.76
152005,5111,12100,Retribuciones complementarias de personal funcionario,744192.0,744192.0,49844.38
152005,5111,14100,Otro personal,208644.0,208644.0,0.0
152005,5111,16000,Seguridad social a cargo del Ayuntamiento,668144.0,668144.0,22500.62
152005,5111,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,47682.0,47682.0,67.45
152007,1900,21040,Mantenimiento de transmisores,1560.0,0.0,0.0
152007,4350,12000,Retribuciones básicas de personal funcionario,891559.0,891559.0,740555.1
152007,4350,12100,Retribuciones complementarias de personal funcionario,995484.0,995484.0,1157947.43
152007,4350,14100,Otro personal,355370.0,355370.0,341221.93
152007,4350,16000,Seguridad social a cargo del Ayuntamiento,763510.0,763510.0,733627.73
152007,4350,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,44225.0,44225.0,2858.69
152007,4350,20200,Arrendamiento de maquinaria e instalaciones,93600.0,93000.0,84587.44
152007,4350,21071,Conservación municipal de zonas verdes publicas,780000.0,234392.06,282541.76
152007,4350,21072,Conservación de jardineras,41600.0,60000.0,57003.13
152007,4350,21200,Mantenimiento maquinaria e instalaciones,37440.0,40000.0,31462.84
152007,4350,22111,Menaje,46800.0,50000.0,54209.83
152007,4350,22112,Instalaciones riego automático,280800.0,20000.0,25746.41
152007,4350,22711,Conservación zonas verdes,3622311.0,2760000.0,2621127.9
152008,5330,21000,Infraestructura y bienes naturales,62400.0,60000.0,71659.99
152008,5331,12000,Retribuciones básicas de personal funcionario,132297.0,132297.0,103685.58
152008,5331,12100,Retribuciones complementarias de personal funcionario,171278.0,171278.0,176391.65
152008,5331,14100,Otro personal,25314.0,25314.0,65203.23
152008,5331,16000,Seguridad social a cargo del Ayuntamiento,103760.0,103760.0,113628.61
152008,5331,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,7858.0,7858.0,476.51
152008,5331,21902,"Mantenimiento vias forestales,plantaciones y espacios naturales",327600.0,150000.0,101102.09
152008,5331,22111,Menaje,2080.0,50000.0,7575.07
152008,5331,22145,Recuperacion espacios verdes,56160.0,50000.0,34407.99
152008,5331,22700,Recogida de residuos y mantenimiento de saneamientos,1494770.0,1537000.0,1344606.59
152008,5331,22732,Coto caza montes altos,28080.0,25000.0,25673.53
1610,1200,21100,Conservación edificios municipales,3075000.0,2500000.0,2088182.92
1610,1200,21207,Mantenimiento y Reparación de equipos,110000.0,80000.0,61888.03
1610,1200,22109,Productos de limpieza y aseo,397164.0,320000.0,334580.24
1610,1200,22111,Menaje,24332.0,20000.0,13408.2
1610,1200,22115,Material tecnico especifico,5050.0,0.0,0.0
1610,1200,22146,Contrato contenedores higienicos,30300.0,30500.0,18430.04
1610,1200,22147,Contratos de baja tension,25000.0,10000.0,4016.34
1610,1200,22722,Contratos mantenimiento w.c.publicos,35693.0,30000.0,26976.72
1610,1200,22783,Contratos unidad de limpieza,2097648.0,1888701.55,1964231.59
1610,1201,21300,Reparación vehiculos,40000.0,0.0,0.0
1610,1201,22104,Combustibles y carburantes,50000.0,0.0,0.0
1610,1901,21200,Mantenimiento maquinaria e instalaciones,1333701.35,1685676.53,1395655.49
1610,1901,22103,Contrato para la eficiencia energetica,2943431.41,3585407.21,3838447.8
1610,1902,22148,Contrato mantenimiento piscinas,1243966.79,1429422.14,1421922.71
1610,4329,12000,Retribuciones básicas de personal funcionario,27017.0,27017.0,18087.53
1610,4329,12100,Retribuciones complementarias de personal funcionario,34973.0,34973.0,50014.1
1610,4329,16000,Seguridad social a cargo del Ayuntamiento,12220.0,12220.0,12364.6
1610,4329,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,1143.0,1143.0,0.0
1620,4329,12000,Retribuciones básicas de personal funcionario,84081.0,84081.0,78125.19
1620,4329,12100,Retribuciones complementarias de personal funcionario,68451.0,68451.0,118823.96
1620,4329,14100,Otro personal,84079.0,84079.0,82330.9
1620,4329,16000,Seguridad social a cargo del Ayuntamiento,86965.0,86965.0,83528.99
1620,4329,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,4844.0,4844.0,184.25
1630,4329,12000,Retribuciones básicas de personal funcionario,2116839.0,2116839.0,1464858.87
1630,4329,12100,Retribuciones complementarias de personal funcionario,1971751.0,1971751.0,2259182.04
1630,4329,13000,Retribuciones personal laboral fijo,33189.0,33189.0,24787.21
1630,4329,14100,Otro personal,4224595.0,3998751.9,2931817.01
1630,4329,16000,Seguridad social a cargo del Ayuntamiento,2743207.0,2646417.1,2312857.24
1630,4329,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,142929.0,142929.0,14142.07
1640,4329,12000,Retribuciones básicas de personal funcionario,108890.0,108890.0,77038.02
1640,4329,12100,Retribuciones complementarias de personal funcionario,86477.0,86477.0,114702.83
1640,4329,14100,Otro personal,124758.0,124758.0,137142.81
1640,4329,16000,Seguridad social a cargo del Ayuntamiento,119901.0,119901.0,104023.24
1640,4329,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,2081.0,2081.0,129.73
1640,5111,12000,Retribuciones básicas de personal funcionario,853706.0,853706.0,689710.96
1640,5111,12100,Retribuciones complementarias de personal funcionario,886874.0,886874.0,1150978.01
1640,5111,13000,Retribuciones personal laboral fijo,186855.0,186855.0,107071.29
1640,5111,14100,Otro personal,125788.0,125788.0,58398.0
1640,5111,16000,Seguridad social a cargo del Ayuntamiento,831713.0,831713.0,727236.22
1640,5111,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,58218.0,58218.0,5726.15
1810,1900,12000,Retribuciones básicas de personal funcionario,25103.0,25103.0,20393.44
1810,1900,12100,Retribuciones complementarias de personal funcionario,29481.0,29481.0,50440.2
1810,1900,16000,Seguridad social a cargo del Ayuntamiento,9671.0,9671.0,9865.91
1810,1900,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,1143.0,1143.0,67.45
1815,1900,12000,Retribuciones básicas de personal funcionario,299534.0,299534.0,153259.68
1815,1900,12100,Retribuciones complementarias de personal funcionario,245496.0,245496.0,213292.04
1815,1900,13000,Retribuciones personal laboral fijo,92463.0,92463.0,126075.85
1815,1900,14100,Otro personal,249396.0,249396.0,262978.04
1815,1900,16000,Seguridad social a cargo del Ayuntamiento,307515.0,307515.0,234965.38
1815,1900,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,13331.0,13331.0,772.69
1816,1261,12000,Retribuciones básicas de personal funcionario,456189.0,456189.0,356112.87
1816,1261,12100,Retribuciones complementarias de personal funcionario,459406.0,459406.0,538936.63
1816,1261,13000,Retribuciones personal laboral fijo,30674.0,30674.0,26292.06
1816,1261,14100,Otro personal,465232.0,465232.0,167495.12
1816,1261,16000,Seguridad social a cargo del Ayuntamiento,447274.0,447274.0,367094.21
1816,1261,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,25256.0,25256.0,4041.29
181701,3211,12000,Retribuciones básicas de personal funcionario,1737710.0,1737710.0,1154252.95
181701,3211,12100,Retribuciones complementarias de personal funcionario,1614114.0,1614114.0,1495081.32
181701,3211,14100,Otro personal,1960040.0,1508353.8,721543.27
181701,3211,16000,Seguridad social a cargo del Ayuntamiento,1520523.0,1326943.91,961840.25
181701,3211,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,72410.0,72410.0,3411.52
181701,3211,22106,Productos alimenticios,140000.0,124009.62,78366.79
181701,3211,22111,"Menaje,utiles y herramientas",6000.0,0.0,864.91
181701,3211,22115,Material fungible didactico,45000.0,25000.0,28859.18
181701,3211,22199,Otros suministros,25633.0,15000.0,14159.46
181701,3211,22677,Obras de teatro,31200.0,0.0,6000.0
181701,3211,22699,Otros gastos diversos,15000.0,0.0,738.22
181701,3211,22786,Servicio de comidas,50000.0,50000.0,42130.92
181701,3212,22300,Transporte,8544.0,1500.0,1044.94
181701,3212,22659,Magalean,20000.0,250000.0,213313.61
181702,3211,12000,Retribuciones básicas de personal funcionario,162996.0,162996.0,128103.01
181702,3211,12100,Retribuciones complementarias de personal funcionario,117831.0,117831.0,169500.49
181702,3211,14100,Otro personal,58161.0,58161.0,35630.69
181702,3211,16000,Seguridad social a cargo del Ayuntamiento,98148.0,98148.0,80943.36
181702,3211,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,7892.0,7892.0,502.53
181702,3212,22732,Contratos de prestacion de servicios,41600.0,0.0,0.0
181702,3212,22776,Expresion musical,145618.0,0.0,0.0
181702,3212,22777,Gasteiztxo,139200.0,0.0,0.0
181702,3212,22778,Itinerarios urbanos,56218.0,0.0,0.0
181702,3212,22779,Programas de conferencias de padres y madres,97106.0,0.0,0.0
181702,3212,22780,Programa vacacional,287225.0,192001.0,216955.68
181702,3214,20200,Arrendamiento de maquinaria e instalaciones,1250.0,250.0,0.0
181702,3214,22115,Material tecnico especifico,11856.0,6000.0,27604.6
181702,3214,22603,Difusión campaña eeii y programa vacacional,8320.0,1.0,0.0
181703,3212,22665,Produccion artistica comunitaria en centros escolares,40000.0,0.0,0.0
181703,3212,22774,Programa auzoarentzat zabalik,36400.0,0.0,0.0
181703,3212,22775,Programa conciliación y uso del tiempo libre,36400.0,0.0,0.0
181703,3213,22651,Programa formación comunidad educativa,15000.0,0.0,0.0
181703,3213,22654,Consejo escolar municipal,5000.0,3000.0,0.0
181703,3213,22668,Prog.interv.absentismo laboral,15000.0,0.0,0.0
181703,3214,22604,Publicacion coleccion educacion,10000.0,0.0,0.0
182001,4515,12000,Retribuciones básicas de personal funcionario,951285.0,951285.0,764370.22
182001,4515,12100,Retribuciones complementarias de personal funcionario,978720.0,978720.0,1302062.9
182001,4515,14100,Otro personal,1650402.0,1650402.0,771615.19
182001,4515,16000,Seguridad social a cargo del Ayuntamiento,966409.0,966409.0,825173.26
182001,4515,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,39754.0,39754.0,2032.18
182001,4515,21400,Reparación mobiliario centros civicos,1000.0,0.0,0.0
182001,4515,22115,Material tecnico especifico centros civicos,30000.0,10000.0,13503.32
182001,4515,22603,Paneles informativos c.civicos,3000.0,1.0,6865.73
182001,4515,22618,Otros gastos funcionamiento centros civicos,32000.0,25000.0,19071.58
182001,4515,22732,Contratos salas de encuentros,812340.0,0.0,0.0
182001,4515,22767,Programas equipos de zonas,150000.0,90000.0,55778.63
182001,4532,22115,Material tecnico especifico juventud,1250.0,0.0,181.16
182001,4532,22732,Contratos servicios ocio y tiempo libre,624661.54,1698846.0,1709874.64
182002,4510,12000,Retribuciones básicas de personal funcionario,11978.0,11978.0,98392.35
182002,4510,12100,Retribuciones complementarias de personal funcionario,12234.0,12234.0,130848.2
182002,4510,14100,Otro personal,1209.0,1209.0,120562.32
182002,4510,16000,Seguridad social a cargo del Ayuntamiento,7991.0,7991.0,105942.06
182002,4511,22636,Cursos culturales en centros civicos,477000.0,380000.0,393180.3
182002,4511,22647,Campañas en centros civicos,42000.0,35000.0,16645.02
182002,4511,22649,Programa red munpal bibliotecas,126000.0,50000.0,48857.53
182002,4511,22650,Matriales fungibles bibliotecas,18000.0,0.0,0.0
182002,4511,22653,Difusion cultural,20000.0,0.0,0.0
182002,4511,22749,Contrato red bibliotecas,1054000.0,1110000.0,1119187.64
182002,4519,22663,Parque infantil de navidad,190000.0,130000.0,104285.83
1822,4531,22699,Otros gastos diversos en participacion ciudadana,3500.0,2500.0,18783.62
1822,4531,22732,Contratos de prestacion de servicios,335452.0,45000.0,44727.52
1822,4531,22799,Otros trabajos exteriores en participacion ciudadana,45000.0,70000.0,19142.86
1822,4630,12000,Retribuciones básicas de personal funcionario,18403.0,18403.0,85345.35
1822,4630,12100,Retribuciones complementarias de personal funcionario,13744.0,13744.0,114809.04
1822,4630,14100,Otro personal,35917.0,35917.0,33412.11
1822,4630,16000,Seguridad social a cargo del Ayuntamiento,21403.0,21403.0,61178.11
182601,4521,12000,Retribuciones básicas de personal funcionario,274204.0,274204.0,238845.31
182601,4521,12100,Retribuciones complementarias de personal funcionario,325205.0,325205.0,419424.15
182601,4521,14100,Otro personal,469348.0,469348.0,332949.88
182601,4521,16000,Seguridad social a cargo del Ayuntamiento,264968.0,264968.0,290604.88
182601,4521,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,12274.0,12274.0,767.63
182601,4521,22737,Actividades navideñas,75000.0,50000.0,50000.0
182601,4522,22767,Contratos de atención a instalaciones,10348.35,533636.37,438653.31
182602,4521,12000,Retribuciones básicas de personal funcionario,92461.0,92461.0,76290.36
182602,4521,12100,Retribuciones complementarias de personal funcionario,84294.0,84294.0,108964.93
182602,4521,14100,Otro personal,100033.0,100033.0,50482.02
182602,4521,16000,Seguridad social a cargo del Ayuntamiento,58009.0,58009.0,60308.17
182602,4521,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,4830.0,4830.0,284.99
182602,4521,22738,Atención médica,74000.0,20190.0,53818.16
182602,4523,22108,Productos farmaceuticos y hemoderivados,12812.5,6000.0,5712.32
182603,4521,12000,Retribuciones básicas de personal funcionario,179410.0,179410.0,99533.41
182603,4521,12100,Retribuciones complementarias de personal funcionario,172215.0,172215.0,176787.86
182603,4521,13000,Retribuciones personal laboral fijo,31419.0,31419.0,0.0
182603,4521,14100,Otro personal,189348.0,189348.0,72420.05
182603,4521,16000,Seguridad social a cargo del Ayuntamiento,180779.0,180779.0,90262.63
182603,4521,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,7151.0,7151.0,329.26
182603,4521,22300,Transporte,77836.2,38161.0,22737.78
182603,4521,22602,Trofeos y distinciones,28000.0,10000.0,8686.76
182603,4521,22699,Otros gastos diversos,24000.0,45900.0,29920.74
182603,4521,22706,Programa actividades físicas,3093416.27,2981362.84,2948669.26
182603,4521,22724,Programa de dinamizacion deportiva,141793.4,59483.89,146411.05
182603,4521,22725,Programa de promocion de la salud,70560.0,73483.2,69646.64
182603,4521,22730,Campaña educar con el deporte,60787.79,34757.6,28303.66
182603,4521,22734,Campaña nieve escolar,90859.6,91472.4,77386.46
182603,4521,22735,Programas para jovenes,90250.0,94756.0,48840.55
182603,4521,22736,Programa anual de eventos deportivos,1.0,1.0,0.0
182603,4521,22762,Vuelta ciclista a españa,109000.0,0.0,0.0
182603,4522,22768,Servicio de montajes especiales,60000.0,30000.0,17941.57
182604,4521,22115,Material tecnico especifico,45000.0,20000.0,21082.0
182604,4522,21200,Mantenimiento maquinaria e instalaciones,18600.0,10000.0,9881.43
182604,4522,21400,Reparación mobiliario,1100.0,0.0,0.0
9005,1110,10000,Retribuciones básicas corporativos,1773692.0,1773692.0,1449721.93
9005,1110,16000,Seguridad social a cargo del Ayuntamiento,325118.0,325118.0,336480.78
9005,1110,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,1400.0,1400.0,123.99
9005,1110,22633,Asignaciones reglamento orgánico,631800.0,656316.0,637200.0
9015,3140,16103,Pensiones a cargo del Ayuntamiento,437528.0,437528.0,255051.61
9015,3140,16109,Complemento pensiones mutua foral de alava,18350.0,18350.0,5405.84
015501,4541,62800,Adquisición  publicaciones y libros,6000.0,30000.0,29948.33
015501,4541,62801,Adquisición  fondos archivo mpal.,1000.0,3000.0,2990.23
015508,4511,48975,Museo artium,130000.0,200000.0,200000.0
015508,9211,43101,A la escuela de musica luis aramburu,542573.38,597852.38,478281.92
015508,9211,43103,A la escuela de la danza jose uruñuela,456988.13,464565.13,371652.12
0171,1242,48995,Impulso música en euskera,20000.0,1325.0,0.0
0211,4321,64203,Honorarios,30000.0,80000.0,10379.28
0211,4321,64206,Revision pgou fase avance,750000.0,417211.2,25825.0
0214,4300,60156,Soterramiento trazado ferroviario,3000000.0,1152841.2,0.0
0214,4300,62259,Cc salburua,5000000.0,3909400.0,58796.56
0214,4300,62260,Cc zabalgana,8000000.0,4323120.0,16275.74
0214,4300,62271,Adecuacion campos deport.exteriores,600000.0,226080.0,0.0
0214,4300,62275,Edificio academia folklore lakua,2000000.0,753600.0,0.0
0214,4330,62244,Estacion intermodal,7300000.0,1.0,0.0
0214,4330,62273,Infraestructuras de futbol,510000.0,135574.87,0.0
0214,4330,62277,Edificio gasteiz antzokia,750000.0,750000.0,0.0
0214,4330,62950,Semillero empresas c/fray zacarias,1200000.0,1256593.13,1256593.13
0340,2231,69903,Inversiones plan de nevadas,50000.0,50000.0,33701.61
0410,1203,62501,Mobiliario,20000.0,125000.0,16911.82
0410,1203,62505,Adquisición es varias dptos. Mples.,10000.0,40000.0,9111.08
0410,9210,43300,Aportacion a tuvisa,16728347.76,13767950.55,12921760.83
0410,9210,43303,Aportacion a la agencia de renovacion urbana y vivienda,4049168.0,808000.0,808000.0
0410,9210,73304,Casco medieval a la arichvg,499999.0,0.0,0.0
0410,9210,73305,Proyecto zain a la arichvg,400000.0,0.0,0.0
0410,9211,43102,Al centro de estudios ambientales,3491446.43,3375000.0,3037500.0
1011,1270,62623,Plan director de e-administracion,1000000.0,1000000.0,327636.23
1012,1250,62600,Adquisición  equipos informaticos,40000.0,298000.0,103801.02
1012,1250,62604,Adquisición  software base,40000.0,220000.0,300973.52
1511,4445,64406,Plan de movilidad sostenible,2000000.0,1675240.9,120000.0
152005,4444,60115,Otras inversiones estrategicas,999999.0,4409463.0,0.0
152008,4300,60150,Obras en pueblos,500000.0,700000.0,45167.77
1610,1200,62204,Inversiones en centros y locales,100000.0,158807.9,263372.9
1610,1200,62299,Plan director mantenimiento eeii,300000.0,300000.0,208268.52
1610,1901,62303,Renovación equipos,20000.0,80270.31,62686.26
1610,1902,62926,Inversiones en contratos piscinas,200000.0,804049.95,683333.6
181701,3211,62242,Inversiones ee.ii.,80000.0,80000.0,0.0
181701,3211,62501,Mobiliario,10000.0,26000.0,27587.55
182604,4524,62201,Actuaciones y reforma campos  de futbol,100000.0,100000.0,100000.0
0910,1240,23001,Gastos de locomocion,0.0,105497.0,39674.18
0171,1242,14100,Otro personal,167814.0,167814.0,178504.85
015503,4512,12000,Retribuciones básicas de personal funcionario,0.0,0.0,93942.03
015503,4512,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,142307.04
015503,4512,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,84585.06
0126,1211,14100,Otro personal,0.0,0.0,3732.04
0201,1900,12000,Retribuciones básicas de personal funcionario,0.0,0.0,20540.87
0201,1900,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,52742.52
0201,1900,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,12352.04
1501,1900,12000,Retribuciones básicas de personal funcionario,0.0,0.0,22185.56
1501,1900,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,53106.84
1501,1900,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,12352.04
081801,7211,12000,Retribuciones básicas de personal funcionario,0.0,0.0,58602.13
081801,7211,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,77007.24
081801,7211,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,165.28
081802,3225,12000,Retribuciones básicas de personal funcionario,0.0,0.0,19646.75
081802,3225,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,29098.44
081802,3225,14100,Otro personal,0.0,0.0,0.0
081802,3225,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,9865.91
081802,3225,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,82.64
1513,4442,12000,Retribuciones básicas de personal funcionario,0.0,0.0,87232.53
1513,4442,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,142279.85
1513,4442,14100,Otro personal,0.0,0.0,31342.25
1513,4442,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,78678.75
1513,4442,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,1992.99
181703,3211,12000,Retribuciones básicas de personal funcionario,0.0,0.0,52957.67
181703,3211,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,65885.94
181703,3211,14100,Otro personal,0.0,0.0,0.0
181703,3211,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,34612.02
181703,3211,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,67.45
182604,4521,12000,Retribuciones básicas de personal funcionario,0.0,0.0,78027.15
182604,4521,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,127165.41
182604,4521,14100,Otro personal,0.0,0.0,71248.96
182604,4521,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,89116.78
182604,4521,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,243.87
1511,4447,14100,Otro personal,0.0,0.0,49967.56
182002,4510,13000,Retribuciones personal laboral fijo,0.0,0.0,8205.16
182002,4510,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,421.57
1822,4630,16500,Cuotas Elkarkidetza a cargo Ayuntamiento,0.0,0.0,134.9
182604,4521,13000,Retribuciones personal laboral fijo,0.0,0.0,39567.08
0171,1242,48002,Becas y bolsas de estudio al personal,0.0,43675.0,31930.01
0214,4300,62221,Obras descontaminacion gasolinera avenida,0.0,215000.0,95298.39
181702,3213,48004,Compensacion educativa,0.0,120000.0,118924.0
1145,3135,48103,Bono-taxi personas con movilidad reducida,0.0,250000.0,224360.0
1115,3150,48003,Atenciones sociales (ampliable),0.0,48000.0,25051.96
1115,3151,48003,Atenciones sociales,0.0,31200.0,26331.76
1115,3152,48003,Atenciones sociales,0.0,30546.0,23782.39
1120,3110,48003,Atenciones sociales,0.0,80000.0,77588.32
1145,3134,48003,Atenciones sociales,0.0,1500000.0,1031401.0
1115,3152,48148,Convenio afroamericana-pisos tutelados,0.0,342919.0,342919.0
1115,3152,48121,Conv. C. Antisida - casa abierta,0.0,248850.0,248850.0
1115,3152,48137,Conv.comision antisida-pisos tutelados,0.0,214666.99,214666.99
1115,3152,48140,Conv.comision antisida-centro estrada,0.0,395000.0,395000.0
1115,3153,48147,Pr.caminante-asentamiento rodado compartir,0.0,102585.0,76938.75
1145,3135,48157,Federacion Asociación.vicente abreu,0.0,20681.93,20682.6
1115,3152,48184,Convenio Asociación clara campoamor- pisos acogida mujeres victima violencia,0.0,193797.0,195586.79
1115,3152,48901,Conv.c.antisida aterpe,0.0,382328.0,382328.0
1115,3152,48940,Casa iniciativas abetxuko,0.0,90574.0,90574.0
1115,3152,48190,Piso semitutelado de apoyo a jovenes,0.0,53587.3,53587.3
015503,4511,48922,Convocatoria comparas carnavales,0.0,71706.0,71257.0
015507,4532,22709,Festival de juegos,0.0,80000.0,80000.0
0811,4444,22732,Contratos de prestacion de servicios green capital,0.0,77000.0,78328.09
0811,3221,22796,Promocion empleo estacional municipal,0.0,955000.0,768717.04
152007,4350,69900,Adquisición  de plantas,0.0,65000.0,64274.5
152005,5111,64304,"Honorarios,estudios y proyectos",0.0,50000.0,5860.72
1510,4444,64203,"Honorarios, estudios y proyectos",0.0,0.0,0.0
0214,4444,62265,Rehabilitacion y ampliacion palacio europa,0.0,3000000.0,228887.37
1512,4447,60920,Proyectos europeos,0.0,310000.0,19948.54
0187,4621,11000,Retribuciones personal eventual gabinete,0.0,0.0,118252.99
0187,4621,12000,Retribuciones básicas de personal funcionario,0.0,0.0,34953.0
0187,4621,12100,Retribuciones complementarias de personal funcionario,0.0,0.0,41904.11
0187,4621,16000,Seguridad social a cargo del Ayuntamiento,0.0,0.0,53100.47
0160,3101,48125,Convenio Asociación madres de alava,0.0,9900.0,9900.0
0160,3101,48127,Convenio asamblea mujeres de alava,0.0,7302.0,7302.0
0160,3101,48139,Convocatoria de subvenciones a Asociación. Mujeres,0.0,20000.0,19985.0
015503,4511,41921,Convenio UPV- festival cortada,0.0,6000.0,0.0
015503,4511,48917,Convenio magialdia,0.0,110000.0,110000.0
015503,4511,48929,Convenio festival de jazz,0.0,94000.0,94000.0
015503,4511,48933,Convocatoria subv.proyectos culturales,0.0,6000.0,5939.45
015503,4511,48961,Convenio periscopio,0.0,26000.0,26000.0
015503,4511,48964,Convenio Asociación afroamericana,0.0,1000.0,1000.0
015503,4511,48966,Convenio Asociación belenista,0.0,3000.0,3000.0
015503,4511,48969,Convenio Asociación celedones de oro,0.0,7500.0,7500.0
015503,4511,48987,Convenio cofradías penitenciales de Vitoria-Gasteiz,0.0,7500.0,7500.0
015503,4511,48991,Convenio Asociación San Pablo,0.0,2100.0,2100.0
015503,4511,48992, festival internacional de cine montaña y aventura,0.0,10000.0,0.0
015503,4519,48910,Convenio cuadrilla de blusas,0.0,69294.0,69294.0
015503,4519,48912,Subvención fiesta de las comunidades,0.0,12000.0,12000.0
015507,4533,48953,Programa Gauekoak,0.0,150000.0,150000.0
015508,9211,73101,Transferencia a Escuela de Música Luis Aramburu,0.0,13000.0,0.0
015508,9211,73103,Aportación a la Conservatorio de Danza José Uruñuela,0.0,5931.46,0.0
0171,1242,42302,Convenio a la Cámara de comercio,0.0,14000.0,10000.0
0171,1242,48001,Subvenciones a particulares para estudios de euskera,0.0,84234.86,74068.65
0171,1242,48003,Subvenciones cursos euskera a euskaltegi,0.0,85583.0,77024.7
0171,1242,48005,Subvención plan general uso del euskera,0.0,57000.0,49199.84
0171,1242,48044,Convenio GEU,0.0,53384.0,40000.0
0171,1242,48048,Convenio Asociación tinko,0.0,9745.0,9000.0
0171,1242,48049,Convenio Asociación Euskharan,0.0,9053.14,12000.0
0171,1242,48052,Convenio Federación de Comercio,0.0,6000.0,3000.0
0171,1242,48100,Convenio Euskaltzaindia,0.0,31000.0,31000.0
0320,5112,60107,Sistema de control de circulacion,0.0,163000.0,116946.06
0340,2232,48900,Programa promoción voluntaria,0.0,12200.0,11722.7
0410,1240,41923,Convenio UPV-cursos verano fiscalidad verde,0.0,15000.0,15000.0
0410,1900,48024,Convenio con casas regionales,0.0,42500.0,34000.0
0410,1900,48025,Convenio Asociación Gao Lacho Drom,0.0,23410.28,23410.28
0410,1900,78001,Aportaciones a casas regionales,0.0,55250.0,44200.0
0410,6111,42002,"Transferencias a la DFA, Cámara Comercio y otras entidades",0.0,0.0,0.0
0410,6113,41800,A EUDEL,0.0,202997.0,150000.0
0811,3220,22795,Formación,0.0,766754.63,887664.44
0410,9210,73300,A Tuvisa,0.0,1268951.49,1268951.49
0811,3220,22780,Orientación laboral,0.0,80000.0,45217.27
0811,3221,48966,Convenio Apoyo al proy.saregune,0.0,64800.0,64800.0
0811,3223,42101,Consorcio Pedro Anitua,0.0,335169.85,335169.85
0811,3224,48171,Convenio fundación secretariado gitano,0.0,48450.0,48450.0
0811,3226,47113,Convenio colegio agentes comerciales,0.0,12000.0,0.0
0817,7213,48180,Transferencias a VIA,0.0,250000.0,40000.0
0817,7110,22601,Patrocinio publicitario Alavés S.A.D.,0.0,123900.0,123900.0
0817,7110,22602,Patrocinio publicitario Saski Baskonia,0.0,236000.0,236000.0
081801,3221,47117,Convenio Asociación Festival TV Radio,0.0,180000.0,180000.0
081801,3221,48002,Ayuda a la innovación,0.0,90000.0,89738.05
081801,3221,48162,Convenio Álava emprende,0.0,25000.0,25000.0
