#Orgánico,Funcional,Económico,R,Denominacion Aplicacion,Tot Credito inicial,Tot Credito Definitivo,Tot Obligado
1115,2325,48940,,Casa iniciativas Abetxuko,77000.0,77000.0,57750.0
1115,2325,48957,,Convenio Loremaitea-AGLE,40000.0,60000.0,45000.0
1115,2326,41906,,Convenio Prestaturik,60000.0,36553.0,7157.34
1115,2327,12000,,Retribuciones básicas de funcionarios,316975.0,316975.0,316538.69
1115,2327,12100,,Retribuciones complementarias funcionarios,433989.0,433989.0,448362.23
1115,2327,14100,,Otro personal,674872.0,674872.0,838130.95
1115,2327,16000,,Seguridad social a cargo del ayuntamiento,485667.0,485667.0,508367.66
1115,2327,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,14299.0,14299.0,12634.56
1120,2311,12000,,Retribuciones básicas de funcionarios,240510.0,240510.0,297993.91
1120,2311,12100,,Retribuciones complementarias funcionarios,280824.0,280824.0,348509.57
1120,2311,14100,,Otro personal,287875.0,287875.0,295017.69
1120,2311,16000,,Seguridad social a cargo del ayuntamiento,240473.0,240473.0,262032.54
1120,2311,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,5100.0,5100.0,6257.78
1120,2311,22111,,Menaje,2000.0,2000.0,664.32
1120,2311,22115,,Material técnico específico,2000.0,2000.0,565.3
1120,2311,22626,,Familias sustitutas,0.0,26294.94,19926.28
1120,2311,22678,,Programacion participación infantil,100000.0,100000.0,84002.71
1120,2311,22679,,Programa prevención prólogo,30000.0,30000.0,12779.14
1120,2311,22680,,Talleres emociones,190000.0,186088.0,157983.42
1120,2311,22726,,Programa parentalidad positiva (senidegune),112000.0,112000.0,44072.84
1120,2311,22745,,Programa ADA,500000.63,498999.0,415832.0
1120,2311,22748,,Terapias,150000.0,150000.0,120047.02
1120,2311,22763,,Prog.interv.precoz violencia filioparental,0.0,75000.0,29528.4
1120,2311,22775,,Programa Gestión BIDATU,196902.83,199045.0,165870.82
1120,2311,22789,,Resilencia,185000.0,252350.0,210290.9
1120,2311,22791,,Plan local de infancia,136724.0,136724.0,120205.83
1120,2311,22792,,Valoracion casos abusos sexuales,39000.0,39000.0,36162.05
1120,2311,22794,,Centros socioeducativos,1119422.68,1271928.43,1048650.81
1120,2311,22796,,Programa VALEO,40000.0,23000.0,1416.0
1120,2311,48003,,Atenciones sociales,73345.46,32242.17,5961.62
1120,2311,48036,,Convenio AVAIM,11780.0,11780.0,8835.0
1120,2311,48120,,Convenio Ausarki-información y asesoramiento juridico a la familia,3000.0,0.0,0.0
1120,2311,48187,,Convenio Garenok,11780.0,11780.0,8835.0
1120,2311,48956,,Convenio contra la intolerancia,11780.0,11780.0,8835.0
1120,2311,48977,,Convenio Save the Children,11724.0,11724.0,9379.2
1120,2311,48991,,Convenio Unicef,11780.0,11780.0,8835.0
1120,2311,48992,,Convenio con Amapase,15000.0,15000.0,11250.0
1133,2312,22002,,"Prensa,revistas y otras publicaciones",10589.27,10589.27,11919.8
1133,2312,22105,,Vestuario y uniformes,5500.0,5500.0,3522.51
1133,2312,22106,,Productos alimenticios,1599985.02,1672840.7,1738686.38
1133,2312,22106,R,Productos alimenticios,0.0,4822.03,3271.03
1133,2312,22111,,Menaje,55908.52,55908.52,51631.35
1133,2312,22115,,Material técnico específico,72014.6,72014.6,53332.41
1133,2312,22606,,Servicios de peluquería,14916.08,15703.0,12765.52
1133,2312,22618,,Otros gastos funcionamiento,10944.52,10944.52,11512.6
1133,2312,22623,,Programa de apoyo a familias cuidadoras,100000.0,100000.0,55420.06
1133,2312,22652,,Animación residencias tercera edad,275181.3,293700.0,243928.47
1133,2312,22666,,Vigilancia nocturna rª San Prudencio,67731.63,72933.0,54644.17
1133,2312,22667,,Servicios religiosos San Prudencio,6961.64,6961.64,6325.0
1133,2312,22702,,Servicio de cafetería,13780.92,13780.92,12422.51
1133,2312,22708,,Traslado de ancianos,167000.0,181275.0,136549.27
1133,2312,22739,,Mantenimiento de plantas,3104.34,0.34,0.0
1133,2312,48018,,Asociación mujeres voluntarias acogida personas 3ªedad,1400.0,1400.0,1050.0
1133,2312,48023,,Convenio AFA-Araba,3959.7,3959.7,2969.78
1133,2312,48150,,Prog voluntariado acompañamiento ancianos,6142.74,6142.74,4607.06
1133,2312,48151,,Campo trabajo personas privadas de libertad,11180.86,11180.86,8385.65
1133,2312,48957,,Convenio AGLE (banco de alimentos),22000.0,0.0,0.0
1133,2312,48959,,Convenio Ascundean-3ªedad,70397.57,70397.57,52798.18
1133,2313,22111,,Menaje,12000.0,12000.0,6981.97
1133,2313,22754,,Gestión centros socioculturales de mayores,2901510.0,2865144.0,2387124.83
1133,2313,22786,,Transporte de comidas,54460.0,37744.5,31453.6
1133,2313,48960,,Convenio parroquia San Mateo,10335.0,10335.0,7751.25
1133,2313,48961,,Convenio parroquia Los Angeles,10335.0,10335.0,7751.25
1133,2313,48962,,Convenio parroquia San Pedro,10335.0,10335.0,7751.25
1133,2313,62271,,Centro sociocultural de mayores San Martin,0.0,900000.0,0.0
1133,2314,22002,,"Prensa,revistas y otras publicaciones",906.22,906.22,1127.78
1133,2314,22111,,Menaje,12363.64,12363.64,2461.39
1133,2314,22115,,Material técnico específico,816.05,816.05,83.5
1133,2314,22609,,Trabajadores familiares apartamentos mayores,361366.32,361366.32,286868.13
1133,2314,22618,,Otros gastos funcionamiento,5444.63,5444.63,4578.59
1133,2314,22628,,Animacion Santa Mª Olarizu,48050.0,63287.0,53017.42
1133,2314,22705,,Gestión serv.atencion diurna Bto.T.Zumarraga,424077.0,540800.0,450666.6
1133,2314,22708,,Traslado de ancianos,308739.84,344429.0,243598.28
1133,2314,22718,,Gestión servicio atención diurna Blas de Otero,702017.0,651300.0,537478.21
1133,2314,22786,,Transporte de comidas,35669.71,28308.3,23590.3
1133,2317,12000,,Retribuciones básicas de funcionarios,2354990.0,2354990.0,2434146.57
1133,2317,12100,,Retribuciones complementarias funcionarios,3198829.0,3198829.0,3251618.97
1133,2317,14100,,Otro personal,3862080.0,5177109.98,4913339.07
1133,2317,16000,,Seguridad social a cargo del ayuntamiento,3063158.0,3505978.39,3248998.57
1133,2317,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,119075.0,119075.0,125377.89
1145,2315,48021,,Asoc.padres niños oncohematologicos,5599.2,0.0,0.0
1145,2315,48138,,Convenio banco de alimentos,12000.0,12000.0,9000.0
1145,2315,48157,,Federacion asoc.vicente abreu,32712.0,32712.0,32712.0
1145,2321,22731,,Comidas desamparadas,370377.0,270377.0,189169.2
1145,2321,22786,,Transporte de comidas,162000.0,162000.0,95145.81
1145,2321,22797,,Servicio de ayuda a domicilio,9271457.0,9752086.12,7889625.84
1145,2321,48000,,Ayudas a emergencia social,4673000.0,4657572.25,4644983.23
1145,2321,48003,,Atenciones sociales,3912599.0,4725051.91,4725534.22
1145,2321,48005,,Plan contra la pobreza energética en Vitoria-Gasteiz,60000.0,60000.0,54100.0
1145,2321,48154,,Cruz Roja-acompañamiento personas mayores,77500.0,77500.0,58125.0
1145,2321,48995,,Subvencion teléfono de la esperanza,24000.0,24000.0,18000.0
1145,2322,22115,,Material técnico específico,44200.0,44200.0,22546.83
1145,2322,22619,,Educacion calle,975918.71,1033097.65,949721.44
1145,2322,22746,,Vigilancia servicios sociales de base,301621.21,357289.77,299351.41
1145,2322,22759,,Monitores talleres,303671.75,303671.75,213847.76
1145,2328,12000,,Retribuciones básicas de funcionarios,859954.0,859954.0,1044973.76
1145,2328,12100,,Retribuciones complementarias funcionarios,1019725.0,1019725.0,1219613.51
1145,2328,14100,,Otro personal,1353182.0,1353182.0,1318732.75
1145,2328,16000,,Seguridad social a cargo del ayuntamiento,957966.0,957966.0,1053593.13
1145,2328,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,25227.0,25227.0,33258.57
1180,2315,48021,,Asoc.padres niños oncohematologicos,0.0,5599.2,4199.4
118001,3111,12000,,Retribuciones básicas de funcionarios,212195.0,212195.0,216564.34
118001,3111,12100,,Retribuciones complementarias funcionarios,284897.0,284897.0,283566.4
118001,3111,14100,,Otro personal,62028.0,62028.0,103555.68
118001,3111,16000,,Seguridad social a cargo del ayuntamiento,153141.0,153141.0,169305.52
118001,3111,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,11595.0,11595.0,11770.48
118001,3112,22107,,Alimentación para animales,15000.0,15000.0,9093.98
118001,3112,22108,,Suministro farmacia animales,15000.0,15000.0,15798.32
118001,3112,22112,,Materiales para sanidad animal,8000.0,8000.0,5134.58
118001,3112,22113,,Materiales de higiene alimentaria,4000.0,4000.0,2287.15
118001,3112,22699,,Otros gastos diversos,5000.0,5000.0,13494.78
118001,3112,22718,,Programas de sanidad animal,12000.0,12000.0,2778.67
118001,3112,22719,,Programa de higiene alimentaria,10000.0,10000.0,3000.0
118001,3112,22720,,Programas parque d.d.d.,125000.0,125000.0,87998.36
118001,3112,22722,,Programa asistencia animal,12000.0,12000.0,10328.93
118001,3112,22766,,Ejecuciones subsidiarias ddd,4000.0,4000.0,6452.23
118001,3112,48194,,Convenio APA SOS Vitoria,15000.0,15000.0,11250.0
118001,3112,48196,,Convenio GADEN colonias de gatos,0.0,23000.0,18400.0
118001,3112,62311,,Material inventariable,160000.0,67226.0,9844.69
118001,3112,62311,R,Material inventariable,0.0,110072.49,110072.49
118002,2315,48025,,Conv asoc ACABE-anorexia y bulimia,16450.0,16450.0,12337.5
118002,2315,48027,,Convenio asoc.ASAJER-videojuegos,29300.0,29300.0,21975.0
118002,2315,48029,,Conv asoc ADELA,5650.0,5650.0,4237.5
118002,2315,48030,,Conv asoc ASAJER-ludopatías prevención 1º 2º y 3º,20200.0,20200.0,15150.0
118002,2315,48031,,Conv Asoc ARENE - neuromusculares,27420.0,27420.0,20565.0
118002,2315,48032,,Convenio Asoc ASAFES,24000.0,24000.0,18000.0
118002,2315,48033,,Convenio AFA-Araba,31990.0,31990.0,23992.5
118002,2315,48040,,Conv Asoc contra el cáncer (formación antitabaco),13890.0,13890.0,10417.5
118002,2315,48041,,"Conv asoc Adelprise(atención,difusión,información)",8220.0,8220.0,6165.0
118002,2315,48059,,Convenio asociación ASAFIMA,23760.0,23760.0,17820.0
118002,2315,48100,,Convenio ONCE,8430.0,8430.0,6322.5
118002,2315,48119,,Convenio ASPACE parálisis cerebral,11230.0,11230.0,8422.5
118002,2315,48120,,Convenio IREFREA prevenir en positivo,5000.0,0.0,0.0
118002,2315,48130,,Convenio Asociacioó Espina Bífida,3750.0,3750.0,2812.5
118002,2315,48131,,Convenio anadhani (hiperactivos),3750.0,3750.0,2812.5
118002,2315,48143,,Convenio Asoc alavesa de epilepsia,4030.0,4030.0,3022.5
118002,2315,48149,,Convenio ADELES LUPUS,3750.0,3750.0,2812.5
118002,2315,48158,,Conv.asoc.Down Araba-Isabel Orbe,10000.0,10000.0,7500.0
118002,2315,48188,,Convenio Cruz Roja (primeros auxilios),9750.0,9750.0,4875.0
118002,2315,48189,,Convenio Asociación ASAMMA,2800.0,2800.0,2100.0
118002,2315,48190,,Convenio Asociación ATECE-daño cerebral,11290.0,11290.0,8467.5
118002,2315,48191,,Convenio Asociación diabéticos de Alava,9500.0,9500.0,7125.0
118002,2315,48192,,Convenio Asociación celíacos de alava,8400.0,8400.0,6300.0
118002,2315,48193,,Convenio asoc. esclerosis múltiple,5480.0,5480.0,4110.0
118002,2315,48195,,Convenio asociación corazón sin fronteras,7100.0,7100.0,5325.0
118002,2315,48196,,Convenio GADEN colonias de gatos,29000.0,0.0,0.0
118002,2315,48197,,Convenio fundación Jeiki/Hazgarri,43597.0,47097.0,35322.75
118002,2315,48198,,Convenio Slow Food-alimentación hábitos vida saludable,25230.0,25230.0,18922.5
118002,2315,48199,,Convenio Comisión Antisida programa gayen artean,22921.04,22921.04,17190.78
118002,2315,48932,,Convenio APDEMA,11230.0,11230.0,8422.5
118002,2315,48957,,Convenio AGLE ,10970.0,10970.0,8227.5
118002,2315,48972,,Comisión antisida programa prevención,23000.0,23000.0,17250.0
118002,3111,12000,,Retribuciones básicas de funcionarios,23372.0,23372.0,79779.38
118002,3111,12100,,Retribuciones complementarias funcionarios,28455.0,28455.0,82821.02
118002,3111,14100,,Otro personal,40057.0,40057.0,1816.45
118002,3111,16000,,Seguridad social a cargo del ayuntamiento,24354.0,24354.0,47146.06
118002,3111,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,0.0,3643.08
118002,3111,21210,,Mantenimiento desfibriladores,18000.0,18000.0,0.0
118002,3111,22198,,Materiales para educacón para la salud,35000.0,35000.0,18041.96
118002,3111,22199,,Materiales prevención drogodependencias,3000.0,3000.0,1720.0
118002,3111,22702,,Plan de salud-ciudades saludables,15000.0,15000.0,4894.68
118002,3111,22708,,Junta arbitral información en consumo,6000.0,6000.0,1754.5
118002,3111,22717,,Prestación servicios promoción salud,110000.0,110000.0,94162.69
118002,3111,22718,,Programa prevención drogodependencias,100000.0,96500.0,57750.0
118002,3111,22721,,Programa reinserción drogodependencias,83000.0,96447.0,72335.25
118003,3112,12000,,Retribuciones básicas de funcionarios,198160.0,198160.0,227085.27
118003,3112,12100,,Retribuciones complementarias funcionarios,320416.0,320416.0,346027.61
118003,3112,14100,,Otro personal,115466.0,115466.0,87270.94
118003,3112,16000,,Seguridad social a cargo del ayuntamiento,163406.0,163406.0,164182.57
118003,3112,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,4789.0,4789.0,4817.12
118003,3113,21200,,Mantenimiento maquinaria e instalaciones,22000.0,22000.0,21314.45
118003,3113,22115,,Material técnico específico,70000.0,70000.0,74712.23
118003,3113,22716,,Contratación auditorías de calidad,18243.0,18243.0,16026.41
118004,3113,14100,,Otro personal,54628.0,54628.0,54497.33
118004,3113,16000,,Seguridad social a cargo del ayuntamiento,17085.0,17085.0,13861.82
118004,3113,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1478.0,1478.0,1487.08
1310,9313,12000,,Retribuciones básicas de funcionarios,136144.0,136144.0,141432.04
1310,9313,12100,,Retribuciones complementarias funcionarios,181847.0,181847.0,185884.41
1310,9313,14100,,Otro personal,15979.0,15979.0,0.0
1310,9313,16000,,Seguridad social a cargo del ayuntamiento,74704.0,74704.0,74900.38
1310,9313,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,5425.0,5425.0,5457.34
1510,1701,11000,,Retribuciones personal eventual gabinete,78382.0,78382.0,78461.41
1510,1701,16000,,Seguridad social a cargo del ayuntamiento,11512.0,11512.0,11409.7
1510,1701,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1478.0,1478.0,1487.08
1510,1701,22004,,Edición y reproducción de cartografía y proyectos,1000.0,1000.0,2048.4
1510,1701,22205,,"Reuniones,conferencias y congresos",10000.0,10000.0,14195.23
1510,1701,22206,,Acciones exteriores y colaboraciones internacionales,30000.0,17000.0,0.0
151101,1691,12000,,Retribuciones básicas de funcionarios,75418.0,75418.0,95917.56
151101,1691,12100,,Retribuciones complementarias funcionarios,116063.0,116063.0,129711.35
151101,1691,14100,,Otro personal,146488.0,146488.0,137616.16
151101,1691,16000,,Seguridad social a cargo del ayuntamiento,106986.0,106986.0,118981.34
151101,1691,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,5681.0,5681.0,5635.28
151101,1721,21040,,Mantenimiento de equipos y control y diagnostico,130000.0,130000.0,69897.59
151101,1721,22115,,Repuestos y fungibles,5000.0,5000.0,2376.84
151101,1721,62901,,Adquisición equipos,6000.0,6000.0,0.0
151101,1722,48196,,Convenio fundación gaia,13200.0,10000.0,0.0
151101,1722,64319,,Mapa radioeléctrico:diseño red de mediadores e instalación,20000.0,917.0,916.53
151102,1623,64316,,Plan de acción del mapa estratégico ruido (MER),0.0,75000.0,0.0
151102,1623,64329,,Plan sensibilización ruidos casco medieval,55000.0,25000.0,0.0
151102,1623,64329,R,Plan sensibilización ruidos casco medieval,0.0,31599.15,0.0
151102,1623,64330,,Red de control del ruido,30000.0,15000.0,0.0
151102,1623,64331,,Mapa estratégico de ruidos,72600.0,0.0,0.0
151102,1623,64331,R,Mapa estratégico de ruidos,0.0,25410.0,25410.0
151102,1711,60920,A,Infraestructuras verdes,0.0,305.89,0.0
151102,1711,60920,R,Infraestructuras verdes,0.0,737.12,52.0
151102,1722,12000,,Retribuciones básicas de funcionarios,47054.0,47054.0,47713.67
151102,1722,12100,,Retribuciones complementarias funcionarios,64463.0,64463.0,64740.92
151102,1722,16000,,Seguridad social a cargo del ayuntamiento,24709.0,24709.0,24428.33
151102,1722,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1478.0,1478.0,1487.08
151102,1722,60907,,"Control de calidad agua, aire y suelo",22000.0,6000.0,0.0
151102,1722,60907,R,"Control de calidad agua, aire y suelo",0.0,20812.0,14568.4
151102,1722,64317,,Elaboración plan acción agenda local 21,60000.0,0.0,0.0
151102,1722,64321,,Plan de energias renovables,200000.0,156090.0,0.0
151102,1722,64322,,Plan de lucha contra el cambio climatico,20000.0,0.0,0.0
151103,1621,22700,,Contrato servicio de limpieza-recogida y transporte residuos,8173993.45,8247031.48,6086938.37
151103,1621,22703,,Contrato recogida neumática,1840000.0,1876000.0,1701289.92
151103,1621,22715,,Recogidas selectivas de residuos,310000.0,400000.0,217286.19
151103,1621,22724,,Contrato explotación de garbigunes,377396.17,377396.17,345946.48
151103,1622,21204,,Mantenimiento de las instalaciones del vertedero,10000.0,10000.0,34791.66
151103,1622,22723,,Contrato explotación del vertedero,1008507.5,1008507.5,924465.19
151103,1622,60305,,Instalaciones del vertedero Gardelegui,20000.0,20000.0,3085.5
151103,1622,62916,,Calidad ambiental del vertedero,77400.0,52400.0,0.0
151103,1622,62916,R,Calidad ambiental del vertedero,0.0,10587.5,10587.5
151103,1623,22702,,Contrato explotación planta rsu jundiz,7930000.0,8010000.0,7268699.02
151103,1623,60706,,Plan de residuos,100000.0,85000.0,0.0
151103,1623,60706,R,Plan de residuos,0.0,107640.99,47140.98
151103,1623,60711,,Adecuación vertedero Real Decreto 14/81/2001,20001.0,145001.0,0.0
151103,1631,22700,,Contrato del servicio de limpieza-limpieza viaria,15215545.74,15450804.81,11569921.17
151103,1722,12000,,Retribuciones básicas de funcionarios,140719.0,140719.0,128042.92
151103,1722,12100,,Retribuciones complementarias funcionarios,189892.0,189892.0,169025.52
151103,1722,13000,,Retribuciones personal laboral fijo,50472.0,50472.0,50467.56
151103,1722,16000,,Seguridad social a cargo del ayuntamiento,103839.0,103839.0,100102.89
151103,1722,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,5309.0,5309.0,6692.91
151103,2411,22100,,POEJ - medio ambiente,0.0,25735.19,874.46
1514,1701,12000,,Retribuciones básicas de funcionarios,176216.0,176216.0,195779.68
1514,1701,12100,,Retribuciones complementarias funcionarios,227312.0,227312.0,238840.46
1514,1701,14100,,Otro personal,178235.0,178235.0,137786.59
1514,1701,16000,,Seguridad social a cargo del ayuntamiento,160872.0,160872.0,151194.12
1514,1701,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,7908.0,7908.0,8950.76
152002,1534,12000,,Retribuciones básicas de funcionarios,1054240.0,1054240.0,972347.68
152002,1534,12100,,Retribuciones complementarias funcionarios,1494505.0,1494505.0,1431344.47
152002,1534,14100,,Otro personal,477274.0,477274.0,592839.14
152002,1534,16000,,Seguridad social a cargo del ayuntamiento,936722.0,936722.0,973097.75
152002,1534,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,48698.0,48698.0,47071.52
152002,1534,20200,,Arrendamiento de maquinaria e instalaciones,33000.0,108000.0,21740.64
152002,1534,21008,,B.A.I  juegos infantiles,170000.0,170000.0,135952.18
152002,1534,21012,,Ejecuciones subsidiarias espacio público,20000.0,20000.0,0.0
152002,1534,21060,,Conservación de vias publicas y firmes,825000.0,825000.0,454959.25
152002,1534,21062,,Mantenimiento de los firmes y aglomerados,184441.48,184441.48,169753.99
152002,1534,21062,R,Mantenimiento de los firmes y aglomerados,0.0,140285.84,138893.37
152002,1534,21097,,Campo fuegos artificiales,3500.0,3500.0,0.0
152002,1534,21701,,Conservación mobiliario urbano,70000.0,70000.0,863.64
152002,1534,21701,R,Conservación mobiliario urbano,0.0,44889.6,44888.59
152002,1534,21703,,Contrato mantenimiento de rampas,61877.0,119877.0,54655.56
152002,1534,22111,,Menaje,28000.0,28000.0,37650.65
152002,1534,22722,,Contratos mantenimiento w.c.públicos,55000.0,55000.0,45510.59
152002,1641,22111,,Menaje,10000.0,10000.0,6558.52
152002,1641,22140,,Gastos especificos cementerios,80000.0,50032.49,86724.12
152002,1641,22715,,Recogidas selectivas de residuos,12000.0,12000.0,10853.19
152002,1641,60105,,Construcciones nichos y panteones,50000.0,79967.51,3934.56
152002,1651,21006,,Brigadas acción inmediata para alumbrado,344000.0,344000.0,398150.11
152002,1651,22101,,Suministro energía eléctrica espacio público y medio natural,3800000.0,3800000.0,3150927.76
152002,1651,22130,,Conservación general del alumbrado público,518000.0,423000.0,519158.79
152002,1711,60920,,Infraestructuras verdes,175000.0,100000.0,0.0
152002,1711,60920,R,Infraestructuras verdes,0.0,228235.87,101682.03
152002,4411,71003,R,"Convenio GOVA, DFA, AYTO. VG ampliacion tranvía al sur",0.0,529287.72,391176.18
152002,4411,71005,,Conv. GOVA DFA transporte multimodal,157500.0,0.0,0.0
152002,4411,71005,R,Conv. GOVA DFA transporte multimodal,0.0,110637.61,33350.63
152005,1331,60195,,Mejora elementos seguridad de tráfico,100000.0,100000.0,0.0
152005,1331,60195,R,Mejora elementos seguridad de tráfico,0.0,32929.67,32267.07
152005,1513,60921,,Proyecto coronación,400000.0,0.0,0.0
152005,1513,60921,R,Proyecto coronación,0.0,750000.0,0.0
152005,1513,71001,,Proyecto coronación,580000.0,580000.0,0.0
152005,1533,60102,,Mejora de accesibilidad,70000.0,57500.0,0.0
152005,1533,60102,R,Mejora de accesibilidad,0.0,59273.27,22463.29
152005,1533,60122,,Reforma plaza Memorial Víctimas del Terrorismo,0.0,1700000.0,0.0
152005,1533,60133,R,Inversiones a determinar por los vecinos,0.0,1489.77,1452.0
152005,1533,60139,R,Ejecución obras entorno HUA,0.0,271981.11,249035.56
152005,1533,60140,,Regulación tráfico C/Honduras itinerarios ciclistas,57500.0,57500.0,97161.48
152005,1533,60140,R,Regulación tráfico C/Honduras itinerarios ciclistas,0.0,54990.33,54990.33
152005,1533,60143,,Obras mejora seguridad vial,0.0,70000.0,0.0
152005,1533,60171,,Aparcabicicletas y bicilonjas,100000.0,100000.0,0.0
152005,1533,60171,A,Aparcabicicletas y bicilonjas,0.0,187.16,0.0
152005,1533,60172,A,Plan director inversiones en espacio público,0.0,124.63,0.0
152005,1533,60189,,Inversiones BAIS,1654000.0,1654000.0,986772.4
152005,1533,60198,,Inversiones a determinar vecinos y plan director espacio pÚblico,1935174.4,3143775.64,166564.17
152005,1533,60198,R,Inversiones a determinar vecinos y plan director espacio público,0.0,933991.41,568864.85
152005,1533,60922,,Guardabicis,100000.0,100000.0,39950.0
152005,1533,60923,,Carriles bici-bidegorris por el centro,100000.0,100000.0,20658.55
152005,1533,60923,R,Carriles bici-bidegorris por el centro,0.0,143097.83,143097.83
152005,1533,60924,,Ampliación de la red de cariles bici,125000.0,125000.0,0.0
152005,1533,61116,R,Renovacion calle los molinos,0.0,351155.88,300776.07
152005,1533,61117,R,Zonas juego Boronbizcarra-Elejalde,0.0,212539.15,175724.06
152005,1533,61118,,Accesibilidad Plaza Constitución,200000.0,252000.0,292509.8
152005,1533,61118,R,Accesibilidad Plaza Constitución,0.0,1165.55,1165.55
152005,1533,61119,,Parkour park,100000.0,100000.0,100000.0
152005,1533,61119,R,Parkour park,0.0,100000.0,100000.0
152005,1533,61120,,Instalación juegos adaptados áreas juego infantil,141740.0,141740.0,36455.88
152005,1533,61120,R,Instalación juegos adaptados áreas juego infantil,0.0,141740.0,141740.0
152005,1533,61122,,Memorial víctimas del terrorismo,50000.0,50000.0,7865.0
152005,1533,64304,,"Honorarios,estudios y proyectos",40000.0,40000.0,10609.73
152005,1533,64332,,Huertos urbanos,120000.0,0.0,0.0
152005,1533,64332,R,Huertos urbanos,0.0,18820.56,18819.64
152005,1533,64517,,Plan reactivación centro urbano Bost Enparantza,4800000.0,5935000.0,2663959.77
152005,1533,64517,R,Plan reactivación centro urbano Bost Enparantza,0.0,47272.33,33906.73
152005,1533,64518,,Elaboración proyecto soterramiento América Latina,287500.0,0.0,0.0
152005,1534,21009,,Renovación juegos infantiles obsoletos,170000.0,170000.0,29.74
152005,1534,21009,R,Renovación juegos infantiles obsoletos,0.0,177225.25,177225.25
152005,1651,60115,,Mejora alumbrado público,425000.0,105000.0,0.0
152005,1651,60115,R,Mejora alumbrado público,0.0,258435.57,257772.11
152005,1651,60318,,Retirada cableado eléctrico Abetxuko y Adurza,60000.0,30000.0,0.0
152005,1651,60318,R,Retirada cableado eléctrico Abetxuko y Adurza,0.0,64580.46,0.0
152005,4411,21705,,Mantenimiento autobuses eléctricos,0.0,181500.0,0.0
152005,4411,69200,,Implantación BEI-BEA,2357250.0,37708500.0,0.0
152005,4411,69200,R,Implantación BEI-BEA,0.0,440000.0,0.0
152005,4411,71003,,"Convenio GOVA, DFA, AYTO. VG ampliacion tranvía al sur",1172675.0,1172675.0,0.0
152005,4412,77000,,Subvención a la adquisición de taxis eléctricos,0.0,60000.0,0.0
152007,1711,12000,,Retribuciones básicas de funcionarios,856057.0,856057.0,833291.73
152007,1711,12100,,Retribuciones complementarias funcionarios,1222825.0,1222825.0,1146147.59
152007,1711,14100,,Otro personal,408044.0,408044.0,514841.2
152007,1711,16000,,Seguridad social a cargo del ayuntamiento,785132.0,785132.0,863434.04
152007,1711,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,38589.0,38589.0,38703.32
152007,1711,20200,,Arrendamiento de maquinaria e instalaciones,220000.0,125000.0,170999.06
152007,1711,21013,,Mantenimiento pasarelas madera,58000.0,0.0,0.0
152007,1711,21013,R,Mantenimiento pasarelas madera,0.0,57717.0,33545.81
152007,1711,21040,,Mantenimiento de transmisores,3000.0,3000.0,445.99
152007,1711,21071,,Conservación municipal de zonas verdes públicas,260000.0,260000.0,116864.7
152007,1711,21071,R,Conservación municipal de zonas verdes públicas,0.0,20150.0,20147.35
152007,1711,21072,,Conservación de jardineras,10000.0,4000.0,0.0
152007,1711,21073,,Conservación arboreto,18568.16,18568.16,19099.89
152007,1711,21074,,Trabajos de conservación anillo verde exterior,325000.0,325000.0,307868.59
152007,1711,21076,,Descontaminación mesas fibrocemento viveros,10000.0,0.0,0.0
152007,1711,21200,,Mantenimiento maquinaria e instalaciones,60000.0,60000.0,12218.33
152007,1711,21704,,Contrato apertura y cierre instalaciones municipales,21000.0,21000.0,22423.31
152007,1711,22111,,Menaje,45000.0,45000.0,18203.57
152007,1711,22699,,Proyecto life lutreola,48280.49,48280.49,21321.92
152007,1711,22711,,Conservación zonas verdes,3301696.68,3226696.68,2623978.57
152007,1711,22711,R,Conservación zonas verdes,0.0,56601.88,56601.88
152007,1711,22712,,Conservación fachada europa,30000.0,30000.0,13196.69
152007,1711,22714,,Plan agroalimentario,50000.0,0.0,0.0
152007,1711,22715,,Plan de acción del paisaje,52251.0,52251.0,0.0
152007,1711,22716,,Plan director del arbolado,50000.0,50000.0,0.0
152007,1711,22716,R,Plan director del arbolado,0.0,47363.5,26938.5
152007,1711,22740,,Mantenimiento caños casco viejo,0.0,13000.0,0.0
152007,1711,60182,,Proyecto árboles,65000.0,65000.0,1299.7
152007,1711,60182,R,Proyecto árboles,0.0,8880.3,8880.3
152007,1711,60183,A,"Adecuación parques, plazas y/o parques",0.0,63163.61,43245.37
152007,1711,60196,,Plan Gestión arbolado Zaramaga y Pilar,50000.0,50000.0,0.0
