#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,Hasierako kreditua,Behin betiko kreditua,Behartua
1111,2301,12100,,Funtzionarioen ordainsari osagarriak,807303.0,807303.0,405165.47
1111,2301,13000,,Lan-kontratudun langile finkoen ordainsariak,37964.0,37964.0,18724.2
1111,2301,14100,,Bestelako langileak,396693.0,396693.0,218847.01
1111,2301,16000,,"Gizarte Segurantza, enpresaren kontura",562817.0,562817.0,278080.8
1111,2301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",31580.0,31580.0,15218.37
1111,2301,22103,,Gasa,23000.0,23000.0,11392.5
1111,2301,22618,,Bestelako funtzionamendu gastuak,50000.0,50000.0,895.57
1111,2301,48045,,Diru-laguntzak,280000.0,250000.0,0.0
1111,2301,48190,,Gizarte-Laneko Elkargoarekiko hitzarmena,10000.0,10000.0,0.0
1111,2301,48194,,Arabako Abokatuen Elkargoa,10000.0,10000.0,7500.0
1111,2301,62204,,Zentro eta lokaletako inbertsioak,600000.0,500000.0,6625.18
1111,2301,62204,A,Zentro eta lokaletako inbertsioak,0.0,847750.87,262162.31
1111,2301,62204,R,Zentro eta lokaletako inbertsioak,0.0,577290.67,18958.26
1111,2301,62303,,Makinak erostea,200000.0,140000.0,7886.99
1111,2301,62501,,Altzariak,150000.0,50000.0,14312.74
1115,2323,22745,,Aterperik gabekoentzako kaleko heziketako programa,91183.47,91183.47,37993.0
1115,2323,48003,,Gizarte laguntzak,45000.0,45000.0,16226.0
1115,2324,22002,,"Prentsa, aldizkariak eta bestelako argitalpenak",2050.0,2050.0,544.9
1115,2324,22105,,Jantziak eta uniformeak,1500.0,1500.0,0.0
1115,2324,22106,,Elikagaiak,20000.0,20000.0,8983.41
1115,2324,22111,,Tresnak eta lanabesak,7500.0,7500.0,452.14
1115,2324,22115,,Berariazko material teknikoa,6000.0,6000.0,1229.54
1115,2324,22759,,Lantegietako irakasleak,84474.0,84474.0,27337.0
1115,2324,22784,,Larrialdi zerbitzuen kontratuak,494866.92,504783.0,206202.85
1115,2324,22786,,Janari-garraioa,11889.87,11889.87,3931.7
1115,2324,48003,,Laguntza sozialak,38000.0,38000.0,12386.59
1115,2325,22111,,Tresnak eta lanabesak,14000.0,14000.0,4987.39
1115,2325,22115,,Berariazko material teknikoa,29500.0,29500.0,12899.91
1115,2325,22614,,Gizarteratu lantegiak,860198.0,807198.0,318594.75
1115,2325,22666,,Goiuriko gaueko zaintza,70857.45,93573.0,38412.7
1115,2325,22759,,Lantegietako irakasleak,74948.0,42574.0,0.0
1115,2325,22761,,Larrialdietarako etxebizitzetan laguntzeko programa,104042.76,104042.76,43351.15
1115,2325,22786,,"Janari-garraioa, etxe irekira",11889.87,11889.87,3931.7
1115,2325,22788,,"Deialdia, HIESaren aurkako etxea, neguan ostatu emateko bitartekoa",80000.0,0.0,0.0
1115,2325,48003,,Gizarte laguntzak,55000.0,55000.0,13353.15
1115,2325,48121,,"Hitzarmena: HIESaren aurkako batzordea, Etxe irekia",314829.84,331526.0,157414.92
1115,2325,48137,,"Hitzarmena: HIESaren aurkako batzordea, zainpeko etxebizitzak",271203.13,290171.0,135601.56
1115,2325,48140,,"Hitzarmena: HIESaren aurkako batzordea, Estrada etxea",452892.08,453516.0,226446.04
1115,2325,48145,,Hitzarmena Caritasekin - lanerako prestakuntzako lantegia,72000.0,72000.0,0.0
1115,2325,48148,,"Hitzarmena: Afroamericana, zainpeko etxebizitzak",494466.44,509412.0,247233.22
1115,2325,48169,,Hitzarmena: Gao Lacho Drom,59800.0,60756.0,0.0
1115,2325,48170,,"Hitzarmena, IRSE: laneratzeko programa",51284.0,51284.0,0.0
1115,2325,48184,,Clara Campoamor elkartearekiko hitzarmena - Indarkeriaren biktima diren emakumeak hartzeko etxebizitzak,283564.0,292135.0,141782.0
1115,2325,48190,,Gazteei laguntzeko etxebizitza erdi zaindua,110000.0,56662.0,27500.0
1115,2325,48197,,Hitzarmena: Sendotu,20000.0,20000.0,15000.0
1115,2325,48901,,"Hitzarmena: HIESaren aurkako batzordea, Aterpe",442453.89,457126.0,221226.94
1115,2325,48940,,Abetxukuko ekimen-etxea,77000.0,77000.0,0.0
1115,2325,48957,,Hitzarmena: Loremaitea - Agle,40000.0,60000.0,0.0
1115,2326,41906,,Hitzarmena: Prestaturik,60000.0,46553.0,0.0
1115,2327,12000,,Hitzarmena: Prestaturik,316975.0,316975.0,154652.52
1115,2327,12100,,Funtzionarioen oinarrizko ordainsariak,433989.0,433989.0,220961.78
1115,2327,14100,,Funtzionarioen ordainsari osagarriak,674872.0,674872.0,394087.51
1115,2327,16000,,Bestelako langileak,485667.0,485667.0,246029.53
1115,2327,16500,,"Gizarte Segurantza, enpresaren kontura",14299.0,14299.0,6322.24
1120,2311,12000,,"Elkarkidetzako kuotak, Udalaren kontura",240510.0,240510.0,146922.99
1120,2311,12100,,Funtzionarioen oinarrizko ordainsariak,280824.0,280824.0,172648.86
1120,2311,14100,,Funtzionarioen ordainsari osagarriak,287875.0,287875.0,141720.21
1120,2311,16000,,Bestelako langileak,240473.0,240473.0,126947.39
1120,2311,16500,,"Gizarte Segurantza, enpresaren kontura",5100.0,5100.0,3085.52
1120,2311,22111,,"Elkarkidetzako kuotak, Udalaren kontura",2000.0,2000.0,664.32
1120,2311,22115,,Tresnak eta lanabesak,2000.0,2000.0,402.52
1120,2311,22626,,Berariazko material teknikoa,0.0,26294.94,13147.48
1120,2311,22678,,Ordezko familiak,100000.0,100000.0,11856.85
1120,2311,22679,,Haurrentzako partaidetza-programa,30000.0,30000.0,7221.14
1120,2311,22680,,‘Prólogo’ prebentzio-programa,190000.0,186088.0,108394.06
1120,2311,22726,,Emozioei buruzko lantegiak,112000.0,112000.0,28810.89
1120,2311,22745,,Gurasotasun positiborako programa (Senidegune),500000.63,498999.0,207916.0
1120,2311,22748,,Laguntza eta garapen egokiturako programa (LGE),150000.0,150000.0,54671.95
1120,2311,22763,,Terapiak,0.0,75000.0,0.0
1120,2311,22775,,Bidatu kudeatzeko programa,196902.83,199045.0,82935.45
1120,2311,22789,,Erresilientzia,185000.0,252350.0,105145.45
1120,2311,22791,,Haurrentzako tokiko plana,136724.0,136724.0,67839.86
1120,2311,22792,,Sexu-abusuak baloratzea,39000.0,39000.0,19007.05
1120,2311,22794,,Gizarte- eta hezkuntza-zentroak,1119422.68,1271928.43,520518.6
1120,2311,22796,,Valeo programa,40000.0,23000.0,1416.0
1120,2311,48003,,Gizarte laguntzak,73345.46,32242.17,4504.44
1120,2311,48036,,Hitzarmena: AVAIM,11780.0,11780.0,8835.0
1120,2311,48120,,Hitzarmena: Ausarki - Familiarentzako informazioa eta aholk. jur.,3000.0,0.0,0.0
1120,2311,48187,,Hitzarmena: Garenok,11780.0,11780.0,0.0
1120,2311,48956,,Hitzarmena: intolerantziaren aurka,11780.0,11780.0,8835.0
1120,2311,48977,,Hitzarmena: Save the Children,11724.0,11724.0,9379.2
1120,2311,48991,,Hitzarmena: UNICEF,11780.0,11780.0,8835.0
1120,2311,48992,,Hitzarmena: AMAPASE,15000.0,15000.0,11250.0
1133,2312,22002,,"Prentsa, aldizkariak eta bestelako argitalpenak",10589.27,10589.27,8336.3
1133,2312,22105,,Jantziak eta uniformeak,5500.0,5500.0,2411.23
1133,2312,22106,,Elikagaiak,1599985.02,1672840.7,770083.77
1133,2312,22106,R,Elikagaiak,0.0,4822.03,3271.03
1133,2312,22111,,Tresnak eta lanabesak,55908.52,55908.52,19784.19
1133,2312,22115,,Berariazko material teknikoa,72014.6,72014.6,26773.37
1133,2312,22606,,Ile-apaindegiko zerbitzuak,14916.08,15703.0,7048.15
1133,2312,22618,,Bestelako funtzionamendu gastuak,10944.52,10944.52,5524.36
1133,2312,22623,,Familia zaintzaileei laguntzeko programa,100000.0,100000.0,25594.58
1133,2312,22652,,Hirugarren adinekoen egoitzetako animazioa,275181.3,293700.0,97078.47
1133,2312,22666,,Gaueko zaintza - San Prudentzio egoitza,67731.63,72933.0,15355.4
1133,2312,22667,,San Prudentzioko erlijio zerbitzuak,6961.64,6961.64,3450.0
1133,2312,22702,,Kafetegi-zerbitzua,13780.92,13780.92,5712.05
1133,2312,22708,,Zaharrak lekualdatzea,167000.0,181275.0,63465.09
1133,2312,22739,,Landareak mantentzea,3104.34,0.34,0.0
1133,2312,48018,,Adinekoak hartzeko emakume boluntarioen elkartea,1400.0,1400.0,1050.0
1133,2312,48023,,Hitzarmena: AFA,3959.7,3959.7,2969.78
1133,2312,48150,,Adinekoei laguntzeko boluntarioen programa,6142.74,6142.74,4607.06
1133,2312,48151,,Askatasunik gabeko pertsonen auzolanak,11180.86,11180.86,8385.65
1133,2312,48957,,"Hitzarmena: AGLE, Elikagaien Bankua",22000.0,0.0,0.0
1133,2312,48959,,Hitzarmena: Ascundean - 3. adina,70397.57,70397.57,52798.18
1133,2313,22111,,Tresnak eta lanabesak,12000.0,12000.0,1680.14
1133,2313,22754,,Adinekoentzako zentro soziokulturalen kudeaketa,2901510.0,2865144.0,954552.83
1133,2313,22786,,Janari-garraioa,54460.0,37744.5,15726.8
1133,2313,48960,,Hitzarmena: San Mateo parrokia,10335.0,10335.0,7751.25
1133,2313,48961,,Hitzarmena: Aingeruen Andre Mariaren parrokia,10335.0,10335.0,7751.25
1133,2313,48962,,Hitzarmena: San Petri parrokia,10335.0,10335.0,7751.25
1133,2314,22002,,"Prentsa, aldizkariak eta bestelako argitalpenak",906.22,906.22,828.38
1133,2314,22111,,Tresnak eta lanabesak,12363.64,12363.64,592.31
1133,2314,22115,,Berariazko material teknikoa,816.05,816.05,0.0
1133,2314,22609,,Adinekoentzako apartamentuetako familia-langileak,361366.32,361366.32,124996.92
1133,2314,22618,,Bestelako funtzionamendu gastuak,5444.63,5444.63,1915.54
1133,2314,22628,,Santa María de Olarizuko animazioa,48050.0,63287.0,20567.38
1133,2314,22705,,Tomas Zumarraga Dohatsuaren kaleko Eguneko Arreta Zerbitzua kudeatzea,424077.0,540800.0,180266.64
1133,2314,22708,,Zaharrak lekualdatzea,308739.84,344429.0,116545.38
1133,2314,22718,,Blas de Otero kaleko Eguneko Arreta Zerbitzua kudeatzea,702017.0,702017.0,212108.41
1133,2314,22786,,Janari-garraioa,35669.71,28308.3,11795.15
1133,2317,12000,,Funtzionarioen oinarrizko ordainsariak,2354990.0,2354990.0,1181757.51
1133,2317,12100,,Funtzionarioen ordainsari osagarriak,3198829.0,3198829.0,1603117.67
1133,2317,14100,,Bestelako langileak,3862080.0,3862080.0,2225627.33
1133,2317,16000,,"Gizarte Segurantza, enpresaren kontura",3063158.0,3063158.0,1538295.28
1133,2317,16500,,"Elkarkidetzako kuotak, Udalaren kontura",119075.0,119075.0,62370.03
1145,2315,48021,,Ume Onkohematologikoen Gurasoen Elkartea,5599.2,0.0,0.0
1145,2315,48138,,Hitzarmena: Elikagaien Bankua,12000.0,12000.0,9000.0
1145,2315,48157,,Vicente Abreu elkarte federazioa,32712.0,32712.0,0.0
1145,2321,22731,,Babesgabetuetako otorduak,370377.0,270377.0,102761.7
1145,2321,22786,,Janari-garraioa,162000.0,162000.0,43892.73
1145,2321,22797,,Etxez etxeko laguntza zerbitzua,9271457.0,10413856.12,1611960.16
1145,2321,48000,,Gizarte-larrialdiko laguntzak,4673000.0,4673000.0,2128718.94
1145,2321,48003,,Gizarte laguntzak,3912599.0,3912599.0,2425774.81
1145,2321,48005,,Pobrezia energetikoaren kontrako plana,60000.0,60000.0,24600.0
1145,2321,48154,,Gurutze Gorria - Adinekoei laguntzea,77500.0,77500.0,58125.0
1145,2321,48995,,Diru-laguntza: Itxaropenaren Telefonoa,24000.0,24000.0,18000.0
1145,2322,22115,,Berariazko material teknikoa,44200.0,44200.0,16248.26
1145,2322,22619,,Kaleko heziketa,975918.71,1033097.65,433187.44
1145,2322,22746,,Oinarrizko Gizarte Zerbitzuak zaintzea,301621.21,357289.77,160391.77
1145,2322,22759,,Lantegietako irakasleak,303671.75,303671.75,134740.0
1145,2328,12000,,Funtzionarioen oinarrizko ordainsariak,859954.0,859954.0,531093.58
1145,2328,12100,,Funtzionarioen ordainsari osagarriak,1019725.0,1019725.0,626024.15
1145,2328,14100,,Bestelako langileak,1353182.0,1353182.0,559588.93
1145,2328,16000,,"Gizarte Segurantza, enpresaren kontura",957966.0,957966.0,493183.92
1145,2328,16500,,"Elkarkidetzako kuotak, Udalaren kontura",25227.0,25227.0,16511.12
1180,2315,48021,,Ume Onkohematologikoen Gurasoen Elkartea,0.0,5599.2,0.0
118001,3111,12000,,Funtzionarioen oinarrizko ordainsariak,212195.0,212195.0,103121.2
118001,3111,12100,,Funtzionarioen ordainsari osagarriak,284897.0,284897.0,135022.85
118001,3111,14100,,Bestelako langileak,62028.0,62028.0,52215.9
118001,3111,16000,,"Gizarte Segurantza, enpresaren kontura",153141.0,153141.0,83000.57
118001,3111,16500,,"Elkarkidetzako kuotak, Udalaren kontura",11595.0,11595.0,5725.91
118001,3112,22107,,Animalientzako elikagaiak,15000.0,15000.0,5722.74
118001,3112,22108,,Animalientzako botikak hornitzea,15000.0,15000.0,6670.93
118001,3112,22112,,Animalien osasunerako materialak,8000.0,8000.0,423.2
118001,3112,22113,,Elikagaien higienerako materialak,4000.0,4000.0,914.74
118001,3112,22699,,Bestelako hainbat gastu,5000.0,5000.0,5558.9
118001,3112,22718,,Animalien osasunerako programak,12000.0,12000.0,480.65
118001,3112,22719,,Elikagaien higienerako programa,10000.0,10000.0,0.0
118001,3112,22720,,"Desinfekzio, intsektu-hiltze eta arratoi-hiltze parkearen programak",125000.0,125000.0,30086.8
118001,3112,22722,,Animalientzako sorospen-programa,12000.0,12000.0,5622.34
118001,3112,22766,,"Desinfekzioa, intsektu-hiltzea eta arratoi-hiltzeaa, betearazte subsidiarioak",4000.0,4000.0,0.0
118001,3112,48194,,Hitzarmena: SOS Vitoria Animaliak Babesteko Elkartea,15000.0,15000.0,0.0
118001,3112,48196,,"GADENekiko hitzarmena, katu-koloniak",0.0,23000.0,0.0
118001,3112,62311,,Inbentarioan jasotzeko materiala,160000.0,99226.0,804.59
118001,3112,62311,R,Inbentarioan jasotzeko materiala,0.0,110072.49,0.0
118002,2315,48025,,Hitzarmena: ACABE elkartea - Anorexia eta bulimia,16450.0,16450.0,12337.5
118002,2315,48027,,"Hitzarmena: Asajer elkartea, bideojokoak",29300.0,29300.0,21975.0
118002,2315,48029,,Hitzarmena ADELA elkartearekin,5650.0,5650.0,4237.5
118002,2315,48030,,"Hitzarmena: ASAJER elkartea - 1., 2. eta 3. ludopatien prebentzioa",20200.0,20200.0,0.0
118002,2315,48031,,Hitzarmena ARENE elkartearekin,27420.0,27420.0,20565.0
118002,2315,48032,,Hitzarmena: ASAFES elkartea,24000.0,24000.0,18000.0
118002,2315,48033,,Hitzarmena: AFA,31990.0,31990.0,23992.5
118002,2315,48040,,Hitzarmena: minbiziaren aurkako elkartea (tabakoaren kontrako prestakuntza),13890.0,13890.0,10417.5
118002,2315,48041,,"Hitzarmena: ADELPRISE elkartea (arreta, hedapena, argibideak)",8220.0,8220.0,6165.0
118002,2315,48059,,Hitzarmena: ASAFIMA elkartea,23760.0,23760.0,17820.0
118002,2315,48100,,Hitzarmena: ONCE,8430.0,8430.0,0.0
118002,2315,48119,,Hitzarmena: ASPACE - Garun paralisia,11230.0,11230.0,8422.5
118002,2315,48120,,"Hitzarmena: Irefrea, prebentzioa",5000.0,0.0,0.0
118002,2315,48130,,Hitzarmena: Arantza Bifidoa Elkartea,3750.0,3750.0,2812.5
118002,2315,48131,,Hitzarmena: Anadahi (hiperaktiboak),3750.0,3750.0,2812.5
118002,2315,48143,,Hitzarmena: Arabako Epilepsia Elkartea,4030.0,4030.0,3022.5
118002,2315,48149,,Hitzarmena: Adeles lupus,3750.0,3750.0,2812.5
118002,2315,48158,,Hitzarmena: Down Araba-Isabel Orbe elkartea,10000.0,10000.0,7500.0
118002,2315,48188,,Hitzarmena: Gurutze Gorria,9750.0,9750.0,4875.0
118002,2315,48189,,Hitzarmena: ASAMMA elkartea,2800.0,2800.0,2100.0
118002,2315,48190,,Hitzarmena: ATECE elkartea - Garuneko gaitza,11290.0,11290.0,8467.5
118002,2315,48191,,Hitzarmena: Arabako Diabetikoen Elkartea,9500.0,9500.0,7125.0
118002,2315,48192,,Hitzarmena: Arabako Zeliakoen Elkartea,8400.0,8400.0,6300.0
118002,2315,48193,,Hitzarmena: Esklerosi Anizkoitzaren Elkartea,5480.0,5480.0,4110.0
118002,2315,48195,,Hitzarmena: Corazón sin fronteras elkartea,7100.0,7100.0,5325.0
118002,2315,48196,,"GADENekiko hitzarmena, katu-koloniak",29000.0,0.0,0.0
118002,2315,48197,,Hitzarmena: Jaiki/Hazgarri fundazioa,43597.0,43597.0,0.0
118002,2315,48198,,"Hitzarmena: Slow Food Araba elkartea, elikadura osasungarria",25230.0,25230.0,18922.5
118002,2315,48199,,"Hitzarmena: HIESaren aurkako batzordea, Gayen artean programa",22921.04,22921.04,17190.78
118002,2315,48932,,Hitzarmena: APDEMA,11230.0,11230.0,8422.5
118002,2315,48957,,Hitzarmena: AGLE,10970.0,10970.0,8227.5
118002,2315,48972,,"HIESaren aurkako batzordea, prebentzio-programa",23000.0,23000.0,17250.0
118002,3111,12000,,Funtzionarioen oinarrizko ordainsariak,23372.0,23372.0,39345.11
118002,3111,12100,,Funtzionarioen ordainsari osagarriak,28455.0,28455.0,41279.45
118002,3111,14100,,Bestelako langileak,40057.0,40057.0,1789.59
118002,3111,16000,,"Gizarte Segurantza, enpresaren kontura",24354.0,24354.0,23677.61
118002,3111,16500,,"Gizarte Segurantza, enpresaren kontura",0.0,0.0,1821.54
118002,3111,21210,,Desfibriladoreak mantentzea,18000.0,18000.0,0.0
118002,3111,22198,,Osasunerako hezkuntzarako materialak,35000.0,35000.0,8998.41
118002,3111,22199,,Droga-mendekotasunen prebentziorako materialak,3000.0,3000.0,0.0
118002,3111,22702,,Hiri Osasungarriak osasun-plana,15000.0,15000.0,4894.68
118002,3111,22708,,"Arbitraje-batzarra, kontsumoaren inguruko informazioa",6000.0,6000.0,1210.0
118002,3111,22717,,Osasuna sustatzeko zerbitzuak ematea,110000.0,110000.0,52300.36
118002,3111,22718,,Droga-mendekotasunen prebentziorako programa,100000.0,100000.0,36450.0
118002,3111,22721,,Droga-mendekotasunen prebentziorako programa,83000.0,96447.0,0.0
118003,3112,12000,,Funtzionarioen oinarrizko ordainsariak,198160.0,198160.0,111171.95
118003,3112,12100,,Funtzionarioen ordainsari osagarriak,320416.0,320416.0,172111.1
118003,3112,14100,,Bestelako langileak,115466.0,115466.0,40293.93
118003,3112,16000,,"Gizarte Segurantza, enpresaren kontura",163406.0,163406.0,80193.83
118003,3112,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4789.0,4789.0,2408.56
118003,3113,21200,,Makinak eta instalazioak onik zaintzea,22000.0,22000.0,13759.87
118003,3113,22115,,Berariazko material teknikoa,70000.0,70000.0,37329.98
118003,3113,22716,,Kalitate-auditoriak kontratatzea,18243.0,18243.0,6353.14
118004,3113,14100,,Bestelako langileak,54628.0,54628.0,26735.26
118004,3113,16000,,"Gizarte Segurantza, enpresaren kontura",17085.0,17085.0,6871.6
118004,3113,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1478.0,1478.0,743.54
1310,9313,12000,,Funtzionarioen oinarrizko ordainsariak,136144.0,136144.0,68450.24
1310,9313,12100,,Funtzionarioen ordainsari osagarriak,181847.0,181847.0,90131.15
1310,9313,14100,,Bestelako langileak,15979.0,15979.0,0.0
1310,9313,16000,,"Gizarte Segurantza, enpresaren kontura",74704.0,74704.0,37060.22
1310,9313,16500,,"Elkarkidetzako kuotak, Udalaren kontura",5425.0,5425.0,2728.67
1510,1701,11000,,Kabineteko behin-behineko langileen ordainsariak,78382.0,78382.0,38600.53
1510,1701,16000,,"Gizarte Segurantza, enpresaren kontura",11512.0,11512.0,5671.8
1510,1701,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1478.0,1478.0,743.54
1510,1701,22004,,Kartografia eta proiektuak editatu eta erreproduzitzea,1000.0,1000.0,424.58
1510,1701,22205,,"Bilerak, hitzaldiak eta biltzarrak",10000.0,10000.0,5424.66
1510,1701,22206,,Kanpo-ekintzak eta nazioarteko lankidetzak,30000.0,17000.0,0.0
151101,1691,12000,,Funtzionarioen oinarrizko ordainsariak,75418.0,75418.0,45756.26
151101,1691,12100,,Funtzionarioen ordainsari osagarriak,116063.0,116063.0,62236.78
151101,1691,14100,,Bestelako langileak,146488.0,146488.0,70701.05
151101,1691,16000,,"Gizarte Segurantza, enpresaren kontura",106986.0,106986.0,60247.96
151101,1691,16500,,"Elkarkidetzako kuotak, Udalaren kontura",5681.0,5681.0,2817.64
151101,1721,21040,,Kontrol- eta diagnosi-ekipoak mantentzea,130000.0,130000.0,31131.98
151101,1721,22115,,Ordezko piezak eta suntsikorrak,5000.0,5000.0,2376.84
151101,1721,62901,,Tresneria erostea,6000.0,6000.0,0.0
151101,1722,48196,,Hitzarmena: GAIA fundazioa,13200.0,13200.0,0.0
151101,1722,64319,,Mapa erradioelektrikoa: neurgailuen sarea diseinatu eta instalatzea,20000.0,20000.0,916.53
151102,1623,64316.0,,Zaraten mapa estrategikoko ekintza plana (MER),0.0,75000.0,0.0
151102,1623,64329,,Erdi Aroko hirigunean zarataren kontra sentsibilizatzeko plana,55000.0,30000.0,0.0
151102,1623,64329,R,Erdi Aroko hirigunean zarataren kontra sentsibilizatzeko plana,0.0,39500.0,0.0
151102,1623,64330,,Zarata kontrolatzeko sarea,30000.0,30000.0,0.0
151102,1623,64331,,Zarataren Mapa Estrategikoa,72600.0,0.0,0.0
151102,1623,64331,R,Zarataren Mapa Estrategikoa,0.0,25410.0,0.0
151102,1711,60920,A,Azpiegitura berdeak,0.0,305.89,0.0
151102,1711,60920,R,Azpiegitura berdeak,0.0,737.12,52.0
151102,1722,12000,,Funtzionarioen oinarrizko ordainsariak,47054.0,47054.0,23443.71
151102,1722,12100,,Funtzionarioen ordainsari osagarriak,64463.0,64463.0,31820.82
151102,1722,16000,,"Gizarte Segurantza, enpresaren kontura",24709.0,24709.0,12039.96
151102,1722,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1478.0,1478.0,743.54
151102,1722,60907,,"Uraren, airearen eta lurraren kalitatea kontrolatzea",22000.0,22000.0,0.0
151102,1722,60907,R,"Uraren, airearen eta lurraren kalitatea kontrolatzea",0.0,20812.0,0.0
151102,1722,64317,,Tokiko 21 Agendaren ekintza-plana lantzea,60000.0,50000.0,0.0
151102,1722,64321,,Energia berriztagarrien plana,200000.0,200000.0,0.0
151102,1722,64322,,Klima aldaketaren kontra borrokatzeko plana,20000.0,20000.0,0.0
151103,1621,22700,,Garbiketarako eta hondakinen bilketa eta garraiorako kontratua,8173993.45,8247031.48,2057024.15
151103,1621,22703,,Bilketa pneumatikoaren kontratua,1840000.0,1876000.0,773313.6
151103,1621,22715,,Hondakinen gaikako bilketa,310000.0,400000.0,65190.07
151103,1621,22724,,Garbiguneak ustiatzeko kontratua,377396.17,377396.17,157248.4
151103,1622,21204,,Zabortegiko instalazioak mantentzea,10000.0,10000.0,0.0
151103,1622,22723,,Zabortegia ustiatzeko kontratua,1008507.5,1008507.5,420211.45
151103,1622,60305,,Gardelegiko zabortegiko instalazioak,20000.0,20000.0,1573.0
151103,1622,62916,,Zabortegiaren ingurumen kalitatea,77400.0,77400.0,0.0
151103,1622,62916,R,Zabortegiaren ingurumen kalitatea,0.0,37987.5,10587.5
151103,1623,22702,,Jundizko hiri hondakinen lantegia ustiatzeko kontratua,7930000.0,8010000.0,3303954.1
151103,1623,60706,,Hondakinen plana,100000.0,100000.0,0.0
151103,1623,60706,R,Hondakinen plana,0.0,107640.99,0.0
151103,1623,60711,,Zabortegia 481/2001 Errege Dekretura egokitzea,20001.0,120001.0,0.0
151103,1631,22700,,Garbiketa-zerbitzuaren kontratua - kale-garbiketa,15215545.74,15450804.81,3828595.72
151103,1722,12000,,Funtzionarioen oinarrizko ordainsariak,140719.0,140719.0,68860.26
151103,1722,12100,,Funtzionarioen ordainsari osagarriak,189892.0,189892.0,92350.95
151103,1722,13000,,Lan-kontratudun langile finkoen ordainsariak,50472.0,50472.0,24828.7
151103,1722,16000,,"Gizarte Segurantza, enpresaren kontura",103839.0,103839.0,51923.12
151103,1722,16500,,"Elkarkidetzako kuotak, Udalaren kontura",5309.0,5309.0,3595.48
1514,1701,12000,,Funtzionarioen oinarrizko ordainsariak,176216.0,176216.0,95792.62
1514,1701,12100,,Funtzionarioen ordainsari osagarriak,227312.0,227312.0,116237.79
1514,1701,14100,,Bestelako langileak,178235.0,178235.0,70755.08
1514,1701,16000,,"Gizarte Segurantza, enpresaren kontura",160872.0,160872.0,74407.5
1514,1701,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7908.0,7908.0,4475.38
152002,1534,12000,,Funtzionarioen oinarrizko ordainsariak,1054240.0,1054240.0,478298.55
152002,1534,12100,,Funtzionarioen ordainsari osagarriak,1494505.0,1494505.0,714099.3
152002,1534,14100,,Bestelako langileak,477274.0,477274.0,275727.78
152002,1534,16000,,"Gizarte Segurantza, enpresaren kontura",936722.0,936722.0,470381.51
152002,1534,16500,,"Elkarkidetzako kuotak, Udalaren kontura",48698.0,48698.0,23805.9
152002,1534,20200,,Makineria eta instalazioak alokatzea,33000.0,33000.0,9350.75
152002,1534,21008,,Berehala jarduteko taldeak (haur jolasak),170000.0,170000.0,70381.74
152002,1534,21012,,Espazio publikoko betearazte subsidiarioak,20000.0,20000.0,0.0
152002,1534,21060,,Bide publikoak eta zoladura zaintzea,825000.0,825000.0,206090.66
152002,1534,21062,,Zoladura eta aglomeratuak mantentzea,184441.48,184441.48,0.0
152002,1534,21062,R,Zoladura eta aglomeratuak mantentzea,0.0,140285.84,55459.43
152002,1534,21097,,Su artifizialen zelaia,3500.0,3500.0,0.0
152002,1534,21701,,Hiri-altzariak onik zaintzea,70000.0,70000.0,863.64
152002,1534,21701,R,Hiri-altzariak onik zaintzea,0.0,44889.6,0.0
152002,1534,21703,,Ekipoak mantentzeko kontratuak,61877.0,61877.0,27882.31
152002,1534,22111,,Tresnak eta lanabesak,28000.0,28000.0,13014.32
152002,1534,22722,,Komun publikoak mantentzeko kontratua,55000.0,55000.0,5396.44
152002,1641,22111,,Tresnak eta lanabesak,10000.0,10000.0,4787.49
152002,1641,22140,,Hilerrietako berariazko gastuak,80000.0,80000.0,39075.1
152002,1641,22715,,Hondakinen gaikako bilketa,12000.0,12000.0,4264.41
152002,1641,60105,,Hobiak eta panteoiak egitea,50000.0,50000.0,3934.56
152002,1651,21006,,Berehala jarduteko taldeak (argiteria),344000.0,344000.0,145582.71
152002,1651,22101,,Espazio publikorako eta ingurune naturalerako energia elektrikoa hornitzea,3800000.0,3800000.0,1728908.06
152002,1651,22130,,Argiteria publikoaren mantentze orokorra,518000.0,423000.0,253071.14
152002,1711,60920,,Azpiegitura berdeak,175000.0,100000.0,0.0
152002,1711,60920,R,Azpiegitura berdeak,0.0,228235.87,0.0
152002,4411,71003,R,"Hitzarmena: Eusko Jaurlaritza, AFA, Udala - tranbia hegoalderantz luzatzea",0.0,529287.72,49496.09
152002,4411,71005,,"Hitzarmena: Eusko Jaurlaritza, AFA - garraio multimodala",157500.0,157500.0,0.0
152002,4411,71005,R,"Hitzarmena: Eusko Jaurlaritza, AFA - garraio multimodala",0.0,110637.61,33350.63
152005,1331,60195,,Trafiko-segurtasuneko elementuak hobetzea,100000.0,100000.0,0.0
152005,1331,60195,R,Trafiko-segurtasuneko elementuak hobetzea,0.0,32929.67,32267.07
152005,1513,60921,,Koroatzeko proiektua,400000.0,400000.0,0.0
